symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
VLTO,-1.28282,-2.61024,-3.58262,-8.06422,-4.10826,0,-2.63912,22.20844,22.20844,22.20844,22.20844
