symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
BKR,2029-12-31,27971664968,31447841250,29082000000,-1163332273,-1034740042,-1075814040,-2742607716,-2439445797,-2536279580,3025192173,3519816303,3183180003,3054052314,3433594405,3175282898,3.18,3.5163,3.02217,1,1
BKR,2028-12-31,30344131790,30806395370,30575263580,-1139603627,-1122503371,-1131053499,-2686666374,-2646351758,-2666509066,2983360382,3471147683,3159000000,3313087226,3363558915,3338323071,3.13603,3.46768,2.98038,2,1
BKR,2027-12-31,29086272696,30011423429,29548848063,-1110195678,-1075972098,-1093083888,-2617335823,-2536652207,-2576994015,2580177602,3346473133,3007999090,3175749407,3276760868,3226255137,2.94436,3.34313,2.5776,7,4
BKR,2026-12-31,27147333203,30489950203,28051566982,-1127897549,-1004246002,-1037695812,-2659068774,-2367554736,-2446414157,2563651092,2790157372,2652125740,2964048650,3329008233,3062776318,2.6228,2.78737,2.56109,8,8
BKR,2025-12-31,27192325357,27462547214,27402497913,-1015906536,-1005910371,-1013685166,-2395044966,-2371478561,-2389807987,2385543162,2545913372,2388915490,2968961064,2998464909,2991908499,2.47328,2.54337,2.38316,11,10
BKR,2024-12-31,27465250655,27595133615,27535187634,-1020811230,-1016006543,-1018593682,-2406608001,-2395280737,-2401380033,2289307022,2349817472,2319562247,2998760081,3012941195,3006396066,2.30717,2.34747,2.28702,16,16
BKR,2023-12-31,26000894680,29232153652,27033000000,-1081368590,-961836447,-1000016538,-2549374678,-2267572321,-2357583587,1892190301,2201569372,1992000000,2838876150,3191677242,2951565318,1.98902,2.19937,1.8903,15,14
BKR,2022-12-30,20748175152,22168457807,21319925131,1561139046,2777758570,2169448808,1209580000,1848120000,1528850000,-992998098,-356847145,-674922622,2573958093,3860937141,3217447617,0.92364,0.97143,0.89144,7,15
BKR,2021-12-30,19980931777,21348694032,20531539107,1828520202,2758234850,2293377526,1199268021,1798902031,1499085026,-329332815,3309869,-163011473,2242245111,3363367668,2802806390,0.69085,0.72659,0.66676,16,14
BKR,2020-12-30,20063202475,21436596437,20616076909,-792991934,-742186745,-762638917,-1869513850,-1749738351,-1797955260,272502230,296946650,282342060,2190576428,2340528782,2250941353,0.28206,0.29665,0.27223,12,14
BKR,2019-12-30,23312070799,24907860769,23954473125,1856166056,2784249084,2320207570,889892450,1334838676,1112365563,106084798,167653513,136869156,2295454185,3443181277,2869317731,0.89105,0.93715,0.85999,7,15
BKR,2018-12-30,22036714923,23545202476,22643972727,1714188571,2571282857,2142735714,595648571,916022857,755835714,117205715,200237143,158721429,2092194285,3138291428,2615242857,0.64941,0.68301,0.62677,8,14
BKR,2017-12-30,20149820483,21529143740,20705081818,887616968,1331425453,1109521211,-80314804,134647273,27166235,-144766407,-72495064,-108630736,1991356190,2987034284,2489195237,0.35546,0.37385,0.34307,8,14
BKR,2016-12-30,9537722128,10190611416,9800549697,-376975546,-352823581,-362546213,-888736663,-831797327,-854718866,-2076594522,-1905593691,-1974432461,1041364622,1112649547,1070061132,-1.97246,-1.90369,-2.07452,12,15
BKR,2015-12-30,15406372159,16460990360,15830920000,-608932142,-569919245,-585624304,-1435584681,-1343610037,-1380635414,-383963580,-352352000,-365074710,1682126058,1797273267,1728479799,-0.36471,-0.352,-0.38358,9,14
