date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2024-12-31,CVNA,USD,0001690820,2025-02-19,2025-02-19 16:16:24,2024,FY,13673000000,10962000000,2711000000,0.1982739706,0,1480000000,229000000,1709000000,0,1709000000,12671000000,0,651000000,305000000,1356000000,0.0991735537,1002000000,0.0732831127,-602000000,400000000,0.0292547356,-4000000,210000000,0.0153587362,1.72,1.59,122344000,132205999,https://www.sec.gov/Archives/edgar/data/1690820/000169082025000074/0001690820-25-000074-index.htm,https://www.sec.gov/Archives/edgar/data/1690820/000169082025000074/cvna-20241231.htm
2023-12-31,CVNA,USD,0001690820,2024-02-22,2024-02-22 16:19:06,2023,FY,10771000000,9047000000,1724000000,0.1600594188,0,1378000000,228000000,1606000000,198000000,1804000000,10851000000,0,632000000,352000000,1159000000,0.1076037508,-80000000,-0.0074273512,255000000,175000000,0.0162473308,25000000,450000000,0.0417788506,4.12,0.75,109323000,200578000,https://www.sec.gov/Archives/edgar/data/1690820/000169082024000093/0001690820-24-000093-index.htm,https://www.sec.gov/Archives/edgar/data/1690820/000169082024000093/cvna-20231231.htm
2022-12-31,CVNA,USD,0001690820,2023-02-23,2023-02-23 16:23:02,2022,FY,13604000000,12603000000,1001000000,0.0735812996,0,1996000000,490000000,2491000000,0,2491000000,15094000000,0,486000000,261000000,-2146000000,-0.1577477213,-1490000000,-0.1095266098,-1403000000,-2893000000,-0.2126580418,1000000,-1587000000,-0.1166568656,-15.74,-15.74,100828000,100828000,https://www.sec.gov/Archives/edgar/data/1690820/000169082023000052/0001690820-23-000052-index.htm,https://www.sec.gov/Archives/edgar/data/1690820/000169082023000052/cvna-20221231.htm
2021-12-31,CVNA,USD,0001690820,2022-02-24,2022-02-24 16:45:04,2021,FY,12814000000,10988000000,1826000000,0.1425003902,0,1449000000,479000000,1930000000,0,1930000000,12918000000,0,176000000,105000000,-5000000,-0.0003901982,-104000000,-0.008116123,-182000000,-286000000,-0.0223193382,1000000,-135000000,-0.010535352,-1.63,-1.63,82805000,82805000,https://www.sec.gov/Archives/edgar/data/1690820/000169082022000080/0001690820-22-000080-index.htm,https://www.sec.gov/Archives/edgar/data/1690820/000169082022000080/cvna-20211231.htm
2020-12-31,CVNA,USD,0001690820,2021-02-25,2021-02-25 16:49:00,2020,FY,5586565000,4864991000,721574000,0.1291623744,0,559000000,567000000,1126000000,-72030000,1053970000,5918961000,0,131527999,73791000,-257158000,-0.0460315059,-332396000,-0.0594991735,-130081000,-462477000,-0.0827837857,-255000,-171140000,-0.030634209,-2.63,-2.63,64980999,64980999,https://www.sec.gov/Archives/edgar/data/1690820/000169082021000069/0001690820-21-000069-index.htm,https://www.sec.gov/Archives/edgar/data/1690820/000169082021000069/cvna-20201231.htm
2019-12-31,CVNA,USD,0001690820,2020-02-26,2020-02-26 17:15:56,2019,FY,3939896000,3473147000,466749000,0.1184673403,0,525000000,262000000,787000000,-39948000,747052000,4220198999,0,80606000,41265000,-242768000,-0.0616178701,-280303000,-0.0711447713,-84336000,-364639000,-0.0925504125,0,-114659000,-0.0291020372,-2.45,-2.45,46847000,46847000,https://www.sec.gov/Archives/edgar/data/1690820/000169082020000052/0001690820-20-000052-index.htm,https://www.sec.gov/Archives/edgar/data/1690820/000169082020000052/cvna-20191231.htm
2018-12-31,CVNA,USD,0001690820,2019-02-27,2019-02-27 16:43:12,2018,FY,1955467000,1781197000,174270000,0.0891193766,0,310611000,111229000,421840000,-19021000,402819000,2184016000,0,25018000,23539000,-206188000,-0.1054418203,-228549000,-0.1168769404,-26196000,-254745000,-0.1302732289,0,-55476000,-0.0283696938,-2.03,-2.03,30043000,30043000,https://www.sec.gov/Archives/edgar/data/1690820/000169082019000024/0001690820-19-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1690820/000169082019000024/cvna-20181231.htm
2017-12-31,CVNA,USD,0001690820,2018-03-06,2018-03-06 17:11:54,2017,FY,858870000,802347000,56523000,0.0658108911,0,170503000,55697000,226200000,-14368000,211832000,1014179000,0,7659000,11568000,-145089000,-0.1689301058,-155309000,-0.180829462,-9007000,-164316000,-0.1913164973,0,-18313000,-0.0213222024,-1.31,-1.31,15241000,15241000,https://www.sec.gov/Archives/edgar/data/1690820/000169082018000005/0001690820-18-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1690820/000169082018000005/carvana12311710k.htm
2016-12-31,CVNA,USD,0001690820,2016-12-31,2016-12-31 00:00:00,2016,FY,365148000,350609000,14539000,0.0398167318,0,83588000,26988000,110576000,-6558000,104018000,454627000,0,3587000,4658000,-84867000,-0.232418088,-89479000,-0.245048583,-3633000,-93112000,-0.2549979734,0,-10149000,-0.0277942095,-0.68,-0.68,15000000,15000000,,
2015-12-31,CVNA,USD,0001690820,2015-12-31,2015-12-31 00:00:00,2015,FY,130392000,131846000,-1454000,-0.0111509909,0,26399000,10779000,37178000,-3300000,33878000,165724000,0,1412000,2800000,-32568000,-0.2497699245,-35332000,-0.270967544,-1448000,-36780000,-0.2820725198,0,-36780000,-0.2820725198,-2.68,-2.68,15000000,15000000,,
