date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2026-01-02,137.25,137.35,132.27,133.77,133.77,2566127,2566127,-3.48,-2.54,135.16,"January 02, 26",-0.0254
2025-12-31,136.95,137.53,135.92,135.99,135.99,1603928,1603928,-0.96,-0.70099,136.5975,"December 31, 25",-0.0070099
2025-12-30,137.26,138.83,137.21,137.48,137.48,1615000,1615000,0.22,0.16028,137.695,"December 30, 25",0.0016028
2025-12-29,137.53,138.55,137.03,137.94,137.94,2095981,2095981,0.41,0.29812,137.7625,"December 29, 25",0.0029812
2025-12-26,138,138.45,137.45,138.32,138.32,1256400,1256400,0.315,0.23188,138.055,"December 26, 25",0.0023188
2025-12-24,139.65,139.65,135.11,138.04,138.04,2005435,2005435,-1.61,-1.15,138.1125,"December 24, 25",-0.0115
2025-12-23,141.74,142.48,138.33,141.23,141.23,3084826,3084826,-0.51,-0.35981,140.945,"December 23, 25",-0.0035981
2025-12-22,142.18,143.41,140.63,141.84,141.84,3049000,3049000,-0.34,-0.23913,142.015,"December 22, 25",-0.0023913
2025-12-19,138.84,141.25,137.71,140.39,140.39,6302943,6302943,1.55,1.12,139.5475,"December 19, 25",0.0112
2025-12-18,140.45,141.57,137.41,138.29,138.29,4380209,4380209,-2.16,-1.54,139.43,"December 18, 25",-0.0154
2025-12-17,140.39,140.85,136.37,136.71,136.71,3790028,3790028,-3.68,-2.62,138.58,"December 17, 25",-0.0262
2025-12-16,140.72,142.55,138.83,140.05,140.05,4047325,4047325,-0.67,-0.47612,140.5375,"December 16, 25",-0.0047612
2025-12-15,146.4,147.44,141.76,142.05,142.05,3823900,3823900,-4.34,-2.97,144.4125,"December 15, 25",-0.0297
2025-12-12,150,150.18,144.97,146,146,3725192,3725192,-4,-2.67,147.7875,"December 12, 25",-0.0267
2025-12-11,150.11,151.1,148.62,149.9,149.9,2692424,2692424,-0.21,-0.1399,149.9325,"December 11, 25",-0.001399
2025-12-10,152.2,153.23,150.64,151.2,151.2,2281631,2281631,-1,-0.65703,151.8175,"December 10, 25",-0.0065703
2025-12-09,153.21,153.7,151.38,152.57,152.57,2824634,2824634,-0.64,-0.41773,152.715,"December 09, 25",-0.0041773
2025-12-08,152.84,156.1,152.52,154.28,154.28,3896527,3896527,1.44,0.94216,153.935,"December 08, 25",0.0094216
2025-12-05,153,153.05,150.07,151.41,151.41,6441200,6441200,-1.59,-1.04,151.8825,"December 05, 25",-0.0104
2025-12-04,155.18,155.72,151.66,153,153,3657934,3657934,-2.18,-1.4,153.89,"December 04, 25",-0.014
2025-12-03,156.14,156.39,153.19,155.83,155.83,3728900,3728900,-0.31,-0.19854,155.3875,"December 03, 25",-0.0019854
2025-12-02,161.68,163.43,155.88,156.48,156.48,5757700,5757700,-5.2,-3.22,159.3675,"December 02, 25",-0.0322
2025-12-01,159.09,160.35,157.13,157.9,157.9,3577203,3577203,-1.19,-0.748,158.6175,"December 01, 25",-0.00748
2025-11-28,160.28,161.6,159.25,160.01,160.01,2471901,2471901,-0.27,-0.16846,160.285,"November 28, 25",-0.0016846
2025-11-26,159.93,161.72,157.06,158.4,158.4,3458716,3458716,-1.53,-0.95667,159.2775,"November 26, 25",-0.0095667
2025-11-25,157.82,160.59,155.88,158.99,158.99,3318951,3318951,1.17,0.74135,158.32,"November 25, 25",0.0074135
2025-11-24,158.14,160.17,155.88,158.44,158.44,6818017,6818017,0.3,0.18971,158.1575,"November 24, 25",0.0018971
2025-11-21,157.86,159.84,151.96,157.55,157.55,6127600,6127600,-0.312,-0.19638,156.8025,"November 21, 25",-0.0019638
2025-11-20,174.41,175.46,158.85,159.57,159.57,8715517,8715517,-14.84,-8.51,167.0725,"November 20, 25",-0.0851
2025-11-19,177.27,179.5,174.82,176.31,176.31,3564817,3564817,-0.96,-0.54155,176.975,"November 19, 25",-0.0054155
2025-11-18,177.44,180.21,175,176.46,176.46,3600200,3600200,-0.98,-0.5523,177.2775,"November 18, 25",-0.005523
2025-11-17,184.18,184.79,178.95,180.26,180.26,3974800,3974800,-3.92,-2.13,182.045,"November 17, 25",-0.0213
2025-11-14,181.18,187.61,179,185.01,185.01,3850364,3850364,3.83,2.11,183.2,"November 14, 25",0.0211
2025-11-13,190,190.59,185.32,185.97,185.97,4452231,4452231,-4.03,-2.12,187.97,"November 13, 25",-0.0212
2025-11-12,199.1,199.75,188.52,190.89,190.89,4670700,4670700,-8.21,-4.12,194.565,"November 12, 25",-0.0412
2025-11-11,198.65,201.69,196.11,197.86,197.86,5251718,5251718,-0.79,-0.39768,198.5775,"November 11, 25",-0.0039768
2025-11-10,192.91,201.46,191.67,199.72,199.72,6580000,6580000,6.81,3.53,196.44,"November 10, 25",0.0353
2025-11-07,184.29,191.32,180.77,191.24,191.24,9288212,9288212,6.95,3.77,186.905,"November 07, 25",0.0377
2025-11-06,178.89,194.87,177.57,190.82,190.82,21307233,21307233,11.93,6.67,185.5375,"November 06, 25",0.0667
2025-11-05,158.15,159.05,154.69,154.98,154.98,5345400,5345400,-3.17,-2,156.7175,"November 05, 25",-0.02
