symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
KKR,2024-12-31,147.91,887021000,131199276110,14878493000,50816440000,167137223110
KKR,2023-12-31,82.85,867497000,71872126450,20348567000,49387579000,100911138450
KKR,2022-12-31,46.42,749504970,34792020707,12823556000,44074997000,66043461707
KKR,2021-12-31,74.5,582259000,43378295500,10091602000,39590222000,72876915500
KKR,2020-12-31,40.49,562812883,22788293632,6507874000,33615160000,49895579632
KKR,2019-12-31,29.17,545096999,15900479460,3163154000,27138370000,39875695460
KKR,2018-12-31,19.63,514102571,10091833468,2445147000,22341192000,29987878468
KKR,2017-12-31,21.06,468282642,9862032440,3679059000,21193859000,27376832440
KKR,2016-12-31,15.39,448905126,6908649889,4133660000,18544075000,21319064889
KKR,2015-12-31,15.59,448884185,6998104444,2519860000,18714597000,23192841444
KKR,2014-12-31,23.21,381092394,8845154464,2290855000,10864784000,17419083464
KKR,2013-12-31,24.34,274910628,6691324685,1747191000,1908606000,6852739685
KKR,2012-12-31,15.23,238503257,3632404604,1817638000,1123414000,2938180604
KKR,2011-12-31,12.83,220235469,2825621067,1774147000,1564716000,2616190067
KKR,2010-12-31,14.2,206031682,2925649884,1434595000,1486960000,2978014884
KKR,2009-12-31,8.5,204902226,1741668921,828830000,2060185000,2973023921
KKR,2008-12-31,3.35,204902226,686422457,1163965000,2405125000,1927582457
KKR,2007-12-31,17.9,204902226,3667749845,0,0,3667749845
