date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2025-08-31,FDS,USD,0001013237,2025-10-22,2025-10-22 06:04:51,2025,FY,597040000,188673000,-3545000,61229000,-105766000,-42540000,0,-59400000,-3826000,-11371000,726260000,-108806000,-348255000,-18867000,83155000,0,-392773000,-1590000,12272000,-300457000,-159973000,41927000,-407821000,3050000,-71284000,351695000,422979000,726260000,-108806000,617454000,https://www.sec.gov/Archives/edgar/data/1013237/000162828025045769/0001628280-25-045769-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000162828025045769/fds-20250831.htm
2024-08-31,FDS,USD,0001013237,2024-10-29,2024-10-29 16:54:42,2024,FY,537126000,155594000,-32020000,63501000,-28540000,2195000,0,0,-30735000,4677000,700338000,-85681000,0,0,0,-58636000,-144317000,-250000000,0,-235235000,-150667000,75052000,-560850000,2364000,-2465000,422979000,425444000,700338000,-85681000,614657000,https://www.sec.gov/Archives/edgar/data/1013237/000101323724000141/0001013237-24-000141-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000101323724000141/fds-20240831.htm
2023-08-31,FDS,USD,0001013237,2023-10-27,2023-10-27 08:37:38,2023,FY,468134000,137728000,-42650000,62038000,-25241000,-40103000,10856000,7393000,-3387000,45564000,645573000,-60786000,-23593000,-11014000,95393000,-95393000,-95393000,-375000000,0,-176720000,-138601000,58297000,-632024000,4015000,-77829000,425444000,503273000,645573000,-60786000,584787000,https://www.sec.gov/Archives/edgar/data/1013237/000101323723000128/0001013237-23-000128-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000101323723000128/fds-20230831.htm
2022-08-31,FDS,USD,0001013237,2022-10-21,2022-10-21 08:00:55,2022,FY,396917000,129715000,-8715000,56003000,-79644000,-32980000,0,12815000,-59479000,44001000,538277000,-51156000,-1981641000,-878000,1982519000,-1982519000,-2033675000,1413355000,0,-18639000,-125934000,70452000,1339234000,-22428000,-178592000,503273000,681865000,538277000,-51156000,487121000,https://www.sec.gov/Archives/edgar/data/1013237/000101323722000159/0001013237-22-000159-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000101323722000159/fds-20220831.htm
2021-08-31,FDS,USD,0001013237,2021-10-22,2021-10-22 07:02:00,2021,FY,399590000,107322000,0,45065000,7851000,3646000,0,2068000,2137000,-4602000,555226000,-61325000,-58056000,0,0,-16611000,-135992000,0,0,-264702000,-117927000,59918000,-322711000,-263000,96260000,681865000,585605000,555226000,-61325000,493901000,https://www.sec.gov/Archives/edgar/data/1013237/000101323721000142/0001013237-21-000142-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000101323721000142/fds-20210831.htm
2020-08-31,FDS,USD,0001013237,2020-10-29,2020-10-29 08:48:42,2020,FY,372938000,57614000,10626000,36579000,27912000,-8608000,-24224000,12127000,48617000,171000,505840000,-77641000,-1000,-2736000,6745000,1000,-73632000,0,0,-199625000,-110439000,91989000,-218075000,11673000,225806000,585605000,359799000,505840000,-77641000,428199000,https://www.sec.gov/Archives/edgar/data/1013237/000101323720000153/0001013237-20-000153-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000101323720000153/fds-20200831.htm
2019-08-31,FDS,USD,0001013237,2019-10-30,2019-10-30 11:37:54,2019,FY,352790000,60463000,-2278000,32400000,-16435000,10205000,-19238000,-2290000,-5112000,196000,427136000,-59370000,-3270000,-11135000,14405000,3270000,-56100000,0,0,-220372000,-100052000,106150000,-214274000,-5586000,151176000,359799000,208623000,427136000,-59370000,367766000,https://www.sec.gov/Archives/edgar/data/1013237/000143774919020894/0001437749-19-020894-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000143774919020894/fds20190831_10k.htm
2018-08-31,FDS,USD,0001013237,2018-10-30,2018-10-30 12:19:10,2018,FY,267085000,57285000,-1910000,31516000,31551000,-8417000,16435000,12077000,11456000,141000,385668000,-33520000,-15000000,-12470000,12459000,0,-48531000,0,0,-303955000,-89408000,73326000,-320037000,-3208000,13892000,208623000,194731000,385668000,-33520000,352148000,https://www.sec.gov/Archives/edgar/data/1013237/000143774918019028/0001437749-18-019028-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000143774918019028/fds20180831_10k.htm
2017-08-31,FDS,USD,0001013237,2017-10-30,2017-10-30 16:02:04,2017,FY,258259000,48294000,4879000,34183000,-16040000,-29502000,0,-2226000,15688000,-9048000,320527000,-36862000,-303086000,0,0,-7358000,-347306000,275000000,0,-260978000,-80898000,58715000,-8161000,1264000,-33676000,194731000,228407000,320527000,-36862000,283665000,https://www.sec.gov/Archives/edgar/data/1013237/000143774917017840/0001437749-17-017840-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000143774917017840/fds20170831_10k.htm
2016-08-31,FDS,USD,0001013237,2016-10-31,2016-10-31 10:35:07,2016,FY,338815000,38052000,4528000,29793000,50602000,-3541000,0,5525000,48618000,-130650000,331140000,-47740000,-109772000,-18137000,17241000,0,-158408000,265000000,0,-356828000,-74218000,75044000,-91002000,-12237000,69493000,228407000,158914000,331140000,-47740000,283400000,https://www.sec.gov/Archives/edgar/data/1013237/000143774916040606/0001437749-16-040606-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000143774916040606/fds20161020_10k.htm
