symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
WTW,2024-12-31,313.24,102000000,31950480000,1890000000,5931000000,35991480000
WTW,2023-12-31,241.2,105000000,25326000000,1424000000,5941000000,29843000000
WTW,2022-12-31,244.58,112000000,27392960000,1262000000,5479000000,31609960000
WTW,2021-12-31,237.49,128000000,30398720000,4486000000,5486000000,31398720000
WTW,2020-12-31,210.68,130000000,27388400000,2039000000,6723000000,32072400000
WTW,2019-12-31,201.94,130000000,26252200000,887000000,6767000000,32132200000
WTW,2018-12-31,151.86,131000000,19893660000,1033000000,4724000000,23584660000
WTW,2017-12-31,150.69,135000000,20343150000,1030000000,4701000000,24014150000
WTW,2016-12-31,122.28,137000000,16752360000,870000000,3998000000,19880360000
WTW,2015-12-31,128.66,68000018,8748882315,532000000,3441000000,11657882315
WTW,2014-12-31,118.7,67195178,7976067628,635000000,2468000000,9809067628
WTW,2013-12-31,118.7,66000174,7834220653,796000000,2509000000,9547220653
WTW,2012-12-31,88.82,65258115,5796225774,500000000,2526000000,7822225774
WTW,2011-12-31,102.78,65307673,6712322630,436000000,2560000000,8836322630
WTW,2010-12-31,91.74,64175170,5887430095,316000000,2267000000,7838430095
WTW,2009-12-31,69.88,63420168,4431801339,191000000,2374000000,6614801339
WTW,2008-12-31,65.91,55870148,3682401454,176000000,2650000000,6156401454
WTW,2007-12-31,100.58,54737645,5505512334,200000000,1250000000,6555512334
WTW,2006-12-31,105.19,59267657,6234364839,288000000,800000000,6746364839
WTW,2005-12-31,97.85,60777661,5947094128,193000000,600000000,6354094128
WTW,2004-12-31,109.06,59267657,6463730672,351000000,450000000,6562730672
WTW,2003-12-31,90.25,57380152,5178558718,364000000,370000000,5184558718
WTW,2002-12-31,75.95,55492647,4214666539,211000000,567000000,4570666539
WTW,2001-12-31,62.38,51340136,3202597683,128000000,787000000,3861597683
WTW,2000-12-31,43.97,45795211,2013615427,88000000,958000000,2883615427
