symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
LVS,2028-12-31,15229421364,16054543005,15563000000,2286284330,2410153953,2336362110,-1093331654,-1037139982,-1059857046,3575157524,3828633935,3701895729.5,3965334349,4180173974,4052189311,4.99,5.19489,4.85096,1,1
LVS,2027-12-31,13944315619,14063064173,14003689896,2093360577,2111187450,2102274013,-957709802,-949622898,-953666350,2334521203,3142361644,2497246450,3630727154,3661646105,3646186629,3.61833,4.26372,3.1676,11,5
LVS,2026-12-31,13127495101,13709156457,13338096627,1970737142,2058057810,2002353246,-933608306,-893996542,-908338732,2215340933,2529686173,2372513553,3418048919,3569497993,3472883929,3.19884,3.43241,3.00589,12,10
LVS,2025-12-31,12564430575,12854302084,12664386268,1886208284,1929724625,1901213919,-875391803,-855651242,-862458332,2087943112,2226167463,2157055287.5,3271441963,3346916758,3297467755,2.912,3.02058,2.83303,12,9
LVS,2024-12-31,11156591301,11336697707,11256650416,1674859422,1701897511,1689880583,-772041312,-759775872,-766590006,1686115972,1840067902,1763091937,2904878238,2951773133,2930930958,2.3276,2.4967,2.28781,11,11
LVS,2023-12-31,11185008430,11791006011,11430000000,1679125483,1770099574,1715904319,-802980197,-761711109,-778395299,1529916192,1638387852,1609000000,2912277299,3070062875,2976066557,2.13537,2.22305,2.07587,9,8
LVS,2022-12-30,4104612838,4291466522,4183307985,2763371845,4145057766,3454214806,-1045658488,-697105657,-871382073,1111371229,2372683694,1742027462,793791574,1190687361,992239468,-1.1469,-1.11885,-1.18545,4,7
LVS,2021-12-30,4123413216,4311122746,4202468810,557292483,835938723,696615604,-754212480,-502808319,-628510400,-1059248576,-706165718,-882707148,756930998,1135396496,946163747,-1.14463,-1.11664,-1.1831,5,6
LVS,2020-12-30,3599641541,3763507490,3668655192,365132033,990871356,678001695,-1618950801,-1000925534,-1309938168,-1667990689,-1111993792,-1389992241,1247318688,1870978033,1559148361,-2.02958,-1.97995,-2.0978,5,6
LVS,2019-12-30,13349363322,13957064414,13605302223,3892949954,5839424931,4866187443,2881905569,4322858354,3602381962,2131187974,3196781962,2663984968,1413575242,2120362862,1766969053,3.2458,3.3549,3.16642,4,7
LVS,2018-12-30,13485146699,14099029038,13743688889,3444515480,5166773220,4305644350,2928768139,4393152210,3660960175,1635742864,2637780963,2136761914,1344027659,2016041490,1680034575,3.40264,3.51701,3.31943,7,6
LVS,2017-12-30,12473368493,13041191803,12712512500,2823399845,4235099768,3529249807,2367310935,3550966404,2959138670,1917815236,2876722856,2397269046,1086861358,1630292038,1358576698,2.88831,2.98539,2.81768,7,6
LVS,2016-12-30,11288952933,11802858268,11505388889,2768201311,4152301968,3460251640,2075206846,3112810268,2594008558,1370439852,2055659778,1713049815,1295637286,1943455928,1619546607,2.3502,2.42919,2.29273,12,13
LVS,2015-12-30,11563353142,12089749957,11785050000,2874311310,4311466965,3592889138,2329725520,3494588280,2912156900,1612196774,2418295161,2015245968,1184999053,1777498580,1481248817,2.57253,2.659,2.50962,9,8
LVS,2014-12-30,11382001434,17073002151,14227501793,3425085251,5137627877,4281356564,3170205912,4755308869,3962757391,2195970621,3293955931,2744963276,1118321859,1677482788,1397902324,3.38,4.06,2.7,14,14
LVS,2013-12-30,11228049101,16842073651,14035061376,3070444795,4605667194,3838055995,2747530222,4121295334,3434412778,1855251085,2782876629,2319063857,1226020264,1839030394,1532525330,2.98,3.57,2.39,15,15
LVS,2012-12-30,10161435550,15242153327,12701794439,2499945281,3749917923,3124931602,1979318926,2968978389,2474148658,1295207259,1942810889,1619009074,1128981417,1693472126,1411226772,2.62,3.14,2.1,20,20
LVS,2011-12-30,7395719240,11093578862,9244649051,2186105171,3279157757,2732631464,1833992324,2750988487,2292490406,1190650254,1785975380,1488312817,871616655,1307424983,1089520819,1.91,2.29,1.53,16,16
LVS,2010-12-30,4594779291,6892168938,5743474115,1067338750,1601008127,1334173439,749340191,1124010288,936675240,380794869,571192306,475993588,611527277,917290914,764409096,0.605,0.72,0.49,8,8
LVS,2009-12-30,3905173333,5857760000,4881466667,1174751840,1838845560,1506798700,-230125200,117443700,-56340750,-1160874600,-773916400,-967395500,1702469840,2553704760,2128087300,-0.085,-0.06,-0.11,7,7
LVS,2008-12-30,11364034285,17046051428,14205042857,417645612,626468418,522057016,124338358,279330837,201834598,-459021899,-306014600,-382518250,1294346916,1941520374,1617933645,1.025,1.23,0.82,20,20
LVS,2007-12-30,3869483187,5804224781,4836853984,353154714,529732071,441443393,280469448,450889011,365679230,58977522,158879670,108928596,657088210,985632314,821360262,1.49,1.78,1.2,20,20
LVS,2006-12-30,1619830387,2429745582,2024787985,445059036,667588555,556323796,408586684,612880026,510733355,316924549,475386823,396155686,272132319,408198479,340165399,1.16,1.39,0.93,13,13
LVS,2005-12-30,1251014512,1876521769,1563768141,273800142,415464694,344632418,343637935,515456903,429547419,201441628,302162442,251802035,198813637,298220455,248517046,0.93,1.11,0.75,8,8
