holder,shares,dateReported,change
"EMINENCE CAPITAL, LP",1097841,2025-09-30,1097841
"Nuveen, LLC",978634,2025-09-30,-174406
RHUMBLINE ADVISERS,893733,2025-09-30,-38472
Swiss National Bank,866300,2025-09-30,19300
WELLINGTON MANAGEMENT GROUP LLP,826782,2025-09-30,485715
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,824284,2025-09-30,57459
Verition Fund Management LLC,808045,2025-09-30,380627
Legal & General Group Plc,796106,2025-09-30,-55315
"Northern Right Capital Management, L.P.",790760,2025-09-30,790760
"Aristotle Capital Management, LLC",722705,2025-09-30,-3256
Kohlberg Kravis Roberts & Co. L.P.,719004,2025-09-30,-111996
"Empowered Funds, LLC",717079,2025-09-30,56111
LONDON CO OF VIRGINIA,706163,2025-09-30,0
Squarepoint Ops LLC,665115,2025-09-30,-2426028
PRICE T ROWE ASSOCIATES INC /MD/,658823,2025-09-30,14402
Incline Global Management LLC,632949,2025-09-30,-1032
Quantbot Technologies LP,601508,2025-09-30,433222
OSSIAM,597440,2025-09-30,591052
NEW YORK STATE COMMON RETIREMENT FUND,593189,2025-09-30,111982
"Penn Capital Management Company, LLC",587762,2025-09-30,126374
STIFEL FINANCIAL CORP,574251,2025-09-30,156176
WELLS FARGO & COMPANY/MN,556916,2025-09-30,25526
STRS OHIO,525576,2025-09-30,472042
Trexquant Investment LP,521918,2025-09-30,521918
PRINCIPAL FINANCIAL GROUP INC,520838,2025-09-30,-12640
"Baird Financial Group, Inc.",519550,2025-09-30,7273
CastleKnight Management LP,512500,2025-09-30,-265300
STATE OF WISCONSIN INVESTMENT BOARD,507942,2025-09-30,570
CAPITAL FUND MANAGEMENT S.A.,502728,2025-09-30,-74354
DELTEC ASSET MANAGEMENT LLC,490300,2025-09-30,182000
"SummitTX Capital, L.P.",487748,2025-09-30,225748
"Gotham Asset Management, LLC",484303,2025-09-30,-1728
"Nicholas Investment Partners, LP",484250,2025-09-30,130587
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",472645,2025-09-30,13939
BANK OF MONTREAL /CAN/,464369,2025-09-30,-5040
"Allspring Global Investments Holdings, LLC",457169,2025-09-30,97275
ALLIANCEBERNSTEIN L.P.,447974,2025-09-30,4811
Aquatic Capital Management LLC,444617,2025-09-30,444617
Walleye Capital LLC,431305,2025-09-30,-455334
AQR CAPITAL MANAGEMENT LLC,423015,2025-09-30,293356
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,421452,2025-09-30,4954
"ADAGE CAPITAL PARTNERS GP, L.L.C.",411400,2025-09-30,2200
Calamos Advisors LLC,409787,2025-09-30,0
"Granahan Investment Management, LLC",401759,2025-09-30,-198655
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,387149,2025-09-30,-27083
J. Goldman & Co LP,384717,2025-09-30,-121102
RAYMOND JAMES FINANCIAL INC,381218,2025-09-30,-50174
"BOOTHBAY FUND MANAGEMENT, LLC",377114,2025-09-30,358669
La Banque Postale Asset Management SA,375130,2025-09-30,-77787
Creative Planning,373802,2025-09-30,26864
WINTON GROUP Ltd,363090,2025-09-30,339070
"Channing Capital Management, LLC",348837,2025-09-30,348837
Bullseye Asset Management LLC,348760,2025-09-30,0
"BRIGADE CAPITAL MANAGEMENT, LP",347600,2025-09-30,347600
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,343435,2025-09-30,-31819
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,335551,2025-09-30,-27104
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",310419,2025-09-30,4491
"MetLife Investment Management, LLC",308535,2025-09-30,-3192
"Hook Mill Capital Partners, LP",304910,2025-09-30,304910
LOS ANGELES CAPITAL MANAGEMENT LLC,296587,2025-09-30,-2670
CANADA PENSION PLAN INVESTMENT BOARD,287600,2025-09-30,125200
LPL Financial LLC,283801,2025-09-30,-9986
"Russell Investments Group, Ltd.",272116,2025-09-30,46893
"Parallax Volatility Advisers, L.P.",262829,2025-09-30,139363
SEI INVESTMENTS CO,252996,2025-09-30,-6530
Schonfeld Strategic Advisors LLC,251839,2025-09-30,-927502
Archon Partners LLC,245000,2025-09-30,245000
VAN ECK ASSOCIATES CORP,237720,2025-09-30,-41334
NATIONAL BANK OF CANADA /FI/,237043,2025-09-30,-62569
HSBC HOLDINGS PLC,236735,2025-09-30,-30460
ALGERT GLOBAL LLC,235786,2025-09-30,80920
"Chevy Chase Trust Holdings, LLC",230745,2025-09-30,-5357
Quantinno Capital Management LP,229878,2025-09-30,28518
CREDIT AGRICOLE S A,223923,2025-09-30,223923
South Dakota Investment Council,211375,2025-09-30,-47770
Cinctive Capital Management LP,211232,2025-09-30,211232
FIRST TRUST ADVISORS LP,209926,2025-09-30,81979
KENNEDY CAPITAL MANAGEMENT LLC,207820,2025-09-30,207820
JANUS HENDERSON GROUP PLC,206988,2025-09-30,7649
"GROUP ONE TRADING, L.P.",203674,2025-09-30,76806
Universal- Beteiligungs- und Servicegesellschaft mbH,200729,2025-09-30,96552
Treasurer of the State of North Carolina,198850,2025-09-30,-7747
Police & Firemen's Retirement System of New Jersey,197322,2025-09-30,28421
TORONTO DOMINION BANK,194248,2025-09-30,6752
GREAT WEST LIFE ASSURANCE CO /CAN/,187193,2025-09-30,13
"Benson Investment Management Company, Inc.",175765,2025-09-30,175765
"Holocene Advisors, LP",171733,2025-09-30,171733
"LANDSCAPE CAPITAL MANAGEMENT, L.L.C.",164107,2025-09-30,-50026
State of New Jersey Common Pension Fund D,157001,2025-09-30,-122
Cerity Partners LLC,152238,2025-09-30,14066
ENVESTNET ASSET MANAGEMENT INC,150440,2025-09-30,7082
"Shellback Capital, LP",150000,2025-09-30,-25000
"Twin Lakes Capital Management, LLC",147564,2025-09-30,-1398
Janney Montgomery Scott LLC,146740,2025-09-30,44410
"CHAPIN DAVIS, INC.",146344,2025-09-30,146344
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",143233,2025-09-30,-659403
Korea Investment CORP,142350,2025-09-30,0
Zurcher Kantonalbank (Zurich Cantonalbank),140495,2025-09-30,4815
Polymer Capital Management (HK) LTD,140000,2025-09-30,140000
"HighTower Advisors, LLC",136970,2025-09-30,9441
UBS OCONNOR LLC,135000,2025-09-30,0
Arizona State Retirement System,132215,2025-09-30,2841
ProShare Advisors LLC,131430,2025-09-30,-11187
Cetera Investment Advisers,131244,2025-09-30,16246
"Capital Group Private Client Services, Inc.",126402,2025-09-30,-426906
"NATIXIS ADVISORS, L.P.",126322,2025-09-30,52838
TD ASSET MANAGEMENT INC,123225,2025-09-30,41800
STATE OF MICHIGAN RETIREMENT SYSTEM,119279,2025-09-30,0
"Ensign Peak Advisors, Inc",116932,2025-09-30,-58100
Handelsbanken Fonder AB,115400,2025-09-30,0
"Spectrum Strategic Capital Management, LLC",114938,2025-09-30,-9497
Czech National Bank,114782,2025-09-30,5567
Capital International Sarl,114046,2025-09-30,-1145
CenterBook Partners LP,114035,2025-09-30,114035
"State of Tennessee, Treasury Department",112062,2025-09-30,-37271
"ARMISTICE CAPITAL, LLC",111979,2025-09-30,111979
"LEUTHOLD GROUP, LLC",110778,2025-09-30,3757
"PNC FINANCIAL SERVICES GROUP, INC.",109436,2025-09-30,5144
"Fieldview Capital Management, LLC",109353,2025-09-30,109353
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,108527,2025-09-30,-1055
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,105764,2025-09-30,-130
"SIMPLEX TRADING, LLC",105268,2025-09-30,-38534
VOYA INVESTMENT MANAGEMENT LLC,105154,2025-09-30,-147107
"HUSSMAN STRATEGIC ADVISORS, INC.",105000,2025-09-30,-63000
MAVERICK CAPITAL LTD,100561,2025-09-30,100561
"HARBOR CAPITAL ADVISORS, INC.",100362,2025-09-30,-300401
"Savoir Faire Capital Management, L.P.",100000,2025-09-30,100000
AMALGAMATED BANK,97424,2025-09-30,1819
"Pacer Advisors, Inc.",97343,2025-09-30,-1853
PUBLIC SECTOR PENSION INVESTMENT BOARD,97211,2025-09-30,5252
Retirement Systems of Alabama,96405,2025-09-30,529
"JANE STREET GROUP, LLC",94571,2025-09-30,-522168
KLP KAPITALFORVALTNING AS,93700,2025-09-30,-3300
NATIXIS,92803,2025-09-30,47833
"NISA INVESTMENT ADVISORS, LLC",92217,2025-09-30,178
"INTERNATIONAL ASSETS INVESTMENT MANAGEMENT, LLC",91226,2025-09-30,0
"ADVISOR GROUP HOLDINGS, INC.",91188,2025-09-30,402
Hanson & Doremus Investment Management,91103,2025-09-30,-9707
"M.E. ALLISON & CO., INC.",90180,2025-09-30,-7500
"CI Private Wealth, LLC",86976,2025-09-30,474
FMR LLC,85959,2025-09-30,7554
Pictet Asset Management Holding SA,85094,2025-09-30,-4018
CLOUGH CAPITAL PARTNERS L P,81819,2025-09-30,36019
Virtus ETF Advisers LLC,81670,2025-09-30,72452
PRUDENTIAL FINANCIAL INC,78383,2025-09-30,3784
"YOUSIF CAPITAL MANAGEMENT, LLC",76068,2025-09-30,-18171
BLAIR WILLIAM & CO/IL,75175,2025-09-30,-88318
III Capital Management,73734,2025-09-30,-11866
"XPONANCE, INC.",73484,2025-09-30,-2525
LAZARD ASSET MANAGEMENT LLC,73466,2025-09-30,-1974
Utah Retirement Systems,72750,2025-09-30,0
Capula Management Ltd,71500,2025-09-30,71500
JONES FINANCIAL COMPANIES LLLP,71287,2025-09-30,8420
Y-Intercept (Hong Kong) Ltd,68726,2025-09-30,68726
VIRGINIA RETIREMENT SYSTEMS ET AL,67070,2025-09-30,27400
MARTINGALE ASSET MANAGEMENT L P,66652,2025-09-30,-39
Neuberger Berman Group LLC,65385,2025-09-30,4662
"Summit Trail Advisors, LLC",63614,2025-09-30,49312
"Vanguard Personalized Indexing Management, LLC",61592,2025-09-30,2100
"Mirae Asset Global Investments Co., Ltd.",61485,2025-09-30,4330
Woodline Partners LP,59668,2025-09-30,11398
"EMERALD ADVISERS, LLC",58930,2025-09-30,-3817
TEACHER RETIREMENT SYSTEM OF TEXAS,58481,2025-09-30,-8819
ING GROEP NV,58425,2025-09-30,58425
"Rafferty Asset Management, LLC",56671,2025-09-30,-10053
Legato Capital Management LLC,55889,2025-09-30,11479
CIBC Asset Management Inc,55358,2025-09-30,-52
Harvest Portfolios Group Inc.,54035,2025-09-30,1008
"Blueshift Asset Management, LLC",53920,2025-09-30,53920
"Kestra Advisory Services, LLC",53881,2025-09-30,2361
NEOS Investment Management LLC,53751,2025-09-30,14143
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,51642,2025-09-30,13103
Capital Markets Trading UK LLP,51425,2025-09-30,-4231
"PRELUDE CAPITAL MANAGEMENT, LLC",50270,2025-09-30,1453
K.J. Harrison & Partners Inc,50000,2025-09-30,50000
Federation des caisses Desjardins du Quebec,49000,2025-09-30,28337
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,48979,2025-09-30,-2254
"State of Alaska, Department of Revenue",48514,2025-09-30,-1565
NOMURA HOLDINGS INC,48412,2025-09-30,26300
Truvestments Capital LLC,48266,2025-09-30,2763
WOLVERINE ASSET MANAGEMENT LLC,47152,2025-09-30,-34973
OCCUDO QUANTITATIVE STRATEGIES LP,47096,2025-09-30,47096
BANK OF NOVA SCOTIA,47033,2025-09-30,-14876
XTX Topco Ltd,47003,2025-09-30,47003
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,45398,2025-09-30,0
"Vident Advisory, LLC",45082,2025-09-30,-3526
"Advisory Services Network, LLC",42847,2025-09-30,16259
"Cambridge Investment Research Advisors, Inc.",41167,2025-09-30,-3100
Neo Ivy Capital Management,40766,2025-09-30,40766
U S GLOBAL INVESTORS INC,39000,2025-09-30,15000
FIFTH THIRD BANCORP,38981,2025-09-30,1145
"Pathstone Holdings, LLC",38700,2025-09-30,20
"Merit Financial Group, LLC",38558,2025-09-30,38558
"AIGEN INVESTMENT MANAGEMENT, LP",38301,2025-09-30,38301
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,37491,2025-09-30,-2698
"SAGESPRING WEALTH PARTNERS, LLC",37146,2025-09-30,-103
MERCER GLOBAL ADVISORS INC /ADV,37104,2025-09-30,-4274
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",36365,2025-09-30,1921
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",36353,2025-09-30,8554
"New England Research & Management, Inc.",35850,2025-09-30,35850
Versor Investments LP,35600,2025-09-30,35600
TD Waterhouse Canada Inc.,35093,2025-09-30,-637
PKO Investment Management Joint-Stock Co,35000,2025-09-30,0
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,34401,2025-09-30,0
"MML INVESTORS SERVICES, LLC",33957,2025-09-30,6550
MIZUHO SECURITIES USA LLC,32916,2025-09-30,2036
Daiwa Securities Group Inc.,32650,2025-09-30,-32924
Vanguard Capital Wealth Advisors,31900,2025-09-30,7500
BESSEMER GROUP INC,30972,2025-09-30,235
Engineers Gate Manager LP,30674,2025-09-30,30674
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,30201,2025-09-30,12590
Quinn Opportunity Partners LLC,30000,2025-09-30,0
"Orvieto Partners, L.P.",30000,2025-09-30,30000
"THOROUGHBRED FINANCIAL SERVICES, LLC",29600,2025-09-30,200
"CAPSTONE INVESTMENT ADVISORS, LLC",29528,2025-09-30,-54523
"BAILARD, INC.",29524,2025-09-30,-6979
"WOLVERINE TRADING, LLC",28967,2025-09-30,-77059
Mount Lucas Management LP,28174,2025-09-30,-827
BNP Paribas Asset Management Holding S.A.,28172,2025-09-30,11414
Prospera Financial Services Inc,28101,2025-09-30,-26943
CAPTRUST FINANCIAL ADVISORS,27988,2025-09-30,-1117
HARTFORD INVESTMENT MANAGEMENT CO,26464,2025-09-30,-275
Penserra Capital Management LLC,26201,2025-09-30,26201
"CWM, LLC",26194,2025-09-30,-457
"Sunpointe, LLC",26088,2025-09-30,6500
"Sapience Investments, LLC",25456,2025-09-30,312
"Cubist Systematic Strategies, LLC",25377,2025-09-30,25377
REDMONT WEALTH ADVISORS LLC,25371,2025-09-30,2151
LMR Partners LLP,25278,2025-09-30,-41343
abrdn plc,24964,2025-09-30,-2079
Ethic Inc.,24088,2025-09-30,-1886
Wealthfront Advisers LLC,23843,2025-09-30,1897
Louisiana State Employees Retirement System,23700,2025-09-30,100
"Private Advisor Group, LLC",23469,2025-09-30,8390
GAMMA Investing LLC,23184,2025-09-30,3431
"GREAT LAKES ADVISORS, LLC",23005,2025-09-30,-324
Vontobel Holding Ltd.,22989,2025-09-30,-5037
"Sumitomo Mitsui Trust Holdings, Inc.",22931,2025-09-30,2199
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",22593,2025-09-30,-32346
Numerai GP LLC,22194,2025-09-30,22194
"QRG CAPITAL MANAGEMENT, INC.",21960,2025-09-30,-11450
"Norinchukin Bank, The",21798,2025-09-30,710
"SECURIAN ASSET MANAGEMENT, INC",21774,2025-09-30,-1586
Encompass More Asset Management,21586,2025-09-30,-26
"Kovitz Investment Group Partners, LLC",21575,2025-09-30,-1885
"EverSource Wealth Advisors, LLC",21529,2025-09-30,-379
TRUIST FINANCIAL CORP,20665,2025-09-30,1653
"EntryPoint Capital, LLC",20654,2025-09-30,20654
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,20200,2025-09-30,-300
"Concurrent Investment Advisors, LLC",20175,2025-09-30,830
"Burns Matteson Capital Management, LLC",20135,2025-09-30,20135
M&T BANK CORP,20010,2025-09-30,-6047
"United Capital Management of KS, Inc.",20000,2025-09-30,20000
"BRASADA CAPITAL MANAGEMENT, LP",20000,2025-09-30,0
Voleon Capital Management LP,19809,2025-09-30,19809
STEVENS CAPITAL MANAGEMENT LP,19631,2025-09-30,19631
"J.W. COLE ADVISORS, INC.",19627,2025-09-30,-1162
SIGNATURE ESTATE & INVESTMENT ADVISORS LLC,19457,2025-09-30,-950
Man Group plc,19442,2025-09-30,-482706
"Apollon Wealth Management, LLC",19363,2025-09-30,-1368
QUADRANT CAPITAL GROUP LLC,19207,2025-09-30,235
Rockefeller Capital Management L.P.,19051,2025-09-30,-1192
Alteri Wealth LLC,18993,2025-09-30,0
"Crossmark Global Holdings, Inc.",18873,2025-09-30,4
"KESTRA PRIVATE WEALTH SERVICES, LLC",18574,2025-09-30,-40288
"Glenmede Investment Management, LP",18408,2025-09-30,1321
"Asset Management One Co., Ltd.",18404,2025-09-30,2415
"Arista Wealth Management, LLC",18300,2025-09-30,18300
"Signature Wealth Management Partners, LLC",18100,2025-09-30,4000
"SRS Capital Advisors, Inc.",18031,2025-09-30,12993
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,17891,2025-09-30,67
GSA CAPITAL PARTNERS LLP,17801,2025-09-30,579
"SBI Securities Co., Ltd.",17682,2025-09-30,-6074
FRANKLIN RESOURCES INC,17415,2025-09-30,-234
THRIVENT FINANCIAL FOR LUTHERANS,17412,2025-09-30,-14928
ALPS ADVISORS INC,17110,2025-09-30,17110
"IHT Wealth Management, LLC",17047,2025-09-30,-2372
"HAP TRADING, LLC",17008,2025-09-30,17008
"WILEY BROS.-AINTREE CAPITAL, LLC",16852,2025-09-30,-1709
Mitsubishi UFJ Trust & Banking Corp,16706,2025-09-30,-2119
Wealthcare Advisory Partners LLC,16473,2025-09-30,-188
DARK FOREST CAPITAL MANAGEMENT LP,16198,2025-09-30,0
"Quantitative Investment Management, LLC",15803,2025-09-30,15803
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",15443,2025-09-30,677
"Omnia Family Wealth, LLC",15410,2025-09-30,0
Sageworth Trust Co,15389,2025-09-30,15389
"Legacy Financial Advisors, Inc.",15367,2025-09-30,0
IPG Investment Advisors LLC,14897,2025-09-30,-2117
Optimist Retirement Group LLC,14804,2025-09-30,-718
MACKENZIE FINANCIAL CORP,14777,2025-09-30,85
Wedmont Private Capital,14545,2025-09-30,416
"Custos Family Office, LLC",14494,2025-09-30,0
DELTA CAPITAL MANAGEMENT LLC,14230,2025-09-30,-610
Oxinas Partners Wealth Management LLC,14100,2025-09-30,0
"Diametric Capital, LP",14070,2025-09-30,14070
"Atria Investments, Inc",13675,2025-09-30,1461
COMMERCE BANK,13427,2025-09-30,-440
Point72 Europe (London) LLP,13218,2025-09-30,13218
"Savant Capital, LLC",13180,2025-09-30,2214
V-Square Quantitative Management LLC,13125,2025-09-30,467
US BANCORP \DE\,12997,2025-09-30,549
"Waterloo Capital, L.P.",12804,2025-09-30,12804
"Systematic Alpha Investments, LLC",12708,2025-09-30,0
"THOMIST CAPITAL MANAGEMENT, LP",12708,2025-09-30,12708
111 Capital,12656,2025-09-30,12656
DekaBank Deutsche Girozentrale,12286,2025-09-30,0
"Toroso Investments, LLC",12240,2025-09-30,-6745
MUFG SECURITIES AMERICAS INC.,12187,2025-09-30,2285
READYSTATE ASSET MANAGEMENT LP,12119,2025-09-30,-24902
CX Institutional,11866,2025-09-30,359
"Bleakley Financial Group, LLC",11816,2025-09-30,1477
"Ausdal Financial Partners, Inc.",11679,2025-09-30,16
"Sumitomo Mitsui DS Asset Management Company, Ltd",11539,2025-09-30,0
COLDSTREAM CAPITAL MANAGEMENT INC,11381,2025-09-30,569
"Morse Asset Management, Inc",11245,2025-09-30,-645
"Western Wealth Management, LLC",11236,2025-09-30,-200
"Callan Family Office, LLC",10952,2025-09-30,-1467
"Clarius Group, LLC",10900,2025-09-30,-2056
AE Wealth Management LLC,10887,2025-09-30,10887
"PATTON FUND MANAGEMENT, INC.",10831,2025-09-30,10831
"Metis Global Partners, LLC",10320,2025-09-30,-380
NOMURA ASSET MANAGEMENT CO LTD,10299,2025-09-30,1166
EVERENCE CAPITAL MANAGEMENT INC,10190,2025-09-30,0
Vivaldi Capital Management LP,10144,2025-09-30,10
"Catalytic Wealth RIA, LLC",10126,2025-09-30,10126
Dynamic Advisor Solutions LLC,10060,2025-09-30,10060
"Compass Wealth Management, LLC/GA",10000,2025-09-30,0
EDMOND DE ROTHSCHILD HOLDING S.A.,10000,2025-09-30,0
JOURNEY STRATEGIC WEALTH LLC,9863,2025-09-30,9863
"Advisory Alpha, LLC",9860,2025-09-30,9860
"SIGNATUREFD, LLC",9761,2025-09-30,37
"Sloy Dahl & Holst, LLC",9700,2025-09-30,-5500
MACQUARIE GROUP LTD,9686,2025-09-30,-4014
"Sequoia Financial Advisors, LLC",9584,2025-09-30,9584
"CIBC Private Wealth Group, LLC",9507,2025-09-30,3165
SCOTIA CAPITAL INC.,9456,2025-09-30,-3848
"Miracle Mile Advisors, LLC",9448,2025-09-30,9448
Allworth Financial LP,9405,2025-09-30,-53
Smartleaf Asset Management LLC,9372,2025-09-30,6828
"GREAT VALLEY ADVISOR GROUP, INC.",9324,2025-09-30,-10566
GREENLEAF TRUST,8898,2025-09-30,8898
"Applied Finance Capital Management, LLC",8709,2025-09-30,-3003
DnB Asset Management AS,8706,2025-09-30,8706
"Global Retirement Partners, LLC",8683,2025-09-30,241
MUFG Securities EMEA plc,8650,2025-09-30,7355
Pathway Financial Advisors LLC,8646,2025-09-30,8646
"Nilsine Partners, LLC",8610,2025-09-30,8610
Advisor Resource Council,8285,2025-09-30,8285
"Forum Financial Management, LP",8203,2025-09-30,8203
WEDBUSH SECURITIES INC,8200,2025-09-30,8200
Marex Group plc,8126,2025-09-30,8126
"Horizon Investments, LLC",7613,2025-09-30,381
EMERALD MUTUAL FUND ADVISERS TRUST,7145,2025-09-30,-3452
DANSKE BANK A/S,6600,2025-09-30,-2640
"SG Americas Securities, LLC",6409,2025-09-30,-31271
Geneos Wealth Management Inc.,6303,2025-09-30,-69
Tower Research Capital LLC (TRC),6182,2025-09-30,-6560
"CENTAURUS FINANCIAL, INC.",6061,2025-09-30,510
MCF Advisors LLC,5732,2025-09-30,1632
SHELL ASSET MANAGEMENT CO,5693,2025-09-30,-8435
AdvisorShares Investments LLC,5377,2025-09-30,0
"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",5250,2025-09-30,4585
"Resona Asset Management Co.,Ltd.",5144,2025-09-30,700
"Ameritas Investment Partners, Inc.",4817,2025-09-30,0
"UMB Bank, n.a.",4703,2025-09-30,683
"Farther Finance Advisors, LLC",4544,2025-09-30,-124
"MPWM ADVISORY SOLUTIONS, LLC",4450,2025-09-30,500
HOLLENCREST CAPITAL MANAGEMENT,4275,2025-09-30,4275
"EXCHANGE TRADED CONCEPTS, LLC",4072,2025-09-30,-1007
"Moisand Fitzgerald Tamayo, LLC",3542,2025-09-30,0
"PRINCIPAL SECURITIES, INC.",3535,2025-09-30,379
"Sound Income Strategies, LLC",3507,2025-09-30,500
"Steward Partners Investment Advisory, LLC",3474,2025-09-30,106
"Root Financial Partners, LLC",3454,2025-09-30,3454
Sterling Capital Management LLC,3270,2025-09-30,-201
"Parallel Advisors, LLC",2907,2025-09-30,30
Covestor Ltd,2898,2025-09-30,509
Larson Financial Group LLC,2888,2025-09-30,173
HUNTINGTON NATIONAL BANK,2876,2025-09-30,454
"Golden State Wealth Management, LLC",2839,2025-09-30,0
CENTRAL TRUST Co,2721,2025-09-30,0
Parkside Financial Bank & Trust,2669,2025-09-30,-763
"MATHER GROUP, LLC.",2628,2025-09-30,2628
"Mendota Financial Group, LLC",2628,2025-09-30,2628
"CoreCap Advisors, LLC",2539,2025-09-30,-6928
"HANTZ FINANCIAL SERVICES, INC.",2526,2025-09-30,242
CI INVESTMENTS INC.,2521,2025-09-30,741
MAI Capital Management,2435,2025-09-30,-177
"Westfuller Advisors, LLC",2364,2025-09-30,2364
"Quent Capital, LLC",2218,2025-09-30,2218
SouthState Corp,2201,2025-09-30,940
"Washington Trust Advisors, Inc.",2200,2025-09-30,0
"HARBOUR INVESTMENTS, INC.",2182,2025-09-30,-1236
"Rakuten Securities, Inc.",2175,2025-09-30,-1575
"NewEdge Advisors, LLC",2120,2025-09-30,0
TD PRIVATE CLIENT WEALTH LLC,2114,2025-09-30,-3
CITY HOLDING CO,2100,2025-09-30,0
"Westside Investment Management, Inc.",2004,2025-09-30,902
"NBC SECURITIES, INC.",1990,2025-09-30,-25160
Cromwell Holdings LLC,1865,2025-09-30,0
MASSMUTUAL TRUST CO FSB/ADV,1498,2025-09-30,-83
"IFP Advisors, Inc",1496,2025-09-30,-569
"Wealthspire Advisors, LLC",1434,2025-09-30,1434
SENTRY INVESTMENT MANAGEMENT LLC,1212,2025-09-30,-211
