date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2025-03-31,STE,USD,0001757898,2025-05-29,2025-05-29 16:36:38,2025,FY,616074000,476215000,-76546000,57397000,66513000,-28815000,73072000,33589000,-11333000,8434000,1148087000,-370091000,760419000,-10750000,0,9195000,388773000,-1164429000,0,-211321000,-219875000,23261000,-1572364000,185000,-35319000,171701000,207020000,1148087000,-370091000,777996000,https://www.sec.gov/Archives/edgar/data/1757898/000175789825000005/0001757898-25-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1757898/000175789825000005/ste-20250331.htm
2024-03-31,STE,USD,0001757898,2024-05-29,2024-05-29 16:35:52,2024,FY,380079000,565244000,-131412000,56535000,-146078000,-128069000,-37450000,-18962000,38403000,248906000,973274000,-360326000,-536798000,-1500000,3882000,7381000,-887361000,121486000,0,-11765000,-200570000,5663000,-85186000,-2064000,-1337000,207020000,208357000,973274000,-360326000,612948000,https://www.sec.gov/Archives/edgar/data/1757898/000175789824000008/0001757898-24-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1757898/000175789824000008/ste-20240331.htm
2023-03-31,STE,USD,0001757898,2023-05-10,2023-05-10 16:36:57,2023,FY,105813000,552897000,-185913000,38951000,-250023000,-133304000,-123921000,53342000,-46140000,495222000,756947000,-361969000,-35948000,0,0,14587000,-383330000,-6218000,0,-308565000,-183498000,-437000,-498718000,-14862000,-139963000,208357000,348320000,756947000,-361969000,394978000,https://www.sec.gov/Archives/edgar/data/1757898/000175789823000005/0001757898-23-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1757898/000175789823000005/ste-20230331.htm
2022-03-31,STE,USD,0001757898,2022-05-31,2022-05-31 09:26:06,2022,FY,242870000,553104000,-106620000,57660000,-149276000,-51969000,-102922000,14887000,-9272000,87073000,684811000,-287563000,-380737000,0,0,1741000,-666559000,372181000,0,-55777000,-163169000,-37405000,115830000,-6293000,127789000,348320000,220531000,684811000,-287563000,397248000,https://www.sec.gov/Archives/edgar/data/1757898/000175789822000011/0001757898-22-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1757898/000175789822000011/ste-20220331.htm
2021-03-31,STE,USD,0001757898,2021-05-28,2021-05-28 07:46:11,2021,FY,396870000,219237000,4240000,25966000,19006000,12076000,3769000,-7213000,10374000,24321000,689640000,-239262000,-908674000,-4400000,0,-1823000,-1154159000,484539000,0,-14646000,-133837000,9564000,345620000,19849000,-99050000,220531000,319581000,689640000,-239262000,450378000,https://www.sec.gov/Archives/edgar/data/1757898/000175789821000017/0001757898-21-000017-index.htm,https://www.sec.gov/Archives/edgar/data/1757898/000175789821000017/ste-20210331.htm
2020-03-31,STE,USD,0001757898,2020-05-29,2020-05-29 08:54:05,2020,FY,407859000,197235000,9442000,23811000,-49810000,-17866000,-39140000,-2779000,9975000,2022000,590559000,-214516000,-109375000,0,0,4156000,-319735000,-26500000,0,-51241000,-123034000,37629000,-163146000,-8730000,98948000,319581000,220633000,590559000,-214516000,376043000,https://www.sec.gov/Archives/edgar/data/1757898/000175789820000012/0001757898-20-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1757898/000175789820000012/ste03312020.htm
2019-03-31,STE,USD,0001757898,2019-05-30,2019-05-30 09:25:06,2019,FY,304746000,225921000,-6622000,23965000,10338000,-48486000,-14176000,21244000,51756000,-18843000,539505000,-189715000,-10835000,-4955000,0,-13286000,-213224000,-112087000,0,-81494000,-112503000,11292000,-294792000,-12390000,19099000,220633000,201534000,539505000,-189715000,349790000,https://www.sec.gov/Archives/edgar/data/1757898/000175789819000005/0001757898-19-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1757898/000175789819000005/ste3312019.htm
2018-03-31,STE,USD,0001757898,2018-03-31,2018-03-31 00:00:00,2018,FY,291622000,178332000,-24722000,22187000,-59145000,-37731000,-5178000,563000,-16799000,49358000,457632000,-165457000,-37383000,0,0,-989000,-203829000,-193435000,0,-65485000,-102929000,5665000,-356184000,20997000,-81384000,201534000,282918000,457632000,-165457000,292175000,,
2017-03-31,STE,USD,0001757898,2017-03-31,2017-03-31 00:00:00,2017,FY,110631000,188142000,31274000,18794000,-57203000,-48140000,-12829000,6884000,-3118000,132448000,424086000,-172901000,70156000,-6356000,0,4846000,-104255000,-75383000,0,-97509000,-93193000,-1014000,-267099000,-18655000,34077000,282918000,248841000,424086000,-172901000,251185000,,
2016-03-31,STE,USD,0001757898,2016-03-31,2016-03-31 00:00:00,2016,FY,111585000,143740000,704000,16147000,-20534000,-31560000,1810000,5249000,3967000,3033000,254675000,-126407000,-604021000,0,0,844000,-729584000,626884000,0,-14369000,-65203000,12977000,560289000,-4228000,81152000,248841000,167689000,254675000,-126407000,128268000,,
2015-03-31,STE,USD,0001757898,2015-03-31,2015-03-31 00:00:00,2015,FY,135064000,91541000,-4916000,14921000,30345000,-2774000,-9902000,-3146000,46167000,-20915000,246040000,-85255000,-194662000,-4681000,0,829000,-283769000,129770000,0,-30687000,-53513000,24180000,69750000,-17134000,14887000,167689000,152802000,246040000,-85255000,160785000,,
2014-03-31,STE,USD,0001757898,2014-03-31,2014-03-31 00:00:00,2014,FY,129442000,75649000,15176000,11100000,-24108000,-28794000,2767000,19377000,-17458000,2372000,209631000,-86367000,-67059000,0,0,4774000,-148652000,1190000,0,-25469000,-48385000,18458000,-54206000,4021000,10794000,152802000,142008000,209631000,-86367000,123264000,,
2013-03-31,STE,USD,0001757898,2013-03-31,2013-03-31 00:00:00,2013,FY,159977000,69035000,23751000,8917000,-27981000,21866000,28015000,-12536000,-65326000,-5884000,227815000,-87412000,-399676000,0,0,34000,-487054000,282290000,0,-8002000,-43195000,23153000,254246000,-3820000,-8813000,142008000,150821000,227815000,-87412000,140403000,,
2012-03-31,STE,USD,0001757898,2012-03-31,2012-03-31 00:00:00,2012,FY,136115000,62906000,22093000,7858000,-75597000,-6517000,11833000,-9120000,-71793000,-4003000,149372000,-66682000,-34635000,0,0,42000,-101275000,0,0,-56751000,-38560000,7237000,-88074000,-2218000,-42195000,150821000,193016000,149372000,-66682000,82690000,,
2011-03-31,STE,USD,0001757898,2011-03-31,2011-03-31 00:00:00,2011,FY,51265000,54389000,-43071000,10186000,35046000,-54517000,-42233000,23714000,108082000,9929000,117744000,-77442000,-4000000,-16900000,0,1301000,-97041000,0,0,-29965000,-33228000,15255000,-47938000,5280000,-21955000,193016000,214971000,117744000,-77442000,40302000,,
