date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2024-12-31,ON,USD,0001097864,2025-02-10,2025-02-10 11:50:49,2024,FY,7082300000,3866200000,3216100000,0.4541038928,612700000,376300000,273500000,649800000,185900000,1448400000,5314600000,111400000,62300000,642900000,2542600000,0.359007667,1767700000,0.2495940584,69700000,1837400000,0.2594354941,262800000,1572800000,0.2220747497,3.68,3.63,427400000,432700000,https://www.sec.gov/Archives/edgar/data/1097864/000162828025004557/0001628280-25-004557-index.htm,https://www.sec.gov/Archives/edgar/data/1097864/000162828025004557/on-20241231.htm
2023-12-31,ON,USD,0001097864,2024-02-05,2024-02-05 11:27:48,2023,FY,8253000000,4369500000,3883500000,0.4705561614,577300000,362400000,279100000,641500000,126000000,1344800000,5714300000,93100000,74800000,609500000,3220100000,0.3901732703,2538700000,0.3076093542,-2900000,2535800000,0.3072579668,350200000,2183700000,0.2645946928,5.07,4.89,430700000,446800000,https://www.sec.gov/Archives/edgar/data/1097864/000162828024003201/0001628280-24-003201-index.htm,https://www.sec.gov/Archives/edgar/data/1097864/000162828024003201/on-20231231.htm
2022-12-31,ON,USD,0001097864,2023-02-06,2023-02-06 10:50:17,2022,FY,8326200000,4249000000,4077200000,0.4896831688,600200000,343200000,287900000,631100000,485900000,1717200000,5966200000,15500000,94900000,551800000,3008900000,0.361377339,2360000000,0.2834426269,2200000,2362200000,0.2837068531,458400000,1902200000,0.2284595614,4.39,4.25,433200000,448200000,https://www.sec.gov/Archives/edgar/data/1097864/000162828023002350/0001628280-23-002350-index.htm,https://www.sec.gov/Archives/edgar/data/1097864/000162828023002350/on-20221231.htm
2021-12-31,ON,USD,0001097864,2022-02-14,2022-02-14 09:20:06,2021,FY,6739800000,4025500000,2714300000,0.4027270839,655000000,304800000,293600000,598400000,173300000,1426700000,5452200000,1400000,130400000,596700000,1884900000,0.2796670524,1287600000,0.1910442446,-129800000,1157800000,0.1717855129,146600000,1009600000,0.1497967299,2.37,2.27,425700000,443800000,https://www.sec.gov/Archives/edgar/data/1097864/000162828022002416/0001628280-22-002416-index.htm,https://www.sec.gov/Archives/edgar/data/1097864/000162828022002416/on-20211231.htm
2020-12-31,ON,USD,0001097864,2021-02-16,2021-02-16 11:50:24,2020,FY,5255000000,3539200000,1715800000,0.3265080875,642900000,258700000,278700000,537400000,186800000,1367100000,4906300000,4900000,168400000,625100000,970100000,0.184605138,348700000,0.0663558516,-172100000,176600000,0.0336060894,-59800000,234200000,0.044567079,0.57,0.56,410700000,418800000,https://www.sec.gov/Archives/edgar/data/1097864/000162828021002219/0001628280-21-002219-index.htm,https://www.sec.gov/Archives/edgar/data/1097864/000162828021002219/on-20201231.htm
2019-12-31,ON,USD,0001097864,2020-02-19,2020-02-19 14:25:39,2019,FY,5517900000,3544300000,1973600000,0.3576723029,640900000,284000000,301000000,585000000,115200000,1341100000,4885400000,10200000,148300000,593100000,1018000000,0.1844904764,632500000,0.1146269414,-355900000,276600000,0.050127766,62700000,211700000,0.0383660451,0.52,0.51,410900000,416000000,https://www.sec.gov/Archives/edgar/data/1097864/000119312520041751/0001193125-20-041751-index.htm,https://www.sec.gov/Archives/edgar/data/1097864/000119312520041751/d864442d10k.htm
2018-12-31,ON,USD,0001097864,2019-02-20,2019-02-20 11:58:50,2018,FY,5878300000,3639600000,2238700000,0.3808413997,650700000,293300000,324700000,618000000,111700000,1380400000,5020000000,6100000,128200000,508700000,1391900000,0.2367861457,858300000,0.146011602,-103300000,755000000,0.1284384941,125100000,627400000,0.106731538,1.48,1.44,423800000,435900000,https://www.sec.gov/Archives/edgar/data/1097864/000119312519045025/0001193125-19-045025-index.htm,https://www.sec.gov/Archives/edgar/data/1097864/000119312519045025/d664850d10k.htm
2017-12-31,ON,USD,0001097864,2018-02-21,2018-02-21 11:26:44,2017,FY,5543100000,3507500000,2035600000,0.3672313326,594700000,285000000,316600000,601600000,123800000,1320100000,4827600000,3000000,141200000,481900000,1170600000,0.2111814689,715500000,0.129079396,-168000000,547500000,0.0987714456,-265500000,810700000,0.1462539012,1.92,1.89,421900000,428300000,https://www.sec.gov/Archives/edgar/data/1097864/000119312518051397/0001193125-18-051397-index.htm,https://www.sec.gov/Archives/edgar/data/1097864/000119312518051397/d508456d10k.htm
2016-12-31,ON,USD,0001097864,2017-02-28,2017-02-28 15:57:57,2016,FY,3906900000,2606400000,1300500000,0.33287261,446800000,230000000,236700000,466700000,104800000,1018300000,3624700000,4500000,145300000,364100000,690000000,0.176610612,282200000,0.0722311807,-101600000,180600000,0.046225908,-3900000,182100000,0.0466098441,0.44,0.43,415200000,420000000,https://www.sec.gov/Archives/edgar/data/1097864/000119312517062207/0001193125-17-062207-index.htm,https://www.sec.gov/Archives/edgar/data/1097864/000119312517062207/d332046d10k.htm
2015-12-31,ON,USD,0001097864,2016-02-24,2016-02-24 11:25:49,2015,FY,3495800000,2302600000,1193200000,0.3413238744,396700000,182300000,204300000,386600000,135700000,919000000,3221600000,1100000,49700000,357600000,627100000,0.1793866926,274200000,0.0784369815,-54400000,219800000,0.0628754505,10800000,206200000,0.0589850678,0.49,0.48,421200000,427800000,https://www.sec.gov/Archives/edgar/data/1097864/000119312516475009/0001193125-16-475009-index.htm,https://www.sec.gov/Archives/edgar/data/1097864/000119312516475009/d138223d10k.htm
