date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,MSCI,USD,0001408198,2025-02-07,2025-02-07 16:02:25,2024,FY,1109128000,206275000,14328000,95204000,72743000,10226000,0,4963000,57554000,3949000,1501627000,-115118000,-27467000,0,0,-1670000,-144255000,-2188000,0,-885266000,-509109000,-5745000,-1402308000,-7406000,-52342000,409351000,461693000,1501627000,-33762000,1467865000,https://www.sec.gov/Archives/edgar/data/1408198/000140819825000053/0001408198-25-000053-index.htm,https://www.sec.gov/Archives/edgar/data/1408198/000140819825000053/msci-20241231.htm
2023-12-31,MSCI,USD,0001408198,2024-02-09,2024-02-09 16:39:39,2023,FY,1148592000,159219000,-15258000,71653000,2457000,-149529000,0,-6044000,158030000,-130634000,1236029000,-90851000,-727342000,0,0,-1185000,-819378000,-8750000,0,-504188000,-440993000,0,-953931000,5409000,-531871000,461693000,993564000,1236029000,-90851000,1145178000,https://www.sec.gov/Archives/edgar/data/1408198/000140819824000030/0001408198-24-000030-index.htm,https://www.sec.gov/Archives/edgar/data/1408198/000140819824000030/msci-20231231.htm
2022-12-31,MSCI,USD,0001408198,2023-02-10,2023-02-10 16:28:55,2022,FY,870573000,142496000,36436000,58094000,-19428000,-6624000,0,1337000,-14141000,7198000,1095369000,-72895000,-5000,-5000,5000,-6435000,-79335000,347812000,0,-1397506000,-372915000,-2771000,-1425380000,-18539000,-427885000,993564000,1421449000,1095369000,-72895000,1022474000,https://www.sec.gov/Archives/edgar/data/1408198/000140819823000011/0001408198-23-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1408198/000140819823000011/msci-20221231.htm
2021-12-31,MSCI,USD,0001408198,2022-02-11,2022-02-11 16:30:54,2021,FY,725983000,134125000,-111369000,54917000,60148000,-99203000,-309000,-2195000,161855000,72265000,936069000,-52794000,-975350000,-26361000,26361000,-7569000,-1035713000,751940000,0,-198374000,-302449000,-21612000,229505000,-8933000,120928000,1421449000,1300521000,936069000,-52794000,883275000,https://www.sec.gov/Archives/edgar/data/1408198/000156459022004803/0001564590-22-004803-index.htm,https://www.sec.gov/Archives/edgar/data/1408198/000156459022004803/msci-10k_20211231.htm
2020-12-31,MSCI,USD,0001408198,2021-02-12,2021-02-12 16:54:12,2020,FY,601822000,110795000,-55645000,51094000,51924000,-57606000,-49000,7482000,102097000,51119000,811109000,-50975000,-190816000,-190816000,410781000,-219965000,-241791000,262618000,0,-778519000,-246444000,-16693000,-779038000,3674000,-206046000,1300521000,1506567000,811109000,-50975000,760134000,https://www.sec.gov/Archives/edgar/data/1408198/000156459021005811/0001564590-21-005811-index.htm,https://www.sec.gov/Archives/edgar/data/1408198/000156459021005811/msci-10k_20201231.htm
2019-12-31,MSCI,USD,0001408198,2020-02-18,2020-02-18 13:24:25,2019,FY,563648000,79409000,-20767000,41199000,1585000,-25923000,-39718000,2584000,64642000,44449000,709523000,-53770000,-18177000,0,0,10000,-71937000,486875000,0,-292075000,-222922000,-8545000,-36667000,1472000,602391000,1506567000,904176000,709523000,-53770000,655753000,https://www.sec.gov/Archives/edgar/data/1408198/000156459020004992/0001564590-20-004992-index.htm,https://www.sec.gov/Archives/edgar/data/1408198/000156459020004992/msci-10k_20191231.htm
2018-12-31,MSCI,USD,0001408198,2019-02-22,2019-02-22 15:26:15,2018,FY,507885000,85535000,-780000,38897000,39100000,-153942000,20122000,2300000,170620000,-57875000,612762000,-48961000,83825000,0,0,10000,34874000,500000000,0,-949888000,-170938000,-5657000,-626483000,-6479000,14674000,904176000,889502000,612762000,-48961000,563801000,https://www.sec.gov/Archives/edgar/data/1408198/000156459019003885/0001564590-19-003885-index.htm,https://www.sec.gov/Archives/edgar/data/1408198/000156459019003885/msci-10k_20181231.htm
2017-12-31,MSCI,USD,0001408198,2018-02-26,2018-02-26 10:45:53,2017,FY,303972000,79987000,-18902000,36576000,-1575000,-105593000,8394000,1027000,94597000,4100000,404158000,-48817000,0,0,771000,0,-48046000,0,0,-150461000,-119717000,2635000,-267543000,9099000,97668000,889502000,791834000,404158000,-48817000,355341000,https://www.sec.gov/Archives/edgar/data/1408198/000156459018003147/0001564590-18-003147-index.htm,https://www.sec.gov/Archives/edgar/data/1408198/000156459018003147/msci-10k_20171231.htm
2016-12-31,MSCI,USD,0001408198,2017-02-24,2017-02-24 12:14:24,2016,FY,260855000,81353000,-16967000,32001000,81310000,-18494000,61697000,-1912000,40019000,-3814000,434738000,-42628000,597000,0,0,0,-42031000,500000000,0,-774565000,-96191000,5482000,-365274000,-13305000,14128000,791834000,777706000,434738000,-42628000,392110000,https://www.sec.gov/Archives/edgar/data/1408198/000156459017002336/0001564590-17-002336-index.htm,https://www.sec.gov/Archives/edgar/data/1408198/000156459017002336/msci-10k_20161231.htm
2015-12-31,MSCI,USD,0001408198,2016-02-26,2016-02-26 17:06:29,2015,FY,223648000,77799000,-10288000,28558000,1462000,-30900000,13976000,-298000,18684000,-15185000,305994000,-49152000,-6500000,40152000,6736000,-40097000,-48861000,800000000,0,-700715000,-87743000,8407000,19949000,-8175000,268907000,777706000,508799000,305994000,-49152000,256842000,https://www.sec.gov/Archives/edgar/data/1408198/000119312516482334/0001193125-16-482334-index.htm,https://www.sec.gov/Archives/edgar/data/1408198/000119312516482334/d20757d10k.htm
