holder,shares,dateReported,change
SCHRODER INVESTMENT MANAGEMENT GROUP,191388,2025-09-30,191388
Point72 Hong Kong Ltd,178199,2025-09-30,178199
Freestone Grove Partners LP,175549,2025-09-30,-123195
"APIS CAPITAL ADVISORS, LLC",171000,2025-09-30,171000
Capitolis Liquid Global Markets LLC,170000,2025-09-30,170000
Duquesne Family Office LLC,166235,2025-09-30,166235
Trivest Advisors Ltd,163100,2025-09-30,163100
Schonfeld Strategic Advisors LLC,156316,2025-09-30,-403828
BALYASNY ASSET MANAGEMENT L.P.,156092,2025-09-30,-2333522
Melqart Asset Management (UK) Ltd,148837,2025-09-30,148837
ALGERT GLOBAL LLC,145542,2025-09-30,29529
"Cubist Systematic Strategies, LLC",141357,2025-09-30,141357
BARCLAYS PLC,136715,2025-09-30,39577
PRUDENTIAL FINANCIAL INC,131648,2025-09-30,-720
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,128935,2025-09-30,79
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,120730,2025-09-30,-1493
Situational Awareness LP,115000,2025-09-30,115000
LMR Partners LLP,113000,2025-09-30,113000
"IEQ CAPITAL, LLC",110165,2025-09-30,41167
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,107114,2025-09-30,6019
"683 Capital Management, LLC",106000,2025-09-30,-26000
ING GROEP NV,102000,2025-09-30,102000
Virtus Wealth Solutions LLC,101782,2025-09-30,101782
Clearline Capital LP,100072,2025-09-30,21742
ARDSLEY ADVISORY PARTNERS LP,100000,2025-09-30,100000
"TWO SIGMA ADVISERS, LP",100000,2025-09-30,100000
DAVIDSON KEMPNER CAPITAL MANAGEMENT LP,100000,2025-09-30,100000
THRIVENT FINANCIAL FOR LUTHERANS,99583,2025-09-30,221
FengHe Fund Management Pte. Ltd.,97000,2025-09-30,97000
STATE OF WISCONSIN INVESTMENT BOARD,93577,2025-09-30,36342
Polymer Capital Management (HK) LTD,93063,2025-09-30,-51001
iA Global Asset Management Inc.,89360,2025-09-30,89360
FIRST TRUST ADVISORS LP,87234,2025-09-30,27813
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",79619,2025-09-30,-231586
VOYA INVESTMENT MANAGEMENT LLC,79477,2025-09-30,28343
CAPITAL FUND MANAGEMENT S.A.,79429,2025-09-30,60335
JANUS HENDERSON GROUP PLC,79323,2025-09-30,-19484
"GREAT LAKES ADVISORS, LLC",75174,2025-09-30,75174
"BEACONLIGHT CAPITAL, LLC",74800,2025-09-30,74800
CastleKnight Management LP,72500,2025-09-30,-22100
AMERICAN CENTURY COMPANIES INC,71909,2025-09-30,7398
Cerity Partners LLC,71138,2025-09-30,20467
Verition Fund Management LLC,70895,2025-09-30,-22237
"State of Alaska, Department of Revenue",69455,2025-09-30,-113963
"BOOTHBAY FUND MANAGEMENT, LLC",68826,2025-09-30,68826
"CWM, LLC",65724,2025-09-30,41899
NEW YORK STATE COMMON RETIREMENT FUND,65225,2025-09-30,-966
MACKENZIE FINANCIAL CORP,65089,2025-09-30,-7405
NATIXIS,64928,2025-09-30,64928
Louisiana State Employees Retirement System,63500,2025-09-30,400
PICTON MAHONEY ASSET MANAGEMENT,63004,2025-09-30,44491
Y-Intercept (Hong Kong) Ltd,62803,2025-09-30,6071
"State of Tennessee, Treasury Department",62105,2025-09-30,6925
Walleye Capital LLC,62095,2025-09-30,60259
RWC Asset Management LLP,61426,2025-09-30,61426
Treasurer of the State of North Carolina,60630,2025-09-30,-2370
Police & Firemen's Retirement System of New Jersey,59714,2025-09-30,8789
"EAM Investors, LLC",55742,2025-09-30,55742
WELLS FARGO & COMPANY/MN,54650,2025-09-30,-19346
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,54200,2025-09-30,54200
OSSIAM,51300,2025-09-30,51300
Illinois Municipal Retirement Fund,50283,2025-09-30,-7949
HSBC HOLDINGS PLC,49740,2025-09-30,10446
State of New Jersey Common Pension Fund D,49693,2025-09-30,-81
COMERICA BANK,48401,2025-09-30,-13412
Artemis Investment Management LLP,48115,2025-09-30,48115
HighVista Strategies LLC,47451,2025-09-30,7851
Longaeva Partners L.P.,47315,2025-09-30,-102685
"YOUSIF CAPITAL MANAGEMENT, LLC",44928,2025-09-30,-7938
Squarepoint Ops LLC,43441,2025-09-30,-182833
SORA INVESTORS LLC,43394,2025-09-30,-117080
"HAP TRADING, LLC",42513,2025-09-30,42513
Quantbot Technologies LP,42286,2025-09-30,-31162
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,42132,2025-09-30,262
AMALGAMATED BANK,42054,2025-09-30,1953
BANK OF MONTREAL /CAN/,41230,2025-09-30,-56743
Arizona State Retirement System,40752,2025-09-30,610
"SIH Partners, LLLP",40716,2025-09-30,40716
"Mariner, LLC",40035,2025-09-30,21131
WT Asset Management Ltd,40000,2025-09-30,40000
XTX Topco Ltd,39819,2025-09-30,-2881
"Centiva Capital, LP",39115,2025-09-30,39115
Quantinno Capital Management LP,38638,2025-09-30,9947
"KNIGHTSBRIDGE ASSET MANAGEMENT, LLC",38593,2025-09-30,285
WINTON GROUP Ltd,38289,2025-09-30,-40824
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,38006,2025-09-30,2500
"Totem Point Management, LLC",37835,2025-09-30,37835
"Permit Capital, LLC",37683,2025-09-30,0
Employees Retirement System of Texas,37512,2025-09-30,0
Jefferies Financial Group Inc.,36600,2025-09-30,-54928
VIRGINIA RETIREMENT SYSTEMS ET AL,36070,2025-09-30,-430
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,35155,2025-09-30,461
"Black Swift Group, LLC",35000,2025-09-30,35000
Zurcher Kantonalbank (Zurich Cantonalbank),34954,2025-09-30,3482
Castle Hook Partners LP,33770,2025-09-30,33770
SEI INVESTMENTS CO,33356,2025-09-30,-20370
"Entropy Technologies, LP",33046,2025-09-30,33046
L & S Advisors Inc,32238,2025-09-30,32238
Lombard Odier Asset Management (USA) Corp,31334,2025-09-30,-4913
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,31100,2025-09-30,300
KLP KAPITALFORVALTNING AS,30300,2025-09-30,1900
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",30194,2025-09-30,5202
"NATIXIS ADVISORS, L.P.",29501,2025-09-30,17208
"NISA INVESTMENT ADVISORS, LLC",29037,2025-09-30,3007
JOHN G ULLMAN & ASSOCIATES INC,28188,2025-09-30,-1804
"SRS Capital Advisors, Inc.",27855,2025-09-30,27619
Central Asset Investments & Management Holdings (HK) Ltd,27197,2025-09-30,27197
S&T BANK/PA,27157,2025-09-30,-5347
ROBOTTI ROBERT,27012,2025-09-30,-121
Maryland State Retirement & Pension System,26399,2025-09-30,-19868
MASSACHUSETTS FINANCIAL SERVICES CO /MA/,25340,2025-09-30,6137
LPL Financial LLC,25051,2025-09-30,-2806
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",24609,2025-09-30,24609
"Grantham, Mayo, Van Otterloo & Co. LLC",24603,2025-09-30,24603
"Ensign Peak Advisors, Inc",24439,2025-09-30,-9700
PINNBROOK CAPITAL MANAGEMENT LP,23300,2025-09-30,23300
"Qsemble Capital Management, LP",23259,2025-09-30,23259
"Trek Financial, LLC",23131,2025-09-30,23131
Creative Planning,22911,2025-09-30,15263
MACQUARIE GROUP LTD,22177,2025-09-30,12303
Andra AP-fonden,22075,2025-09-30,0
"CANTOR FITZGERALD, L. P.",21979,2025-09-30,21979
Skandinaviska Enskilda Banken AB (publ),20746,2025-09-30,-168100
"American Assets Investment Management, LLC",20000,2025-09-30,0
Pictet Asset Management Holding SA,19371,2025-09-30,1729
MERCER GLOBAL ADVISORS INC /ADV,18505,2025-09-30,12512
"Prosperity Financial Group, Inc.",18297,2025-09-30,1344
"J.W. COLE ADVISORS, INC.",16929,2025-09-30,16929
Universal- Beteiligungs- und Servicegesellschaft mbH,16181,2025-09-30,4863
"LEVEL FOUR ADVISORY SERVICES, LLC",15587,2025-09-30,15587
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,15462,2025-09-30,-1897
Man Group plc,15188,2025-09-30,15188
"Pathstone Holdings, LLC",14403,2025-09-30,10439
RAYMOND JAMES FINANCIAL INC,14055,2025-09-30,-6958
"NewEdge Wealth, LLC",14047,2025-09-30,900
ACADIAN ASSET MANAGEMENT LLC,13888,2025-09-30,-8267
CAPTRUST FINANCIAL ADVISORS,13741,2025-09-30,5624
Greenwich Wealth Management LLC,13291,2025-09-30,0
"Savant Capital, LLC",12969,2025-09-30,-478
COMMERCE BANK,12055,2025-09-30,10
"Kovitz Investment Group Partners, LLC",11950,2025-09-30,11950
AIA Group Ltd,11930,2025-09-30,-77
"ADVISOR GROUP HOLDINGS, INC.",11525,2025-09-30,4604
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,11409,2025-09-30,0
"Summit Trail Advisors, LLC",11171,2025-09-30,4130
"Livforsakringsbolaget Skandia, Omsesidigt",11104,2025-09-30,3349
LAZARD ASSET MANAGEMENT LLC,11007,2025-09-30,3099
"CI Private Wealth, LLC",10834,2025-09-30,3049
LECAP ASSET MANAGEMENT LTD,10747,2025-09-30,-10811
"PineBridge Investments, L.P.",10575,2025-09-30,5711
WEDBUSH SECURITIES INC,10513,2025-09-30,-437
"Miracle Mile Advisors, LLC",10258,2025-09-30,7
DYMON ASIA CAPITAL (SINGAPORE) PTE. LTD.,10087,2025-09-30,10087
"Vanguard Personalized Indexing Management, LLC",10056,2025-09-30,-224
"GROUP ONE TRADING, L.P.",9751,2025-09-30,-37234
State of Wyoming,8978,2025-09-30,944
"PNC FINANCIAL SERVICES GROUP, INC.",8818,2025-09-30,-1423
BRIGHTON JONES LLC,8815,2025-09-30,1068
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",8759,2025-09-30,911
FRANKLIN RESOURCES INC,8745,2025-09-30,8745
Cetera Investment Advisers,8702,2025-09-30,3054
"PRELUDE CAPITAL MANAGEMENT, LLC",8685,2025-09-30,-10071
CIBC Asset Management Inc,8632,2025-09-30,52
"Crossmark Global Holdings, Inc.",8532,2025-09-30,2026
"Colony Group, LLC",8491,2025-09-30,3069
Sterling Capital Management LLC,8338,2025-09-30,-639
Buckingham Strategic Partners,8282,2025-09-30,8282
CIBC WORLD MARKET INC.,8228,2025-09-30,-1949
US BANCORP \DE\,8221,2025-09-30,-336
"Clear Harbor Asset Management, LLC",8006,2025-09-30,-10924
"XPONANCE, INC.",7533,2025-09-30,282
FIL Ltd,7302,2025-09-30,-4525301
Pallas Capital Advisors LLC,7301,2025-09-30,1335
Utah Retirement Systems,7129,2025-09-30,0
GSA CAPITAL PARTNERS LLP,6981,2025-09-30,6981
"Parallax Volatility Advisers, L.P.",6908,2025-09-30,-14411
"Savvy Advisors, Inc.",6843,2025-09-30,6843
Ethic Inc.,6635,2025-09-30,1897
"HighTower Advisors, LLC",6597,2025-09-30,299
"AXQ CAPITAL, LP",6555,2025-09-30,6555
"SG Americas Securities, LLC",6436,2025-09-30,6436
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6411,2025-09-30,6411
EVERGREEN CAPITAL MANAGEMENT LLC,6295,2025-09-30,6295
GUGGENHEIM CAPITAL LLC,6229,2025-09-30,-990
ROMANO BROTHERS AND COMPANY,6174,2025-09-30,-266
"JACOBS LEVY EQUITY MANAGEMENT, INC",6050,2025-09-30,6050
SeaBridge Investment Advisors LLC,5993,2025-09-30,5993
"Knollwood Investment Advisory, LLC",5705,2025-09-30,239
Integrated Wealth Concepts LLC,5542,2025-09-30,628
"WOLVERINE TRADING, LLC",5334,2025-09-30,-824
Korea Investment CORP,5333,2025-09-30,0
KEYBANK NATIONAL ASSOCIATION/OH,5306,2025-09-30,-5223
BLAIR WILLIAM & CO/IL,5270,2025-09-30,-1114
SAGE RHINO CAPITAL LLC,5229,2025-09-30,5229
"CHOREO, LLC",4982,2025-09-30,4982
Perpetual Ltd,4977,2025-09-30,4977
Atom Investors LP,4801,2025-09-30,4801
EVERENCE CAPITAL MANAGEMENT INC,4750,2025-09-30,0
"Baird Financial Group, Inc.",4598,2025-09-30,4598
"Sumitomo Mitsui Trust Holdings, Inc.",4585,2025-09-30,-27969
Counterpoint Mutual Funds LLC,4428,2025-09-30,4428
"Caitong International Asset Management Co., Ltd",4400,2025-09-30,4400
"Pinnacle Wealth Planning Services, Inc.",4260,2025-09-30,4260
SHELTON CAPITAL MANAGEMENT,4213,2025-09-30,4213
"Ancora Advisors, LLC",4141,2025-09-30,3543
Magnetar Financial LLC,4125,2025-09-30,-2102
"WBI INVESTMENTS, INC.",3994,2025-09-30,3994
"Ground Swell Capital, LLC",3963,2025-09-30,3963
GAMMA Investing LLC,3916,2025-09-30,777
OMERS ADMINISTRATION Corp,3898,2025-09-30,3898
Janney Montgomery Scott LLC,3859,2025-09-30,3859
STIFEL FINANCIAL CORP,3826,2025-09-30,-7054
TRANSATLANTIQUE PRIVATE WEALTH LLC,3766,2025-09-30,3766
Northwest & Ethical Investments L.P.,3720,2025-09-30,3720
M&T BANK CORP,3704,2025-09-30,3704
BNP PARIBAS,3685,2025-09-30,-130
"Empirical Finance, LLC",3640,2025-09-30,3640
"Merit Financial Group, LLC",3636,2025-09-30,3636
"Golden State Wealth Management, LLC",3620,2025-09-30,0
Engineers Gate Manager LP,3614,2025-09-30,3614
Fifth Third Wealth Advisors LLC,3594,2025-09-30,3594
"NewEdge Advisors, LLC",3506,2025-09-30,2591
Supplemental Annuity Collective Trust of NJ,3466,2025-09-30,3466
PROFUND ADVISORS LLC,3429,2025-09-30,3429
"Glenmede Investment Management, LP",3407,2025-09-30,3407
"Atria Investments, Inc",3249,2025-09-30,3249
STRS OHIO,3225,2025-09-30,-54998
Rockefeller Capital Management L.P.,3224,2025-09-30,3224
"Sequoia Financial Advisors, LLC",3213,2025-09-30,3213
"NorthCrest Asset Manangement, LLC",3137,2025-09-30,3137
R Squared Ltd,3126,2025-09-30,3126
"HB Wealth Management, LLC",3104,2025-09-30,3104
"BLB&B Advisors, LLC",3081,2025-09-30,3081
HIMENSION CAPITAL (SINGAPORE) PTE. LTD.,3068,2025-09-30,-7417
"Perigon Wealth Management, LLC",3013,2025-09-30,3013
"Kestra Advisory Services, LLC",2975,2025-09-30,2975
"COMMONWEALTH EQUITY SERVICES, LLC",2914,2025-09-30,2914
"PDS Planning, Inc",2867,2025-09-30,2867
Krilogy Financial LLC,2859,2025-09-30,2859
"Caerus Investment Advisors, LLC",2748,2025-09-30,2748
"TIAA TRUST, NATIONAL ASSOCIATION",2724,2025-09-30,2724
Greenland Capital Management LP,2699,2025-09-30,-8411
"EverSource Wealth Advisors, LLC",2668,2025-09-30,344
"Bridgefront Capital, LLC",2599,2025-09-30,2599
"Cheviot Value Management, LLC",2570,2025-09-30,0
Allworth Financial LP,2454,2025-09-30,1263
Machina Capital S.A.S.,2451,2025-09-30,2451
Voleon Capital Management LP,2429,2025-09-30,2429
"NorthRock Partners, LLC",2418,2025-09-30,2418
ProShare Advisors LLC,2400,2025-09-30,2400
ROTHSCHILD INVESTMENT LLC,2384,2025-09-30,2304
CHESAPEAKE ASSET MANAGEMENT LLC,2366,2025-09-30,2366
"Full Sail Capital, LLC",2358,2025-09-30,2358
"Waverly Advisors, LLC",2356,2025-09-30,2356
"Dai-Ichi Life Insurance Company, Ltd",2333,2025-09-30,2333
Seelaus Asset Management LLC,2255,2025-09-30,2255
"MetLife Investment Management, LLC",2249,2025-09-30,0
S.A. Mason LLC,2247,2025-09-30,0
"ARS Investment Partners, LLC",2213,2025-09-30,2213
"Cambridge Investment Research Advisors, Inc.",2208,2025-09-30,2208
COLDSTREAM CAPITAL MANAGEMENT INC,2203,2025-09-30,2203
Corton Capital Inc.,2165,2025-09-30,2165
Smartleaf Asset Management LLC,2155,2025-09-30,1144
Polar Asset Management Partners Inc.,2147,2025-09-30,2147
"Vise Technologies, Inc.",2121,2025-09-30,2121
"CAPSTONE INVESTMENT ADVISORS, LLC",2063,2025-09-30,-7437
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",2048,2025-09-30,2048
Brevan Howard Capital Management LP,2009,2025-09-30,2009
PRIVATE MANAGEMENT GROUP INC,2003,2025-09-30,2003
"Everhart Financial Group, Inc.",1991,2025-09-30,1991
"Rakuten Securities, Inc.",1950,2025-09-30,1505
"Clearstead Advisors, LLC",1927,2025-09-30,550
"SIGNATUREFD, LLC",1922,2025-09-30,1376
"Worth Financial Advisory Group, LLC",1921,2025-09-30,1921
CSS LLC/IL,1905,2025-09-30,1905
"Forum Financial Management, LP",1897,2025-09-30,1897
FIFTH THIRD BANCORP,1851,2025-09-30,-112
"TI-TRUST, INC",1831,2025-09-30,1831
Parcion Private Wealth LLC,1786,2025-09-30,1786
"JACKSON THORNTON ASSET MANAGEMENT, LLC",1781,2025-09-30,1781
MAI Capital Management,1615,2025-09-30,-7
Tower Research Capital LLC (TRC),1580,2025-09-30,-126
"PFS Partners, LLC",1500,2025-09-30,100
QUADRANT CAPITAL GROUP LLC,1472,2025-09-30,1472
"CIBC Private Wealth Group, LLC",1414,2025-09-30,1134
Chicago Partners Investment Group LLC,1340,2025-09-30,1340
BNP Paribas Asset Management Holding S.A.,1322,2025-09-30,-698
REXFORD CAPITAL INC,1238,2025-09-30,0
JONES FINANCIAL COMPANIES LLLP,1195,2025-09-30,66
Kaizen Financial Strategies,1129,2025-09-30,1129
South Dakota Investment Council,1128,2025-09-30,1128
DANSKE BANK A/S,1100,2025-09-30,-5824
Parkside Financial Bank & Trust,1053,2025-09-30,64
"Steward Partners Investment Advisory, LLC",1020,2025-09-30,450
BESSEMER GROUP INC,1019,2025-09-30,275
"UMB Bank, n.a.",998,2025-09-30,137
"IFP Advisors, Inc",994,2025-09-30,593
Federation des caisses Desjardins du Quebec,965,2025-09-30,-25
"Farther Finance Advisors, LLC",959,2025-09-30,28
"Salomon & Ludwin, LLC",910,2025-09-30,910
CI INVESTMENTS INC.,907,2025-09-30,260
Point72 Asia (Singapore) Pte. Ltd.,885,2025-09-30,885
"E Fund Management (Hong Kong) Co., Ltd.",811,2025-09-30,811
"FEDERATED HERMES, INC.",787,2025-09-30,-2191
KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC,785,2025-09-30,-1664
CX Institutional,708,2025-09-30,-16
"FNY Investment Advisers, LLC",686,2025-09-30,419
MASSMUTUAL TRUST CO FSB/ADV,636,2025-09-30,-11
"Advisory Services Network, LLC",621,2025-09-30,621
"Advisors Asset Management, Inc.",541,2025-09-30,-115
"MATHER GROUP, LLC.",536,2025-09-30,536
Founders Capital Management,450,2025-09-30,0
"Global Retirement Partners, LLC",439,2025-09-30,300
Addison Advisors LLC,404,2025-09-30,0
WHITTIER TRUST CO OF NEVADA INC,402,2025-09-30,0
"WEBSTER BANK, N. A.",400,2025-09-30,0
"Mirae Asset Global Investments Co., Ltd.",368,2025-09-30,3
HUNTINGTON NATIONAL BANK,356,2025-09-30,4
"True Wealth Design, LLC",355,2025-09-30,325
Eisler Capital Management Ltd.,353,2025-09-30,-282
Cromwell Holdings LLC,347,2025-09-30,-13
Truvestments Capital LLC,333,2025-09-30,-403
Covestor Ltd,330,2025-09-30,3
"PRINCIPAL SECURITIES, INC.",323,2025-09-30,-43
BOCHK Asset Management Ltd,300,2025-09-30,300
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,282,2025-09-30,235
"Parallel Advisors, LLC",264,2025-09-30,-11
"Wealthspire Advisors, LLC",255,2025-09-30,255
"CVA Family Office, LLC",251,2025-09-30,0
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",242,2025-09-30,0
UNIVERSITY OF TEXAS/TEXAS AM INVESTMENT MANAGMENT CO,223,2025-09-30,223
"CALDWELL SUTTER CAPITAL, INC.",208,2025-09-30,200
"Versant Capital Management, Inc",192,2025-09-30,35
Larson Financial Group LLC,183,2025-09-30,105
NATIONAL BANK OF CANADA /FI/,178,2025-09-30,-60
Deseret Mutual Benefit Administrators,171,2025-09-30,-207
SouthState Corp,170,2025-09-30,-3
"Comprehensive Financial Planning, Inc./PA",166,2025-09-30,0
"Quent Capital, LLC",164,2025-09-30,164
ALERUS FINANCIAL  NA,159,2025-09-30,-115
TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH PZU SA,156,2025-09-30,0
TD Waterhouse Canada Inc.,147,2025-09-30,-115
"CONSULTIVA WEALTH MANAGEMENT, CORP.",146,2025-09-30,0
"Private Wealth Asset Management, LLC",146,2025-09-30,0
EASTERN BANK,133,2025-09-30,0
"Bell Investment Advisors, Inc",133,2025-09-30,-60
"Root Financial Partners, LLC",119,2025-09-30,119
Abich Financial Wealth Management LLC,118,2025-09-30,118
BROWN BROTHERS HARRIMAN & CO,114,2025-09-30,91
"Physician Wealth Advisors, Inc.",109,2025-09-30,4
"GHP Investment Advisors, Inc.",108,2025-09-30,0
"AMERIFLEX GROUP, INC.",104,2025-09-30,52
"ASSETMARK, INC",102,2025-09-30,6
"BELLEVUE ASSET MANAGEMENT, LLC",100,2025-09-30,0
"Sound Income Strategies, LLC",99,2025-09-30,99
"Bruce G. Allen Investments, LLC",94,2025-09-30,0
CREATIVE FINANCIAL DESIGNS INC /ADV,92,2025-09-30,0
BRYN MAWR TRUST Co,90,2025-09-30,8
"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",90,2025-09-30,0
"JPL Wealth Management, LLC",87,2025-09-30,87
"DT Investment Partners, LLC",83,2025-09-30,0
"Westfuller Advisors, LLC",83,2025-09-30,83
"Capital Analysts, LLC",82,2025-09-30,0
"Main Street Group, LTD",81,2025-09-30,0
"High Note Wealth, LLC",77,2025-09-30,77
"HARBOUR INVESTMENTS, INC.",75,2025-09-30,37
"McIlrath & Eck, LLC",73,2025-09-30,50
"Bogart Wealth, LLC",64,2025-09-30,0
"Fourth Dimension Wealth, LLC",63,2025-09-30,0
TOMPKINS FINANCIAL CORP,61,2025-09-30,28
BARTLETT & CO. WEALTH MANAGEMENT LLC,61,2025-09-30,0
PRIVATE TRUST CO NA,59,2025-09-30,49
TD PRIVATE CLIENT WEALTH LLC,58,2025-09-30,0
"CoreCap Advisors, LLC",53,2025-09-30,12
FARMERS & MERCHANTS INVESTMENTS INC,50,2025-09-30,50
Erste Asset Management GmbH,48,2025-09-30,0
"Bare Financial Services, Inc",45,2025-09-30,45
"FINANCIAL CONSULATE, INC",43,2025-09-30,43
"AdvisorNet Financial, Inc",39,2025-09-30,0
"Fortitude Family Office, LLC",38,2025-09-30,0
Quest Partners LLC,36,2025-09-30,0
"Ronald Blue Trust, Inc.",35,2025-09-30,-2
"1620 INVESTMENT ADVISORS, INC.",35,2025-09-30,-21
"HARBOR INVESTMENT ADVISORY, LLC",34,2025-09-30,0
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,33,2025-09-30,0
"WPG Advisers, LLC",33,2025-09-30,25
"Financial Perspectives, Inc",31,2025-09-30,0
