symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
CNC,5.43322,6.94343,14.89306,13.82429,33.2829,5.43322,-29.73361,-42.98473,-27.86966,31.55144,2973.25653
