date,symbol,calendarYear,period,growthNetIncome,growthDepreciationAndAmortization,growthDeferredIncomeTax,growthStockBasedCompensation,growthChangeInWorkingCapital,growthAccountsReceivables,growthInventory,growthAccountsPayables,growthOtherWorkingCapital,growthOtherNonCashItems,growthNetCashProvidedByOperatingActivites,growthInvestmentsInPropertyPlantAndEquipment,growthAcquisitionsNet,growthPurchasesOfInvestments,growthSalesMaturitiesOfInvestments,growthOtherInvestingActivites,growthNetCashUsedForInvestingActivites,growthDebtRepayment,growthCommonStockIssued,growthCommonStockRepurchased,growthDividendsPaid,growthOtherFinancingActivites,growthNetCashUsedProvidedByFinancingActivities,growthEffectOfForexChangesOnCash,growthNetChangeInCash,growthCashAtEndOfPeriod,growthCashAtBeginningOfPeriod,growthOperatingCashFlow,growthCapitalExpenditure,growthFreeCashFlow
2025-10-31,NDSN,2025,FY,0.036787050273495346,0.10536442078208189,0,0,2.0692016783006264,-1,-1,1,1.756070302417477,3.649158592554819,0.29303137579940775,0.09858717590436268,1.035578661157778,0,0,-0.673960831334932,0.9683916825951743,0.04554326610279766,-0.7098528985740497,-8.189447793875042,-0.10921220530482291,0,-3.3987877553099373,2.0696360312448063,-28.50915750915751,-0.06476817993652546,0.0023599789071482294,0.29303137579940775,0.09858717590436268,0.34432259756843975
2024-10-31,NDSN,2024,FY,-0.04145495422498374,0.21695651396807808,1,-1,-13.883506020722487,-0.23079461094308495,1.0793558747435097,-1.4393805309734513,-75.93619142572282,-0.8486415560358135,-0.13268577630434036,-0.8624757828991123,0.44475182389406653,0,0,-0.5114235500878734,0.4123388260250167,-1.0063433563453683,0.4535629064707809,0.6283609042671779,-0.07370507329271861,0,-0.607607873025348,-1.234311177125882,1.005713926911968,0.0023599789071482294,-0.29229705671828066,-0.13268577630434036,-0.8624757828991123,-0.18941188299304929
2023-10-31,NDSN,2023,FY,-0.0499120059715106,0.11984227855448695,-0.5016772269847186,-0.2614153766098608,0.9667238198184767,2.543718166383701,1.3242781924434415,-2.4825227251429105,1.0270547298573085,4.085496546796857,0.24974324295355377,0.3275453060589562,-7.290630663178198,0,0,72.15714285714286,-5.45031670714353,25.63219559305665,0.7628670405806665,0.6587349592382518,-0.1941166192798259,0,2.8040893640957103,0.7524588657045684,0.6500164817053071,-0.29229705671828066,-0.4550924752976945,0.24974324295355377,0.3275453060589562,0.31404604258581814
2022-10-31,NDSN,2022,FY,0.1292674660187337,-0.038119807860766436,-3.6362073200687792,0.3511447027288307,-4.699079659439523,-1.519881724701002,-0.36667721018503874,-0.48620540228224757,-2.0250504603644206,0.8151929932661415,-0.06007396593317422,-0.3426624546380179,-1053.840490797546,0,0,-0.9436733051699859,-5.71593958213995,0.8670889069044724,-0.6185022026431718,-3.311448253239298,-0.2890062754010421,0,0.016331964257424104,-6.931842966194111,-2.4890541999803664,-0.4550924752976945,0.4401444119581551,-0.06007396593317422,-0.3426624546380179,-0.09046262588057302
2021-10-31,NDSN,2021,FY,0.820829609800472,-0.08313180702900214,1.2917024935511607,0.7701462352209085,-0.3818371651999744,-0.5523706045041485,-9.74399308556612,2.945938349105219,29.164303586321935,-1.7270797555173922,0.08659271805915755,0.24205006431186307,1.0011445503953262,1,-1,5.285344827586207,0.8291217820915053,-0.8339621238872266,-0.3750614516351051,-0.15881704489299425,-0.10567421644198445,0,-0.6813687487327506,4.300578034682081,0.6047716571268532,0.4401444119581551,0.3779272842740335,0.08659271805915755,0.24205006431186307,0.12334526849692179
2020-10-31,NDSN,2020,FY,-0.2597280852944754,0.027738471027901744,-12.709233791748527,-0.2891739466991043,1.558383304778222,1.8443843934010575,1.250248734697409,-17.319571865443425,1.732885085574572,35.9381402679275,0.3121707631113653,0.21338957723678476,-9.683720930232559,-1.3696682464454977,1.3696682464454977,-1.9027237354085602,-1.5443904101508736,0.3775507843227986,0.9543812451960031,0.5634055265123227,-0.07550063911376224,0,-0.001812214725539084,8.863636363636363,0.02961107306347547,0.3779272842740335,0.5799243295219382,0.3121707631113653,0.21338957723678476,0.4181309214841409
2019-10-31,NDSN,2019,FY,-0.10674792977807221,0.016945400204783825,0.9700138442958556,-0.16074245939675175,-4.014526021304831,-11.116267296658792,-5.178778018799711,1.244852115312617,-1.0856813658740965,-0.24777711914641376,-0.24125214510203355,0.2845082971377659,0.7364883564622623,0,0,1.8056768558951966,0.45475921611229436,0.6987583592081099,0.38323321460847376,-4.0187406296851576,-0.13392598318678134,0,0.2901297746614267,0.9923278116826504,9.47894239848914,0.5799243295219382,0.05858402575705608,-0.24125214510203355,0.2845082971377659,-0.23188975239123727
2018-10-31,NDSN,2018,FY,0.2757689265116531,0.1932000792480243,-3.495960799894054,0.06852439508131694,1.4927016328550222,1.1379711764568927,1.2812833680785072,-1.5558792924037461,14.586938775510204,-0.5171722953634803,0.44317119137022304,-0.2547863271751586,0.9375799746548982,1,0,-0.8857000249563264,0.8406335567289775,-2.435002932738539,0.33543944341899756,-6.4664179104477615,-0.13475877192982455,-1,-1.645621170109651,-2.5904048807542983,-0.7712150017283097,0.05858402575705608,0.3442050000743616,0.44317119137022304,-0.2547863271751586,0.49164194667673444
2017-10-31,NDSN,2017,FY,0.08813543111281144,0.2923020027309968,-0.0675809416089354,0.1074625226511449,-1.033637605117516,-0.9979997208912872,-12.024103139013453,-0.34141995614035087,1.0794989940943605,0.22618003158448852,0.05590986779724482,-0.17595438037172767,-18.00147713950762,0,0,2.082307692307692,-7.590561736186534,0.3885745792194548,0.22743116068316488,0.903773076807995,-0.13119285562406974,0.1119102416570771,3.605235875974891,3.1137162954279014,0.36373814153556067,0.3442050000743616,0.3376104082119838,0.05590986779724482,-0.17595438037172767,0.028885674436844033
2016-10-31,NDSN,2016,FY,0.28767804614634007,0.0783814461453508,-3.5310698270339524,0.1932250032761106,0.05677773634792041,-0.7600294743736695,1.125563063063063,6.7858842188739095,-7.475797579757976,2.9412171507607194,0.26419826608793245,0.01990754908434938,0.4464274125511065,0,0,1.1775544388609716,0.26227307178691306,0.10729422116134316,1.1362620997766195,0.9129323617757932,-0.02893398238801072,0.6520912547528517,-0.8947899583701274,0.6195361284567351,1.1336434498365602,0.3376104082119838,0.18797561090891904,0.26419826608793245,0.01990754908434938,0.35245466917503904
