symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
IDXX,2024-12-31,413.44,82467000,34095156480,288266000,986948000,34793838480
IDXX,2023-12-31,555.05,83066000,46105783300,453932000,1067353000,46719204300
IDXX,2022-12-31,407.96,83623000,34114839080,112546000,1470033000,35472326080
IDXX,2021-12-31,658.46,85200000,56100792000,144454000,1031009000,56987347000
IDXX,2020-12-31,499.87,85342000,42659905540,383928000,1003252000,43279229540
IDXX,2019-12-31,261.13,86115000,22487209950,90326000,1070428000,23467311950
IDXX,2018-12-31,186.02,86864000,16158441280,123794000,1000285000,17034932280
IDXX,2017-12-31,156.38,87769000,13725316220,187675000,1261075000,14798716220
IDXX,2016-12-31,117.27,89732000,10522871640,154901000,1204110000,11572080640
IDXX,2015-12-31,72.92,92601000,6752464920,128994000,1170085000,7793555920
IDXX,2014-12-31,74.14,100094000,7420468690,322536000,899000000,7996932690
IDXX,2013-12-31,53.19,106318000,5654522830,279058000,428394000,5803858830
IDXX,2012-12-31,46.4,109970000,5102608000,223986000,214501000,5093123000
IDXX,2011-12-31,38.48,113580000,4370558400,183895000,246418000,4433081400
IDXX,2010-12-31,34.61,115426000,3994893860,156915000,133280000,3971258860
IDXX,2009-12-31,26.73,117618000,3143341050,106728000,123884000,3160497050
IDXX,2008-12-31,18.04,119906000,2163104240,78868000,156479000,2240715240
IDXX,2007-12-31,29.32,123120000,3609262800,60360000,78683000,3627585800
IDXX,2006-12-31,19.83,125732000,2492636900,61666000,7125000,2438095900
IDXX,2005-12-31,18,130084000,2340861580,67151000,551000,2274261580
IDXX,2004-12-31,13.65,136856000,1867742260,47156000,1810000,1822396260
IDXX,2003-12-31,11.57,137084000,1586061880,186717000,1280000,1400624880
IDXX,2002-12-31,8.21,134488000,1104482700,113788000,1019000,991713700
IDXX,2001-12-31,7.13,133172000,949183430,66666000,8380000,890897430
IDXX,2000-12-31,5.5,138296000,760628000,46007000,8472000,723093000
IDXX,1999-12-31,4.03,153411765,618441177,58600000,3843000,563684177
IDXX,1998-12-31,6.73,152000000,1022437576,109100000,9400000,922737576
IDXX,1997-12-31,3.98,150714286,600502233,107000000,4100000,497602233
IDXX,1996-12-31,4.5,148181818,666818181,127700000,3000000,542118181
IDXX,1995-12-31,5.88,132307692,777969228,149300000,1700000,630369228
IDXX,1994-12-31,2.25,126666667,285000000,25200000,0,259800000
IDXX,1993-12-31,1.99,125161290,249070967,18900000,0,230170967
IDXX,1992-12-31,1.02,106666667,108800000,17200000,0,91600000
IDXX,1991-12-31,0.69531,80000000,55624800,9300000,0,46324800
