date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2024-12-31,PODD,USD,0001145197,2025-02-21,2025-02-20 17:36:54,2024,FY,2071600000,625900000,1445700000,0.6978663835,219600000,0,0,917200000,0,1136800000,1762700000,39500000,42700000,80800000,423700000,0.2045279011,308900000,0.1491117976,-8700000,300200000,0.1449121452,-118100000,418300000,0.2019212203,5.97,5.78,70076000,73890000,https://www.sec.gov/Archives/edgar/data/1145197/000114519725000007/0001145197-25-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1145197/000114519725000007/podd-20241231.htm
2023-12-31,PODD,USD,0001145197,2024-02-23,2024-02-22 17:49:33,2023,FY,1697100000,537200000,1159900000,0.68346002,205000000,0,0,734900000,0,939900000,1477100000,28600000,36200000,72800000,323600000,0.1906782158,220000000,0.1296329032,-5400000,214600000,0.1264510047,8300000,206300000,0.1215603088,2.96,2.94,69751000,73633000,https://www.sec.gov/Archives/edgar/data/1145197/000114519724000011/0001145197-24-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1145197/000114519724000011/podd-20231231.htm
2022-12-31,PODD,USD,0001145197,2023-02-24,2023-02-23 18:36:18,2022,FY,1305300000,499700000,805600000,0.6171761281,180200000,0,0,587800000,0,768000000,1267700000,9300000,36000000,63200000,109000000,0.0835057075,37600000,0.0288056386,-27800000,9800000,0.0075078526,5200000,4600000,0.0035240941,0.0663,0.0658,69375000,69910000,https://www.sec.gov/Archives/edgar/data/1145197/000114519723000020/0001145197-23-000020-index.htm,https://www.sec.gov/Archives/edgar/data/1145197/000114519723000020/podd-20221231.htm
2021-12-31,PODD,USD,0001145197,2022-02-24,2022-02-23 18:06:58,2021,FY,1098800000,346700000,752100000,0.6844739716,160100000,0,0,466000000,0,626100000,972800000,500000,61700000,57400000,139600000,0.1270476884,126000000,0.1146705497,-105500000,20500000,0.0186567164,3700000,16800000,0.0152894066,0.25,0.25,67698000,68579000,https://www.sec.gov/Archives/edgar/data/1145197/000114519722000012/0001145197-22-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1145197/000114519722000012/podd-20211231.htm
2020-12-31,PODD,USD,0001145197,2021-02-24,2021-02-23 17:55:47,2020,FY,904400000,322100000,582300000,0.6438522778,146800000,0,0,384000000,0,530800000,852900000,3000000,48100000,55400000,110300000,0.12195931,51500000,0.0569438302,-41800000,9700000,0.0107253428,2900000,6800000,0.007518797,0.11,0.1,64735000,65946000,https://www.sec.gov/Archives/edgar/data/1145197/000114519721000009/0001145197-21-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1145197/000114519721000009/podd-20201231.htm
2019-12-31,PODD,USD,0001145197,2020-02-26,2020-02-25 19:39:27,2019,FY,738200000,257900000,480300000,0.6506366838,132300000,0,0,298000000,0,430300000,688200000,0,34600000,27900000,74200000,0.1005147656,50000000,0.0677323219,-35500000,14500000,0.0196423733,2900000,11600000,0.0157138987,0.19,0.19,60593846,62304348,https://www.sec.gov/Archives/edgar/data/1145197/000114519720000004/0001145197-20-000004-index.htm,https://www.sec.gov/Archives/edgar/data/1145197/000114519720000004/podd-2019x12x3110xk.htm
2018-12-31,PODD,USD,0001145197,2019-02-28,2019-02-27 21:45:38,2018,FY,563823000,193655000,370168000,0.6565322805,88606000,0,0,248000000,0,342800000,536400000,6705000,22197000,15600000,47100000,0.0835368547,27400000,0.0485968114,-22200000,5200000,0.0092227525,1900000,3292000,0.0058387118,0.0559,0.054,58860000,61008000,https://www.sec.gov/Archives/edgar/data/1145197/000114519719000005/0001145197-19-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1145197/000114519719000005/podd-2018x12x31_10xkamended.htm
2017-12-31,PODD,USD,0001145197,2018-02-22,2018-02-21 17:47:11,2017,FY,463768000,186599000,277169000,0.5976458057,74452000,0,0,208900000,0,284600000,471200000,2633000,19187000,13900000,6400000,0.0138000035,-7400000,-0.015956254,-19200000,-26600000,-0.0573562643,200000,-26831000,-0.0578543582,-0.46,-0.46,58003434,58003434,https://www.sec.gov/Archives/edgar/data/1145197/000114519718000004/0001145197-18-000004-index.htm,https://www.sec.gov/Archives/edgar/data/1145197/000114519718000004/podd-2017x12x31_10xk.htm
2016-12-31,PODD,USD,0001145197,2017-02-28,2017-02-27 18:03:39,2016,FY,366989000,155903000,211086000,0.5751834524,55710000,0,0,166080000,0,221790000,377693000,825000,14388000,13833000,1403000,0.0038230029,-10704000,-0.0291670868,-16114000,-26818000,-0.0730757598,392000,-28879000,-0.0786917319,-0.51,-0.5,56687500,57251377,https://www.sec.gov/Archives/edgar/data/1145197/000114519717000005/0001145197-17-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1145197/000114519717000005/podd-2016x12x31_10xk.htm
2015-12-31,PODD,USD,0001145197,2016-02-29,2016-02-29 07:38:30,2015,FY,263893000,130622000,133271000,0.5050190797,43208000,0,0,138799000,0,182007000,312629000,58000,12712000,15838000,-32840000,-0.1244443771,-48736000,-0.1846809123,-12654000,-61390000,-0.2326321653,212000,-73520000,-0.278597765,-1.29,-1.29,56785646,56785646,https://www.sec.gov/Archives/edgar/data/1145197/000114519716000083/0001145197-16-000083-index.htm,https://www.sec.gov/Archives/edgar/data/1145197/000114519716000083/podd-2015x12x31_10xk.htm
