date,open,high,low,close,volume,sma,ema,rsi,wma,dema,tema,williams,adx,standarddeviation
2026-01-05 00:00:00,112.74,116.34,112.41,115.855,1624408,91.60807539682541,105.3978297662701,64.85222007671297,112.45580952380949,113.78792343485719,107.80546735897363,-2.790563866513229,17.899399556415304,3.5458272218905416
2026-01-02 00:00:00,112.6,113.57,110.96,113.01,2621098,91.5336507936508,104.97100649142398,60.3692715053204,111.92838095238096,113.12626638037555,107.41074339219952,-16.24141315014715,17.48095653132233,3.592987753945175
2025-12-31 00:00:00,111.42,112.13,110.82,111.82,2124834,91.47492063492064,104.64288430740046,58.30368423510741,111.65033333333334,112.77559159455109,107.0924840278112,-19.16524701873936,17.2643318840703,3.558704082949296
2025-12-30 00:00:00,111.59,112.41,111,111.52,2072077,91.42662698412698,104.34994080974333,57.78865690734839,111.45019047619049,112.54013281267771,106.80234457308727,-18.202502844141065,17.161282508929403,3.742582363823139
2025-12-29 00:00:00,113.27,113.99,110.69,111.45,4149500,91.38436507936508,104.05728533259,57.67538617802105,111.22909523809524,112.30903124236734,106.51406885239511,-18.377358490566,17.031165794632876,4.155834783770884
2025-12-26 00:00:00,114.63,114.85,113.59,114.04,2077400,91.34353174603176,103.75554187677734,63.532765158152536,110.96947619047619,112.05085676669822,106.22077059824143,-8.60377358490561,16.895844411764493,4.405921470021906
2025-12-24 00:00:00,113.32,115.15,112.75,114.81,1845000,91.28575396825396,103.33576807582948,65.36536125264297,110.40390476190476,111.39574487825014,105.84215872578496,-5.519005847953183,16.385322690216615,4.489581578499269
2025-12-23 00:00:00,115.11,115.95,112.65,113.53,3285371,91.21666666666667,102.86743207892455,63.75139341204087,109.68928571428572,110.55352668049558,105.43140403095028,-10.04681310767012,15.854380099806821,4.63662622496142
2025-12-22 00:00:00,114.3,116.32,114.06,116.02,3856328,91.14535714285716,102.4322252250031,69.61097529203144,109.01128571428573,109.78793120515179,105.04968654635447,-1.0803024846957048,15.302199805780633,5.058507586235291
2025-12-19 00:00:00,113.03,114.18,112.03,113.99,7303543,91.04793650793653,101.8776221729624,67.33835428450612,107.98271428571428,108.5874449071423,104.5839409193328,-3.1963470319634832,14.549918244031106,5.445273179556742
2025-12-18 00:00:00,112.15,114.32,111.58,112.85,3780800,90.97253968253972,101.38323940451188,66.01295163567119,107.03347619047621,107.53101552305702,104.16877701923372,-7.534246575342481,13.906526445447993,5.989907428333096
2025-12-17 00:00:00,113,114.83,109.85,110.27,5600500,90.90361111111116,100.91520835979809,62.84437262846833,106.09033333333333,106.51180898298789,103.77840061136216,-17.35159817351599,13.237398974921556,6.23546558005094
2025-12-16 00:00:00,108,112.87,107.72,112.48,6384822,90.84345238095243,100.53338012958575,67.87783663817328,105.30552380952379,105.73318267985067,103.45674695239082,-1.6036184210526334,12.54150640557406,6.4372078380304
2025-12-15 00:00:00,106.92,108.64,106.28,107.7,4200200,90.77793650793656,100.04576299201783,61.720079787492324,104.20295238095238,104.56020692713454,103.0607936561474,-9.284699194694428,11.942250830852704,6.481027001949614
2025-12-12 00:00:00,108.69,109.62,106.63,106.84,3772847,90.74325396825401,99.73334515495733,60.453562905552886,103.4952857142857,103.91684125998975,102.79981485985525,-13.358597820937913,11.616617238322899,6.404454289789256
2025-12-11 00:00:00,107.85,109.2,106.52,108.39,4703432,90.7023412698413,99.44327761026172,63.99720221744048,102.82347619047619,103.31828980794923,102.5583515662331,-6.016106110847921,11.238407226592786,6.253401794223684
2025-12-10 00:00:00,105.87,108.19,104.95,107.74,7534646,90.653253968254,99.07810526782342,63.15621613163476,101.96395238095238,102.43728968352264,102.26414263932418,-9.095215537659886,10.87535203674422,5.935321810988853
2025-12-09 00:00:00,104.26,107.43,103.68,105.7,4916223,90.62365079365084,98.72455854406111,60.46488128944513,101.10542857142858,101.54854975687815,101.98246816937575,-18.758882046423466,10.570072848520583,5.682135580043827
