date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2025-06-30,RMD,USD,0000943819,2025-08-08,2025-08-07 20:44:48,2025,FY,5146327000,2091357000,3054970000,0.5936214314,331284000,0,0,991019000,47304000,1369607000,3460964000,0,12609000,235811000,1913377000,0.37179468,1685363000,0.3274885175,-7797000,1677566000,0.3259734564,276843000,1400723000,0.2721791678,9.55,9.51,146716000,147340000,https://www.sec.gov/Archives/edgar/data/943819/000094381925000035/0000943819-25-000035-index.htm,https://www.sec.gov/Archives/edgar/data/943819/000094381925000035/rmd-20250630.htm
2024-06-30,RMD,USD,0000943819,2024-08-09,2024-08-08 20:09:34,2024,FY,4685297000,2029994000,2655303000,0.5667309885,307525000,0,0,917136000,110749000,1335410000,3365404000,0,45708000,216209000,1533543000,0.3273096668,1319893000,0.2817095693,-55095000,1264798000,0.2699504428,243847000,1020951000,0.2179052897,6.94,6.92,147021000,147550000,https://www.sec.gov/Archives/edgar/data/943819/000094381924000013/0000943819-24-000013-index.htm,https://www.sec.gov/Archives/edgar/data/943819/000094381924000013/rmd-20240630.htm
2023-06-30,RMD,USD,0000943819,2023-08-11,2023-08-10 20:15:16,2023,FY,4222993000,1867331000,2355662000,0.5578181162,287642000,0,0,874003000,62146000,1223791000,3091122000,0,47379000,196522000,1358801000,0.3217625509,1131871000,0.2680257817,-30207000,1101664000,0.260872798,204108000,897556000,0.2125402528,6.12,6.09,146765000,147455000,https://www.sec.gov/Archives/edgar/data/943819/000094381923000011/0000943819-23-000011-index.htm,https://www.sec.gov/Archives/edgar/data/943819/000094381923000011/rmd-20230630.htm
2022-06-30,RMD,USD,0000943819,2022-08-12,2022-08-11 21:09:45,2022,FY,3578127000,1553816000,2024311000,0.5657459895,253575000,0,0,739372000,31078000,1024025000,2577841000,0,22312000,193841000,1176636000,0.3288413184,1000286000,0.2795557564,-39803000,960483000,0.2684317801,181046000,779437000,0.2178337996,5.34,5.3,146066000,147043000,https://www.sec.gov/Archives/edgar/data/943819/000094381922000010/0000943819-22-000010-index.htm,https://www.sec.gov/Archives/edgar/data/943819/000094381922000010/rmd-20220630.htm
2021-06-30,RMD,USD,0000943819,2021-08-17,2021-08-16 21:43:33,2021,FY,3196825000,1357725000,1839100000,0.5752895451,225284000,0,0,670387000,39751000,935422000,2293147000,362000,23989000,191518000,1103869000,0.3453016665,903678000,0.2826798464,-20016000,883662000,0.2764186341,409157000,474505000,0.148430083,3.27,3.24,145313000,146451000,https://www.sec.gov/Archives/edgar/data/943819/000094381921000017/0000943819-21-000017-index.htm,https://www.sec.gov/Archives/edgar/data/943819/000094381921000017/c819-20210630x10k.htm
2020-06-30,RMD,USD,0000943819,2020-08-13,2020-08-12 21:23:23,2020,FY,2957013000,1239227000,1717786000,0.5809193264,201946000,0,0,676689000,30092000,908727000,2147954000,1021000,40377000,181373000,990432000,0.334943404,809659000,0.2738097533,-76571000,733088000,0.2479150413,111414000,621674000,0.2102371549,4.31,4.27,144338000,145652000,https://www.sec.gov/Archives/edgar/data/943819/000094381920000013/0000943819-20-000013-index.htm,https://www.sec.gov/Archives/edgar/data/943819/000094381920000013/rmd-20200630x10k.htm
2019-06-30,RMD,USD,0000943819,2019-08-08,2019-08-07 18:56:46,2019,FY,2606572000,1069987000,1536585000,0.5895041457,180651000,0,0,645010000,131661000,957322000,2027309000,2299000,36156000,150795000,705798000,0.27077633,579263000,0.2222317281,-60416000,518847000,0.1990533927,114255000,404592000,0.1552199594,2.83,2.8,143111000,144484000,https://www.sec.gov/Archives/edgar/data/943819/000094381919000017/0000943819-19-000017-index.htm,https://www.sec.gov/Archives/edgar/data/943819/000094381919000017/rmd-20190630x10k.htm
2018-06-30,RMD,USD,0000943819,2018-08-17,2018-08-17 16:26:51,2018,FY,2340196000,978032000,1362164000,0.5820726127,155149000,600369000,0,600369000,64815000,820333000,1798365000,16378000,28355000,119960000,680223000,0.2906692431,541831000,0.2315323161,-20519000,521312000,0.2227642471,205724000,315588000,0.1348553711,2.21,2.19,142764000,143987000,https://www.sec.gov/Archives/edgar/data/943819/000094381918000013/0000943819-18-000013-index.htm,https://www.sec.gov/Archives/edgar/data/943819/000094381918000013/rmd-20180630x10k.htm
2017-06-30,RMD,USD,0000943819,2017-08-04,2017-08-04 06:09:15,2017,FY,2066737000,864992000,1201745000,0.5814697274,144467000,553968000,0,553968000,77512000,775947000,1640939000,17085000,28236000,112157000,568889000,0.2752595033,425798000,0.2060242789,-7055000,418743000,0.2026106853,76459000,342284000,0.165615654,2.42,2.4,141360000,142453000,https://www.sec.gov/Archives/edgar/data/943819/000119312517248016/0001193125-17-248016-index.htm,https://www.sec.gov/Archives/edgar/data/943819/000119312517248016/d380137d10k.htm
2016-06-30,RMD,USD,0000943819,2017-01-13,2017-01-13 06:05:03,2016,FY,1838713000,772216000,1066497000,0.5800236361,118651000,488057000,0,488057000,30837000,637545000,1409761000,16860000,11206000,86849000,522715000,0.2842830828,428952000,0.2332892627,10614000,439565000,0.2390612347,87157000,352408000,0.1916601449,2.51,2.49,140242000,141669000,https://www.sec.gov/Archives/edgar/data/943819/000119312517009237/0001193125-17-009237-index.htm,https://www.sec.gov/Archives/edgar/data/943819/000119312517009237/d328866d10ka.htm
