symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
CRL,2024-12-31,184.6,51380000,9484748000,194606000,2723994000,12014136000
CRL,2023-12-31,236.4,51227000,12110062800,276771000,3066381000,14899672800
CRL,2022-12-31,217.9,50812000,11071934800,233912000,3097276000,13935298800
CRL,2021-12-31,376.78,50293000,18949396540,241214000,2919331000,21627513540
CRL,2020-12-31,249.86,49550000,12380563000,228424000,2135380000,14287519000
CRL,2019-12-31,152.76,48730000,7443994800,238014000,2004463000,9210443800
CRL,2018-12-31,113.18,47947000,5426641460,195442000,1668014000,6899213460
CRL,2017-12-31,109.45,47481000,5196795450,163794000,1145103000,6178104450
CRL,2016-12-31,76.19,47014000,3581996660,117626000,1235009000,4699379660
CRL,2015-12-31,80.39,46496000,3737813440,117947000,863030000,4482896440
CRL,2014-12-31,63.64,46627000,2967342280,160023000,777862000,3585181280
CRL,2013-12-31,53.04,47740000,2532129600,155927000,663789000,3039991600
CRL,2012-12-31,37.47,47912000,1795262640,109685000,666520000,2352097640
CRL,2011-12-31,27.33,50823063,1388994311,68905000,717945000,2038034311
CRL,2010-12-31,35.54,62561294,2223428388,179160000,700852000,2745120388
CRL,2009-12-31,33.69,65366319,2202191287,182574000,492832000,2512449287
CRL,2008-12-31,26.2,67273748,1762572197,243592000,576098000,2095078197
CRL,2007-12-31,65.8,66960515,4406001887,225449000,510049000,4690601887
CRL,2006-12-31,43.25,68867901,2978536718,175380000,572061000,3375217718
CRL,2005-12-31,42.37,69607353,2949263546,114821000,296662000,3131104546
CRL,2004-12-31,46.01,49601021,2282142976,207566000,686845000,2761421976
CRL,2003-12-31,34.33,45540341,1563399906,182331000,185683000,1566751906
CRL,2002-12-31,38.48,44760714,1722392274,122509000,192484000,1792367274
CRL,2001-12-31,33.48,41170930,1378402736,58271000,156800000,1476931736
CRL,2000-12-31,27.38,28060000,768142500,33129000,202912000,937925500
CRL,1999-12-31,22,19820369,436048118,15010000,386044000,807082118
CRL,1998-12-31,22,10285715,226285730,24811000,1582000,203056730
