date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,recordDate,paymentDate,declarationDate,dividend
2025-03-11,203.99,211.64,199.93,208.58,207.8,5051002,5051002,4.59,2.25,206.035,"March 11, 25",0.0225,,,,,
2025-03-10,203.61,208.24,195.56,202.21,201.46,7689548,7689548,-1.4,-0.68759,202.405,"March 10, 25",-0.0068759,,,,,
2025-03-07,208.1,216.14,203.1,212.54,211.75,4986200,4986200,4.44,2.13,209.97,"March 07, 25",0.0213,0.3878,2025-03-07,2025-03-18,2025-02-18,0.3878
2025-03-06,220.19,222.78,204.71,207.69,206.53,7710800,7710800,-12.5,-5.68,213.8425,"March 06, 25",-0.0568,,,,,
2025-03-05,230.65,233.54,223.42,229.32,228.04,3840233,3840233,-1.33,-0.57663,229.2325,"March 05, 25",-0.0057663,,,,,
2025-03-04,227.5,239.63,221.25,231.65,230.36,5525511,5525511,4.15,1.82,230.0075,"March 04, 25",0.0182,,,,,
2025-03-03,249.38,249.72,229.24,232.29,230.99,5315016,5315016,-17.09,-6.85,240.1575,"March 03, 25",-0.0685,,,,,
2025-02-28,246.42,251.54,241.61,250.55,249.15,6029600,6029600,4.13,1.68,247.53,"February 28, 25",0.0168,,,,,
2025-02-27,276.39,280.6,248.79,249.74,248.34,5131000,5131000,-26.65,-9.64,263.88,"February 27, 25",-0.0964,,,,,
2025-02-26,272.75,279.95,268.05,270.14,268.63,4729045,4729045,-2.61,-0.95692,272.7225,"February 26, 25",-0.0095692,,,,,
2025-02-25,264.78,268.05,248.56,264.31,262.83,5094600,5094600,-0.47,-0.17751,261.425,"February 25, 25",-0.0017751,,,,,
2025-02-24,290.01,290.01,262.65,267.72,266.22,7221426,7221426,-22.29,-7.69,277.5975,"February 24, 25",-0.0769,,,,,
2025-02-21,310,310.46,277.77,284.44,282.85,6478000,6478000,-25.56,-8.25,295.6675,"February 21, 25",-0.0825,,,,,
2025-02-20,317.49,322,304.18,309.42,307.69,3860027,3860027,-8.07,-2.54,313.2725,"February 20, 25",-0.0254,,,,,
2025-02-19,323.81,329.89,318.13,321.67,319.87,3079100,3079100,-2.14,-0.66088,323.375,"February 19, 25",-0.0066088,,,,,
2025-02-18,323.84,329.57,315.82,325.6,323.78,3253000,3253000,1.76,0.54348,323.7075,"February 18, 25",0.0054348,,,,,
2025-02-14,311.19,318.19,306.22,317.3,315.53,2193000,2193000,6.12,1.96,313.225,"February 14, 25",0.0196,,,,,
2025-02-13,316.36,317.74,305.09,311.49,309.75,2707225,2707225,-4.87,-1.54,312.67,"February 13, 25",-0.0154,,,,,
2025-02-12,305.43,317.43,303.79,313.8,312.05,1766400,1766400,8.37,2.74,310.1125,"February 12, 25",0.0274,,,,,
2025-02-11,317.31,319.16,309.44,313.58,311.83,2642900,2642900,-3.73,-1.18,314.8725,"February 11, 25",-0.0118,,,,,
2025-02-10,312.63,322,312.58,321.83,320.03,2729800,2729800,9.2,2.94,317.26,"February 10, 25",0.0294,,,,,
2025-02-07,314.48,319.61,309.31,309.79,308.06,2298000,2298000,-4.69,-1.49,313.2975,"February 07, 25",-0.0149,,,,,
2025-02-06,315.33,316.58,305.87,311.8,310.06,2480100,2480100,-3.52,-1.12,312.395,"February 06, 25",-0.0112,,,,,
2025-02-05,310.53,318.37,302.85,313.83,312.08,3580102,3580102,3.3,1.06,311.395,"February 05, 25",0.0106,,,,,
2025-02-04,298.23,307.09,293.5,306.33,304.62,2996304,2996304,8.1,2.72,301.2875,"February 04, 25",0.0272,,,,,
2025-02-03,285.4,308.65,284.02,306.31,304.6,3723535,3723535,20.91,7.33,296.095,"February 03, 25",0.0733,,,,,
2025-01-31,312,312,297.95,299.98,298.3,4725954,4725954,-12.02,-3.85,305.4825,"January 31, 25",-0.0385,,,,,
2025-01-30,301,310.69,298.79,308.55,306.83,6023142,6023142,7.55,2.51,304.7575,"January 30, 25",0.0251,,,,,
2025-01-29,279.03,294.19,276.06,291.89,290.26,6638519,6638519,12.86,4.61,285.2925,"January 29, 25",0.0461,,,,,
2025-01-28,281.55,284.37,259.09,278.8,277.24,9989311,9989311,-2.75,-0.97674,275.9525,"January 28, 25",-0.0097674,,,,,
2025-01-27,292.46,302.67,270.44,275,273.46,16083204,16083204,-17.46,-5.97,285.1425,"January 27, 25",-0.0597,,,,,
2025-01-24,347.75,350,341.95,347.44,345.5,3226600,3226600,-0.31,-0.0891445,346.785,"January 24, 25",-0.000891445,,,,,
2025-01-23,333.13,352,333,346.22,344.28,4853539,4853539,13.09,3.93,341.0875,"January 23, 25",0.0393,,,,,
2025-01-22,329,336.45,319,332.47,330.61,4576601,4576601,3.47,1.05,329.23,"January 22, 25",0.0105,,,,,
2025-01-21,326,330.34,318.33,323.64,321.83,4032300,4032300,-2.36,-0.72393,324.5775,"January 21, 25",-0.0072393,,,,,
2025-01-17,320.16,320.16,311.04,316.36,314.59,2820000,2820000,-3.8,-1.19,316.93,"January 17, 25",-0.0119,,,,,
2025-01-16,302.47,320.51,302.47,315.24,313.48,5269115,5269115,12.77,4.22,310.1725,"January 16, 25",0.0422,,,,,
2025-01-15,297.09,305.11,293.02,300.77,299.09,4140700,4140700,3.68,1.24,298.9975,"January 15, 25",0.0124,,,,,
2025-01-14,283.9,294.4,281.4,288.87,287.26,4852400,4852400,4.98,1.75,287.1425,"January 14, 25",0.0175,,,,,
2025-01-13,297.5,300.46,278.86,279.24,277.68,6920600,6920600,-18.25,-6.14,289.015,"January 13, 25",-0.0614,,,,,
2025-01-10,282.49,310,280.13,305.19,303.48,14707200,14707200,22.7,8.04,294.4525,"January 10, 25",0.0804,,,,,
2025-01-08,255.51,255.99,228.05,243.84,242.48,8414200,8414200,-11.67,-4.57,245.8475,"January 08, 25",-0.0457,,,,,
2025-01-07,263.5,265.48,249.56,255.63,254.2,3112400,3112400,-7.87,-2.99,258.5425,"January 07, 25",-0.0299,,,,,
2025-01-06,257.88,267.82,251.51,264.28,262.8,4116000,4116000,6.4,2.48,260.3725,"January 06, 25",0.0248,,,,,
2025-01-03,250.5,254.18,244.35,252.4,250.99,4578769,4578769,1.9,0.75848,250.3575,"January 03, 25",0.0075848,,,,,
2025-01-02,226.38,243.72,225.14,242.6,241.24,4552500,4552500,16.22,7.16,234.46,"January 02, 25",0.0716,,,,,
2024-12-31,226.35,227.03,222.88,223.71,222.46,1885954,1885954,-2.64,-1.17,224.9925,"December 31, 24",-0.0117,,,,,
2024-12-30,223.52,229,222.25,226.32,225.05,1587399,1587399,2.8,1.25,225.2725,"December 30, 24",0.0125,,,,,
2024-12-27,228.18,228.18,222.74,226.54,225.27,1466446,1466446,-1.64,-0.71873,226.41,"December 27, 24",-0.0071873,,,,,
2024-12-26,228.57,230.23,227.32,228.64,227.36,920665,920665,0.07,0.03062519,228.69,"December 26, 24",0.0003062519,,,,,
2024-12-24,229.25,230.11,227.16,229.79,228.51,978400,978400,0.545,0.23555,229.0775,"December 24, 24",0.0023555,,,,,
2024-12-23,227,229.36,221.7,228.28,227,1935200,1935200,1.28,0.56388,226.585,"December 23, 24",0.0056388,,,,,
2024-12-20,221.82,231.7,219.64,227.02,225.75,4985567,4985567,5.2,2.34,225.045,"December 20, 24",0.0234,,,,,
2024-12-19,228.86,233.79,224.98,225.17,223.91,3626800,3626800,-3.69,-1.61,228.2,"December 19, 24",-0.0161,,,,,
2024-12-18,234.32,236.99,224.77,225.76,224.5,3173728,3173728,-8.56,-3.65,230.46,"December 18, 24",-0.0365,,,,,
2024-12-17,237.66,238.08,228.86,234.24,232.93,2506500,2506500,-3.42,-1.44,234.71,"December 17, 24",-0.0144,,,,,
2024-12-16,240.05,243.7,237.25,239.3,237.96,1974400,1974400,-0.75,-0.31243,240.075,"December 16, 24",-0.0031243,,,,,
2024-12-13,241.99,243.42,236.5,239.07,237.73,2005086,2005086,-2.92,-1.21,240.245,"December 13, 24",-0.0121,,,,,
2024-12-12,242.96,248.13,238.92,239.02,237.68,2822002,2822002,-3.94,-1.62,242.2575,"December 12, 24",-0.0162,,,,,
2024-12-11,234.77,239.45,232.12,236.6,235.28,2386746,2386746,1.83,0.77949,235.735,"December 11, 24",0.0077949,,,,,
2024-12-10,237.88,239.5,230.71,232.34,231.04,2771500,2771500,-5.54,-2.33,235.1075,"December 10, 24",-0.0233,,,,,
2024-12-09,253.79,254,236.33,239.85,238.51,3262442,3262442,-13.94,-5.49,245.9925,"December 09, 24",-0.0549,,,,,
2024-12-06,256.45,258.57,250.42,253.63,252.21,1330068,1330068,-2.82,-1.1,254.7675,"December 06, 24",-0.011,,,,,
2024-12-05,253.72,259.76,253.1,256.09,254.66,2118200,2118200,2.37,0.9341,255.6675,"December 05, 24",0.009341,,,,,
2024-12-04,252.68,257.66,251,254.2,252.78,2701200,2701200,1.52,0.60155,253.885,"December 04, 24",0.0060155,,,,,
2024-12-03,251.47,254.18,246.58,247.51,246.13,1784600,1784600,-3.96,-1.57,249.935,"December 03, 24",-0.0157,,,,,
2024-12-02,257,258.44,249.51,249.58,248.18,1908429,1908429,-7.42,-2.89,253.6325,"December 02, 24",-0.0289,,,,,
2024-11-29,257.98,260.79,255.2,256.56,255.13,1185700,1185700,-1.42,-0.55043,257.6325,"November 29, 24",-0.0055043,,,,,
2024-11-27,265,266,250.85,253.39,251.97,2298224,2298224,-11.61,-4.38,258.81,"November 27, 24",-0.0438,,,,,
2024-11-26,249.55,267.13,249.2,266.73,265.24,3881649,3881649,17.18,6.88,258.1525,"November 26, 24",0.0688,,,,,
2024-11-25,253.5,255.61,243,248.93,247.54,3459600,3459600,-4.57,-1.8,250.26,"November 25, 24",-0.018,,,,,
2024-11-22,251.21,253.23,245.03,249.89,248.49,2471600,2471600,-1.32,-0.52546,249.84,"November 22, 24",-0.0052546,,,,,
2024-11-21,237.31,252.19,234.11,251.84,250.43,3586407,3586407,14.53,6.12,243.8625,"November 21, 24",0.0612,,,,,
2024-11-20,238.14,241.48,232.14,235.42,234.1,2567642,2567642,-2.72,-1.14,236.795,"November 20, 24",-0.0114,,,,,
2024-11-19,226.31,234.89,226.1,234.58,233.27,2197506,2197506,8.28,3.65,230.47,"November 19, 24",0.0365,,,,,
2024-11-18,225.99,232.04,221.18,230.28,228.99,3295002,3295002,4.29,1.9,227.3725,"November 18, 24",0.019,,,,,
2024-11-15,224.85,227.75,221.66,224.28,223.03,2717700,2717700,-0.57,-0.2535,224.635,"November 15, 24",-0.002535,0.3525,2024-11-15,2024-12-06,2024-11-01,0.3525
2024-11-14,228.2,231.54,225.12,225.38,223.77,2513207,2513207,-2.82,-1.24,227.56,"November 14, 24",-0.0124,,,,,
2024-11-13,231,232.77,225.61,225.96,224.35,2979500,2979500,-5.04,-2.18,228.835,"November 13, 24",-0.0218,,,,,
2024-11-12,235.44,235.98,225.69,228.7,227.07,4460014,4460014,-6.74,-2.86,231.4525,"November 12, 24",-0.0286,,,,,
2024-11-11,241.99,243.91,234.29,237.27,235.58,3382100,3382100,-4.72,-1.95,239.365,"November 11, 24",-0.0195,,,,,
2024-11-08,243.25,248,236.83,239.37,237.66,5162116,5162116,-3.88,-1.6,241.8625,"November 08, 24",-0.016,,,,,
2024-11-07,242.52,248.35,238.4,241.59,239.87,4154924,4154924,-0.93,-0.38347,242.715,"November 07, 24",-0.0038347,,,,,
2024-11-06,238.82,242,233.76,234.99,233.31,4790137,4790137,-3.83,-1.6,237.3925,"November 06, 24",-0.016,,,,,
2024-11-05,230.35,236.86,227,233.75,232.08,6347426,6347426,3.4,1.48,231.99,"November 05, 24",0.0148,,,,,
2024-11-04,232.5,235.5,224.68,225.95,224.34,10719400,10719400,-6.55,-2.82,229.6575,"November 04, 24",-0.0282,,,,,
2024-11-01,262.73,264.77,256.82,258.1,256.26,2804500,2804500,-4.63,-1.76,260.605,"November 01, 24",-0.0176,,,,,
2024-10-31,261.74,264.19,259.35,262.96,261.08,2290900,2290900,1.22,0.46611,262.06,"October 31, 24",0.0046611,,,,,
2024-10-30,266.88,268,261.43,261.78,259.91,1831022,1831022,-5.1,-1.91,264.5225,"October 30, 24",-0.0191,,,,,
2024-10-29,266.28,267.23,261.7,265,263.11,1829700,1829700,-1.28,-0.4807,265.0525,"October 29, 24",-0.004807,,,,,
2024-10-28,266.89,271.19,265.01,266.98,265.07,1542744,1542744,0.09,0.03372176,267.5175,"October 28, 24",0.0003372176,,,,,
2024-10-25,269,269.74,263.09,264.41,262.52,2016507,2016507,-4.59,-1.71,266.56,"October 25, 24",-0.0171,,,,,
2024-10-24,267.79,267.8,262.57,264.5,262.61,1553707,1553707,-3.29,-1.23,265.665,"October 24, 24",-0.0123,,,,,
2024-10-23,265,267.93,262.61,266.05,264.15,2633729,2633729,1.05,0.39623,265.3975,"October 23, 24",0.0039623,,,,,
2024-10-22,270.37,271.43,265.85,266,264.1,2134113,2134113,-4.37,-1.62,268.4125,"October 22, 24",-0.0162,,,,,
2024-10-21,273.08,274.12,268.01,273.72,271.77,1650900,1650900,0.64,0.23436,272.2325,"October 21, 24",0.0023436,,,,,
2024-10-18,267.78,272.58,265,270.16,268.23,1708815,1708815,2.38,0.88879,268.88,"October 18, 24",0.0088879,,,,,
2024-10-17,285,285,270.54,271.2,269.26,3209916,3209916,-13.8,-4.84,277.935,"October 17, 24",-0.0484,,,,,
2024-10-16,268.22,280.24,264.12,279.8,277.8,2469300,2469300,11.58,4.32,273.095,"October 16, 24",0.0432,,,,,
2024-10-15,269.8,269.8,262.34,266.15,264.25,3000926,3000926,-3.65,-1.35,267.0225,"October 15, 24",-0.0135,,,,,
2024-10-14,267.57,272.82,265.21,271.74,269.8,2229300,2229300,4.17,1.56,269.335,"October 14, 24",0.0156,,,,,
2024-10-11,256.39,266.9,249.05,266.22,264.32,4477730,4477730,9.83,3.83,259.64,"October 11, 24",0.0383,,,,,
2024-10-10,261.06,267.76,259.03,262.31,260.44,2733500,2733500,1.25,0.47882,262.54,"October 10, 24",0.0047882,,,,,
2024-10-09,276.05,276.05,257.5,262.28,260.41,5235800,5235800,-13.77,-4.99,267.97,"October 09, 24",-0.0499,,,,,
2024-10-08,278.89,281.4,273.1,279.39,277.4,2599138,2599138,0.5,0.17928,278.195,"October 08, 24",0.0017928,,,,,
2024-10-07,285,288.75,274,278.56,276.57,3477026,3477026,-6.44,-2.26,281.5775,"October 07, 24",-0.0226,,,,,
2024-10-04,277.91,286,275.6,285.52,283.48,3831511,3831511,7.61,2.74,281.2575,"October 04, 24",0.0274,,,,,
2024-10-03,272.15,279.51,268,277.37,275.39,4274243,4274243,5.22,1.92,274.2575,"October 03, 24",0.0192,,,,,
2024-10-02,264.91,269.72,261.65,265.38,263.49,3233600,3233600,0.47,0.17742,265.415,"October 02, 24",0.0017742,,,,,
2024-10-01,259.1,266,253.96,265.61,263.71,3179847,3179847,6.51,2.51,261.1675,"October 01, 24",0.0251,,,,,
2024-09-30,257.75,261.12,251.28,260.02,258.16,2901955,2901955,2.27,0.8807,257.5425,"September 30, 24",0.008807,,,,,
2024-09-27,257.18,262.4,255.34,257,255.17,2598113,2598113,-0.18,-0.06998989,257.98,"September 27, 24",-0.0006998989,,,,,
2024-09-26,263.83,270.12,254.5,256.77,254.94,4072226,4072226,-7.06,-2.68,261.305,"September 26, 24",-0.0268,,,,,
2024-09-25,254.44,267.09,253.24,262.86,260.98,6246205,6246205,8.42,3.31,259.4075,"September 25, 24",0.0331,,,,,
2024-09-24,254.08,259.44,251.09,253.49,251.68,4562700,4562700,-0.59,-0.23221,254.525,"September 24, 24",-0.0023221,,,,,
2024-09-23,259.56,271.85,252.11,257.12,255.28,10270000,10270000,-2.44,-0.94005,260.16,"September 23, 24",-0.0094005,,,,,
2024-09-20,235.16,255.24,233,254.98,253.16,15031402,15031402,19.82,8.43,244.595,"September 20, 24",0.0843,,,,,
2024-09-19,205.11,208.64,202.47,208.5,207.01,3432608,3432608,3.39,1.65,206.18,"September 19, 24",0.0165,,,,,
2024-09-18,201.96,204.95,198.42,200.33,198.9,1796071,1796071,-1.63,-0.80709,201.415,"September 18, 24",-0.0080709,,,,,
2024-09-17,200,204.7,198.25,201.23,199.79,2881736,2881736,1.23,0.615,201.045,"September 17, 24",0.00615,,,,,
2024-09-16,195,199.53,192.69,199.25,197.83,2264000,2264000,4.25,2.18,196.6175,"September 16, 24",0.0218,,,,,
2024-09-13,191.45,197.81,189.18,195.98,194.58,2613638,2613638,4.53,2.37,193.605,"September 13, 24",0.0237,,,,,
2024-09-12,187,191.68,184.19,189.93,188.57,2154903,2154903,2.93,1.57,188.2,"September 12, 24",0.0157,,,,,
2024-09-11,181.53,188.15,179.15,187.25,185.91,2846900,2846900,5.72,3.15,184.02,"September 11, 24",0.0315,,,,,
2024-09-10,176.85,181.21,173.86,180.25,178.96,2301825,2301825,3.4,1.92,178.0425,"September 10, 24",0.0192,,,,,
2024-09-09,176.35,176.35,171.04,174.92,173.67,2184576,2184576,-1.43,-0.81089,174.665,"September 09, 24",-0.0081089,,,,,
2024-09-06,175.81,176.64,171.94,173.11,171.87,3390300,3390300,-2.7,-1.54,174.375,"September 06, 24",-0.0154,,,,,
2024-09-05,177.97,179.75,175.11,176.07,174.81,2444994,2444994,-1.9,-1.07,177.225,"September 05, 24",-0.0107,,,,,
2024-09-04,177.68,182.75,176,177.52,176.25,3310400,3310400,-0.16,-0.09004953,178.4875,"September 04, 24",-0.0009004953,,,,,
2024-09-03,195.5,195.8,177.18,177.78,176.51,4252300,4252300,-17.72,-9.06,186.565,"September 03, 24",-0.0906,,,,,
2024-08-30,195.26,197.81,195.15,196.7,195.3,2239499,2239499,1.44,0.73748,196.23,"August 30, 24",0.0073748,,,,,
2024-08-29,195.91,199.11,192.31,194.44,193.05,2463939,2463939,-1.47,-0.75034,195.4425,"August 29, 24",-0.0075034,,,,,
2024-08-28,197.19,197.45,192.41,193.77,192.39,2493220,2493220,-3.42,-1.73,195.205,"August 28, 24",-0.0173,,,,,
2024-08-27,194.89,198.3,193.57,196.14,194.74,1703202,1703202,1.25,0.64139,195.725,"August 27, 24",0.0064139,,,,,
2024-08-26,195.5,197.99,193.08,194.89,193.5,1953522,1953522,-0.61,-0.31202,195.365,"August 26, 24",-0.0031202,,,,,
2024-08-23,195.01,197.33,192.52,194.99,193.6,2683300,2683300,-0.02,-0.01025588,194.9625,"August 23, 24",-0.0001025588,,,,,
2024-08-22,195.57,198.81,194.71,194.95,193.56,1520453,1520453,-0.62,-0.31702,196.01,"August 22, 24",-0.0031702,,,,,
2024-08-21,191.48,197.33,190.98,196.74,195.34,2404394,2404394,5.26,2.75,194.1325,"August 21, 24",0.0275,,,,,
2024-08-20,193,193.5,189.64,190.72,189.36,2507000,2507000,-2.28,-1.18,191.715,"August 20, 24",-0.0118,,,,,
2024-08-19,189.61,192.88,185.56,192.78,191.4,2025100,2025100,3.17,1.67,190.2075,"August 19, 24",0.0167,,,,,
2024-08-16,191.22,191.36,185.83,189.98,188.62,2572300,2572300,-1.24,-0.64847,189.5975,"August 16, 24",-0.0064847,,,,,
2024-08-15,186.4,192.58,185.49,190.39,189.03,4241900,4241900,3.99,2.14,188.715,"August 15, 24",0.0214,,,,,
2024-08-14,188.96,189.89,182.21,186.15,184.82,2327900,2327900,-2.81,-1.49,186.8025,"August 14, 24",-0.0149,,,,,
2024-08-13,189.34,190.85,187.07,189.41,188.06,2349082,2349082,0.07,0.03697053,189.1675,"August 13, 24",0.0003697053,,,,,
2024-08-12,190,190.83,183.7,187.33,185.99,2232380,2232380,-2.67,-1.41,187.965,"August 12, 24",-0.0141,0.3525,2024-08-12,2024-09-06,2024-07-30,0.3525
2024-08-09,187.08,190.1,183.07,189.87,188.16,3204019,3204019,2.79,1.49,187.53,"August 09, 24",0.0149,,,,,
2024-08-08,183.25,187.63,176.42,187.03,185.34,3338800,3338800,3.78,2.06,183.5825,"August 08, 24",0.0206,,,,,
2024-08-07,190.09,190.09,176.9,179.66,178.04,6154900,6154900,-10.43,-5.49,184.185,"August 07, 24",-0.0549,,,,,
2024-08-06,173.64,183.83,168.39,181.04,179.41,6322100,6322100,7.4,4.26,176.725,"August 06, 24",0.0426,,,,,
2024-08-05,156.24,172.76,155.6,169.97,168.44,5430815,5430815,13.73,8.79,163.6425,"August 05, 24",0.0879,,,,,
2024-08-02,174.47,175.33,161.44,167.08,165.57,6099200,6099200,-7.39,-4.24,169.58,"August 02, 24",-0.0424,,,,,
2024-08-01,188.29,194.27,176.62,177.57,175.97,4482100,4482100,-10.72,-5.69,184.1875,"August 01, 24",-0.0569,,,,,
2024-07-31,193.28,196.5,183,189.8,188.09,7483724,7483724,-3.48,-1.8,190.645,"July 31, 24",-0.018,,,,,
2024-07-30,173.47,175.03,165.75,168.69,167.17,3517101,3517101,-4.78,-2.76,170.735,"July 30, 24",-0.0276,,,,,
2024-07-29,176.05,177.15,171.13,172.68,171.12,2100141,2100141,-3.37,-1.91,174.2525,"July 29, 24",-0.0191,,,,,
2024-07-26,176.54,177.07,171.44,175.04,173.46,3469481,3469481,-1.5,-0.84967,175.0225,"July 26, 24",-0.0084967,,,,,
2024-07-25,176.7,176.84,165.87,170.43,168.89,5542015,5542015,-6.27,-3.55,172.46,"July 25, 24",-0.0355,,,,,
2024-07-24,188.29,188.29,174.7,175.08,173.5,4910286,4910286,-13.21,-7.02,181.59,"July 24, 24",-0.0702,,,,,
2024-07-23,189.67,192.16,188.3,189.87,188.16,1856639,1856639,0.2,0.10545,190,"July 23, 24",0.0010545,,,,,
2024-07-22,192.24,196.82,188.61,190.42,188.7,1868849,1868849,-1.82,-0.94673,192.0225,"July 22, 24",-0.0094673,,,,,
2024-07-19,188.02,189.94,186.4,189.3,187.59,2827000,2827000,1.28,0.68078,188.415,"July 19, 24",0.0068078,,,,,
2024-07-18,190.37,192.84,178.07,187.28,185.59,5484917,5484917,-3.09,-1.62,187.14,"July 18, 24",-0.0162,,,,,
2024-07-17,202.13,203.06,185.77,186.67,184.99,6748700,6748700,-15.46,-7.65,194.4075,"July 17, 24",-0.0765,,,,,
2024-07-16,214.14,215.01,204.06,204.88,203.03,4049649,4049649,-9.26,-4.32,209.5225,"July 16, 24",-0.0432,,,,,
2024-07-15,217,219.65,211.64,212.88,210.96,2164543,2164543,-4.12,-1.9,215.2925,"July 15, 24",-0.019,,,,,
2024-07-12,216.26,221.14,212.31,217.14,215.18,1760776,1760776,0.88,0.40692,216.7125,"July 12, 24",0.0040692,,,,,
2024-07-11,219.56,220.54,215.19,216.84,214.89,2438200,2438200,-2.72,-1.24,218.0325,"July 11, 24",-0.0124,,,,,
2024-07-10,218.18,219.96,213.74,219.55,217.57,2584461,2584461,1.37,0.62792,217.8575,"July 10, 24",0.0062792,,,,,
2024-07-09,217.04,222.37,215.06,215.96,214.01,1773626,1773626,-1.08,-0.4976,217.6075,"July 09, 24",-0.004976,,,,,
2024-07-08,211.83,216.43,211.25,215.73,213.79,1634597,1634597,3.9,1.84,213.81,"July 08, 24",0.0184,,,,,
2024-07-05,210,212.76,208.07,211.29,209.39,1601740,1601740,1.29,0.61429,210.53,"July 05, 24",0.0061429,,,,,
2024-07-03,205.31,212.43,202.01,210.07,208.18,1612700,1612700,4.76,2.32,207.455,"July 03, 24",0.0232,,,,,
2024-07-02,203.46,211.8,203.1,206.15,204.29,1905413,1905413,2.69,1.32,206.1275,"July 02, 24",0.0132,,,,,
2024-07-01,208.19,213.59,203.14,205.05,203.2,4168400,4168400,-3.14,-1.51,207.4925,"July 01, 24",-0.0151,,,,,
2024-06-28,205.25,207.3,199.44,200.27,198.47,10579113,10579113,-4.98,-2.43,203.065,"June 28, 24",-0.0243,,,,,
2024-06-27,207.59,207.92,201.26,204.78,202.93,4733600,4733600,-2.81,-1.35,205.3875,"June 27, 24",-0.0135,,,,,
2024-06-26,220.57,222.2,207.45,210.31,208.42,4237001,4237001,-10.26,-4.65,215.1325,"June 26, 24",-0.0465,,,,,
2024-06-25,216.5,222.46,214.18,222.37,220.37,2305127,2305127,5.87,2.71,218.8775,"June 25, 24",0.0271,,,,,
2024-06-24,218,220.85,215.35,216.1,214.15,2474103,2474103,-1.9,-0.87156,217.575,"June 24, 24",-0.0087156,,,,,
2024-06-21,223,224.58,215.74,218.13,216.16,5513390,5513390,-4.87,-2.18,220.3625,"June 21, 24",-0.0218,,,,,
2024-06-20,223.82,227.77,219.29,222.31,220.31,3075132,3075132,-1.51,-0.67465,223.2975,"June 20, 24",-0.0067465,,,,,
2024-06-18,212.79,221.2,209.12,220.41,218.42,2714738,2714738,7.62,3.58,215.88,"June 18, 24",0.0358,,,,,
2024-06-17,213.87,214.72,208.71,212.02,210.11,3321121,3321121,-1.85,-0.86501,212.33,"June 17, 24",-0.0086501,,,,,
2024-06-14,218.8,218.87,210.96,214.9,212.96,2373800,2373800,-3.9,-1.78,215.8825,"June 14, 24",-0.0178,,,,,
2024-06-13,220.31,220.36,214.12,219.93,217.95,2238230,2238230,-0.38,-0.17248,218.68,"June 13, 24",-0.0017248,,,,,
2024-06-12,221.27,221.77,212.15,218.13,216.16,3137900,3137900,-3.14,-1.42,218.33,"June 12, 24",-0.0142,,,,,
2024-06-11,211.16,219.56,210.45,218.31,216.34,3701901,3701901,7.15,3.39,214.87,"June 11, 24",0.0339,,,,,
2024-06-10,199.53,214.77,198.13,214.63,212.7,5719572,5719572,15.1,7.57,206.765,"June 10, 24",0.0757,,,,,
2024-06-07,202.08,204,197.52,198,196.22,4558700,4558700,-4.08,-2.02,200.4,"June 07, 24",-0.0202,,,,,
2024-06-06,209.5,209.81,196.21,202.6,200.77,4842100,4842100,-6.9,-3.29,204.53,"June 06, 24",-0.0329,,,,,
2024-06-05,204.49,212.85,204.45,209.33,207.44,4502200,4502200,4.84,2.37,207.78,"June 05, 24",0.0237,,,,,
2024-06-04,206.99,208.5,196.84,203.14,201.31,4666701,4666701,-3.85,-1.86,203.8675,"June 04, 24",-0.0186,,,,,
2024-06-03,215.5,217.2,204.05,208.26,206.38,4922600,4922600,-7.24,-3.36,211.2525,"June 03, 24",-0.0336,,,,,
2024-05-31,224.06,224.48,208,217.25,215.29,5618300,5618300,-6.81,-3.04,218.4475,"May 31, 24",-0.0304,,,,,
2024-05-30,222.33,225.29,220,224.96,222.93,2040804,2040804,2.63,1.18,223.145,"May 30, 24",0.0118,,,,,
2024-05-29,226.78,228.88,218.89,220.74,218.75,3809442,3809442,-6.04,-2.66,223.8225,"May 29, 24",-0.0266,0.3525,2024-05-29,2024-06-10,2024-05-01,0.3525
2024-05-28,232.74,234.78,221.82,231.27,228.84,2602200,2602200,-1.47,-0.63161,230.1525,"May 28, 24",-0.0063161,,,,,
2024-05-24,223.31,236.3,221.64,230.63,228.21,2672030,2672030,7.32,3.28,227.97,"May 24, 24",0.0328,,,,,
2024-05-23,223.78,228.05,220.74,221.16,218.84,2658302,2658302,-2.62,-1.17,223.4325,"May 23, 24",-0.0117,,,,,
2024-05-22,222.1,224.41,217.86,220.11,217.8,1573700,1573700,-1.99,-0.89599,221.12,"May 22, 24",-0.0089599,,,,,
2024-05-21,215.93,222.67,215.5,222.59,220.25,1881133,1881133,6.66,3.08,219.1725,"May 21, 24",0.0308,,,,,
2024-05-20,213.95,215.24,211.15,215.07,212.81,2326211,2326211,1.12,0.52349,213.8525,"May 20, 24",0.0052349,,,,,
2024-05-17,216.36,217.71,209.91,213.11,210.87,3057314,3057314,-3.25,-1.5,214.2725,"May 17, 24",-0.015,,,,,
2024-05-16,223.73,224.8,216.24,216.34,214.07,3539845,3539845,-7.39,-3.3,220.2775,"May 16, 24",-0.033,,,,,
2024-05-15,220.14,224.72,219.76,223.31,220.96,2682200,2682200,3.17,1.44,221.9825,"May 15, 24",0.0144,,,,,
