symbol,date,calendarYear,period,revenueGrowth,grossProfitGrowth,ebitgrowth,operatingIncomeGrowth,netIncomeGrowth,epsgrowth,epsdilutedGrowth,weightedAverageSharesGrowth,weightedAverageSharesDilutedGrowth,dividendsperShareGrowth,operatingCashFlowGrowth,freeCashFlowGrowth,tenYRevenueGrowthPerShare,fiveYRevenueGrowthPerShare,threeYRevenueGrowthPerShare,tenYOperatingCFGrowthPerShare,fiveYOperatingCFGrowthPerShare,threeYOperatingCFGrowthPerShare,tenYNetIncomeGrowthPerShare,fiveYNetIncomeGrowthPerShare,threeYNetIncomeGrowthPerShare,tenYShareholdersEquityGrowthPerShare,fiveYShareholdersEquityGrowthPerShare,threeYShareholdersEquityGrowthPerShare,tenYDividendperShareGrowthPerShare,fiveYDividendperShareGrowthPerShare,threeYDividendperShareGrowthPerShare,receivablesGrowth,inventoryGrowth,assetGrowth,bookValueperShareGrowth,debtGrowth,rdexpenseGrowth,sgaexpensesGrowth
WAB,2024-12-31,2024,FY,0.07336984602666116,0.14334239130434784,0.2297709923664122,0.27093206951026855,0.29570552147239265,0.32675438596491235,0.3303964757709251,-0.026286353467561523,-0.02618384401114206,0.16893851304969124,0.5270607826810991,0.6029556650246305,0.8769871999944342,0.2405146327454084,0.4316531775132834,1.1359143253274075,0.7686626954802512,0.8427444458064987,0.6519497909174388,2.1625818758595976,1.0403055962152514,2.0718392913022563,-0.0074483393918053035,0.06649042358868201,3.001917672472787,0.6781531457110779,0.640611342806483,0.010688836104513063,0.013134851138353765,-0.015062144512323572,-0.01116018068489716,0.05382157778323912,-0.05504587155963303,0.09569798068481124
WAB,2023-12-31,2023,FY,0.15725902894044486,0.15905511811023623,0.25961538461538464,0.2522255192878338,0.28751974723538704,0.31412103746397674,0.31213872832369943,-0.018660812294182216,-0.018052516411378557,0.12917951508555536,0.15703275529865124,0.14173228346456693,1.0131925383309388,0.19071953660744292,0.3602108729095682,1.7210567425993233,1.049226699521407,0.6276109797527302,0.4889939867508026,0.48383822522024306,1.0908107188016731,2.531982998090829,0.9652169575651645,0.10034661989903737,4.1938354717413775,0.4270645991826574,0.41228006530019934,0.10862409479921001,0.12291052114060963,0.02549146683949017,0.05687600328857068,0.016741629185407298,0.0430622009569378,0.10689990281827016
WAB,2022-12-31,2022,FY,0.06903605216057275,0.07218235542422963,0.13785557986870897,0.1541095890410959,0.13440860215053763,0.17229729729729737,0.16891891891891891,-0.02930207778369739,-0.028176501860712386,0.2429425380613753,-0.032618825722273995,-0.05726405090137858,0.8324090533394273,0.12912804536652273,-0.04572769136033843,1.2906626203992158,1.881542703472207,-0.043481362698156646,0.317586949709013,0.26491230786678505,0.8114734287354353,3.145608507512856,0.8850854124175174,-0.05053999166406798,6.586966470334031,0.37809869726934553,0.271384559988284,0.02843601895734597,0.20426287744227353,0.0033597052129619594,0.02093012136180206,-0.013799901429275506,0.1875,-0.000970873786407767
WAB,2021-12-31,2021,FY,0.03520381154049762,0.1085634066448292,0.20899470899470898,0.17583892617449665,0.34782608695652173,0.3577981651376146,0.36405529953917054,-0.01158504476040021,-0.01207983193277311,0.006252069864216889,0.3691463570243716,0.45682063957979296,1.025552877060766,0.28463952773895673,-0.08316793930177928,1.1989934356366971,0.1496448033197312,0.7440139807453158,0.6709965444965714,-0.11894618654656926,-0.032242854146489246,3.973002425467983,1.226121739446884,0.8209802030161791,11.17897306871977,0.36567708392372017,0.01678607667117322,0.04603399433427762,0.028623629719853837,-2.7093662792272888e-05,0.020320662461306958,-0.04269874970511913,0.08574953732264035,0.08649789029535865
WAB,2020-12-31,2020,FY,-0.07853658536585366,-0.06189640035118525,0.13513513513513514,0.12368024132730016,0.26605504587155965,0.14136125654450274,0.17934782608695643,0.11378299120234604,0.07388606880992668,0.01652741280439429,-0.22826193993106844,-0.2203083594314623,1.5133898101200915,0.15560022823850958,-0.021077324483500526,1.2304183458887374,-0.1154940311360618,1.0873773238565625,0.6858946305653343,-0.47457171463047165,-0.20625599644414255,4.639386032088913,2.0130865128879516,0.8122841032916286,23.226150484526038,0.7356191330162684,0.1018500203724539,-0.15139130957389266,-0.07393830015227568,-0.02285795978015694,-0.08254056068421341,-0.04296389948750367,-0.22772748928060982,-0.18766066838046272
WAB,2019-12-31,2019,FY,0.879225392460181,0.8461787827214523,0.3880783659858274,0.4005069708491762,0.10885045778229908,-0.3778501628664495,-0.3986928104575163,0.7760416666666666,0.8373056994818653,-0.005960347029239996,2.2271801341718813,2.750350098931182,2.259679376040546,0.513071390250702,0.4825768381114234,2.524829787666667,0.20764367947922094,0.19779852957914906,0.5835520204476988,-0.47765785811681644,-0.43159763234043524,6.140485513562924,2.0948910905251616,1.3919535990780645,22.745975887911374,1.3847154133105466,0.3351256529967998,0.45090687129403556,1.098626323551343,1.1835690883146415,0.9498403224618231,0.14840934429204802,1.4002287021154947,0.84301958307012
WAB,2018-12-31,2018,FY,0.1241208748744107,0.15826527738665164,0.11581395348837209,0.12419852766563762,0.124285169653069,0.12043795620437941,0.12499999999999994,0.005235602094240838,0.004162330905306972,0.09043474248740664,0.6665925184443703,1.2282550707131712,1.784310547268168,0.6907361275576762,0.320092554847373,0.983837209715739,0.3278456420828505,-0.29747566390971014,1.269805286822774,0.003474611613940778,-0.25964227613213325,3.4609676188838154,0.7972483824212635,0.6870603254041473,22.969418642611682,2.6395237291403033,0.7176379428908751,-0.017129947453991174,0.13768828251871043,0.31447724765120866,0.009050596225061816,1.061931176651726,-0.08107937708845596,0.2355121951219512
WAB,2017-12-31,2017,FY,0.3242753450136941,0.15262394250837716,-0.07154501387284486,-0.0777627149824685,-0.139681258958237,-0.1869436201780415,-0.18562874251496997,0.05689527329873062,0.0544101995808692,0.23173916659805327,-0.5797728501892915,-0.7510718106897926,1.9006269258647601,0.6228531926550586,0.27875853818019874,0.34654823564188225,-0.20505685456647624,-0.5991266465529964,1.433008041429921,0.041642919840871206,-0.25195691049454766,3.6248162538341977,1.1991621600828914,0.5588022172641984,21.071828367052333,4.505386867694846,1.2000531329553485,0.23795978389573352,0.12774900912666473,-0.0001577263578370398,-0.10096657943345315,-0.011754164253984624,0.3333239929947461,0.37193856927553615
WAB,2016-12-31,2016,FY,-0.11390877503553509,-0.11793769135038976,-0.23099977418240747,-0.248466424279133,-0.23515909569824497,-0.18599033816425112,-0.18536585365853656,-0.05948539667339759,-0.060460177720965715,0.2788311128980668,0.0023356980323919153,0.0006493962370120752,1.8825043384095932,0.5767480552508465,0.20665840841277935,2.1819406130293064,0.9127589924182248,1.0143450893503347,2.8452630110874195,0.8965885159123644,0.10222521172175524,4.021219218435701,1.2339310278258215,0.470159365635206,16.833263380054614,7.917901026594385,1.709730650873911,0.5740235709072812,0.37598365143112666,0.9940454529615933,0.8603596167435261,1.7342850291373777,0.002274865544212433,0.07538294570965504
WAB,2015-12-31,2015,FY,0.08656527574402503,0.11948306698205735,0.1462176621389379,0.15264015602086095,0.1334963603275705,0.13114754098360643,0.13259668508287278,0.0030590618181058874,0.0012489033390101667,0.3966938617198396,-0.05107063094721467,-0.06095973140140751,2.119765747331272,1.1749647920641824,0.37473821006938646,4.1995525757155105,1.5216543747618714,0.876014808203517,5.969599160995271,2.208610342284222,0.573569304303113,3.370785882815773,0.8716309697605509,0.32273222366214693,12.838912932246306,12.958218150329044,2.4950701550435994,-0.05138730026963401,-0.06336248823268076,-0.0010611890826465317,-0.06201833372496513,0.3281746755053291,0.15071260058817826,0.07035826202705993
