date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,CDNS,USD,0000813672,2025-02-21,2025-02-20 17:44:49,2024,FY,1055484000,195015000,0,391219000,-208975000,-180287000,-82771000,0,54083000,-172192000,1260551000,-142542000,-737574000,-4982000,47980000,0,-837118000,1846595000,204237000,-787763000,0,-23828000,1239241000,-26796000,1635878000,2644030000,1008152000,1260551000,-142542000,1118009000,https://www.sec.gov/Archives/edgar/data/813672/000081367225000024/0000813672-25-000024-index.htm,https://www.sec.gov/Archives/edgar/data/813672/000081367225000024/cdns-20241231.htm
2023-12-31,CDNS,USD,0000813672,2024-02-12,2024-02-12 16:04:39,2023,FY,1041144000,140370000,-36512000,325611000,-98778000,-11748000,-65895000,5415000,-26550000,-22659000,1349176000,-102337000,-198351000,-176170000,64775000,-166000,-412249000,-100000000,132957000,-836530000,0,0,-803573000,-7527000,125827000,1008152000,882325000,1349176000,-102503000,1246673000,https://www.sec.gov/Archives/edgar/data/813672/000081367224000034/0000813672-24-000034-index.htm,https://www.sec.gov/Archives/edgar/data/813672/000081367224000034/cdns-20231231.htm
2022-12-31,CDNS,USD,0000813672,2023-02-13,2023-02-13 16:16:13,2022,FY,848952000,135430000,-107606000,270439000,87545000,-138471000,-23073000,113945000,135144000,7134000,1241894000,-124215000,-613785000,-1000000,366000,0,-738634000,300000000,105331000,-1161955000,0,99575000,-657049000,-52826000,-206615000,882325000,1088940000,1241894000,-124215000,1117679000,https://www.sec.gov/Archives/edgar/data/813672/000081367223000011/0000813672-23-000011-index.htm,https://www.sec.gov/Archives/edgar/data/813672/000081367223000011/cdns-20221231.htm
2021-12-31,CDNS,USD,0000813672,2022-02-22,2022-02-22 16:16:05,2021,FY,695955000,130702000,-43178000,210090000,105798000,2014000,-39027000,67356000,75455000,1591000,1100958000,-66881000,-226201000,1583000,128000,-1583000,-292954000,0,87772000,-730279000,0,-1285000,-643792000,-3704000,160508000,1088940000,928432000,1100958000,-66881000,1034077000,https://www.sec.gov/Archives/edgar/data/813672/000081367222000012/0000813672-22-000012-index.htm,https://www.sec.gov/Archives/edgar/data/813672/000081367222000012/cdns-20220101.htm
2020-12-31,CDNS,USD,0000813672,2021-05-14,2021-05-14 16:16:04,2020,FY,590644000,150136000,-26117000,197268000,-15417000,-25934000,-25685000,18394000,17808000,8408000,904922000,-94813000,-197562000,197345000,217000,-197345000,-292158000,0,74803000,-490092000,0,0,-415289000,25747000,223222000,928432000,705210000,904922000,-94813000,810109000,https://www.sec.gov/Archives/edgar/data/813672/000081367221000021/0000813672-21-000021-index.htm,https://www.sec.gov/Archives/edgar/data/813672/000081367221000021/cdns-20210102.htm
2019-12-31,CDNS,USD,0000813672,2020-02-24,2020-02-24 17:22:00,2019,FY,988979000,123351000,-576738000,181547000,6310000,-4718000,-33024000,33915000,10137000,6151000,729600000,-74605000,-338000,-33717000,2952000,0,-105708000,-100000000,52842000,-396728000,0,0,-443886000,-8094000,171912000,705210000,533298000,729600000,-74605000,654995000,https://www.sec.gov/Archives/edgar/data/813672/000081367220000007/0000813672-20-000007-index.htm,https://www.sec.gov/Archives/edgar/data/813672/000081367220000007/cdns1228201910-k.htm
2018-12-31,CDNS,USD,0000813672,2019-02-27,2019-02-27 15:44:54,2018,FY,345777000,118721000,-11676000,167715000,-21959000,-87083000,752000,1553000,62819000,6173000,604751000,-61503000,0,-115839000,3497000,0,-173845000,-288867000,40908000,-319980000,0,0,-567939000,-17756000,-154789000,533298000,688087000,604751000,-61503000,543248000,https://www.sec.gov/Archives/edgar/data/813672/000081367219000008/0000813672-19-000008-index.htm,https://www.sec.gov/Archives/edgar/data/813672/000081367219000008/cdns1229201810-k.htm
2017-12-31,CDNS,USD,0000813672,2018-02-20,2018-02-20 17:29:46,2017,FY,204101000,115524000,79934000,130023000,-51252000,-28409000,5034000,-25987000,-1890000,-7590000,470740000,-57901000,-143249000,0,9941000,0,-191209000,38867000,48965000,-157186000,0,-793000,-70147000,13471000,222855000,688087000,465232000,470740000,-57901000,412839000,https://www.sec.gov/Archives/edgar/data/813672/000081367218000008/0000813672-18-000008-index.htm,https://www.sec.gov/Archives/edgar/data/813672/000081367218000008/cdns1230201710-k.htm
2016-12-31,CDNS,USD,0000813672,2017-02-10,2017-02-10 16:54:01,2016,FY,203086000,119588000,-4869000,109217000,18409000,-3299000,4934000,2655000,14119000,-552000,444879000,-53712000,-41627000,-20525000,116298000,923000,1357000,300000000,55440000,-960289000,0,49378000,-592697000,-4993000,-151454000,465232000,616686000,444879000,-53712000,391167000,https://www.sec.gov/Archives/edgar/data/813672/000081367217000006/0000813672-17-000006-index.htm,https://www.sec.gov/Archives/edgar/data/813672/000081367217000006/cdns1231201610-k.htm
2015-12-31,CDNS,USD,0000813672,2016-02-18,2016-02-18 17:27:00,2015,FY,252417000,118165000,-13148000,92341000,-79499000,-44732000,-1120000,15321000,-48968000,7924000,378200000,-44808000,0,-96531000,96835000,0,-44504000,-349999000,74938000,-366840000,0,15591000,-626310000,-22861000,-315475000,616686000,932161000,378200000,-44808000,333392000,https://www.sec.gov/Archives/edgar/data/813672/000081367216000040/0000813672-16-000040-index.htm,https://www.sec.gov/Archives/edgar/data/813672/000081367216000040/cdns0102201610-k.htm
