date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,BX,USD,0001393818,2025-02-28,2025-02-28 16:06:07,2024,FY,5437809000,35965000,0,0,-1539128000,-465039000,0,0,-1074089000,-452984000,3481662000,-61409000,0,-2429824000,5249903000,-2820079000,-61409000,637952000,0,-661065000,-4424183000,-54265000,-4501561000,-14563000,-1095871000,2176192000,3272063000,3481662000,-61409000,3420253000,https://www.sec.gov/Archives/edgar/data/1393818/000119312525042469/0001193125-25-042469-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312525042469/d912273d10k.htm
2023-12-31,BX,USD,0001393818,2024-01-25,2024-01-25 06:56:02,2023,FY,2444253000,40075000,0,0,-617751000,569246000,0,0,-1186997000,2190329000,4056906000,-224231000,-5420000,-5010341000,7897650000,-2887309000,-229651000,-7485000,0,-418024000,-4268447000,-359939000,-5053895000,4988000,-1221652000,3272063000,4493715000,4056906000,-224231000,3832675000,https://www.sec.gov/Archives/edgar/data/1393818/000119312524044485/0001193125-24-044485-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312524044485/d734131d10k.htm
2022-12-31,BX,USD,0001393818,2023-02-24,2023-02-24 16:04:44,2022,FY,2988909000,67097000,0,0,-1085148000,832122000,0,0,-1917270000,4365395000,6336253000,-235497000,5228723000,-5228723000,10368172000,-10368172000,-235497000,3240776000,0,-465956000,-6518785000,-50490000,-3794455000,-12318000,2293983000,4493715000,2199732000,6336253000,-235497000,6100756000,https://www.sec.gov/Archives/edgar/data/1393818/000119312523048733/0001193125-23-048733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312523048733/d459795d10k.htm
2021-12-31,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,12374995000,74871000,0,0,-2340830000,-836361000,0,0,-1504469000,-6123048000,3985988000,-64316000,7481210000,-7481210000,11971409000,-11971409000,-64316000,2222544000,0,-1272774000,-4602574000,-123786000,-3776590000,-9806000,135276000,2199732000,2064456000,3985988000,-64316000,3921672000,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm
2020-12-31,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,2261506000,71053000,0,0,-1641707000,-332435000,0,0,-1309272000,1245093000,1935945000,-111650000,-55170000,-7284101000,9242426000,-1958325000,-166820000,886747000,0,-504912000,-2385576000,-240295000,-2244036000,15716000,-459195000,2064456000,2523651000,1935945000,-111650000,1824295000,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm
2019-12-31,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,3865967000,70999000,0,0,-1591527000,-689053000,0,0,-902474000,-382332000,1963107000,-60280000,8678603000,-8678603000,10645243000,-10645243000,-60280000,1146331000,0,-585340000,-2396744000,-85626000,-1921379000,-2958000,-21510000,2523651000,2545161000,1963107000,-60280000,1902827000,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm
2018-12-31,BX,USD,0001393818,2019-03-01,2019-03-01 16:21:20,2018,FY,3263551000,59021000,0,0,-2102116000,-237637000,0,0,-1864479000,-1174714000,45742000,-18377000,-98219000,-13881869000,14179523000,-297654000,-116596000,2209045000,0,-567161000,-3046404000,74334000,-1330186000,9712000,-1391328000,2545161000,3936489000,45742000,-18377000,27365000,https://www.sec.gov/Archives/edgar/data/1393818/000119312519061011/0001193125-19-061011-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312519061011/d663205d10k.htm
2017-12-31,BX,USD,0001393818,2018-03-01,2018-03-01 16:03:33,2017,FY,3374942000,46776000,0,0,-1862297000,-16475000,0,0,-1845822000,-3185816000,-1626395000,-24347000,-168913000,-18723355000,18723355000,0,-193260000,5834024000,0,-30192000,-2842582000,-189911000,2771339000,123850000,155244000,1992497000,1837253000,-2448740000,-24347000,-2473087000,https://www.sec.gov/Archives/edgar/data/1393818/000119312518067079/0001193125-18-067079-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312518067079/d522506d10k.htm
2016-12-31,BX,USD,0001393818,2017-02-24,2017-02-24 16:06:59,2016,FY,2249242000,82943000,0,0,-456782000,29167000,0,0,-485949000,-1963994000,-88591000,-21826000,0,-8805508000,8688044000,0,-139290000,2900367000,0,-27623000,-2018669000,-283905000,570170000,-34059000,-71000,1837253000,1837324000,-88591000,-21826000,-110417000,https://www.sec.gov/Archives/edgar/data/1393818/000119312517056300/0001193125-17-056300-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312517056300/d280098d10k.htm
2015-12-31,BX,USD,0001393818,2016-02-26,2016-02-26 16:13:36,2015,FY,1624350000,101437000,0,0,-1274364000,-311193000,0,0,-963171000,1945620000,2397043000,-59247000,0,0,10621186000,-10615343000,-53404000,1905985000,0,-61031000,-3497346000,-267010000,-1919402000,615000,424852000,1837324000,1412472000,2397043000,-59247000,2337796000,https://www.sec.gov/Archives/edgar/data/1393818/000119312516481948/0001193125-16-481948-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312516481948/d129194d10k.htm
