holder,shares,dateReported,change
Sarasin & Partners LLP,613477,2025-09-30,-18731
"MetLife Investment Management, LLC",610763,2025-09-30,-24331
FORSTA AP-FONDEN,609100,2025-09-30,26300
CIBC Asset Management Inc,596364,2025-09-30,42078
"COMMONWEALTH EQUITY SERVICES, LLC",593570,2025-09-30,-65383
FLOSSBACH VON STORCH AG,586067,2025-09-30,30658
"Epoch Investment Partners, Inc.",577088,2025-09-30,-170089
GATEWAY INVESTMENT ADVISERS LLC,573676,2025-09-30,155391
VIRGINIA RETIREMENT SYSTEMS ET AL,565796,2025-09-30,-11000
Tredje AP-fonden,564198,2025-09-30,-206838
"PineBridge Investments, L.P.",562907,2025-09-30,29766
B. Metzler seel. Sohn & Co. AG,553798,2025-09-30,113485
Czech National Bank,550889,2025-09-30,20184
CAPTRUST FINANCIAL ADVISORS,545182,2025-09-30,3986
LAZARD ASSET MANAGEMENT LLC,545000,2025-09-30,104530
MONTRUSCO BOLTON INVESTMENTS INC.,543939,2025-09-30,-143672
BI Asset Management Fondsmaeglerselskab A/S,541811,2025-09-30,8633
Egerton Capital (UK) LLP,541167,2025-09-30,-10128
UniSuper Management Pty Ltd,537376,2025-09-30,24386
CIBC WORLD MARKET INC.,530145,2025-09-30,-6864
Alphinity Investment Management Pty Ltd,528917,2025-09-30,528917
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,524922,2025-09-30,51417
Jericho Capital Asset Management L.P.,521858,2025-09-30,124000
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,520847,2025-09-30,-11639
AMF Tjanstepension AB,507808,2025-09-30,0
"Davis Asset Management, L.P.",500000,2025-09-30,0
"XPONANCE, INC.",498173,2025-09-30,-34335
NEOS Investment Management LLC,492848,2025-09-30,168899
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,492310,2025-09-30,-25940
BRISTOL JOHN W & CO INC /NY/,482764,2025-09-30,-33163
RENAISSANCE TECHNOLOGIES LLC,482499,2025-09-30,470064
TCW GROUP INC,482290,2025-09-30,-71476
"Capital International, Inc./CA/",481743,2025-09-30,57848
AMALGAMATED BANK,475636,2025-09-30,-5489
Migdal Insurance & Financial Holdings Ltd.,474944,2025-09-30,261557
ZACKS INVESTMENT MANAGEMENT,472926,2025-09-30,134798
Janney Montgomery Scott LLC,472689,2025-09-30,14162
Capital International Sarl,472285,2025-09-30,31160
AEGON ASSET MANAGEMENT UK PLC,465288,2025-09-30,13739
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",463410,2025-09-30,35882
Magellan Asset Management Ltd,462521,2025-09-30,-171636
"Empower Advisory Group, LLC",460417,2025-09-30,7732
INTECH INVESTMENT MANAGEMENT LLC,453235,2025-09-30,1614
"MML INVESTORS SERVICES, LLC",450322,2025-09-30,16086
Employees Retirement System of Texas,430751,2025-09-30,-4987
MERCER GLOBAL ADVISORS INC /ADV,430434,2025-09-30,430434
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,428567,2025-09-30,1969
Compagnie Lombard Odier SCmA,424587,2025-09-30,-2692
JONES FINANCIAL COMPANIES LLLP,421626,2025-09-30,54977
GILDER GAGNON HOWE & CO LLC,421023,2025-09-30,-19814
IFM Investors Pty Ltd,418947,2025-09-30,-3692
"Bridgewater Associates, LP",416919,2025-09-30,-390154
COMERICA BANK,413985,2025-09-30,-16679
Rokos Capital Management LLP,407162,2025-09-30,-71545
DAVENPORT & Co LLC,406860,2025-09-30,-86115
"Catalytic Wealth RIA, LLC",403589,2025-09-30,308556
"Greenbrier Partners Capital Management, LLC",400982,2025-09-30,-517
SCOTIA CAPITAL INC.,400535,2025-09-30,31112
JENSEN INVESTMENT MANAGEMENT INC,399933,2025-09-30,196521
"Kovitz Investment Group Partners, LLC",399390,2025-09-30,-16157
"ABRAMS CAPITAL MANAGEMENT, L.P.",394755,2025-09-30,0
ZEVENBERGEN CAPITAL INVESTMENTS LLC,387598,2025-09-30,-15324
M&T BANK CORP,383798,2025-09-30,-26061
VAN ECK ASSOCIATES CORP,379701,2025-09-30,7925
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,377840,2025-09-30,-31976
Varma Mutual Pension Insurance Co,374044,2025-09-30,27700
Mediolanum International Funds Ltd,372233,2025-09-30,38448
Appaloosa LP,370000,2025-09-30,-30000
ING GROEP NV,369097,2025-09-30,-28150
Theleme Partners LLP,362675,2025-09-30,91675
MARSICO CAPITAL MANAGEMENT LLC,362402,2025-09-30,-12501
COMMERCE BANK,361603,2025-09-30,3430
Utah Retirement Systems,360716,2025-09-30,13
iA Global Asset Management Inc.,357819,2025-09-30,46133
Ilmarinen Mutual Pension Insurance Co,357434,2025-09-30,-7066
"Styrax Capital, LP",355475,2025-09-30,0
"Connor, Clark & Lunn Investment Management Ltd.",354611,2025-09-30,78208
HUNTINGTON NATIONAL BANK,353922,2025-09-30,9999
HARDING LOEVNER LP,352919,2025-09-30,-128023
Police & Firemen's Retirement System of New Jersey,352091,2025-09-30,20532
BANQUE PICTET & CIE SA,351864,2025-09-30,5326
"Sumitomo Mitsui DS Asset Management Company, Ltd",351632,2025-09-30,19714
GUGGENHEIM CAPITAL LLC,349557,2025-09-30,-5704
USS Investment Management Ltd,348793,2025-09-30,-25
"TWO SIGMA INVESTMENTS, LP",345324,2025-09-30,66470
"ATALANTA SOSNOFF CAPITAL, LLC",343326,2025-09-30,-13452
SP Asset Management LLC,342310,2025-09-30,-2359
CONGRESS ASSET MANAGEMENT CO /MA,339671,2025-09-30,-1623
Saudi Central Bank,335766,2025-09-30,-5
"Toroso Investments, LLC",335010,2025-09-30,8709
"Cambridge Investment Research Advisors, Inc.",333484,2025-09-30,17030
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",333129,2025-09-30,35799
"VAUGHAN NELSON INVESTMENT MANAGEMENT, L.P.",324302,2025-09-30,-32024
LGT Group Foundation,322908,2025-09-30,80966
OMERS ADMINISTRATION Corp,322662,2025-09-30,-168645
Walleye Capital LLC,321272,2025-09-30,248604
"EXCHANGE TRADED CONCEPTS, LLC",321267,2025-09-30,111042
"Vanguard Personalized Indexing Management, LLC",320139,2025-09-30,10160
Wealthfront Advisers LLC,319431,2025-09-30,5654
Candriam S.C.A.,316132,2025-09-30,-41777
"SAMLYN CAPITAL, LLC",314127,2025-09-30,-47297
Marex Group plc,312857,2025-09-30,306654
Giverny Capital Inc.,311810,2025-09-30,-7092
AE Wealth Management LLC,311172,2025-09-30,13053
LSV ASSET MANAGEMENT,310489,2025-09-30,52745
Cryder Capital Partners LLP,303395,2025-09-30,0
MANNING & NAPIER ADVISORS LLC,300241,2025-09-30,-14805
"QRG CAPITAL MANAGEMENT, INC.",299006,2025-09-30,-161670
ARK Investment Management LLC,298412,2025-09-30,7912
Aware Super Pty Ltd as trustee of Aware Super,298398,2025-09-30,744
FACTORY MUTUAL INSURANCE CO,297391,2025-09-30,-27950
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,295516,2025-09-30,-1029
"Chicago Capital, LLC",292054,2025-09-30,1590
"State of Alaska, Department of Revenue",291393,2025-09-30,-11134
Woodline Partners LP,288142,2025-09-30,-300360
Federation des caisses Desjardins du Quebec,287714,2025-09-30,6016
DJE Kapital AG,286153,2025-09-30,0
"Parallax Volatility Advisers, L.P.",285409,2025-09-30,261598
"Yarbrough Capital, LLC",284239,2025-09-30,6920
"Banco Santander, S.A.",282739,2025-09-30,5738
MARKEL GROUP INC.,280281,2025-09-30,0
MUFG Securities EMEA plc,277533,2025-09-30,103117
"SUSQUEHANNA ADVISORS GROUP, INC.",273200,2025-09-30,273200
GF FUND MANAGEMENT CO. LTD.,271551,2025-09-30,489
D1 Capital Partners L.P.,271400,2025-09-30,271400
"Lido Advisors, LLC",270502,2025-09-30,42173
"Pacer Advisors, Inc.",270168,2025-09-30,-33980
CAT ROCK CAPITAL MANAGEMENT LP,270112,2025-09-30,-37000
"Vident Advisory, LLC",269918,2025-09-30,22594
Carmignac Gestion,269499,2025-09-30,63009
"Clark Capital Management Group, Inc.",269193,2025-09-30,11804
BAMCO INC /NY/,265135,2025-09-30,-7924
"Pathstone Holdings, LLC",264996,2025-09-30,12297
JUPITER ASSET MANAGEMENT LTD,263956,2025-09-30,62726
Hyperion Asset Management Ltd,263309,2025-09-30,6592
Elo Mutual Pension Insurance Co,261145,2025-09-30,11680
"YOUSIF CAPITAL MANAGEMENT, LLC",257875,2025-09-30,-13934
Railway Pension Investments Ltd,257320,2025-09-30,102600
MAIRS & POWER INC,256927,2025-09-30,38166
CAPITAL INTERNATIONAL LTD /CA/,256890,2025-09-30,2278
"Glenmede Investment Management, LP",256672,2025-09-30,-2167
"Rafferty Asset Management, LLC",253278,2025-09-30,-17114
Voyager Global Management LP,250000,2025-09-30,200000
ASR Vermogensbeheer N.V.,249450,2025-09-30,-1387
Quilter Plc,248109,2025-09-30,16855
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,247831,2025-09-30,60063
"Nikko Asset Management Americas, Inc.",244534,2025-09-30,-45386
Erste Asset Management GmbH,244342,2025-09-30,-171013
"Ruane, Cunniff & Goldfarb L.P.",244021,2025-09-30,-153537
"CWM, LLC",242774,2025-09-30,6425
KENSICO CAPITAL MANAGEMENT CORP,241700,2025-09-30,0
Altshuler Shaham Ltd,240810,2025-09-30,44933
"Dorsal Capital Management, LLC",240000,2025-09-30,10000
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,239200,2025-09-30,-14050
"CAPSTONE INVESTMENT ADVISORS, LLC",236807,2025-09-30,183604
WHITTIER TRUST CO,236768,2025-09-30,5287
Groupe la Francaise,236626,2025-09-30,-23889
"Jarislowsky, Fraser Ltd",235586,2025-09-30,62640
"NewEdge Advisors, LLC",233829,2025-09-30,16085
"Nearwater Capital Markets, Ltd",231000,2025-09-30,-345500
"GREAT LAKES ADVISORS, LLC",225993,2025-09-30,-6191
"Sequoia Financial Advisors, LLC",224924,2025-09-30,14398
"WILEY BROS.-AINTREE CAPITAL, LLC",221839,2025-09-30,56087
LORING WOLCOTT & COOLIDGE FIDUCIARY ADVISORS LLP/MA,221330,2025-09-30,768
Third Point LLC,220000,2025-09-30,70000
DAVIDSON KEMPNER CAPITAL MANAGEMENT LP,216344,2025-09-30,-8500
United Super Pty Ltd in its capacity as Trustee for the Construction & Building Unions Superannuation Fund,215301,2025-09-30,-6558
Pictet & Cie (Europe) SA,214528,2025-09-30,10261
Temasek Holdings (Private) Ltd,214069,2025-09-30,71594
"AH Capital Management, L.L.C.",212531,2025-09-30,212531
GROUPAMA ASSET MANAGMENT,211938,2025-09-30,12859
Quadrature Capital Ltd,211578,2025-09-30,109872
SurgoCap Partners LP,210584,2025-09-30,13806
Investment Management Corp of Ontario,209878,2025-09-30,-319
"NewEdge Wealth, LLC",209498,2025-09-30,10042
"CULLEN/FROST BANKERS, INC.",208280,2025-09-30,2628
"Union Bancaire Privee, UBP SA",204574,2025-09-30,8323
Artemis Investment Management LLP,204129,2025-09-30,-45564
Trivest Advisors Ltd,203000,2025-09-30,-154100
MEITAV INVESTMENT HOUSE LTD,199803,2025-09-30,-22123
Fullerton Fund Management Co Ltd.,199142,2025-09-30,1944
"LETKO, BROSSEAU & ASSOCIATES INC",198596,2025-09-30,-11655
HM PAYSON & CO,197714,2025-09-30,1126
OFI INVEST ASSET MANAGEMENT,196623,2025-09-30,-5696
PRUDENTIAL PLC,196174,2025-09-30,6270
Glenview Trust Co,195699,2025-09-30,-4753
"Aristotle Atlantic Partners, LLC",195057,2025-09-30,-5703
Brevan Howard Capital Management LP,193944,2025-09-30,132838
TUDOR INVESTMENT CORP ET AL,193899,2025-09-30,193899
"VOLORIDGE INVESTMENT MANAGEMENT, LLC",193607,2025-09-30,193607
TD Waterhouse Canada Inc.,192446,2025-09-30,3977
"Dorsey Asset Management, LLC",192224,2025-09-30,-52884
"TIAA TRUST, NATIONAL ASSOCIATION",191743,2025-09-30,-3270
Crestwood Advisors Group LLC,190588,2025-09-30,-5505
PARK PRESIDIO CAPITAL LLC,189571,2025-09-30,15729
Palestra Capital Management LLC,189052,2025-09-30,-195271
Mondrian Investment Partners LTD,186300,2025-09-30,186300
KING LUTHER CAPITAL MANAGEMENT CORP,185920,2025-09-30,10212
"CARDIFF PARK ADVISORS, LLC",185158,2025-09-30,8040
KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC,185095,2025-09-30,6577
REGIONS FINANCIAL CORP,183502,2025-09-30,-2829
