holder,shares,dateReported,change
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",67861,2025-09-30,-3366
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,67576,2025-09-30,1537
"NATIXIS ADVISORS, L.P.",66798,2025-09-30,14710
Universal- Beteiligungs- und Servicegesellschaft mbH,62341,2025-09-30,645
"Advisors Capital Management, LLC",60597,2025-09-30,707
"VOLORIDGE INVESTMENT MANAGEMENT, LLC",59139,2025-09-30,-59953
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",58241,2025-09-30,29321
LPL Financial LLC,53298,2025-09-30,930
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,52375,2025-09-30,-5663
"BNP PARIBAS ARBITRAGE, SNC",52355,2025-09-30,-14686
"T. Rowe Price Investment Management, Inc.",50917,2025-09-30,-7974
"Russell Investments Group, Ltd.",50445,2025-09-30,9683
"RMB Capital Management, LLC",49597,2025-09-30,-3025
CONGRESS ASSET MANAGEMENT CO /MA,49536,2025-09-30,7132
DEARBORN PARTNERS LLC,48956,2025-09-30,-559
"JANE STREET GROUP, LLC",48218,2025-09-30,-57073
"SG Americas Securities, LLC",46914,2025-09-30,-43297
Freestone Grove Partners LP,45895,2025-09-30,45895
ROYCE & ASSOCIATES LP,45630,2025-09-30,-6189
"FEDERATED HERMES, INC.",45161,2025-09-30,-25270
BLI - Banque de Luxembourg Investments,44300,2025-09-30,0
NEW YORK STATE COMMON RETIREMENT FUND,43230,2025-09-30,7288
PRINCIPAL FINANCIAL GROUP INC,41332,2025-09-30,-7431
DEPRINCE RACE & ZOLLO INC,40719,2025-09-30,12424
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,40533,2025-09-30,-953
"Interval Partners, LP",37246,2025-09-30,37246
"OSBORNE PARTNERS CAPITAL MANAGEMENT, LLC",36379,2025-09-30,652
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,35932,2025-09-30,3262
UNIVEST FINANCIAL Corp,34335,2025-09-30,3458
STATE OF WISCONSIN INVESTMENT BOARD,33884,2025-09-30,-807
"Baird Financial Group, Inc.",32913,2025-09-30,-112
WEDGEWOOD PARTNERS INC,32322,2025-09-30,1078
TRUIST FINANCIAL CORP,31443,2025-09-30,816
Quantinno Capital Management LP,30609,2025-09-30,5545
"RICE HALL JAMES & ASSOCIATES, LLC",30529,2025-09-30,-2783
Allianz Asset Management GmbH,30337,2025-09-30,-2340
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,30095,2025-09-30,-3259
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,28447,2025-09-30,-194
AVIVA PLC,27786,2025-09-30,-222
TUDOR INVESTMENT CORP ET AL,27613,2025-09-30,22957
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,27402,2025-09-30,16249
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",26979,2025-09-30,272
MONTRUSCO BOLTON INVESTMENTS INC.,26745,2025-09-30,-10500
Verition Fund Management LLC,26134,2025-09-30,13810
FRANKLIN RESOURCES INC,26086,2025-09-30,-88
"ARROWSTREET CAPITAL, LIMITED PARTNERSHIP",25483,2025-09-30,12603
GREAT WEST LIFE ASSURANCE CO /CAN/,25432,2025-09-30,19
"JGP Wealth Management, LLC",25216,2025-09-30,-8883
WESTWOOD HOLDINGS GROUP INC,25086,2025-09-30,19382
Janney Montgomery Scott LLC,24686,2025-09-30,768
COMERICA BANK,24335,2025-09-30,-249
Assenagon Asset Management S.A.,24034,2025-09-30,13106
BNP Paribas Asset Management Holding S.A.,23205,2025-09-30,-3407
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",22903,2025-09-30,-3734
THRIVENT FINANCIAL FOR LUTHERANS,22702,2025-09-30,-2152
CITIGROUP INC,22684,2025-09-30,-4774
BANK OF MONTREAL /CAN/,22652,2025-09-30,3423
LOGAN CAPITAL MANAGEMENT INC,21833,2025-09-30,1255
"Sone Capital Management, LLC",21710,2025-09-30,-13094
APG Asset Management N.V.,21100,2025-09-30,0
MAVERICK CAPITAL LTD,19535,2025-09-30,19535
PRUDENTIAL FINANCIAL INC,18280,2025-09-30,-3370
"NISA INVESTMENT ADVISORS, LLC",18082,2025-09-30,-359
HANCOCK WHITNEY CORP,17706,2025-09-30,0
AMERIPRISE FINANCIAL INC,17703,2025-09-30,-338
"Vestmark Advisory Solutions, Inc.",17314,2025-09-30,1808
ACADEMY CAPITAL MANAGEMENT INC/TX,17189,2025-09-30,-158
"Chevy Chase Trust Holdings, LLC",17077,2025-09-30,-3098
Korea Investment CORP,16936,2025-09-30,-11631
Mitsubishi UFJ Trust & Banking Corp,16922,2025-09-30,-1218
DekaBank Deutsche Girozentrale,16853,2025-09-30,0
"Aventail Capital Group, LP",16339,2025-09-30,16339
"Brinker Capital Investments, LLC",16289,2025-09-30,-1007
Treasurer of the State of North Carolina,16148,2025-09-30,-634
Police & Firemen's Retirement System of New Jersey,15933,2025-09-30,2303
BAMCO INC /NY/,15762,2025-09-30,0
"Asset Management One Co., Ltd.",15723,2025-09-30,-6059
FMR LLC,15615,2025-09-30,5641
"Prospect Capital Advisors, LLC",15560,2025-09-30,0
VICTORY CAPITAL MANAGEMENT INC,15491,2025-09-30,-6627
"Allspring Global Investments Holdings, LLC",15333,2025-09-30,4551
"CENTAURUS FINANCIAL, INC.",15125,2025-09-30,-672
FCF Advisors LLC,14784,2025-09-30,420
"Financiere des Professionnels - Fonds d,investissement inc.",14783,2025-09-30,-297
DARK FOREST CAPITAL MANAGEMENT LP,14398,2025-09-30,14398
NOMURA ASSET MANAGEMENT CO LTD,14342,2025-09-30,-5569
Brevan Howard Capital Management LP,14218,2025-09-30,-7924
"NewEdge Wealth, LLC",14186,2025-09-30,-1132
Mn Services Vermogensbeheer B.V.,14100,2025-09-30,0
"CULLEN INVESTMENT GROUP, LTD.",13750,2025-09-30,74
Covea Finance,13700,2025-09-30,3300
"Gotham Asset Management, LLC",13699,2025-09-30,9013
Heron Bay Capital Management,13696,2025-09-30,-220
"ADVISOR GROUP HOLDINGS, INC.",13656,2025-09-30,8997
KLP KAPITALFORVALTNING AS,12700,2025-09-30,0
TORONTO DOMINION BANK,12569,2025-09-30,-2712
State of New Jersey Common Pension Fund D,12376,2025-09-30,0
"Resona Asset Management Co.,Ltd.",12346,2025-09-30,-1042
CREDIT AGRICOLE S A,12146,2025-09-30,12146
2Xideas AG,11971,2025-09-30,-1273
Lansforsakringar Fondforvaltning AB (publ),11932,2025-09-30,0
"Atria Investments, Inc",11330,2025-09-30,-1999
Bell Asset Management Ltd,11164,2025-09-30,-3427
"VELA Investment Management, LLC",10967,2025-09-30,76
"IMC-Chicago, LLC",10899,2025-09-30,10899
Litman Gregory Wealth Management LLC,10891,2025-09-30,-430
INTECH INVESTMENT MANAGEMENT LLC,10794,2025-09-30,9765
"Toroso Investments, LLC",10710,2025-09-30,3341
Chou Associates Management Inc.,10636,2025-09-30,0
AGF MANAGEMENT LTD,10632,2025-09-30,644
Arizona State Retirement System,10508,2025-09-30,-506
STATE OF MICHIGAN RETIREMENT SYSTEM,10489,2025-09-30,-1300
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,10406,2025-09-30,208
OPPENHEIMER ASSET MANAGEMENT INC.,10361,2025-09-30,-834
Midwest Trust Co,10143,2025-09-30,-128
Cetera Investment Advisers,9756,2025-09-30,2138
"WILEY BROS.-AINTREE CAPITAL, LLC",9142,2025-09-30,571
"Bank Julius Baer & Co. Ltd, Zurich",9011,2025-09-30,9011
"Hilton Capital Management, LLC",8933,2025-09-30,3609
STRS OHIO,8859,2025-09-30,0
TD ASSET MANAGEMENT INC,8835,2025-09-30,-151799
Federation des caisses Desjardins du Quebec,8730,2025-09-30,2296
"Stratos Wealth Partners, LTD.",8706,2025-09-30,1515
AZZAD ASSET MANAGEMENT INC /ADV,8624,2025-09-30,9
"MetLife Investment Management, LLC",8518,2025-09-30,-1338
Zurcher Kantonalbank (Zurich Cantonalbank),8516,2025-09-30,-329
Creative Planning,8440,2025-09-30,1420
Robeco Institutional Asset Management B.V.,8405,2025-09-30,1650
"Concurrent Investment Advisors, LLC",8400,2025-09-30,-171
TWINBEECH CAPITAL LP,8371,2025-09-30,8371
SYNOVUS FINANCIAL CORP,8354,2025-09-30,-27
"Ensign Peak Advisors, Inc",8351,2025-09-30,-40671
Czech National Bank,8341,2025-09-30,-848
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,8198,2025-09-30,-988
GUGGENHEIM CAPITAL LLC,8102,2025-09-30,2296
VAN ECK ASSOCIATES CORP,8057,2025-09-30,247
Neuberger Berman Group LLC,8045,2025-09-30,-286577
ACADIAN ASSET MANAGEMENT LLC,8028,2025-09-30,8028
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,7886,2025-09-30,-1334
Trexquant Investment LP,7837,2025-09-30,-39910
Delta Global Management LP,7833,2025-09-30,-437
DANSKE BANK A/S,7830,2025-09-30,-1590
Skandinaviska Enskilda Banken AB (publ),7813,2025-09-30,-1641
"MML INVESTORS SERVICES, LLC",7792,2025-09-30,-82
VOYA INVESTMENT MANAGEMENT LLC,7788,2025-09-30,-8192
IFM Investors Pty Ltd,7748,2025-09-30,0
Y-Intercept (Hong Kong) Ltd,7663,2025-09-30,7663
BRANT POINT INVESTMENT MANAGEMENT LLC,7446,2025-09-30,2555
Compass Wealth Management LLC,7441,2025-09-30,3005
"Pathstone Holdings, LLC",7368,2025-09-30,277
"CI Private Wealth, LLC",7351,2025-09-30,-16763
Canada Post Corp Registered Pension Plan,7267,2025-09-30,0
"First National Advisers, LLC",7150,2025-09-30,78
COLDSTREAM CAPITAL MANAGEMENT INC,7143,2025-09-30,852
FORSTA AP-FONDEN,7100,2025-09-30,-200
NATIONAL BANK OF CANADA /FI/,7032,2025-09-30,-19112
UniSuper Management Pty Ltd,7017,2025-09-30,496
FIRST NATIONAL BANK OF OMAHA,7014,2025-09-30,7014
Retirement Systems of Alabama,7005,2025-09-30,-1061
"Sumitomo Mitsui DS Asset Management Company, Ltd",6992,2025-09-30,-136
"WCM INVESTMENT MANAGEMENT, LLC",6974,2025-09-30,-594
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,6865,2025-09-30,2553
"Marks Group Wealth Management, Inc",6824,2025-09-30,-290
AMALGAMATED BANK,6680,2025-09-30,-754
B. Metzler seel. Sohn & Co. AG,6594,2025-09-30,-543
"Aristotle Capital Boston, LLC",6464,2025-09-30,-367
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,6456,2025-09-30,-232
"TWO SIGMA SECURITIES, LLC",6360,2025-09-30,6360
PEAK6 LLC,6220,2025-09-30,-6292
"Carnegie Capital Asset Management, LLC",6167,2025-09-30,-115
US BANCORP \DE\,6137,2025-09-30,29
"Ameritas Investment Partners, Inc.",5995,2025-09-30,-241
"Rakuten Investment Management, Inc.",5984,2025-09-30,5984
"DIVERSIFY WEALTH MANAGEMENT, LLC",5963,2025-09-30,72
REGIONS FINANCIAL CORP,5952,2025-09-30,-1059
Utah Retirement Systems,5929,2025-09-30,-129
Tredje AP-fonden,5918,2025-09-30,2930
DnB Asset Management AS,5873,2025-09-30,-295
TD PRIVATE CLIENT WEALTH LLC,5775,2025-09-30,-626
Settian Capital LP,5775,2025-09-30,0
ProShare Advisors LLC,5719,2025-09-30,-715
"Jump Financial, LLC",5709,2025-09-30,-1799
"SummitTX Capital, L.P.",5680,2025-09-30,2136
SVB WEALTH LLC,5564,2025-09-30,-1211
"XPONANCE, INC.",5555,2025-09-30,-1012
BANK OF NOVA SCOTIA,5466,2025-09-30,237
Daiwa Securities Group Inc.,5454,2025-09-30,-202
TORRAY INVESTMENT PARTNERS LLC,5294,2025-09-30,282
"Mirae Asset Global Investments Co., Ltd.",5254,2025-09-30,-51
CIBC Asset Management Inc,5236,2025-09-30,-35
"Merit Financial Group, LLC",5225,2025-09-30,-25
AQR CAPITAL MANAGEMENT LLC,5179,2025-09-30,2661
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,5136,2025-09-30,-800
"PNC FINANCIAL SERVICES GROUP, INC.",5094,2025-09-30,-48
BENNETT SELBY INVESTMENTS LP,5068,2025-09-30,-544
Taylor Frigon Capital Management LLC,5042,2025-09-30,1330
"Bayesian Capital Management, LP",5000,2025-09-30,-300
CAMPBELL NEWMAN ASSET MANAGEMENT INC,4918,2025-09-30,22
"Crossmark Global Holdings, Inc.",4778,2025-09-30,-100
Northwest & Ethical Investments L.P.,4761,2025-09-30,0
"Diligent Investors, LLC",4707,2025-09-30,-149
TEACHER RETIREMENT SYSTEM OF TEXAS,4677,2025-09-30,-1055
CAPTRUST FINANCIAL ADVISORS,4649,2025-09-30,-11353
Morningstar Investment Management LLC,4513,2025-09-30,4513
Quantessence Capital LLC,4510,2025-09-30,2848
WEIK CAPITAL MANAGEMENT,4500,2025-09-30,0
"State of Tennessee, Treasury Department",4486,2025-09-30,0
ROYAL LONDON ASSET MANAGEMENT LTD,4479,2025-09-30,-17998
CIBC WORLD MARKET INC.,4219,2025-09-30,168
M&T BANK CORP,4203,2025-09-30,-535
"Bridgewater Associates, LP",4180,2025-09-30,4180
Avanza Fonder AB,4109,2025-09-30,0
abrdn plc,4072,2025-09-30,-30262
"YOUSIF CAPITAL MANAGEMENT, LLC",4020,2025-09-30,-717
"LORD, ABBETT & CO. LLC",3984,2025-09-30,2508
Weiss Asset Management LP,3967,2025-09-30,-1525
BNP PARIBAS,3896,2025-09-30,3896
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,3814,2025-09-30,536
Cartesian Growth Corp,3800,2025-09-30,0
"Cambridge Investment Research Advisors, Inc.",3725,2025-09-30,-244
Cerity Partners LLC,3718,2025-09-30,-927
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",3613,2025-09-30,-229
Engineers Gate Manager LP,3592,2025-09-30,-9797
"State of Alaska, Department of Revenue",3591,2025-09-30,-636
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",3556,2025-09-30,1138
ODDO BHF ASSET MANAGEMENT SAS,3471,2025-09-30,834
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",3370,2025-09-30,-131
"Empower Advisory Group, LLC",3369,2025-09-30,-209645
INVESTMENT ADVISORY SERVICES INC /TX /ADV,3346,2025-09-30,1
KING LUTHER CAPITAL MANAGEMENT CORP,3313,2025-09-30,-774
Roundview Capital LLC,3294,2025-09-30,796
"CIM, LLC",3275,2025-09-30,36
"MITCHELL & PAHL PRIVATE WEALTH, LLC",3228,2025-09-30,46
"Meridian Wealth Management, LLC",3201,2025-09-30,-60
"LEVEL FOUR ADVISORY SERVICES, LLC",3131,2025-09-30,385
PARK AVENUE SECURITIES LLC,3110,2025-09-30,202
"Private Advisor Group, LLC",3087,2025-09-30,1465
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,3076,2025-09-30,-678
Catalyst Funds Management Pty Ltd,3000,2025-09-30,3000
SUMMIT WEALTH GROUP LLC / CO,2948,2025-09-30,2948
"Rafferty Asset Management, LLC",2931,2025-09-30,-385
"Envestnet Portfolio Solutions, Inc.",2840,2025-09-30,-427
"Portside Wealth Group, LLC",2839,2025-09-30,-39
Gibbs Wealth Management,2832,2025-09-30,-655
JANUS HENDERSON GROUP PLC,2808,2025-09-30,-800
OCCUDO QUANTITATIVE STRATEGIES LP,2762,2025-09-30,-4033
SUMITOMO LIFE INSURANCE CO,2742,2025-09-30,-83
DF DENT & CO INC,2733,2025-09-30,720
"Vanguard Personalized Indexing Management, LLC",2716,2025-09-30,-68
INTRUST BANK NA,2674,2025-09-30,-131
"Pacer Advisors, Inc.",2614,2025-09-30,-502
FIRST TRUST ADVISORS LP,2608,2025-09-30,641
"Sender Co & Partners, Inc.",2590,2025-09-30,2590
Westerkirk Capital Inc.,2519,2025-09-30,-157
Strong Tower Advisory Services,2470,2025-09-30,412
"Qsemble Capital Management, LP",2466,2025-09-30,-291
"FULTON BANK, N.A.",2464,2025-09-30,490
BANQUE PICTET & CIE SA,2450,2025-09-30,0
PUBLIC SECTOR PENSION INVESTMENT BOARD,2446,2025-09-30,-342
"Alliance Wealth Advisors, LLC /UT",2404,2025-09-30,118
MIZUHO SECURITIES USA LLC,2392,2025-09-30,-208
"Vident Advisory, LLC",2344,2025-09-30,-3326
COMMERCE BANK,2294,2025-09-30,14
"Advisory Services Network, LLC",2280,2025-09-30,2
"COMMONWEALTH EQUITY SERVICES, LLC",2266,2025-09-30,-101
Squarepoint Ops LLC,2211,2025-09-30,-68258
Sigma Planning Corp,2193,2025-09-30,278
Hudson Bay Capital Management LP,2181,2025-09-30,994
NORDEN GROUP LLC,2173,2025-09-30,432
Liontrust Investment Partners LLP,2171,2025-09-30,-1696
Gulf International Bank (UK) Ltd,2132,2025-09-30,-96
"L. Roy Papp & Associates, LLP",2124,2025-09-30,-11
EQUITABLE TRUST CO,2101,2025-09-30,-7
PRUDENTIAL PLC,2084,2025-09-30,0
"GREAT LAKES ADVISORS, LLC",2074,2025-09-30,-13
"NICOLET ADVISORY SERVICES, LLC",2066,2025-09-30,104
Impact Capital Partners LLC,2026,2025-09-30,-91
"LVW Advisors, LLC",2025,2025-09-30,-272
"Dai-Ichi Life Insurance Company, Ltd",2021,2025-09-30,0
Vontobel Holding Ltd.,2010,2025-09-30,-87
"HighTower Advisors, LLC",1987,2025-09-30,-393
"Norinchukin Bank, The",1957,2025-09-30,-236
HARTFORD INVESTMENT MANAGEMENT CO,1917,2025-09-30,-333
"EVENTIDE ASSET MANAGEMENT, LLC",1914,2025-09-30,-38476
"AIGEN INVESTMENT MANAGEMENT, LP",1890,2025-09-30,1890
"Union Bancaire Privee, UBP SA",1880,2025-09-30,562
LORING WOLCOTT & COOLIDGE FIDUCIARY ADVISORS LLP/MA,1875,2025-09-30,0
"Sequoia Financial Advisors, LLC",1866,2025-09-30,-720
"One Wealth Advisors, LLC",1856,2025-09-30,-44
Ethic Inc.,1842,2025-09-30,-879
"MISSION WEALTH MANAGEMENT, LP",1839,2025-09-30,-166
Arkadios Wealth Advisors,1830,2025-09-30,388
"Mount Yale Investment Advisors, LLC",1819,2025-09-30,508
Sterling Capital Management LLC,1817,2025-09-30,-139
"Summit Trail Advisors, LLC",1800,2025-09-30,1800
BAHL & GAYNOR INC,1795,2025-09-30,0
"Empowered Funds, LLC",1786,2025-09-30,-2333
"Kestra Advisory Services, LLC",1776,2025-09-30,243
"Aureus Asset Management, LLC",1771,2025-09-30,0
"Ashton Thomas Private Wealth, LLC",1767,2025-09-30,163
OSSIAM,1757,2025-09-30,74
Maryland State Retirement & Pension System,1742,2025-09-30,0
Investment Management Corp of Ontario,1738,2025-09-30,802
"Caprock Group, LLC",1723,2025-09-30,1723
"RiverPark Advisors, LLC",1716,2025-09-30,-80
Vestcor Inc,1715,2025-09-30,-173
ZACKS INVESTMENT MANAGEMENT,1711,2025-09-30,-145
"Heritage Family Offices, LLP",1706,2025-09-30,51
Louisiana State Employees Retirement System,1700,2025-09-30,-300
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,1700,2025-09-30,-100
"Diversify Advisory Services, LLC",1683,2025-09-30,-129
"Knollwood Investment Advisory, LLC",1655,2025-09-30,0
"SECURIAN ASSET MANAGEMENT, INC",1643,2025-09-30,-315
TOKIO MARINE ASSET MANAGEMENT CO LTD,1635,2025-09-30,-33446
Argent Trust Co,1625,2025-09-30,-150
"PineBridge Investments, L.P.",1623,2025-09-30,-4642
"Sepio Capital, LP",1610,2025-09-30,140
"Fieldview Capital Management, LLC",1597,2025-09-30,1597
AdvisorShares Investments LLC,1593,2025-09-30,-20
BESSEMER GROUP INC,1588,2025-09-30,-138
"HARBOR CAPITAL ADVISORS, INC.",1554,2025-09-30,-3779
"Coastal Bridge Advisors, LLC",1553,2025-09-30,332
"Vise Technologies, Inc.",1540,2025-09-30,-437
Wealth Alliance,1523,2025-09-30,-26
"Foundations Investment Advisors, LLC",1487,2025-09-30,6
JT Stratford LLC,1484,2025-09-30,0
MERCER GLOBAL ADVISORS INC /ADV,1481,2025-09-30,708
"Skopos Labs, Inc.",1474,2025-09-30,1220
"FourThought Financial Partners, LLC",1472,2025-09-30,747
DAVENPORT & Co LLC,1463,2025-09-30,21
"HB Wealth Management, LLC",1444,2025-09-30,116
E. Ohman J:or Asset Management AB,1400,2025-09-30,0
"Norman Fields, Gottscho Capital Management, LLC",1395,2025-09-30,1395
OMERS ADMINISTRATION Corp,1385,2025-09-30,0
FENIMORE ASSET MANAGEMENT INC,1375,2025-09-30,-93645
First Bank & Trust,1356,2025-09-30,-24
Campbell & CO Investment Adviser LLC,1353,2025-09-30,-2378
Wealthfront Advisers LLC,1349,2025-09-30,144
"Verity & Verity, LLC",1331,2025-09-30,16
BI Asset Management Fondsmaeglerselskab A/S,1325,2025-09-30,-22
"Resources Investment Advisors, LLC.",1319,2025-09-30,-5
"BOOTHBAY FUND MANAGEMENT, LLC",1318,2025-09-30,542
Illinois Municipal Retirement Fund,1309,2025-09-30,-4173
"Perennial Investment Advisors, LLC",1303,2025-09-30,-7
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,1300,2025-09-30,-199
"Cynosure Group, LLC",1297,2025-09-30,0
TOWNSQUARE CAPITAL LLC,1296,2025-09-30,-1953
EVERPAR ADVISORS LLC,1295,2025-09-30,-163
Sage Mountain Advisors LLC,1255,2025-09-30,115
"WOLVERINE TRADING, LLC",1251,2025-09-30,-458
"Glenmede Investment Management, LP",1242,2025-09-30,140
JONES FINANCIAL COMPANIES LLLP,1235,2025-09-30,72
SHERBROOKE PARK ADVISERS LLC,1222,2025-09-30,-405
CHICAGO TRUST Co NA,1216,2025-09-30,-1625
"PRINCIPAL SECURITIES, INC.",1208,2025-09-30,7
CIM INVESTMENT MANAGEMENT INC,1199,2025-09-30,-1229
"Empirical Finance, LLC",1192,2025-09-30,12
"PAX Financial Group, LLC",1177,2025-09-30,2
Snowden Capital Advisors LLC,1174,2025-09-30,11
FIFTH THIRD BANCORP,1169,2025-09-30,-141
"Metis Global Partners, LLC",1144,2025-09-30,-214
"Atomi Financial Group, Inc.",1135,2025-09-30,-270
"Farther Finance Advisors, LLC",1131,2025-09-30,109
ALLSTATE CORP,1113,2025-09-30,1113
FAYEZ SAROFIM & CO,1091,2025-09-30,57
MACKENZIE FINANCIAL CORP,1084,2025-09-30,1084
"WBI INVESTMENTS, INC.",1072,2025-09-30,1072
"AXXCESS WEALTH MANAGEMENT, LLC",1072,2025-09-30,-26
HighPoint Advisor Group LLC,1070,2025-09-30,-19
"Horizon Investments, LLC",1064,2025-09-30,469
EVERENCE CAPITAL MANAGEMENT INC,1061,2025-09-30,-309
Schonfeld Strategic Advisors LLC,1055,2025-09-30,1055
"ASSETMARK, INC",1053,2025-09-30,107
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",1047,2025-09-30,-153
