symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
HSIC,2024-12-28,70.42,126788997,8928481168,122000000,2870000000,11676481168
HSIC,2023-12-31,75.71,130618990,9889163732,171000000,2741000000,12459163732
HSIC,2022-12-31,79.87,136064221,10867449331,117000000,1497000000,12247449331
HSIC,2021-12-31,77.53,140091000,10861255230,118000000,1217000000,11960255230
HSIC,2020-12-31,66.86,142504000,9527817440,421185000,1002418000,10109050440
HSIC,2019-12-31,66.72,147817000,9862350240,106097000,998348000,10754601240
HSIC,2018-12-31,61.58,152656000,9401212900,56885000,1940082000,11284409900
HSIC,2017-12-31,56.05,156787000,8788679606,174658000,1666068000,10280089606
HSIC,2016-12-31,59.49,160410000,9543448581,62381000,1218856000,10699923581
HSIC,2015-12-31,62.04,165688000,10278504786,72086000,809714000,11016132786
HSIC,2014-12-31,53.39,168530000,8998187466,89474000,731490000,9640203466
HSIC,2013-12-31,44.81,171852000,7700327230,188616000,485182000,7996893230
HSIC,2012-12-31,31.54,174998000,5518964425,122080000,533279000,5930163425
HSIC,2011-12-31,25.27,180240000,4554051984,147284000,441357000,4848124984
HSIC,2010-12-31,24.07,180194000,4338080453,150348000,441304000,4629036453
HSIC,2009-12-31,20.63,177744064,3666415680,471154000,267865000,3463126680
HSIC,2008-12-31,14.39,178160914,2563432678,369570000,417989000,2611851678
HSIC,2007-12-31,24.08,177118000,4264735762,247590000,456570000,4473715762
HSIC,2006-12-31,19.21,175904000,3378746441,248647000,499370000,3629469441
HSIC,2005-12-31,17.11,174012000,2978006565,210683000,524626000,3291949565
HSIC,2004-12-31,13.65,174505212,2382851219,186621000,535557000,2731787219
HSIC,2003-12-31,13.27,174776552,2319057635,157351000,256412000,2418118635
HSIC,2002-12-31,8.82,174958224,1543748963,200651000,250013000,1593110963
HSIC,2001-12-31,7.26,338928000,2460882999,193367000,261417000,2528932999
HSIC,2000-12-31,6.79,334280000,2269499124,58362000,276693000,2487830124
HSIC,1999-12-31,2.61,1252860000,3270332940,26000000,363600000,3607932940
HSIC,1998-12-31,8.77,1252860000,10993232598,28200000,209400000,11174432598
HSIC,1997-12-31,6.86,1252860000,8598058700,11800000,148700000,8734958700
HSIC,1996-12-31,6.74,1252860000,8444521960,45800000,48900000,8447621960
HSIC,1995-12-31,5.34,1252860000,6694202621,7600000,43100000,6729702621
HSIC,1994-12-31,4.46,2180000000,9724509120,4500000,61100000,9781109120
