date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2025-06-30,BR,USD,0001383312,2025-08-05,2025-08-05 10:43:12,2025,FY,561500000,0,561500000,1077100000,0,178500000,1817100000,346300000,3609600000,1277400000,4887000000,299200000,0,1195500000,6728000000,-100000,8545000000,220300000,536500000,60100000,333500000,710900000,1861300000,2922500000,429200000,261000000,415800000,4028500000,0,206700000,5889800000,0,1600000,3862500000,-272900000,-936000000,2655200000,2655200000,8545000000,0,8545000000,299200000,3459000000,2897500000,https://www.sec.gov/Archives/edgar/data/1383312/000162828025037656/0001628280-25-037656-index.htm,https://www.sec.gov/Archives/edgar/data/1383312/000162828025037656/br-20250630.htm
2024-06-30,BR,USD,0001383312,2024-08-06,2024-08-06 10:22:53,2024,FY,304400000,800000,305200000,1065600000,30500000,139600000,1540900000,348400000,3469400000,1307300000,4776700000,456300000,23800000,1096300000,6701500000,0,8242400000,314000000,38000000,112500000,280100000,677200000,1421800000,3538900000,469200000,277300000,367000000,4652400000,0,221800000,6074200000,0,1600000,3435000000,-331700000,-936700000,2168200000,2168200000,8242400000,0,8242400000,457100000,3576900000,3272500000,https://www.sec.gov/Archives/edgar/data/1383312/000138331224000039/0001383312-24-000039-index.htm,https://www.sec.gov/Archives/edgar/data/1383312/000138331224000039/br-20240630.htm
2023-06-30,BR,USD,0001383312,2023-08-08,2023-08-08 11:26:56,2023,FY,252300000,0,252300000,974000000,34100000,132100000,1392500000,145700000,3461600000,1467200000,4928800000,241900000,695100000,829200000,6840700000,0,8233200000,157300000,1219400000,69700000,199800000,751600000,2397800000,2433200000,492800000,391300000,277500000,3594800000,0,239400000,5992600000,0,1600000,3113000000,-284700000,-589300000,2240600000,2240600000,8233200000,0,8233200000,242600000,3652600000,3400300000,https://www.sec.gov/Archives/edgar/data/1383312/000138331223000037/0001383312-23-000037-index.htm,https://www.sec.gov/Archives/edgar/data/1383312/000138331223000037/br-20230630.htm
2022-06-30,BR,USD,0001383312,2022-08-12,2022-08-12 12:24:59,2022,FY,224700000,0,224700000,946900000,0,156800000,1328400000,373700000,3484900000,1077200000,4562100000,221600000,0,1683200000,6840600000,-200000,8168800000,244900000,45400000,40900000,257200000,724900000,1313300000,4020800000,215800000,446100000,253600000,4936300000,0,273200000,6249600000,0,1600000,2824000000,-226300000,-680100000,1919200000,1919200000,8168800000,0,8168800000,221600000,4066200000,3841500000,https://www.sec.gov/Archives/edgar/data/1383312/000138331222000037/0001383312-22-000037-index.htm,https://www.sec.gov/Archives/edgar/data/1383312/000138331222000037/br-20220630.htm
2021-06-30,BR,USD,0001383312,2021-08-12,2021-08-12 12:45:00,2021,FY,274500000,0,274500000,820300000,0,166500000,1261300000,439200000,3720100000,1424900000,5145000000,194000000,0,1080100000,6858300000,200000,8119800000,248900000,40200000,42600000,240800000,715500000,1288000000,4150700000,197200000,400700000,274000000,5022600000,0,303300000,6310600000,0,1600000,2583800000,9200000,-785400000,1809200000,1809200000,8119800000,0,8119800000,194000000,4190900000,3916400000,https://www.sec.gov/Archives/edgar/data/1383312/000138331221000047/0001383312-21-000047-index.htm,https://www.sec.gov/Archives/edgar/data/1383312/000138331221000047/br-20210630.htm
2020-06-30,BR,USD,0001383312,2020-08-11,2020-08-11 12:35:28,2020,FY,476600000,0,476600000,711300000,21500000,118600000,1328000000,161600000,1674500000,583800000,2258300000,141600000,-141600000,1141900000,3561800000,0,4889800000,151800000,435200000,38500000,111200000,604300000,1341000000,1675900000,175400000,126800000,224100000,2202200000,0,323600000,3543200000,0,1600000,2302600000,-100400000,-857200000,1346600000,1346600000,4889800000,0,4889800000,142100000,2111100000,1634500000,https://www.sec.gov/Archives/edgar/data/1383312/000138331220000055/0001383312-20-000055-index.htm,https://www.sec.gov/Archives/edgar/data/1383312/000138331220000055/br-20200630.htm
2019-06-30,BR,USD,0001383312,2019-08-06,2019-08-06 15:05:23,2019,FY,273200000,0,273200000,664000000,21100000,84000000,1042300000,189000000,1500000000,556200000,2056200000,100400000,-100400000,593100000,2838300000,100000,3880700000,133700000,0,68900000,90900000,509100000,802600000,1470400000,160700000,86700000,232800000,1950500000,0,0,2753100000,0,1600000,2087700000,-71200000,-890600000,1127600000,1127600000,3880700000,0,3880700000,100400000,1470400000,1197200000,https://www.sec.gov/Archives/edgar/data/1383312/000138331219000042/0001383312-19-000042-index.htm,https://www.sec.gov/Archives/edgar/data/1383312/000138331219000042/br-20190630xform10xk.htm
2018-06-30,BR,USD,0001383312,2018-08-07,2018-08-07 12:24:20,2018,FY,263900000,0,263900000,615000000,18500000,93700000,991100000,204100000,1254900000,494100000,1749000000,80300000,-80300000,360500000,2313600000,0,3304700000,156200000,0,25300000,106300000,489500000,777300000,1053400000,75200000,57900000,246600000,1433000000,0,0,2210300000,0,1600000,1727000000,-51900000,-582400000,1094400000,1094400000,3304700000,0,3304700000,80300000,1053400000,789500000,https://www.sec.gov/Archives/edgar/data/1383312/000138331218000041/0001383312-18-000041-index.htm,https://www.sec.gov/Archives/edgar/data/1383312/000138331218000041/br-20180630xform10xk.htm
2017-06-30,BR,USD,0001383312,2017-08-10,2017-08-10 14:32:56,2017,FY,271100000,0,271100000,589500000,17200000,111800000,989600000,198100000,1159300000,486400000,1645700000,63400000,-63400000,316400000,2160200000,0,3149800000,167200000,0,80200000,82400000,415100000,744900000,1102100000,74300000,82000000,142700000,1401000000,0,0,2145900000,0,1600000,1469400000,-55800000,-411400000,1003900000,1003900000,3149800000,0,3149800000,63400000,1102100000,831000000,https://www.sec.gov/Archives/edgar/data/1383312/000138331217000053/0001383312-17-000053-index.htm,https://www.sec.gov/Archives/edgar/data/1383312/000138331217000053/br-20170630x10xk.htm
2016-06-30,BR,USD,0001383312,2016-08-09,2016-08-09 11:28:38,2016,FY,727700000,0,727700000,453400000,8200000,99800000,1289100000,112200000,999300000,210300000,1209600000,48500000,-48500000,268900000,1590700000,0,2879800000,133200000,124800000,49900000,82700000,302400000,693000000,890700000,70300000,61600000,111700000,1134400000,0,0,1834300000,0,1600000,1297800000,-38200000,-215700000,1045500000,1045500000,2879800000,0,2879800000,48500000,1015500000,287800000,https://www.sec.gov/Archives/edgar/data/1383312/000138331216000108/0001383312-16-000108-index.htm,https://www.sec.gov/Archives/edgar/data/1383312/000138331216000108/br-20160630x10xk.htm
