holder,shares,dateReported,change
PRUDENTIAL FINANCIAL INC,229472,2025-09-30,102515
Swiss National Bank,221831,2025-09-30,-10600
EULAV Asset Management,217200,2025-09-30,0
"Sumitomo Mitsui Trust Holdings, Inc.",206117,2025-09-30,1938
MACKENZIE FINANCIAL CORP,190954,2025-09-30,-581666
Qube Research & Technologies Ltd,190302,2025-09-30,-491760
WELLS FARGO & COMPANY/MN,187537,2025-09-30,-159643
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",180946,2025-09-30,85645
Artisan Partners Limited Partnership,169966,2025-09-30,169966
RHUMBLINE ADVISERS,162071,2025-09-30,2944
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",156018,2025-09-30,9068
KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC,149112,2025-09-30,-63231
"Clarkston Capital Partners, LLC",147159,2025-09-30,125184
OSSIAM,144429,2025-09-30,167
Assenagon Asset Management S.A.,143266,2025-09-30,4998
DekaBank Deutsche Girozentrale,134054,2025-09-30,0
BANK OF NOVA SCOTIA,132850,2025-09-30,51103
"Gotham Asset Management, LLC",132174,2025-09-30,75314
Spear Holdings RSC Ltd,131800,2025-09-30,28065
TEACHER RETIREMENT SYSTEM OF TEXAS,128473,2025-09-30,45653
Fisher Funds Management LTD,128383,2025-09-30,-131932
ENVESTNET ASSET MANAGEMENT INC,124143,2025-09-30,-78268
Allianz Asset Management GmbH,122662,2025-09-30,27497
National Pension Service,121861,2025-09-30,6575
"Douglas Lane & Associates, LLC",119827,2025-09-30,113241
BLAIR WILLIAM & CO/IL,118194,2025-09-30,78610
ACADIAN ASSET MANAGEMENT LLC,117900,2025-09-30,-13936
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,116269,2025-09-30,-5076
BALYASNY ASSET MANAGEMENT L.P.,115240,2025-09-30,115240
Saturna Capital CORP,113941,2025-09-30,-66750
FRANKLIN RESOURCES INC,108785,2025-09-30,-334932
"WEITZ INVESTMENT MANAGEMENT, INC.",107375,2025-09-30,19450
Aquatic Capital Management LLC,103036,2025-09-30,62897
"TWO SIGMA ADVISERS, LP",99600,2025-09-30,-416000
PRINCIPAL FINANCIAL GROUP INC,99558,2025-09-30,-1524475
GREAT WEST LIFE ASSURANCE CO /CAN/,97911,2025-09-30,-2733
PRIMECAP MANAGEMENT CO/CA/,97500,2025-09-30,57000
Zurcher Kantonalbank (Zurich Cantonalbank),92814,2025-09-30,21975
RENAISSANCE GROUP LLC,91602,2025-09-30,19406
Railway Pension Investments Ltd,91378,2025-09-30,0
Mitsubishi UFJ Trust & Banking Corp,91160,2025-09-30,-13558
AMERICAN CENTURY COMPANIES INC,88970,2025-09-30,-258577
"Glenmede Investment Management, LP",88635,2025-09-30,-328
ING GROEP NV,86991,2025-09-30,34464
DISCIPLINED GROWTH INVESTORS INC /MN,86687,2025-09-30,86687
APG Asset Management N.V.,86518,2025-09-30,-1700
TD ASSET MANAGEMENT INC,81994,2025-09-30,-90221
CAPITAL FUND MANAGEMENT S.A.,79918,2025-09-30,18435
"TimesSquare Capital Management, LLC",79023,2025-09-30,-142861
BANK OF MONTREAL /CAN/,77920,2025-09-30,21700
UNIO CAPITAL LLC,77253,2025-09-30,42556
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,75098,2025-09-30,69128
abrdn plc,72742,2025-09-30,6084
"Russell Investments Group, Ltd.",70687,2025-09-30,-39097
GENEVA CAPITAL MANAGEMENT LLC,69722,2025-09-30,-3709
"Connor, Clark & Lunn Investment Management Ltd.",69028,2025-09-30,60719
"ADAGE CAPITAL PARTNERS GP, L.L.C.",68900,2025-09-30,3400
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,65563,2025-09-30,-4968
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,65148,2025-09-30,-1087
SCHWERIN BOYLE CAPITAL MANAGEMENT INC,64527,2025-09-30,-563
AVIVA PLC,62966,2025-09-30,4407
RENAISSANCE TECHNOLOGIES LLC,62909,2025-09-30,-151100
SEI INVESTMENTS CO,62265,2025-09-30,-28940
CITIGROUP INC,60246,2025-09-30,-34718
"Bridgewater Associates, LP",59780,2025-09-30,59780
"Square Wave Capital, LLC",58198,2025-09-30,27470
Distillate Capital Partners LLC,57957,2025-09-30,57957
Swedbank AB,57614,2025-09-30,-5312
"IEQ CAPITAL, LLC",56968,2025-09-30,40374
Skandinaviska Enskilda Banken AB (publ),55201,2025-09-30,-5307
Universal- Beteiligungs- und Servicegesellschaft mbH,55188,2025-09-30,-6030
Andra AP-fonden,55006,2025-09-30,-120794
CANADA PENSION PLAN INVESTMENT BOARD,53610,2025-09-30,-20230
DANSKE BANK A/S,49278,2025-09-30,88
"GOODNOW INVESTMENT GROUP, LLC",49230,2025-09-30,49230
Mediolanum International Funds Ltd,48909,2025-09-30,28204
B. Metzler seel. Sohn & Co. AG,48324,2025-09-30,-28090
Quadrature Capital Ltd,48098,2025-09-30,48098
TORONTO DOMINION BANK,47960,2025-09-30,15445
KORNITZER CAPITAL MANAGEMENT INC /KS,46856,2025-09-30,0
NATIONAL BANK OF CANADA /FI/,46849,2025-09-30,-21243
OPPENHEIMER ASSET MANAGEMENT INC.,46490,2025-09-30,-9208
NEW YORK STATE COMMON RETIREMENT FUND,46299,2025-09-30,216
Quantinno Capital Management LP,45579,2025-09-30,26881
Pictet Asset Management Holding SA,44674,2025-09-30,-16536
"Empowered Funds, LLC",44370,2025-09-30,35006
Calamos Advisors LLC,43790,2025-09-30,0
STIFEL FINANCIAL CORP,41706,2025-09-30,-7578
Korea Investment CORP,41670,2025-09-30,-24437
"NICHOLAS COMPANY, INC.",40673,2025-09-30,-20
STATE OF WISCONSIN INVESTMENT BOARD,40379,2025-09-30,-3371
1832 Asset Management L.P.,39600,2025-09-30,34081
RAYMOND JAMES FINANCIAL INC,39126,2025-09-30,-261644
"Chevy Chase Trust Holdings, LLC",38652,2025-09-30,-2077
FCF Advisors LLC,37969,2025-09-30,1080
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,36466,2025-09-30,900
"ISTHMUS PARTNERS, LLC",35551,2025-09-30,4051
ROYAL LONDON ASSET MANAGEMENT LTD,34497,2025-09-30,0
Treasurer of the State of North Carolina,33684,2025-09-30,-22586
"Asset Management One Co., Ltd.",32968,2025-09-30,-13058
Illinois Municipal Retirement Fund,32744,2025-09-30,-8039
VIRGINIA RETIREMENT SYSTEMS ET AL,32554,2025-09-30,32554
Cerity Partners LLC,32439,2025-09-30,17810
"Foyston, Gordon, & Payne Inc",32074,2025-09-30,32074
"CWM, LLC",30950,2025-09-30,21489
"PineBridge Investments, L.P.",30262,2025-09-30,-19493
"KNIGHTSBRIDGE ASSET MANAGEMENT, LLC",29378,2025-09-30,29378
AMERIPRISE FINANCIAL INC,29104,2025-09-30,-9169
"CEERA INVESTMENTS, LLC",29034,2025-09-30,29034
Hiddenite Capital Partners LP,29000,2025-09-30,29000
NOMURA ASSET MANAGEMENT CO LTD,28902,2025-09-30,-10383
Mn Services Vermogensbeheer B.V.,28600,2025-09-30,0
KLP KAPITALFORVALTNING AS,27290,2025-09-30,0
"State of Tennessee, Treasury Department",26995,2025-09-30,-4441
"Holocene Advisors, LP",26461,2025-09-30,-3303
State of New Jersey Common Pension Fund D,26354,2025-09-30,1615
M&T BANK CORP,25560,2025-09-30,-2996
"Rafferty Asset Management, LLC",25535,2025-09-30,400
"LANDSCAPE CAPITAL MANAGEMENT, L.L.C.",25470,2025-09-30,19620
NATIXIS,25389,2025-09-30,25389
"PNC FINANCIAL SERVICES GROUP, INC.",25270,2025-09-30,-7378
Wealthfront Advisers LLC,25166,2025-09-30,22079
McCollum Christoferson Group LLC,25155,2025-09-30,-662
"Rakuten Investment Management, Inc.",24716,2025-09-30,24716
CAPTRUST FINANCIAL ADVISORS,24629,2025-09-30,-6097
"SRS Capital Advisors, Inc.",24614,2025-09-30,24519
SORA INVESTORS LLC,24288,2025-09-30,19734
WINTON GROUP Ltd,24066,2025-09-30,24066
Lansforsakringar Fondforvaltning AB (publ),24054,2025-09-30,80
"State of Alaska, Department of Revenue",23552,2025-09-30,7642
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,23406,2025-09-30,145
Varma Mutual Pension Insurance Co,23401,2025-09-30,1900
Man Group plc,23141,2025-09-30,-52210
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",23073,2025-09-30,3478
Trexquant Investment LP,22945,2025-09-30,-33210
Walleye Capital LLC,22690,2025-09-30,22569
Arizona State Retirement System,22672,2025-09-30,220
OMERS ADMINISTRATION Corp,22528,2025-09-30,0
"Crown Oak Advisors, LLC",22498,2025-09-30,0
Ilmarinen Mutual Pension Insurance Co,22477,2025-09-30,6477
STATE OF MICHIGAN RETIREMENT SYSTEM,22447,2025-09-30,-500
SCHRODER INVESTMENT MANAGEMENT GROUP,22333,2025-09-30,-445588
"MetLife Investment Management, LLC",22324,2025-09-30,-665
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",22291,2025-09-30,-12673
Creative Planning,21778,2025-09-30,9136
"Toroso Investments, LLC",21738,2025-09-30,10648
Aware Super Pty Ltd as trustee of Aware Super,21500,2025-09-30,0
LPL Financial LLC,21390,2025-09-30,295
"CI Private Wealth, LLC",21268,2025-09-30,-42133
Handelsbanken Fonder AB,21252,2025-09-30,-1123
ProShare Advisors LLC,21231,2025-09-30,1503
"SG Americas Securities, LLC",21186,2025-09-30,-9937
BROWN ADVISORY INC,20932,2025-09-30,-4921
Walleye Trading LLC,20203,2025-09-30,20203
"CIBC Private Wealth Group, LLC",20118,2025-09-30,-4327
UniSuper Management Pty Ltd,19898,2025-09-30,2749
"Brinker Capital Investments, LLC",19815,2025-09-30,-4542
"HighTower Advisors, LLC",19555,2025-09-30,-4561
Czech National Bank,19236,2025-09-30,423
J. Stern & Co. LLP,18557,2025-09-30,18557
MAI Capital Management,18417,2025-09-30,3009
"XPONANCE, INC.",18295,2025-09-30,-121
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,18187,2025-09-30,-690
VOYA INVESTMENT MANAGEMENT LLC,17923,2025-09-30,-29315
"Mariner, LLC",17884,2025-09-30,2486
FORSTA AP-FONDEN,17700,2025-09-30,-14300
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",17399,2025-09-30,-288
"Ensign Peak Advisors, Inc",17390,2025-09-30,-10955
AMALGAMATED BANK,16754,2025-09-30,-41
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,16403,2025-09-30,632
Retirement Systems of Alabama,16154,2025-09-30,-363
CITADEL ADVISORS LLC,15626,2025-09-30,-209639
"STONE RUN CAPITAL, LLC",15602,2025-09-30,-45
IFM Investors Pty Ltd,15497,2025-09-30,347
"NISA INVESTMENT ADVISORS, LLC",15280,2025-09-30,-828
DnB Asset Management AS,14945,2025-09-30,-6637
PEAK6 LLC,14688,2025-09-30,14688
VAN ECK ASSOCIATES CORP,14609,2025-09-30,283
Laurus Investment Counsel Inc.,14580,2025-09-30,14580
Elo Mutual Pension Insurance Co,14500,2025-09-30,3204
WESTFIELD CAPITAL MANAGEMENT CO LP,14375,2025-09-30,-198552
LAZARD ASSET MANAGEMENT LLC,13952,2025-09-30,-11267
COMERICA BANK,13848,2025-09-30,-17680
AGF MANAGEMENT LTD,13735,2025-09-30,13735
USS Investment Management Ltd,13580,2025-09-30,0
WILKINS INVESTMENT COUNSEL INC,13548,2025-09-30,-1960
"Twin Tree Management, LP",13297,2025-09-30,13297
Cetera Investment Advisers,13229,2025-09-30,-28
2Xideas AG,13142,2025-09-30,-13961
"Mirae Asset Global Investments Co., Ltd.",12780,2025-09-30,1349
"Baird Financial Group, Inc.",12648,2025-09-30,-77263
Brevan Howard Capital Management LP,12545,2025-09-30,-5829
Utah Retirement Systems,12403,2025-09-30,0
Janney Montgomery Scott LLC,12336,2025-09-30,2619
"GHP Investment Advisors, Inc.",12076,2025-09-30,12076
Police & Firemen's Retirement System of New Jersey,12066,2025-09-30,649
Daiwa Securities Group Inc.,12048,2025-09-30,179
"Vanguard Personalized Indexing Management, LLC",11557,2025-09-30,3083
Neo Ivy Capital Management,11386,2025-09-30,11386
JANUS HENDERSON GROUP PLC,11386,2025-09-30,1868
Tredje AP-fonden,11357,2025-09-30,4813
Rockefeller Capital Management L.P.,11188,2025-09-30,-1112
Bell Asset Management Ltd,11115,2025-09-30,-667
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,11061,2025-09-30,-1025
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,11018,2025-09-30,-452
"Sumitomo Mitsui DS Asset Management Company, Ltd",10964,2025-09-30,-1469
Banque Cantonale Vaudoise,10954,2025-09-30,3699
CIBC Asset Management Inc,10686,2025-09-30,7
"Capital International, Inc./CA/",10570,2025-09-30,10570
"Edgestream Partners, L.P.",10544,2025-09-30,-11536
Ethic Inc.,10487,2025-09-30,196
ABN AMRO INVESTMENT SOLUTIONS,10332,2025-09-30,3234
LOS ANGELES CAPITAL MANAGEMENT LLC,10119,2025-09-30,-8364
Woodline Partners LP,10009,2025-09-30,-18586
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,9880,2025-09-30,101
"Strategic Global Advisors, LLC",9805,2025-09-30,-100
MILLENNIUM MANAGEMENT LLC,9792,2025-09-30,-247171
Delta Global Management LP,9751,2025-09-30,4048
TRUIST FINANCIAL CORP,9538,2025-09-30,-2136
POLEN CAPITAL MANAGEMENT LLC,9284,2025-09-30,-769932
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",9208,2025-09-30,-6712
MACQUARIE GROUP LTD,9135,2025-09-30,-7342
"Ancora Advisors, LLC",9000,2025-09-30,473
"YOUSIF CAPITAL MANAGEMENT, LLC",8979,2025-09-30,-294
COMMERCE BANK,8965,2025-09-30,-161
La Banque Postale Asset Management SA,8850,2025-09-30,225
"Pathstone Holdings, LLC",8822,2025-09-30,-4136
PUBLIC SECTOR PENSION INVESTMENT BOARD,8812,2025-09-30,-9868
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,8657,2025-09-30,2040
Eukles Asset Management,8642,2025-09-30,410
CREDIT AGRICOLE S A,8504,2025-09-30,8504
"Knollwood Investment Advisory, LLC",8400,2025-09-30,-24
Neuberger Berman Group LLC,8328,2025-09-30,-861
SHELTON CAPITAL MANAGEMENT,8321,2025-09-30,0
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,8208,2025-09-30,-616
MERCER GLOBAL ADVISORS INC /ADV,8016,2025-09-30,1742
"Aristotle Capital Boston, LLC",7933,2025-09-30,-551
Federation des caisses Desjardins du Quebec,7869,2025-09-30,-1097
NORDEA INVESTMENT MANAGEMENT AB,7700,2025-09-30,566
Kendall Capital Management,7686,2025-09-30,-120
"Lido Advisors, LLC",7664,2025-09-30,2124
"Bank Julius Baer & Co. Ltd, Zurich",7499,2025-09-30,-27810
"Linden Thomas Advisory Services, LLC",7426,2025-09-30,-55
Robeco Institutional Asset Management B.V.,7359,2025-09-30,-7958
"ADVISOR GROUP HOLDINGS, INC.",7353,2025-09-30,964
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,7345,2025-09-30,0
Avanza Fonder AB,7078,2025-09-30,2441
"WILEY BROS.-AINTREE CAPITAL, LLC",6886,2025-09-30,-917
"Financiere des Professionnels - Fonds d,investissement inc.",6514,2025-09-30,-130
Arkadios Wealth Advisors,6487,2025-09-30,2316
INTECH INVESTMENT MANAGEMENT LLC,6470,2025-09-30,-7330
Verition Fund Management LLC,6414,2025-09-30,1134
"Banco Santander, S.A.",6403,2025-09-30,2725
Tower Research Capital LLC (TRC),6380,2025-09-30,3447
"AIGEN INVESTMENT MANAGEMENT, LP",6285,2025-09-30,1584
"Atria Investments, Inc",6248,2025-09-30,-6938
"Crossmark Global Holdings, Inc.",6233,2025-09-30,1322
UNIVEST FINANCIAL Corp,6226,2025-09-30,2062
Numerai GP LLC,6218,2025-09-30,-10751
"Marks Group Wealth Management, Inc",6165,2025-09-30,-627
"Capital Group Private Client Services, Inc.",6154,2025-09-30,6154
"Financial Advisors Network, Inc.",6116,2025-09-30,587
"Colony Group, LLC",6095,2025-09-30,2462
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,6036,2025-09-30,0
Buttonwood Financial Advisors Inc.,6013,2025-09-30,6013
Candriam S.C.A.,5989,2025-09-30,-844
Pallas Capital Advisors LLC,5945,2025-09-30,2500
DARK FOREST CAPITAL MANAGEMENT LP,5925,2025-09-30,5925
"HIGHLAND CAPITAL MANAGEMENT, LLC",5715,2025-09-30,5715
"Merit Financial Group, LLC",5682,2025-09-30,3126
Voleon Capital Management LP,5598,2025-09-30,-6904
US BANCORP \DE\,5532,2025-09-30,-711
MIZUHO SECURITIES USA LLC,5516,2025-09-30,192
"Summit Trail Advisors, LLC",5498,2025-09-30,5498
"TWO SIGMA SECURITIES, LLC",5468,2025-09-30,3310
TOWNSQUARE CAPITAL LLC,5408,2025-09-30,-3514
"Connecticut Wealth Management, LLC",5346,2025-09-30,800
Taikang Asset Management (Hong Kong) Co Ltd,5346,2025-09-30,-2409
"Monte Financial Group, LLC",5321,2025-09-30,3347
J. Safra Sarasin Holding AG,5236,2025-09-30,4535
"Arete Wealth Advisors, LLC",5183,2025-09-30,0
Achmea Investment Management B.V.,5182,2025-09-30,0
PFG Advisors,5078,2025-09-30,-814
Investment Management Corp of Ontario,4861,2025-09-30,-1130
MCDONALD PARTNERS LLC,4850,2025-09-30,25
"Aurora Investment Managers, LLC.",4813,2025-09-30,286
FIFTH THIRD BANCORP,4705,2025-09-30,1764
Kentucky Retirement Systems,4704,2025-09-30,-125
AXA Investment Managers S.A.,4674,2025-09-30,4674
BRIGHTON JONES LLC,4562,2025-09-30,3565
Summit Global Investments,4559,2025-09-30,1078
PEAPACK GLADSTONE FINANCIAL CORP,4550,2025-09-30,120
WELLINGTON MANAGEMENT GROUP LLP,4514,2025-09-30,-821704
HARTFORD INVESTMENT MANAGEMENT CO,4426,2025-09-30,-189
PANAGORA ASSET MANAGEMENT INC,4334,2025-09-30,-87
QUADRANT CAPITAL GROUP LLC,4324,2025-09-30,2270
"New Age Alpha Advisors, LLC",4304,2025-09-30,-799
"Metis Global Partners, LLC",4271,2025-09-30,663
Crestwood Advisors Group LLC,4265,2025-09-30,4265
"Norinchukin Bank, The",4214,2025-09-30,-1
Perbak Capital Partners LLP,4111,2025-09-30,4111
Cardinal Capital Management,4095,2025-09-30,328
Canada Post Corp Registered Pension Plan,4071,2025-09-30,0
Buckingham Strategic Partners,4031,2025-09-30,2547
Integrated Quantitative Investments LLC,4002,2025-09-30,1969
South Dakota Investment Council,4000,2025-09-30,4000
Louisiana State Employees Retirement System,4000,2025-09-30,-100
"AXQ CAPITAL, LP",3996,2025-09-30,3996
"BOKF, NA",3926,2025-09-30,-554
"COMMONWEALTH EQUITY SERVICES, LLC",3875,2025-09-30,308
Maryland State Retirement & Pension System,3822,2025-09-30,181
"NewEdge Advisors, LLC",3822,2025-09-30,187
Gulf International Bank (UK) Ltd,3813,2025-09-30,-84
ANCHOR CAPITAL ADVISORS LLC,3772,2025-09-30,-64664
Shade Tree Advisors LLC,3740,2025-09-30,0
"Allspring Global Investments Holdings, LLC",3671,2025-09-30,-51181
"Kestra Advisory Services, LLC",3669,2025-09-30,321
SCOTIA CAPITAL INC.,3667,2025-09-30,-14231
"SECURIAN ASSET MANAGEMENT, INC",3663,2025-09-30,-343
AustralianSuper Pty Ltd,3661,2025-09-30,-50693
"Ameritas Investment Partners, Inc.",3645,2025-09-30,-281
Schonfeld Strategic Advisors LLC,3581,2025-09-30,-37003
"Perigon Wealth Management, LLC",3517,2025-09-30,522
FIDUCIARY TRUST CO,3493,2025-09-30,92
"Vident Advisory, LLC",3462,2025-09-30,-160
"WOLVERINE TRADING, LLC",3457,2025-09-30,2840
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,3450,2025-09-30,-200
Generali Asset Management SPA SGR,3397,2025-09-30,-2081
"RMB Capital Management, LLC",3338,2025-09-30,17
"Dai-Ichi Life Insurance Company, Ltd",3274,2025-09-30,-332
"Kovitz Investment Group Partners, LLC",3231,2025-09-30,1930
SVB WEALTH LLC,3227,2025-09-30,-27
ALGERT GLOBAL LLC,3220,2025-09-30,3220
ASR Vermogensbeheer N.V.,3204,2025-09-30,9
AG2R LA MONDIALE GESTION D'ACTIFS,3180,2025-09-30,0
E. Ohman J:or Asset Management AB,3170,2025-09-30,0
"Stratos Wealth Partners, LTD.",3124,2025-09-30,885
"Resonant Capital Advisors, LLC",3077,2025-09-30,583
THRIVENT FINANCIAL FOR LUTHERANS,3060,2025-09-30,-21295
"Savant Capital, LLC",2960,2025-09-30,1542
"Steward Partners Investment Advisory, LLC",2946,2025-09-30,-2653
BI Asset Management Fondsmaeglerselskab A/S,2929,2025-09-30,-2480
Westerkirk Capital Inc.,2891,2025-09-30,0
ALLSTATE CORP,2870,2025-09-30,2870
"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",2867,2025-09-30,2629
SUMMIT WEALTH GROUP LLC / CO,2862,2025-09-30,2862
KEYBANK NATIONAL ASSOCIATION/OH,2825,2025-09-30,-1138
"Empirical Finance, LLC",2819,2025-09-30,26
NOMURA HOLDINGS INC,2808,2025-09-30,2808
Atlantic Union Bankshares Corp,2789,2025-09-30,2789
COLDSTREAM CAPITAL MANAGEMENT INC,2756,2025-09-30,235
GUGGENHEIM CAPITAL LLC,2751,2025-09-30,1778
TOKIO MARINE ASSET MANAGEMENT CO LTD,2732,2025-09-30,342
OSTRUM ASSET MANAGEMENT,2729,2025-09-30,2058
"Turtle Creek Wealth Advisors, LLC",2701,2025-09-30,-34
Vestcor Inc,2684,2025-09-30,272
HM PAYSON & CO,2678,2025-09-30,-29
Jefferies Financial Group Inc.,2676,2025-09-30,2676
"NorthRock Partners, LLC",2669,2025-09-30,1302
Polymer Capital Management (US) LLC,2661,2025-09-30,1880
"Robertson Stephens Wealth Management, LLC",2621,2025-09-30,-6
WELCH & FORBES LLC,2600,2025-09-30,-1112
"Institute for Wealth Management, LLC.",2598,2025-09-30,-436
Harbor Advisors LLC,2500,2025-09-30,0
MANGROVE PARTNERS,2468,2025-09-30,2468
"Cambridge Investment Research Advisors, Inc.",2430,2025-09-30,212
APG Asset Management US Inc.,2426,2025-09-30,0
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",2415,2025-09-30,-41
PRUDENTIAL PLC,2410,2025-09-30,-3639
Krilogy Financial LLC,2406,2025-09-30,2406
"Pure Financial Advisors, LLC",2386,2025-09-30,138
NEOS Investment Management LLC,2372,2025-09-30,1400
Motley Fool Asset Management LLC,2309,2025-09-30,-2710
"Cynosure Group, LLC",2307,2025-09-30,-2157
DAVIDSON KEMPNER CAPITAL MANAGEMENT LP,2300,2025-09-30,2300
Plato Investment Management Ltd,2288,2025-09-30,0
"Resources Investment Advisors, LLC.",2273,2025-09-30,41
"EXENCIAL WEALTH ADVISORS, LLC",2250,2025-09-30,2250
"Chicago Capital, LLC",2200,2025-09-30,0
Main Street Research LLC,2153,2025-09-30,2153
Lansing Street Advisors,2153,2025-09-30,977
"Semanteon Capital Management, LP",2135,2025-09-30,2135
BUCKHEAD CAPITAL MANAGEMENT LLC,2130,2025-09-30,0
Vontobel Holding Ltd.,2102,2025-09-30,-5615
CONNABLE OFFICE INC,2100,2025-09-30,0
"Sequoia Financial Advisors, LLC",2097,2025-09-30,372
"Capital Investment Counsel, Inc",2090,2025-09-30,0
"Main Street Financial Solutions, LLC",2065,2025-09-30,-157
SHELL ASSET MANAGEMENT CO,2064,2025-09-30,54
MUFG SECURITIES AMERICAS INC.,2043,2025-09-30,337
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",2043,2025-09-30,-25916
Wahed Invest LLC,2038,2025-09-30,1
Snowden Capital Advisors LLC,2033,2025-09-30,-452
Squarepoint Ops LLC,2020,2025-09-30,-29749
"TRANSCEND CAPITAL ADVISORS, LLC",2016,2025-09-30,680
Black Creek Investment Management Inc.,1980,2025-09-30,1980
"Syntegra Private Wealth Group, LLC",1973,2025-09-30,-288
Kentucky Retirement Systems Insurance Trust Fund,1972,2025-09-30,-77
"Clear Creek Financial Management, LLC",1950,2025-09-30,1950
"Ellevest, Inc.",1944,2025-09-30,368
"HANTZ FINANCIAL SERVICES, INC.",1925,2025-09-30,-18248
"Venturi Wealth Management, LLC",1921,2025-09-30,-96
Qtron Investments LLC,1871,2025-09-30,-517
Sowell Financial Services LLC,1853,2025-09-30,-38
"Sivia Capital Partners, LLC",1846,2025-09-30,1016
"Conestoga Capital Advisors, LLC",1844,2025-09-30,10
STRS OHIO,1791,2025-09-30,0
