symbol,date,calendarYear,period,revenueGrowth,grossProfitGrowth,ebitgrowth,operatingIncomeGrowth,netIncomeGrowth,epsgrowth,epsdilutedGrowth,weightedAverageSharesGrowth,weightedAverageSharesDilutedGrowth,dividendsperShareGrowth,operatingCashFlowGrowth,freeCashFlowGrowth,tenYRevenueGrowthPerShare,fiveYRevenueGrowthPerShare,threeYRevenueGrowthPerShare,tenYOperatingCFGrowthPerShare,fiveYOperatingCFGrowthPerShare,threeYOperatingCFGrowthPerShare,tenYNetIncomeGrowthPerShare,fiveYNetIncomeGrowthPerShare,threeYNetIncomeGrowthPerShare,tenYShareholdersEquityGrowthPerShare,fiveYShareholdersEquityGrowthPerShare,threeYShareholdersEquityGrowthPerShare,tenYDividendperShareGrowthPerShare,fiveYDividendperShareGrowthPerShare,threeYDividendperShareGrowthPerShare,receivablesGrowth,inventoryGrowth,assetGrowth,bookValueperShareGrowth,debtGrowth,rdexpenseGrowth,sgaexpensesGrowth
BG,2024-12-31,2024,FY,-0.10802821632515956,-0.2996904024767802,-0.44070647603027757,-0.4833865814696486,-0.4930896121266161,-0.46317186463171867,-0.46267652992602554,-0.06167347068873715,-0.05827998141256902,0.0518142020744284,-0.42563482466747277,-0.7602927721866423,-0.03047395050997667,0.30815348117251196,-0.09325057340747622,0.41721336771755224,3.3653327124360226,1.6630585055182816,1.3038414584912672,1.9001472045017942,-0.4473989602551075,0.224766736277749,0.698870476933067,0.3054587234523604,0.7848383127962169,0.2083578830397886,0.18191448111231048,-0.09490740740740741,-0.0864180154820549,-0.018642598139681537,-0.012387144283352644,0.23679638637943015,0,0.035568513119533525
BG,2023-12-31,2023,FY,-0.11440980485483103,0.3158609451385117,0.44471445929526127,0.353220925205361,0.39316770186335404,0.4031657355679702,0.4148430066603235,0.0006195589091042674,-0.015325306233227762,0.09674170734262502,1.5961434492701387,1.3581258191349934,-0.03989303823429069,0.23308214339376837,0.3596443321294214,0.4707525284833365,3.4792838371242274,1.884528907484367,6.251234751847942,6.958401298622823,0.8521773676696356,0.08900312260439833,0.6652571565912906,0.690485352903475,0.8849803821886444,0.1896158908932977,0.14596268832288858,-0.0825242718446602,-0.15497145575642246,0.0322213181448332,0.1855104863360326,0.0236528543482127,0,0.2527392257121987
BG,2022-12-31,2022,FY,0.13659724100622125,0.09485578352661314,-0.12072649572649573,0.08642555190230156,-0.2252165543792108,-0.2587991718426501,-0.2294721407624634,0.05458172408815412,0.0050407466953805505,0.024572426543238227,-0.9174153420870768,-0.8536289098086851,0.08480530856296101,0.38573833720653705,0.5548831901063804,-11.001757660802978,-6.206316011985066,-5.485991048725819,23.756396350753576,8.497726833631884,2.1967458535599227,-0.16429880933595703,0.2180034870673358,0.48421713228385205,0.788816216648654,0.10913078275509636,0.047495557541173676,0.31524341580207504,-0.0027280275174949593,0.031949284184894414,0.1509264874969956,-0.1755131964809384,0,0.1094003241491086
BG,2021-12-31,2021,FY,0.42865423630567095,0.20754039497307003,0.6734207389749702,0.49194113524877364,0.8148471615720524,0.8067331670822944,0.7691309987029832,0.0022867413113958554,0.017882953373394486,0.01981983458824332,0.18156108597285067,0.15585747244296333,0.1605939890034288,0.37447238867161114,0.29271217772497277,-2.2185503073459705,-2.5073440966205314,-1.2888034714949521,1.427980309972209,1.7661141108464604,6.780210234530009,-0.2789860964643937,0.06457953580521472,0.24193684448880196,0.9113494597628098,0.13588466314366965,0.05866787238060303,0.17707844058243308,0.17554378137200224,0.006932995138448531,0.2367489144404495,-0.15844027640671274,0,-0.09131075110456553
BG,2020-12-31,2020,FY,0.006417112299465241,4.138376383763838,2.9376443418013856,2.7639060568603213,1.89453125,1.8605150214592274,1.8254817987152034,-0.005644342922461308,0.05793621021990817,0.0025039016696368002,-3.343980343980344,-1.9286786786786787,-0.05466293094818512,-0.03507735542692815,-0.0979726051397405,-0.4572907288186475,-6.870463256359454,-4.506713480865744,-0.5118740018012268,0.46594931862277683,6.139561045681603,-0.5015990714668552,-0.04576840721594364,-0.1529313653193167,0.5029257953357161,0.285220630594605,0.0614917926562919,-0.04012623985572588,0.42358078602620086,0.29142326800240215,0.035876404433924626,0.40963645851452424,0,0.0051813471502590676
BG,2019-12-31,2019,FY,-0.10062741840281574,-0.7608120035304501,-2.089308176100629,-1.959667852906287,-5.794007490636704,-6.648484848484849,-6.695121951219513,0.0037122280376860215,-0.0014925077900002147,0.03550024923683397,0.3560126582278481,0.24188958451906659,-0.14092661889658648,-0.2588590991471224,-0.047281478639520154,-0.9365378564828579,-1.5991602620072776,-1.4225440754073397,-4.104217713278313,-3.559405225022477,-2.698119514299649,-0.454734453895232,-0.2790699744875236,-0.18194785259044988,0.40166257281577605,0.47707755942818303,0.11102724704836114,-0.009379187137114784,-0.1418838358031,-0.05703989703989704,-0.05862544090169913,0.07017870439314966,0,-0.050597329585382995
BG,2018-12-31,2018,FY,-0.0011136830152421715,0.28385269121813034,0.6125760649087221,1.5701219512195121,0.66875,0.8333333333333331,0.842696629213483,0.004298996472417886,0.0031055516998019263,0.022540130522007196,-2.256461232604374,0.33371255214258627,-0.24992461163194232,-0.22137631551192455,0.0639612386456845,-1.4285011642189742,-1.5932166807449093,-3.094392893956726,-0.7836679200603145,-0.08885786481981674,-0.6588261827694354,-0.2843376201243819,-0.34604507280212465,-0.03131205622248986,0.5650991301504096,0.5845285832330205,0.23805919221394753,0.026593305823016965,0.15707528577059518,0.02935721477399184,-0.07939603124056017,0.12056737588652482,0,-0.009742519137091163
BG,2017-12-31,2017,FY,0.07298671477775956,-0.2676348547717842,-0.5991869918699188,-0.7087033747779752,-0.785234899328859,-0.8224852071005917,-0.8223552894211578,0.0037214382962683775,-0.04696460601926882,0.049286633898549446,-0.47163865546218486,-6.8017751479289945,0.04075015326481689,-0.21716439573304777,-0.1683945682274347,3.105077764607242,3.3052303458289205,-0.2535704541972841,-0.8231307351257849,1.6065601574357824,-0.6775062449912564,-0.22624649847415632,-0.313876192032739,-0.1214994814014867,1.2405961380167438,0.6128090974133902,0.3949952572783476,-0.06153184165232358,0.06306306306306306,-0.016520742130498228,-0.0018081317524790057,0.00041736227045075126,0,0.1191588785046729
BG,2016-12-31,2016,FY,-0.017857553791278333,-0.10508726327515781,-0.060351413292589765,-0.10492845786963434,-0.05815423514538559,-0.021235521235521127,-0.011834319526627316,-0.018516836062109576,-0.02482582236842105,0.15389663531059397,2.121311475409836,-7.666666666666667,0.40085984983876033,-0.15560763637812308,-0.2676925872802646,6.681666654908561,-0.1915911502370545,-0.09923925049246993,0.23317638100522545,-0.1222414503972791,1.5627566619336304,0.08697173969360403,-0.3227242500108234,-0.23709719057511947,2.286427358063664,0.6826967752808344,0.4768132349766393,0.17909690512430237,0.06874160322436185,0.07111756168359942,0.12470450164742056,0.0050335570469798654,0,-0.10522648083623694
BG,2015-12-31,2015,FY,-0.23977887020870872,0.027470431133155285,0.21091581868640147,0.35268817204301073,0.5359223300970873,0.2362768496420046,0.22168674698795177,-0.022097874612196228,0.034013605442176874,0.152157054707673,-0.5639742673338098,-1.0696428571428571,0.40187648779912166,-0.020297560256680027,-0.26819091178733206,0.25578915163958527,1.2482411804962699,2.377026305626211,0.17368314765765674,-0.6670239605163462,11.694637615942662,0.1985994148718074,-0.4776939557419019,-0.3909298731756999,0.6318053623723233,0.16939127769867046,0.33205426311408454,-0.09958885335769758,-0.19589485055815628,-0.16414706980216498,-0.22054351524612842,-0.08307692307692308,0,-0.15138971023063277
