symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
MGM,2024-12-31,34.65,307408000,10651687200,2415532000,31610449000,39846604200
MGM,2023-12-31,44.68,354926000,15858093680,2927833000,31615601000,44545861680
MGM,2022-12-31,33.53,409201000,13720509530,5911893000,33994990000,41803606530
MGM,2021-12-31,44.88,481930000,21629018400,4703059000,24692632000,41618591400
MGM,2020-12-31,31.51,494152000,15570729520,5101637000,21017669000,31486761520
MGM,2019-12-31,33.27,524173000,17439235710,2329604000,15664572000,30774203710
MGM,2018-12-31,24.26,544253000,13203577780,1526762000,15131416000,26808231780
MGM,2017-12-31,33.39,572253000,19107527670,1499995000,12909094000,30516626670
MGM,2016-12-31,28.83,568134000,16379303219,1446581000,12987595000,27920317219
MGM,2015-12-31,22.72,542873000,12334074560,1670312000,12696753000,23360515560
MGM,2014-12-31,21.38,489765040,10471176555,1713715000,14050605000,22808066555
MGM,2013-12-31,23.52,489365461,11509875642,1803669000,13635752000,23341958642
MGM,2012-12-31,11.64,488312430,5683956685,1543509000,13796019000,17936466685
MGM,2011-12-31,10.43,488652000,5096640360,1865913000,13840616000,17071343360
MGM,2010-12-31,14.85,450449000,6689167650,498964000,12246946000,18437149650
MGM,2009-12-31,9.12,378513000,3452038559,2056207000,14312698000,15708529559
MGM,2008-12-31,13.76,279815000,3850254400,295644000,13464166000,17018776400
MGM,2007-12-31,84.02,286809000,24097692180,416124000,11175229000,34856797180
MGM,2006-12-31,57.35,283084716,16234908462,452944000,12994869000,28776833462
MGM,2005-12-31,36.67,279080769,10233891799,377933000,12355447000,22211405799
MGM,2004-12-31,5.94,278602703,1654900055,435128000,5458862000,6678634055
MGM,2003-12-31,8.55,297191463,2539501051,279606000,5530898000,7790793051
MGM,2002-12-31,16.49,315618000,5202963045,211234000,5220734000,10212463045
MGM,2001-12-31,14.44,320405660,4625055702,208971000,5463392000,9879476702
MGM,2000-12-31,14.09,289628829,4081956308,227968000,5880819000,9734807308
MGM,1999-12-31,12.58,232589189,2925535892,121522000,1330206000,4134219892
MGM,1998-12-31,6.78,222412903,1508237498,82000000,552800000,1979037498
MGM,1997-12-31,9.03,231458333,2090358069,34600000,68400000,2124158069
MGM,1996-12-31,8.72,208095238,1814330356,61400000,94000000,1846930356
MGM,1995-12-31,5.75,194176000,1116512000,110000000,563700000,1570212000
MGM,1994-12-31,6.03,195952000,1181835500,75900000,487700000,1593635500
MGM,1993-12-31,9.78,189677419,1855282254,211300000,498900000,2142882254
MGM,1992-12-31,4.78,167500000,800859375,580000000,505800000,726659375
MGM,1991-12-31,2.84,122000000,346937500,209800000,700000,137837500
MGM,1990-12-31,2.44,100425532,244787234,6200000,83700000,322287234
MGM,1989-12-31,3.91,83934426,328183605,98100000,500000,230583605
MGM,1988-12-31,2.56,71666667,183466667,15500000,44100000,212066667
