symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
TKO,2024-12-31,142.11,81340000,11559227400,525556000,3035377000,14069048400
TKO,2023-12-31,81.58,82808019,6755478190,235839000,3026895000,9546534190
TKO,2022-12-31,68.52,83162215,5698274971,180574000,2783385000,8301085971
TKO,2021-12-31,49.34,83162446,4103235085,874688000,2851817000,6080364085
TKO,2020-12-31,48.05,83162446,3995955530,462102000,719962000,4253815530
TKO,2019-12-31,64.87,78157000,5070044590,90447000,578945000,5558542590
TKO,2018-12-31,74.72,77536000,5793489920,167457000,213904000,5839936920
TKO,2017-12-31,30.58,76743000,2346800940,137700000,213496000,2422596940
TKO,2016-12-31,18.4,76149000,1401141600,211976000,202725000,1391890600
TKO,2015-12-31,17.84,75696000,1350416640,38019000,21575000,1333972640
