symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
EVRG,2024-12-31,61.55,230300000,14174965000,22000000,14069500000,28222465000
EVRG,2023-12-31,53.43,230000000,12288900000,27700000,13147100000,25408300000
EVRG,2022-12-31,62.93,229900000,14467607000,25200000,12036100000,26478507000
EVRG,2021-12-31,68.61,229000000,15711690000,26200000,11165500000,26850990000
EVRG,2020-12-31,55.51,227200000,12611872000,144900000,10321100000,22788072000
EVRG,2019-12-31,65.09,239500000,15589055000,23200000,9949800000,25515655000
EVRG,2018-12-31,56.77,213900000,12143103000,160300000,8526700000,20509503000
EVRG,2017-12-31,52.8,142500000,7524000000,3400000,4073200000,11593800000
EVRG,2016-12-31,56.35,142100000,8007335000,3066000,4018421000,12022690000
EVRG,2015-12-31,42.41,137957515,5850778211,3231000,3580656000,9428203211
EVRG,2014-12-31,41.24,130014941,5361816166,4556000,3639178000,8996438166
EVRG,2013-12-31,32.17,127462994,4100484516,4487000,3575839000,7671836516
EVRG,2012-12-31,28.62,126711869,3626493690,5829000,3407156000,7027820690
EVRG,2011-12-31,28.78,116890552,3364110086,3539000,3054806000,6415377086
EVRG,2010-12-31,25.16,111629292,2808592986,928000,3033463000,5841127986
EVRG,2009-12-31,21.72,109647689,2381547805,3860000,2844139000,5221826805
EVRG,2008-12-31,20.51,103958414,2132187071,22914000,2631713000,4740986071
EVRG,2007-12-31,25.94,90675511,2352122755,5753000,2194193000,4540562755
EVRG,2006-12-31,25.96,87509800,2271754408,18196000,1723265000,3976823408
EVRG,2005-12-31,21.5,86855485,1867392927,40969000,1662990000,3489413927
EVRG,2004-12-31,22.87,82941374,1896869223,26867000,1704901000,3574903223
EVRG,2003-12-31,20.25,72429000,1466687250,79559000,2238287000,3625415250
EVRG,2002-12-31,9.9,71732000,710146800,113049000,3012051000,3609148800
EVRG,2001-12-31,17.2,70650000,1215180000,96388000,3361579000,4480371000
EVRG,2000-12-31,25.38,68962245,1750261778,8762000,3314674000,5056173778
EVRG,1999-12-31,16.94,67080281,1136339960,11040000,3700154000,4825453960
EVRG,1998-12-31,33.25,65633743,2182321954,16400000,3541400000,5707321954
EVRG,1997-12-31,43,66511318,2859986674,76600000,2445700000,5229086674
EVRG,1996-12-31,30.88,70124481,2165443973,3700000,2662300000,4824043973
EVRG,1995-12-31,34.13,67047970,2288347216,2400000,1610800000,3896747216
EVRG,1994-12-31,28.63,66453901,1902575185,2700000,1665300000,3565175185
EVRG,1993-12-31,34.88,59384058,2071315943,0,0,2071315943
EVRG,1992-12-31,31.5,52318182,1648022733,0,0,1648022733
EVRG,1991-12-31,28.38,34502618,979184298,0,0,979184298
EVRG,1990-12-31,21.13,34622222,731567550,0,0,731567550
EVRG,1989-12-31,25,34585366,864634150,0,0,864634150
EVRG,1988-12-31,22.88,34577778,791139560,0,0,791139560
EVRG,1987-12-31,22.63,34552846,781930904,0,0,781930904
EVRG,1986-12-31,27.19,34485597,937663382,0,0,937663382
EVRG,1985-12-31,19.88,34199134,679878783,0,0,679878783
