symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
MTCH,2029-12-31,4346681149,4511403991,4432800000,1079170399,1120066892,1100551520,990052370,1027571626,1009667835,1115261330,1170532548,1144158304,1361530335,1413127205,1388505727,4.1,4.19451,3.99645,2,1
MTCH,2028-12-31,4102833330,4102833333,4102833332,1018629186,1018629187,1018629187,934510658,934510659,934510659,901373493,1286480434,1093926963.5,1285148794,1285148795,1285148795,3.92333,4.61,3.23,3,3
MTCH,2027-12-31,3784546016,3786326165,3785436091,939606540,940048506,939827523,862013712,862419180,862216446,670633041,1037952507,742272740,1185450238,1186007842,1185729040,3.2157,3.71942,2.40316,16,15
MTCH,2026-12-31,3534746818,3665291445,3594998185,877587751,909998662,892546633,805116443,834850857,818840019,702644358,855914130,779279244,1107204520,1148095597,1126077325,2.73899,3.0671,2.51787,16,10
MTCH,2025-12-31,3413369404,3542723247,3480996967,847452826,879568095,864243030,777470063,806933250,792873730,605452296,638677537,622064916.5,1069184931,1109703013,1090368215,2.22912,2.28865,2.16959,16,10
MTCH,2024-12-31,3467045287,3538692829,3477036772,860779182,878567445,863259814,789695928,806015234,791971709,506086333,558441343,545648000,1085998068,1108440547,1089127745,1.9511,2.00113,1.81352,17,6
MTCH,2023-12-31,3370253670,3497973589,3437027000,836748285,868457893,853326405,767649505,796740530,782858602,651584201,683877371,653928000,1055679598,1095685878,1076595306,2.3954,2.45062,2.3349,8,4
MTCH,2022-12-30,3147373641,3231895801,3190022363,336527675,655013637,495770657,529080166,800714287,664897227,53302670,252868701,153085686,751693319,1127539978,939616649,1.39645,1.42028,1.37218,7,7
MTCH,2021-12-30,2957343049,3036761971,2997416747,318349433,614089716,466219575,631519740,947279611,789399676,166745448,386932813,276839131,726412487,1089618731,908015609,2.15984,2.1967,2.1223,16,6
MTCH,2020-12-30,2356889592,2420183443,2388826801,332317729,582942451,457630090,418851454,712087752,565469603,161068556,341093122,251080840,754172541,1131258811,942715676,2.10387,2.13977,2.0673,15,14
MTCH,2019-12-30,3310034570,4965051857,4137543214,494391308,741586963,617989136,398341140,597511709,497926425,289056819,433585230,361321025,1676789638,2515184459,2095987049,1.33,1.6,1.06,16,16
MTCH,2018-12-30,3023783603,4535675404,3779729504,639356801,959035201,799196001,394006204,591009306,492507755,434303303,651454956,542879130,1598437241,2397655861,1998046551,1.15,1.39,0.91,16,16
MTCH,2017-12-30,3457018654,5185527983,4321273319,202445174,364090488,283267831,172023858,279159652,225591755,279616252,419424379,349520316,1932693972,2899040957,2415867465,1.005,1.2,0.81,18,18
MTCH,2016-12-30,2079901895,3119852843,2599877369,-14565453,174390257,79912402,-147787532,14986828,-66400352,-123088364,-2030985,-62559675,1117544847,1676317271,1396931059,0.54,0.65,0.43,12,12
