symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
ARE,2028-12-31,2923400000,2984400000,2953900000,1873833639,1912933267,1893383453,765377963,781348428,773363195,-18533767,-16336573,-17435170,196691797,200795991,198743894,-0.1,-0.09494089,-0.10771,2,1
ARE,2027-12-31,2707929614,2747471278,2727700446,1735721969,1761067286,1748394627,708965469,719317907,714141688,-112090491,-98798006,-105444248.5,182194548,184854985,183524767,-0.60477,-0.57417,-0.65142,6,1
ARE,2026-12-31,2719308619,2834356292,2761144137,1743015655,1816758626,1769831281,711944617,742065351,722897611,-25659227,-24912439,-25285833,182960149,190700771,185774921,-0.14752,-0.14478,-0.14912,6,3
ARE,2025-12-31,2992892031,3012844644,3002868338,1918376468,1931165644,1924771056,783571734,788795545,786183640,-317877084,-317171593,-317524338.5,201367351,202709800,202038575,-1.84531,-1.84326,-1.84736,6,5
ARE,2024-12-31,3075214918,3268171502,3085103069,1971143587,2094824417,1977481669,805124762,855642898,807713588,532349821,574629387,553489604,206906188,219888666,207571481,3.10033,3.33949,3.09378,6,3
ARE,2023-12-31,2890686155,3186213511,3007736000,1852864801,2042291188,1927891118,756813122,834185403,787458047,133114126,151023276,139731000,194490749,214374380,202366081,0.81482,0.87768,0.7736,5,1
ARE,2022-12-30,2230654419,2457500494,2346002166,1253473154,1880209732,1566841443,693823733,1040735601,867279667,-222674455,107516007,-57579224,199011373,298517060,248764217,3.50283,3.71925,3.27894,2,3
ARE,2021-12-30,1982144260,2183718131,2084641479,1405128925,2107693390,1756411158,505201488,757802233,631501861,465209326,697813989,581511658,147377608,221066414,184222011,3.95371,4.19799,3.701,3,2
ARE,2020-12-30,1776713366,1957395972,1868587698,1138833301,1254646787,1197722681,720296053,1080444079,900370066,1546552410,2319828618,1933190514,193039629,289559445,241299537,3.19667,3.39418,2.99234,5,2
ARE,2019-12-30,1101726110,1213765985,1158696667,900800977,1351201467,1126001222,443862374,665793563,554827969,116307785,302895027,209601406,112014532,168021799,140018166,1.90015,2.01755,1.7787,2,3
ARE,2018-12-30,962692889,1060593801,1012474000,617064486,679816769,648973059,448440119,672660178,560550149,364000489,603248626,483624558,105811935,158717904,132264920,4.33896,4.60704,4.06162,6,5
ARE,2017-12-30,819838907,903212304,862233000,588527051,882790577,735658814,255629430,383444146,319536788,136531194,204796793,170663994,62902713,94354070,78628392,1.5984,1.69716,1.49623,6,5
ARE,2016-12-30,864210062,952095778,908898600,579169507,926854164,753011836,485367933,728051902,606709918,-397500724,-201361374,-299431049,127759082,191638626,159698855,-1.35269,-1.26623,-1.43627,11,12
ARE,2015-12-30,781449373,860918753,821858333,413538357,620307537,516922947,188098492,282147737,235123115,118900506,178350758,148625632,47365521,71048282,59206902,1.60741,1.70672,1.50467,9,8
ARE,2014-12-30,588980238,883470357,736225298,332235916,498353875,415294896,179472922,269209384,224341153,86082308,135107464,110594886,43087956,64631934,53859945,1.78,2.14,1.42,13,13
ARE,2013-12-30,477486091,716229139,596857615,299276871,448915308,374096090,146906860,220360292,183633576,102139281,153208922,127674102,36835039,55252560,46043800,1.44,1.74,1.14,16,16
ARE,2012-12-30,521202086,781803130,651502608,312184653,468276980,390230817,34048000,51072000,42560000,90864481,136296722,113580602,29573282,149124468,89348875,1.57,1.89,1.25,18,18
ARE,2011-12-30,467027562,700541344,583784453,318947950,478421925,398684938,122272902,183409354,152841128,118703324,178054986,148379155,190146123,285219186,237682655,2.26,2.71,1.81,17,17
ARE,2009-12-30,309882976,464824465,387353721,232762137,349143206,290952672,81130738,121696108,101413423,94136131,141204197,117670164,108190710,162286066,135238388,1.95,2.35,1.55,17,17
