date,symbol,calendarYear,period,growthNetIncome,growthDepreciationAndAmortization,growthDeferredIncomeTax,growthStockBasedCompensation,growthChangeInWorkingCapital,growthAccountsReceivables,growthInventory,growthAccountsPayables,growthOtherWorkingCapital,growthOtherNonCashItems,growthNetCashProvidedByOperatingActivites,growthInvestmentsInPropertyPlantAndEquipment,growthAcquisitionsNet,growthPurchasesOfInvestments,growthSalesMaturitiesOfInvestments,growthOtherInvestingActivites,growthNetCashUsedForInvestingActivites,growthDebtRepayment,growthCommonStockIssued,growthCommonStockRepurchased,growthDividendsPaid,growthOtherFinancingActivites,growthNetCashUsedProvidedByFinancingActivities,growthEffectOfForexChangesOnCash,growthNetChangeInCash,growthCashAtEndOfPeriod,growthCashAtBeginningOfPeriod,growthOperatingCashFlow,growthCapitalExpenditure,growthFreeCashFlow
2024-12-31,LYV,2024,FY,0.6071713758777376,0.06409866930342088,-15.097278386114771,-0.04838779223691132,5.742690441851318,1.3450951898185222,0,-0.9693984945711304,8.362969782127687,-1.0421472723421463,0.2657431469712555,-0.5198994993205717,-0.7537359724806857,0,0,0.6604319559346966,-0.22775921414764194,-1.8713614199277808,0,0,0,0.050147965828991725,-6.54517019740837,-9.879739671760046,-1.21469805838109,-0.021293145840425867,0.11009619952620853,0.2657431469712555,-0.42061242653974584,0.18283078954216264
2023-12-31,LYV,2023,FY,0.7199658840693756,0.1484990310594343,-7.114460341714127,0.053703350325763975,-1.2152314091177747,-0.13311435696165974,0,-0.5505998056194732,-1.621207560799422,-0.0462319725611016,-0.2572539013987108,-0.26323853850451895,0.7941099636008987,0,0,-1.003517225801594,0.1132751618152878,8.21486285814116,0,0,0,-0.9002088271557196,0.3910911120413004,1.2226281970517827,-0.1551606904404958,0.1116429518061341,0.14984311934714079,-0.2560441425867997,-0.34524719349195837,-0.4009040594265877
2022-12-31,LYV,2022,FY,1.6721458772047977,0.08095330753320505,1.7468617076460213,-0.47429742472663694,-0.6404422114405186,0.04376240439726222,0,-0.23832086109375689,-0.8943572850356446,355.7117263843648,0.03059641642442187,-1.2732724868071288,0.1481029059761429,0,0,-8.467515274949083,-0.3840275009612637,0.5825896723029944,-1,0,0,-2.035059375863021,-1.1223735029863438,-3.0062865664792935,-0.6871885614856026,0.14824321493222298,0.9194616482075557,0.028920546701951287,-1.2103307181200496,-0.08574695168978994
2021-12-31,LYV,2021,FY,0.6669278199355506,-0.14174114736353796,0.7455183884679357,0.7909041911557119,21.32645330178587,-1.9890396829926538,0,1.9537942718206605,-0.025660673530717833,-1.0060398591355328,2.6435182963075095,0.28544159890711407,-11.136366364563951,0,0,-1.426845170825002,-1.5303799841115406,-2.54035563300739,0,0,0,0.6799766677272245,-0.13239936537188113,-2.4742093691865383,31.430059420751554,0.9194616482075557,0.029179441622929365,2.6435182963075095,0.28199668477015755,2.24099366231316
2020-12-31,LYV,2020,FY,-16.461966636212907,0.0924207923133577,-80.45591397849462,1.3960028697345495,1.2759814801307368,4.070166216080906,1,-29.04052700348432,9.967482529363128,-0.309233727669926,-3.3061456033956103,0.3394052527150566,0.8854504702711622,0,0,1.300582717081711,0.6757424023154848,0.9291348306641023,0,0,0,-0.3214827964775408,3.1049776672372746,3.5414768331470814,-0.2482533137579525,0.029179441622929365,0.040383011879137315,-3.3061456033956103,0.39149105998190403,-13.562978567855632
2019-12-31,LYV,2019,FY,0.3085233562098738,0.14866154932747608,0.925564270850008,0.07026896581984117,-2.0810241506713525,-0.17989500033227743,0.3596553498522016,-1.141965442297169,-0.7437416373763203,-0.07473562437914168,-0.5010726582595748,-0.34913043659546433,-0.7447653321337532,0,0,0.1528815397726644,-0.39059666860531805,-0.09208633452881647,0,0,0,0.3645556186383759,0.7421444613950334,0.8616436726926736,-0.8251868921568092,0.040383011879137315,0.3004015699723647,-0.5010726582595748,-0.32804405673357223,-0.8439387320359754
2018-12-31,LYV,2018,FY,10.620787239516336,-0.15148155790786197,0.9126770013559038,0.06612092152964566,1.0647342021412678,-0.018110058637798826,-0.11367619685022902,-0.3180301116801356,11.86889777014156,1.6734909989410518,0.5101087050657395,-0.005863233166271731,-1.2802806499261448,0,0,-4.634611786716557,-0.5168810632933031,-2.6118894050787063,0,0,0,-2.493479388125486,2.485517339061873,-1.6448149454729513,0.8390491780230375,0.30289505084582335,0.1979777163627979,0.5113594411610803,-0.10444966561352301,0.7805538477987758
2017-12-31,LYV,2017,FY,-0.6169877321771691,0.12853430314801648,-8.065897858319605,0.3065733581884302,0.569400170337024,0.0897021789116391,-0.8425332182384314,1.4476893304089795,-0.8370391561314984,-0.10563740228502706,0.04139199217021106,-0.37167988862489715,0.6960415055748173,0,0,-0.32476867151354927,0.23187885864888377,0.8173214618238027,0,0,0,0.44266227385700246,-2.2809236785872677,3.7886396201800725,0.3368073890435234,0.195685026310256,0.17148470023980816,0.04270531724380324,-0.3851528093257285,-0.10644934770874037
2016-12-31,LYV,2016,FY,2.287145665546325,0.016136300130147694,0.1789616064925606,-0.019124126974611074,1.6148310505015746,-1.1733918346099501,0,54.68247126436781,3.3495652422630284,0.8319517501583542,0.9448797157093947,-0.21991564379504672,-1.1519977097461038,0,0,0.6703344590914043,-0.4656322490850044,-8.546020859223836,0,0,0,-2.6588770223115152,3.720447503359017,0.09473011693642067,3.8321251140626584,0.17148470023980816,-0.05709286852880801,0.9902932025769315,-0.16350043293400018,1.7347416000418039
2015-12-31,LYV,2015,FY,0.8490282431785543,0.07903993828485127,0.4558990036231884,-0.14522534525609163,-0.05551607605331312,-3.6834076344385625,0,-0.9235803065571611,0.5569663562060445,-0.7285280660306828,0.05369550187222333,-0.02080422962023684,0.5136767271572334,0,0,-0.6154523055262232,0.24280628893503411,0.749504478411809,0,0,0,-0.06136191464885946,-1.151409093928524,-0.1974776278573747,-1.9524292353189692,-0.05709286852880801,0.06376694910035838,0.1142983345025593,-0.0827007702694194,0.025913193816215346
