symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
DDOG,-1.63247,-2.32202,-11.65049,-11.88908,-12.23017,0,-8.40181,110.66142,43.79233,256.24501,256.24501
