holder,shares,dateReported,change
MACKENZIE FINANCIAL CORP,41229,2025-09-30,37949
STIFEL FINANCIAL CORP,41107,2025-09-30,18198
BANK OF MONTREAL /CAN/,38001,2025-09-30,14756
HARDING LOEVNER LP,37181,2025-09-30,-3357
ICICI Prudential Asset Management Co Ltd,35323,2025-09-30,-28603
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",35323,2025-09-30,-42983
TWINBEECH CAPITAL LP,34342,2025-09-30,-7238
SORA INVESTORS LLC,34137,2025-09-30,-8215
NATIONAL BANK OF CANADA /FI/,34017,2025-09-30,-5202
Woodline Partners LP,33880,2025-09-30,33880
PRUDENTIAL FINANCIAL INC,33595,2025-09-30,83
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,33231,2025-09-30,27950
Illinois Municipal Retirement Fund,32287,2025-09-30,-3338
APG Asset Management N.V.,31500,2025-09-30,0
LAZARD ASSET MANAGEMENT LLC,30232,2025-09-30,5371
Schonfeld Strategic Advisors LLC,30146,2025-09-30,2881
BANK OF NOVA SCOTIA,29930,2025-09-30,1505
CAMBIAR INVESTORS LLC,29417,2025-09-30,-18370
"Chevy Chase Trust Holdings, LLC",28426,2025-09-30,-1498
Quadrature Capital Ltd,28275,2025-09-30,16845
Aquatic Capital Management LLC,27006,2025-09-30,-3316
"Otter Creek Advisors, LLC",26916,2025-09-30,12566
VICTORY CAPITAL MANAGEMENT INC,26385,2025-09-30,6895
"TWO SIGMA INVESTMENTS, LP",26332,2025-09-30,26332
JANUS HENDERSON GROUP PLC,26298,2025-09-30,-1493
Treasurer of the State of North Carolina,24623,2025-09-30,-957
Police & Firemen's Retirement System of New Jersey,24356,2025-09-30,3493
Integrated Wealth Concepts LLC,23820,2025-09-30,23820
Brevan Howard Capital Management LP,23457,2025-09-30,10208
"NATIXIS ADVISORS, L.P.",22829,2025-09-30,-3337
Baader Bank Aktiengesellschaft,22383,2025-09-30,22383
"AIMZ Investment Advisors, LLC",22095,2025-09-30,-235
GLOBEFLEX CAPITAL L P,22089,2025-09-30,-25800
Hillsdale Investment Management Inc.,22000,2025-09-30,7400
Capital International Sarl,21718,2025-09-30,553
"SG Americas Securities, LLC",21689,2025-09-30,20396
"IEQ CAPITAL, LLC",21664,2025-09-30,11225
Pacific Capital Partners Ltd,21500,2025-09-30,-1000
DARK FOREST CAPITAL MANAGEMENT LP,21446,2025-09-30,21446
"MML INVESTORS SERVICES, LLC",21300,2025-09-30,2524
"HUSSMAN STRATEGIC ADVISORS, INC.",21000,2025-09-30,0
"ADAGE CAPITAL PARTNERS GP, L.L.C.",20700,2025-09-30,-41200
Cetera Investment Advisers,20656,2025-09-30,9244
"MOORE CAPITAL MANAGEMENT, LP",20185,2025-09-30,12692
Hosking Partners LLP,20097,2025-09-30,-344
GREAT WEST LIFE ASSURANCE CO /CAN/,19223,2025-09-30,0
"Rafferty Asset Management, LLC",18771,2025-09-30,270
UniSuper Management Pty Ltd,18564,2025-09-30,914
TEACHER RETIREMENT SYSTEM OF TEXAS,18341,2025-09-30,3336
AMERICAN CENTURY COMPANIES INC,18281,2025-09-30,-30
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,18206,2025-09-30,1205
Janney Montgomery Scott LLC,18206,2025-09-30,18206
Engineers Gate Manager LP,18189,2025-09-30,6665
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,18186,2025-09-30,-519
"HighTower Advisors, LLC",17771,2025-09-30,346
Universal- Beteiligungs- und Servicegesellschaft mbH,17468,2025-09-30,2191
Arizona State Retirement System,16764,2025-09-30,249
"WEST MICHIGAN ADVISORS, LLC",16525,2025-09-30,15267
AIA Group Ltd,16458,2025-09-30,6373
Cerity Partners LLC,16106,2025-09-30,-21059
OAK RIDGE INVESTMENTS LLC,15394,2025-09-30,278
"State of Tennessee, Treasury Department",15373,2025-09-30,0
Zurcher Kantonalbank (Zurich Cantonalbank),15324,2025-09-30,1332
STATE OF MICHIGAN RETIREMENT SYSTEM,15027,2025-09-30,-400
"NewEdge Advisors, LLC",14761,2025-09-30,1563
"VELA Investment Management, LLC",14686,2025-09-30,8868
BANK HAPOALIM BM,14371,2025-09-30,81
Czech National Bank,14146,2025-09-30,298
ProShare Advisors LLC,14030,2025-09-30,32
AXA Investment Managers S.A.,13919,2025-09-30,13919
Handelsbanken Fonder AB,13900,2025-09-30,0
"MetLife Investment Management, LLC",13801,2025-09-30,-600
Taylor Frigon Capital Management LLC,13725,2025-09-30,2038
"Holocene Advisors, LP",13531,2025-09-30,-8938
"COMMONWEALTH EQUITY SERVICES, LLC",13241,2025-09-30,396
Andra AP-fonden,13133,2025-09-30,13133
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,13047,2025-09-30,-365
CAPITAL INTERNATIONAL LTD /CA/,12774,2025-09-30,0
"Linden Thomas Advisory Services, LLC",12377,2025-09-30,24
"Twin Tree Management, LP",12281,2025-09-30,12281
J. Goldman & Co LP,12275,2025-09-30,12275
"STONE RUN CAPITAL, LLC",12140,2025-09-30,-660
TORONTO DOMINION BANK,12113,2025-09-30,-5466
PUBLIC SECTOR PENSION INVESTMENT BOARD,12019,2025-09-30,339
BLAIR WILLIAM & CO/IL,12014,2025-09-30,-10785
Elo Mutual Pension Insurance Co,12007,2025-09-30,12007
Retirement Systems of Alabama,11881,2025-09-30,-276
KLP KAPITALFORVALTNING AS,11800,2025-09-30,100
"Ensign Peak Advisors, Inc",11451,2025-09-30,-81015
Federation des caisses Desjardins du Quebec,11444,2025-09-30,4057
"Gotham Asset Management, LLC",11428,2025-09-30,-7429
"Cambridge Investment Research Advisors, Inc.",11035,2025-09-30,324
Circumference Group LLC,11000,2025-09-30,11000
Pictet Asset Management Holding SA,10930,2025-09-30,-617
Creative Planning,10601,2025-09-30,2417
DekaBank Deutsche Girozentrale,10549,2025-09-30,0
Squarepoint Ops LLC,10524,2025-09-30,8938
AMALGAMATED BANK,10517,2025-09-30,-336
"PRESCOTT GROUP CAPITAL MANAGEMENT, L.L.C.",10000,2025-09-30,0
Point72 (DIFC) Ltd,9918,2025-09-30,9918
Oak Thistle LLC,9863,2025-09-30,9863
NATIXIS,9713,2025-09-30,6656
Maxi Investments CY Ltd,9650,2025-09-30,-4765
TOCQUEVILLE ASSET MANAGEMENT L.P.,9500,2025-09-30,0
"Summit Trail Advisors, LLC",9243,2025-09-30,7923
Atlantic Union Bankshares Corp,9180,2025-09-30,9180
Utah Retirement Systems,9043,2025-09-30,0
"PNC FINANCIAL SERVICES GROUP, INC.",9024,2025-09-30,-2813
"Inspire Investing, LLC",8817,2025-09-30,919
"Portside Wealth Group, LLC",8589,2025-09-30,2607
Quest Partners LLC,8514,2025-09-30,6538
"Mirae Asset Global Investments Co., Ltd.",8346,2025-09-30,798
AZZAD ASSET MANAGEMENT INC /ADV,8301,2025-09-30,8301
VIRGINIA RETIREMENT SYSTEMS ET AL,8200,2025-09-30,4200
"Brinker Capital Investments, LLC",8021,2025-09-30,-20
"Allspring Global Investments Holdings, LLC",7924,2025-09-30,-7377
COMERICA BANK,7613,2025-09-30,-141
"Pathstone Holdings, LLC",7428,2025-09-30,1462
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,7339,2025-09-30,-458
ING GROEP NV,7200,2025-09-30,7200
CIBC Asset Management Inc,7194,2025-09-30,-11
ACADIAN ASSET MANAGEMENT LLC,7077,2025-09-30,-51019
GSA CAPITAL PARTNERS LLP,7052,2025-09-30,4452
GUGGENHEIM CAPITAL LLC,6998,2025-09-30,6998
"ASSETMARK, INC",6986,2025-09-30,-309
Man Group plc,6918,2025-09-30,-8317
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",6843,2025-09-30,-264
"YOUSIF CAPITAL MANAGEMENT, LLC",6839,2025-09-30,-306
"Capital International, Inc./CA/",6818,2025-09-30,370
Aurora Investment Counsel,6776,2025-09-30,418
"Glenmede Investment Management, LP",6773,2025-09-30,-231
Point72 Hong Kong Ltd,6600,2025-09-30,6600
"CWM, LLC",6546,2025-09-30,71
"Sender Co & Partners, Inc.",6476,2025-09-30,6476
"Jump Financial, LLC",6389,2025-09-30,-9297
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,6380,2025-09-30,1429
LECAP ASSET MANAGEMENT LTD,6281,2025-09-30,6281
"State of Alaska, Department of Revenue",6091,2025-09-30,-269
NORDEN GROUP LLC,5980,2025-09-30,1569
"GHP Investment Advisors, Inc.",5976,2025-09-30,-14
Gibbs Wealth Management,5950,2025-09-30,716
LMR Partners LLP,5672,2025-09-30,0
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,5627,2025-09-30,-192
"Toroso Investments, LLC",5557,2025-09-30,-721
"Rakuten Investment Management, Inc.",5284,2025-09-30,5284
"Pacer Advisors, Inc.",5116,2025-09-30,529
"Vanguard Personalized Indexing Management, LLC",5060,2025-09-30,713
Aaron Wealth Advisors LLC,4963,2025-09-30,4963
"Crossmark Global Holdings, Inc.",4855,2025-09-30,1439
HRT FINANCIAL LP,4792,2025-09-30,4792
Penserra Capital Management LLC,4689,2025-09-30,4689
"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",4536,2025-09-30,3077
Vestcor Inc,4489,2025-09-30,984
"Savant Capital, LLC",4482,2025-09-30,4482
MAI Capital Management,4442,2025-09-30,-152
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,4441,2025-09-30,0
B. Metzler seel. Sohn & Co. AG,4436,2025-09-30,0
"Badgley Phelps Wealth Managers, LLC",4415,2025-09-30,0
TRANSATLANTIQUE PRIVATE WEALTH LLC,4327,2025-09-30,-60
"Atria Investments, Inc",4318,2025-09-30,1641
"XPONANCE, INC.",4275,2025-09-30,-561
"Empowered Funds, LLC",4253,2025-09-30,840
CAPTRUST FINANCIAL ADVISORS,4235,2025-09-30,64
ASR Vermogensbeheer N.V.,4235,2025-09-30,-49
Board of the Pension Protection Fund,4200,2025-09-30,4200
STEVENS CAPITAL MANAGEMENT LP,4138,2025-09-30,2116
SHERBROOKE PARK ADVISERS LLC,4129,2025-09-30,1152
Canada Post Corp Registered Pension Plan,4113,2025-09-30,-1431
"Catalytic Wealth RIA, LLC",4079,2025-09-30,4079
MIZUHO SECURITIES USA LLC,4057,2025-09-30,136
"NISA INVESTMENT ADVISORS, LLC",4045,2025-09-30,-57
Daiwa Securities Group Inc.,4030,2025-09-30,151
"NDVR, Inc.",4001,2025-09-30,1
THRIVENT FINANCIAL FOR LUTHERANS,3869,2025-09-30,1642
Sterling Capital Management LLC,3670,2025-09-30,-253
MERCER GLOBAL ADVISORS INC /ADV,3664,2025-09-30,2373
Fairtree Asset Management (Pty) Ltd,3643,2025-09-30,0
"BOOTHBAY FUND MANAGEMENT, LLC",3609,2025-09-30,3609
"DIVERSIFY WEALTH MANAGEMENT, LLC",3487,2025-09-30,535
Campbell & CO Investment Adviser LLC,3378,2025-09-30,3378
BROWN ADVISORY INC,3333,2025-09-30,-558
"Mariner, LLC",3315,2025-09-30,391
Raiffeisen Bank International AG,3309,2025-09-30,0
"CI Private Wealth, LLC",3281,2025-09-30,1541
HARTFORD INVESTMENT MANAGEMENT CO,3243,2025-09-30,-158
"Inspire Advisors, LLC",3234,2025-09-30,5
abrdn plc,3220,2025-09-30,-44435
"Norinchukin Bank, The",3125,2025-09-30,-32
Snowden Capital Advisors LLC,3037,2025-09-30,341
"BOKF, NA",3002,2025-09-30,-212
"Cresset Asset Management, LLC",3002,2025-09-30,1420
AVIVA PLC,2987,2025-09-30,-1796
Maryland State Retirement & Pension System,2950,2025-09-30,398
iA Global Asset Management Inc.,2919,2025-09-30,-103
Louisiana State Employees Retirement System,2900,2025-09-30,-100
Perpetual Ltd,2825,2025-09-30,-870
"WOLVERINE TRADING, LLC",2821,2025-09-30,1666
Capital Group Investment Management Pte. Ltd.,2804,2025-09-30,0
TRUST CO OF TOLEDO NA /OH/,2803,2025-09-30,-850
"Sumitomo Mitsui Trust Holdings, Inc.",2739,2025-09-30,-16111
"Foundations Investment Advisors, LLC",2694,2025-09-30,520
OPPENHEIMER & CO INC,2679,2025-09-30,667
TRUIST FINANCIAL CORP,2651,2025-09-30,403
FIFTH THIRD BANCORP,2635,2025-09-30,1138
BRADLEY FOSTER & SARGENT INC/CT,2612,2025-09-30,782
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,2600,2025-09-30,-100
"Dana Investment Advisors, Inc.",2532,2025-09-30,-1975
"SECURIAN ASSET MANAGEMENT, INC",2530,2025-09-30,-432
"Wallace Advisory Group, LLC",2494,2025-09-30,-28
INCEPTIONR LLC,2478,2025-09-30,2478
"CSM Advisors, LLC",2478,2025-09-30,2478
"NICOLET ADVISORY SERVICES, LLC",2459,2025-09-30,-873
CANADA PENSION PLAN INVESTMENT BOARD,2410,2025-09-30,-5539
"CIBC Private Wealth Group, LLC",2374,2025-09-30,-55
ALGERT GLOBAL LLC,2310,2025-09-30,2310
"BAKER TILLY WEALTH MANAGEMENT, LLC",2284,2025-09-30,560
CFC Planning Co LLC,2277,2025-09-30,30
CSS LLC/IL,2250,2025-09-30,2250
Neuberger Berman Group LLC,2245,2025-09-30,-7721
SYON CAPITAL LLC,2243,2025-09-30,2243
Jackson Creek Investment Advisors LLC,2229,2025-09-30,2229
"Clear Creek Financial Management, LLC",2208,2025-09-30,43
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,2205,2025-09-30,-55
"BAILARD, INC.",2153,2025-09-30,2153
Walleye Trading LLC,2143,2025-09-30,1980
"Sompo Asset Management Co., Ltd.",2130,2025-09-30,-2220
"Sequoia Financial Advisors, LLC",2124,2025-09-30,708
"Merit Financial Group, LLC",2116,2025-09-30,-80
GROUPAMA ASSET MANAGMENT,2082,2025-09-30,717
OMERS ADMINISTRATION Corp,2079,2025-09-30,0
Headlands Technologies LLC,2067,2025-09-30,2003
Chicago Partners Investment Group LLC,2066,2025-09-30,2066
Rockefeller Capital Management L.P.,2062,2025-09-30,2062
NORTH STAR ASSET MANAGEMENT INC,2050,2025-09-30,0
"Empirical Financial Services, LLC d.b.a. Empirical Wealth Management",2033,2025-09-30,832
"Asset Management One Co., Ltd.",2023,2025-09-30,-7852
"Three Seasons Wealth, LLC",1995,2025-09-30,-1946
PARK AVENUE SECURITIES LLC,1986,2025-09-30,-169
"Diversify Advisory Services, LLC",1936,2025-09-30,330
OCCUDO QUANTITATIVE STRATEGIES LP,1923,2025-09-30,473
Greenland Capital Management LP,1921,2025-09-30,1921
BI Asset Management Fondsmaeglerselskab A/S,1888,2025-09-30,1888
"SIH Partners, LLLP",1878,2025-09-30,0
"Forum Financial Management, LP",1842,2025-09-30,-125
Net Worth Advisory Group,1793,2025-09-30,1793
ROMAN BUTLER FULLERTON & CO,1788,2025-09-30,330
TOWNSQUARE CAPITAL LLC,1779,2025-09-30,-1303
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",1776,2025-09-30,-31
iSAM Funds (UK) Ltd,1762,2025-09-30,-289
"Cambria Investment Management, L.P.",1748,2025-09-30,453
MOODY NATIONAL BANK TRUST DIVISION,1715,2025-09-30,148
"Kera Capital Partners, Inc.",1712,2025-09-30,1712
NEOS Investment Management LLC,1708,2025-09-30,1708
"Resources Investment Advisors, LLC.",1699,2025-09-30,-22
NOMURA ASSET MANAGEMENT CO LTD,1666,2025-09-30,137
"ADVISOR GROUP HOLDINGS, INC.",1666,2025-09-30,-702
Ashoka WhiteOak Capital Pte Ltd,1652,2025-09-30,0
Tower Research Capital LLC (TRC),1651,2025-09-30,282
GK Wealth Management LLC,1640,2025-09-30,474
Allen Investment Management LLC,1610,2025-09-30,0
"Kovitz Investment Group Partners, LLC",1608,2025-09-30,1608
111 Capital,1595,2025-09-30,1595
"Sumitomo Mitsui DS Asset Management Company, Ltd",1573,2025-09-30,406
KEYBANK NATIONAL ASSOCIATION/OH,1572,2025-09-30,-1960
MIDDLETON & CO INC/MA,1555,2025-09-30,0
CLARET ASSET MANAGEMENT Corp,1513,2025-09-30,-19
COMMERCE BANK,1506,2025-09-30,106
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",1503,2025-09-30,1503
MUFG SECURITIES AMERICAS INC.,1502,2025-09-30,246
"BRASADA CAPITAL MANAGEMENT, LP",1500,2025-09-30,0
"Empirical Finance, LLC",1492,2025-09-30,20
"Colony Group, LLC",1442,2025-09-30,-204
FRANKLIN RESOURCES INC,1438,2025-09-30,-337
Banco BTG Pactual S.A.,1433,2025-09-30,1433
"Steward Partners Investment Advisory, LLC",1418,2025-09-30,178
CIM INVESTMENT MANAGEMENT INC,1417,2025-09-30,-1449
M&T BANK CORP,1410,2025-09-30,-642
"PharVision Advisers, LLC",1397,2025-09-30,-450
"PATTON FUND MANAGEMENT, INC.",1383,2025-09-30,0
MQS Management LLC,1381,2025-09-30,1381
"Blueshift Asset Management, LLC",1353,2025-09-30,1353
GAMMA Investing LLC,1349,2025-09-30,116
NOMURA HOLDINGS INC,1338,2025-09-30,1338
STRS OHIO,1309,2025-09-30,-5702
MACQUARIE GROUP LTD,1271,2025-09-30,-521
"SRS Capital Advisors, Inc.",1187,2025-09-30,1167
"EXCHANGE TRADED CONCEPTS, LLC",1135,2025-09-30,263
Covestor Ltd,1127,2025-09-30,260
MUFG Securities EMEA plc,1066,2025-09-30,899
"FNY Investment Advisers, LLC",1024,2025-09-30,1024
Point72 Europe (London) LLP,956,2025-09-30,956
Quarry LP,938,2025-09-30,328
US BANCORP \DE\,935,2025-09-30,-243
BNP Paribas Asset Management Holding S.A.,911,2025-09-30,-18909
"Horizon Investments, LLC",872,2025-09-30,-9
"1620 INVESTMENT ADVISORS, INC.",840,2025-09-30,411
"IFP Advisors, Inc",816,2025-09-30,-38
"CENTAURUS FINANCIAL, INC.",723,2025-09-30,-38
South Dakota Investment Council,700,2025-09-30,0
HUNTINGTON NATIONAL BANK,682,2025-09-30,125
"NBC SECURITIES, INC.",670,2025-09-30,-539
"Resona Asset Management Co.,Ltd.",597,2025-09-30,-33
Allworth Financial LP,597,2025-09-30,406
"Ameritas Investment Partners, Inc.",535,2025-09-30,0
State of Wyoming,529,2025-09-30,9
Employees Retirement System of Texas,458,2025-09-30,0
"GROUP ONE TRADING, L.P.",446,2025-09-30,-650
"Versant Capital Management, Inc",442,2025-09-30,416
Financial Network Wealth Advisors LLC,424,2025-09-30,140
"Quent Capital, LLC",419,2025-09-30,419
JONES FINANCIAL COMPANIES LLLP,393,2025-09-30,-401
"UMB Bank, n.a.",370,2025-09-30,-20
"Advisory Services Network, LLC",365,2025-09-30,-3574
"SBI Securities Co., Ltd.",360,2025-09-30,45
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",350,2025-09-30,350
"Parallel Advisors, LLC",336,2025-09-30,-30
SJS Investment Consulting Inc.,322,2025-09-30,319
CI INVESTMENTS INC.,315,2025-09-30,48
CX Institutional,312,2025-09-30,-145
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,310,2025-09-30,-910
"BLUE BELL PRIVATE WEALTH MANAGEMENT, LLC",309,2025-09-30,0
Pilgrim Partners Asia Pte Ltd,280,2025-09-30,280
"CVA Family Office, LLC",247,2025-09-30,242
UNIVERSITY OF TEXAS/TEXAS AM INVESTMENT MANAGMENT CO,224,2025-09-30,224
"PRINCIPAL SECURITIES, INC.",215,2025-09-30,-318
"True Wealth Design, LLC",197,2025-09-30,187
Point72 Asia (Singapore) Pte. Ltd.,197,2025-09-30,-10550
BRYN MAWR TRUST Co,194,2025-09-30,32
Compagnie Lombard Odier SCmA,175,2025-09-30,0
MASSMUTUAL TRUST CO FSB/ADV,172,2025-09-30,41
MANNING & NAPIER ADVISORS LLC,169,2025-09-30,169
"Farther Finance Advisors, LLC",166,2025-09-30,60
"ONEFUND, LLC",162,2025-09-30,9
SENTRY INVESTMENT MANAGEMENT LLC,155,2025-09-30,-40
"Clearstead Advisors, LLC",151,2025-09-30,-75
BROWN BROTHERS HARRIMAN & CO,151,2025-09-30,76
"Steigerwald, Gordon & Koch Inc.",150,2025-09-30,150
"MATHER GROUP, LLC.",142,2025-09-30,142
Siemens Fonds Invest GmbH,137,2025-09-30,0
SALEM INVESTMENT COUNSELORS INC,137,2025-09-30,0
SHELL ASSET MANAGEMENT CO,133,2025-09-30,-2257
"Global Retirement Partners, LLC",131,2025-09-30,27
"Washington Trust Advisors, Inc.",125,2025-09-30,0
WHITTIER TRUST CO,121,2025-09-30,121
"Transamerica Financial Advisors, Inc.",112,2025-09-30,112
"Rossby Financial, LCC",111,2025-09-30,63
"Tortoise Investment Management, LLC",108,2025-09-30,0
"CoreCap Advisors, LLC",107,2025-09-30,17
ROTHSCHILD INVESTMENT LLC,105,2025-09-30,-8
"Rakuten Securities, Inc.",101,2025-09-30,-36
"GW&K Investment Management, LLC",98,2025-09-30,41
CLEAR STREET MARKETS LLC,97,2025-09-30,59
"HANTZ FINANCIAL SERVICES, INC.",94,2025-09-30,22
"CULLEN/FROST BANKERS, INC.",91,2025-09-30,63
"EverSource Wealth Advisors, LLC",84,2025-09-30,-45
"WPG Advisers, LLC",80,2025-09-30,-2
Skandinaviska Enskilda Banken AB (publ),78,2025-09-30,-72
TD Waterhouse Canada Inc.,75,2025-09-30,68
Spire Wealth Management,69,2025-09-30,65
TD PRIVATE CLIENT WEALTH LLC,65,2025-09-30,33
"Ronald Blue Trust, Inc.",65,2025-09-30,-268
"Salomon & Ludwin, LLC",65,2025-09-30,65
