symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
PYPL,2028-12-31,39633226541,41116742180,40374984361,9072241562,9411825628,9242033595,7315660120,7589493394,7452576757,7758867577,7894249277,7826558427,6195439231,6427341395,6311390313,7.53278,7.59793,7.46763,2,2
PYPL,2027-12-31,37609936042,37614539687,37612237865,8609100360,8610154157,8609627259,6942193034,6943042794,6942617914,6443213046,7133181776,6788197411,5879159826,5879879464,5879519645,6.55854,6.86543,6.20136,31,17
PYPL,2026-12-31,34808383114,35930587751,35239229538,7967811040,8224689231,8066433917,6425071144,6632212182,6504598507,5697688985,6275715856,5986702420.5,5441222962,5616645234,5508572585,5.82159,6.04015,5.48382,30,26
PYPL,2025-12-31,33011689954,33501863532,33301792684,7556539090,7668742246,7622945039,6093430305,6183908512,6146978632,5320708615,5623265415,5471987015,5160365100,5236988703,5205713763,5.36198,5.41219,5.12099,29,26
PYPL,2024-12-31,31579692031,31779880253,31689795554,7228747683,7274571757,7253950924,5829106377,5866057923,5849429728,4733642444,4848077904,4790860174,4936516151,4967809438,4953727459,4.586,4.6661,4.55596,26,27
PYPL,2023-12-31,30220563873,31986569385,31028000000,6917636526,7321883922,7102462649,5578233044,5904209433,5727272847,4165579584,4484594144,4438000000,4724058154,5000118944,4850276025,4.1496,4.31626,4.00922,13,22
PYPL,2022-12-30,26588683000,28180115819,27520186777,3371798656,5057697985,4214748321,2946029385,4419044079,3682536732,1663281293,2808166129,2235723711,5726136539,8589204809,7157670674,4.0847,4.21204,3.90496,16,23
PYPL,2021-12-30,24480873724,25946146219,25338532839,4167896615,6251844921,5209870769,3169651369,4754477054,3962064212,3080836966,4621255451,3851046209,6227437398,9341156099,7784296749,4.60064,4.74406,4.3982,13,18
PYPL,2020-12-30,20692052480,21930549754,21416974622,4547818188,6821727281,5684772735,2335418745,3503128117,2919273431,2892141568,4338212354,3615176961,5234759488,7852139232,6543449360,3.79435,3.91263,3.62739,13,14
PYPL,2019-12-30,17150393325,18176908959,17751237532,2841677888,4262516834,3552097361,1919812082,2879718124,2399765103,1718537703,2577806555,2148172129,3661561998,5492343001,4576952500,3.06772,3.16335,2.93273,20,14
PYPL,2018-12-30,14936729863,15830749402,15460020930,2445333832,3668000749,3056667291,1680120959,2520181442,2100151201,1575723124,2363584689,1969653907,1983456785,3262349358,2622903072,2.39637,2.47107,2.29092,13,13
PYPL,2017-12-30,12540395871,13290985795,12979734146,2245127490,3367691236,2806409363,1589853734,2384780603,1987317169,1340757728,2011136592,1675947160,2721561000,4082341500,3401951250,1.87294,1.93133,1.79053,15,13
PYPL,2016-12-30,10473012078,11099861295,10839921951,1856754285,2785131428,2320942857,1250194285,1875291428,1562742857,1104114285,1656171428,1380142857,2576457142,3864685714,3220571428,1.4949,1.5415,1.42912,24,27
PYPL,2015-12-30,8887822293,9419791932,9199196875,2034466477,2156236958,2105741659,1640549932,1738743024,1698024702,1258519921,1357484671,1316444171,1389338384,1472495519,1438012248,1.26703,1.30653,1.21128,13,22
