symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
REG,0.1495,-2.21034,-0.92925764,-5.04799,-2.65789,0.14949971,-4.24648,9.26569,53.63792,-1.15945,253.56675
