date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2024-12-31,LII,USD,0001069202,2025-02-11,2025-02-11 15:23:19,2024,FY,5341300000,3569400000,1771900000,0.3317357198,0,658400000,72200000,730600000,6500000,737100000,4306500000,5400000,44100000,95100000,1133000000,0.2121206448,1034800000,0.1937356074,-41000000,993800000,0.1860595735,186900000,806900000,0.151068092,22.67,22.54,35600000,35800000,https://www.sec.gov/Archives/edgar/data/1069202/000162828025004859/0001628280-25-004859-index.htm,https://www.sec.gov/Archives/edgar/data/1069202/000162828025004859/lii-20241231.htm
2023-12-31,LII,USD,0001069202,2024-02-13,2024-02-13 15:45:43,2023,FY,4981900000,3434100000,1547800000,0.3106846785,0,705500000,0,705500000,52200000,757700000,4191800000,4300000,56000000,86000000,879500000,0.1765390714,790100000,0.1585941107,-52600000,737500000,0.1480358899,147400000,590100000,0.1184487846,16.62,16.53,35500000,35700000,https://www.sec.gov/Archives/edgar/data/1069202/000162828024004446/0001628280-24-004446-index.htm,https://www.sec.gov/Archives/edgar/data/1069202/000162828024004446/lii-20231231.htm
2022-12-31,LII,USD,0001069202,2023-02-21,2023-02-21 14:18:16,2022,FY,4718400000,3433700000,1284700000,0.2722744998,0,627200000,0,627200000,1300000,628500000,4062200000,1100000,39800000,77900000,733500000,0.1554552391,656200000,0.139072567,-40400000,615800000,0.1305103425,118700000,497100000,0.1053535097,13.92,13.89,35700000,35800000,https://www.sec.gov/Archives/edgar/data/1069202/000162828023004257/0001628280-23-004257-index.htm,https://www.sec.gov/Archives/edgar/data/1069202/000162828023004257/lii-20221231.htm
2021-12-31,LII,USD,0001069202,2022-02-15,2022-02-15 12:16:28,2021,FY,4194100000,3005700000,1188400000,0.2833504208,0,598900000,0,598900000,-800000,598100000,3603800000,1000000,26000000,72400000,658500000,0.1570062707,590300000,0.1407453327,-30200000,560100000,0.1335447414,96100000,464000000,0.1106316015,12.47,12.37,37200000,37500000,https://www.sec.gov/Archives/edgar/data/1069202/000162828022002664/0001628280-22-002664-index.htm,https://www.sec.gov/Archives/edgar/data/1069202/000162828022002664/lii-20211231.htm
2020-12-31,LII,USD,0001069202,2021-02-16,2021-02-16 16:01:44,2020,FY,3634100000,2594000000,1040100000,0.286205663,0,555900000,0,555900000,5700000,561600000,3155600000,1400000,29700000,72600000,547500000,0.1506562835,478500000,0.1316694642,-33300000,445200000,0.1225062601,88100000,356300000,0.0980435321,9.3,9.23,38300000,38600000,https://www.sec.gov/Archives/edgar/data/1069202/000106920221000007/0001069202-21-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1069202/000106920221000007/lii-20201231.htm
2019-12-31,LII,USD,0001069202,2020-02-18,2020-02-18 17:03:20,2019,FY,3807200000,2727400000,1079800000,0.2836205085,0,585900000,0,585900000,-163000000,422900000,3150300000,1100000,48600000,71100000,627600000,0.1648455558,656900000,0.1725415003,0,507900000,0.1334051271,99100000,408700000,0.107349233,10.48,10.37,39000000,39400000,https://www.sec.gov/Archives/edgar/data/1069202/000106920220000004/0001069202-20-000004-index.htm,https://www.sec.gov/Archives/edgar/data/1069202/000106920220000004/lii-20191231x10k.htm
2018-12-31,LII,USD,0001069202,2019-02-19,2019-02-19 17:12:48,2018,FY,3883900000,2772700000,1111200000,0.2861041736,0,608200000,0,608200000,-6900000,601300000,3374000000,800000,39100000,66000000,573000000,0.1475321198,509900000,0.1312855635,-42000000,467900000,0.1204716908,107600000,359000000,0.0924328639,8.84,8.73,40600000,41100000,https://www.sec.gov/Archives/edgar/data/1069202/000106920219000008/0001069202-19-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1069202/000106920219000008/lii-20181231x10k.htm
2017-12-31,LII,USD,0001069202,2018-02-16,2018-02-16 15:40:57,2017,FY,3839600000,2714400000,1125200000,0.2930513595,0,637700000,0,637700000,-7000000,630700000,3345100000,1500000,32100000,64600000,560700000,0.1460308365,494500000,0.1287894572,-30500000,464000000,0.1208459215,156900000,305700000,0.0796176685,7.25,7.14,42200000,42800000,https://www.sec.gov/Archives/edgar/data/1069202/000106920218000004/0001069202-18-000004-index.htm,https://www.sec.gov/Archives/edgar/data/1069202/000106920218000004/lii-20171231x10k.htm
2016-12-31,LII,USD,0001069202,2017-02-21,2017-02-21 12:21:32,2016,FY,3641600000,2565100000,1076500000,0.295611819,0,621000000,0,621000000,26100000,647100000,3212200000,1100000,28100000,58100000,488900000,0.134254174,429400000,0.1179152021,-26700000,402700000,0.1105832601,124100000,277800000,0.0762851494,6.39,6.32,43400000,44000000,https://www.sec.gov/Archives/edgar/data/1069202/000106920217000003/0001069202-17-000003-index.htm,https://www.sec.gov/Archives/edgar/data/1069202/000106920217000003/lii-20161231x10k.htm
2015-12-31,LII,USD,0001069202,2016-02-16,2016-02-16 11:52:50,2015,FY,3467400000,2520000000,947400000,0.2732306627,0,580500000,0,580500000,61500000,642000000,3162000000,1600000,25200000,62800000,370600000,0.1068812367,305400000,0.0880775221,-22800000,282600000,0.08150199,95400000,186600000,0.053815539,4.16,4.09,44900000,45600000,https://www.sec.gov/Archives/edgar/data/1069202/000106920216000014/0001069202-16-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1069202/000106920216000014/lii-20151231x10k.htm
