date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2025-09-27,HOLX,USD,0000859737,2025-10-21,2025-10-21 09:58:42,2025,FY,565700000,299800000,0,84300000,-13900000,7800000,-1300000,0,-20400000,121199999,1057099999,-137000000,-321500000,0,0,-24200000,-482700000,-39800000,0,-775100000,0,37700000,-777200000,2100000,-200700000,1959500000,2160200000,1057099999,-137000000,920099999,https://www.sec.gov/Archives/edgar/data/859737/000119312525244423/0001193125-25-244423-index.htm,https://www.sec.gov/Archives/edgar/data/859737/000119312525244423/d72397dex21.htm
2024-09-30,HOLX,USD,0000859737,2024-11-27,2024-11-27 07:24:17,2024,FY,789500000,309000000,-72100000,82300000,84100000,41000000,-47400000,22200000,68300000,92400000,1285200000,-72400000,-297300000,-267700000,0,-143600000,-781000000,-291300000,37800000,-835100000,0,-20000000,-1108600000,8900000,-595500000,2160200000,2755700000,1285200000,-140200000,1145000000,https://www.sec.gov/Archives/edgar/data/859737/000085973724000024/0000859737-24-000024-index.htm,https://www.sec.gov/Archives/edgar/data/859737/000085973724000024/holx-20240928.htm
2023-09-30,HOLX,USD,0000859737,2023-11-21,2023-11-21 08:17:06,2023,FY,456000000,323400000,0,79600000,3000000,-1500000,-4900000,0,9400000,189200000,1051200000,-150200000,-5000000,0,0,3100000,-152100000,-19000000,0,-498800000,0,34600000,-483200000,300000,416200000,2755700000,2339500000,1051200000,-150200000,901000000,https://www.sec.gov/Archives/edgar/data/859737/000085973723000023/0000859737-23-000023-index.htm,https://www.sec.gov/Archives/edgar/data/859737/000085973723000023/holx-20230930.htm
2022-09-30,HOLX,USD,0000859737,2022-11-15,2022-11-15 08:26:06,2022,FY,1302000000,430100000,-166200000,66700000,454200000,272300000,-136600000,-14400000,332900000,38900000,2125700000,-127200000,-158600000,0,0,79500000,-206300000,-212300000,0,-542100000,0,-1600000,-756000000,5800000,1169200000,2339500000,1170300000,2125700000,-127200000,1998500000,https://www.sec.gov/Archives/edgar/data/859737/000085973722000022/0000859737-22-000022-index.htm,https://www.sec.gov/Archives/edgar/data/859737/000085973722000022/holx-20220924.htm
2021-09-30,HOLX,USD,0000859737,2021-11-16,2021-11-16 08:36:50,2021,FY,1871500000,406900000,0,65000000,-34400000,110900000,-84100000,0,-61200000,21400000,2330400000,-177700000,-1164700000,0,0,12800000,-1329600000,-111900000,0,-457300000,0,39400001,-529799999,-1700000,469300000,1170300000,701000000,2330400000,-177700000,2152700000,https://www.sec.gov/Archives/edgar/data/859737/000085973721000023/0000859737-21-000023-index.htm,https://www.sec.gov/Archives/edgar/data/859737/000085973721000023/holx-20210925.htm
2020-09-30,HOLX,USD,0000859737,2020-11-17,2020-11-17 08:20:30,2020,FY,1110500000,376000000,-94400000,83300000,-636300000,-427100000,-25300000,-4900000,-179000000,57500000,896600000,-156400000,19900000,-2400000,0,-2700000,-141600000,-31500000,0,-653600000,0,25200000,-659900000,4100000,99200000,701000000,601800000,896600000,-156400000,740200000,https://www.sec.gov/Archives/edgar/data/859737/000085973720000039/0000859737-20-000039-index.htm,https://www.sec.gov/Archives/edgar/data/859737/000085973720000039/holx-20200926.htm
2019-09-30,HOLX,USD,0000859737,2019-11-27,2019-11-27 07:48:06,2019,FY,-40200000,463100000,-231700000,62000000,-161300000,-76500000,-63000000,-5500000,-16300000,557600000,649500000,-113600000,-128800000,-3000000,-4500000,-30800000,-280700000,-260400000,49800000,-200100000,0,29000000,-431500000,-2200000,-64900000,601800000,666700000,649500000,-113600000,535900000,https://www.sec.gov/Archives/edgar/data/859737/000085973719000026/0000859737-19-000026-index.htm,https://www.sec.gov/Archives/edgar/data/859737/000085973719000026/holxq4-2019.htm
2018-09-30,HOLX,USD,0000859737,2018-11-20,2018-11-20 08:00:52,2018,FY,-111300000,480300000,-477300000,65000000,-26200000,-38200000,-50600000,23900000,38700000,802400000,732900000,-105600000,-76500000,-6000000,100000,-7200000,-195200000,-145500000,0,-275800000,0,16500000,-404800000,-6800000,126100000,666700000,540600000,732900000,-105600000,627300000,https://www.sec.gov/Archives/edgar/data/859737/000085973718000020/0000859737-18-000020-index.htm,https://www.sec.gov/Archives/edgar/data/859737/000085973718000020/holx_q4-2018.htm
2017-09-30,HOLX,USD,0000859737,2017-11-21,2017-11-21 08:54:05,2017,FY,755500000,449200000,-357200000,68200000,-103200000,-41500000,-11600000,-10600000,-39500000,-804200000,8300000,-107600000,306900000,0,87100000,-600000,285800000,-138400000,49000000,-200100000,0,29300000,-309200000,7300000,-7800000,540600000,548400000,8300000,-107600000,-99300000,https://www.sec.gov/Archives/edgar/data/859737/000085973717000023/0000859737-17-000023-index.htm,https://www.sec.gov/Archives/edgar/data/859737/000085973717000023/holx_q4-2017.htm
2016-09-30,HOLX,USD,0000859737,2016-11-17,2016-11-17 06:23:23,2016,FY,330800000,465400000,-155800000,65400000,56400000,-31800000,7600000,40100000,40500000,25000000,787200000,-98500000,-4000000,-5200000,36300000,3000000,-68400000,-642800000,38500000,-250000000,0,233100000,-659700000,-2000000,57100000,548400000,491300000,787200000,-98500000,688700000,https://www.sec.gov/Archives/edgar/data/859737/000085973716000071/0000859737-16-000071-index.htm,https://www.sec.gov/Archives/edgar/data/859737/000085973716000071/holx_q4-2016.htm
