symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
SYF,2.77614,3.03174,8.26282,22.13955,24.82066,2.77614,28.5651,172.04503,150.2157,188.94055,278.26087
