symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
EQIX,2029-12-31,12956694587,13384358192,13113989167,5158012285,5328263588,5220630677,2097570640,2166805476,2123035197,1747609474,1822872001,1775291020,3976171897,4107414013,4024442719,18.526,19.02253,18.23713,3,4
EQIX,2028-12-31,11967999999,12095752286,12031876143,4764416620,4815274334,4789845477,1937510007,1958191937,1947850972,1279521406,2039893327,1831983140,3672759664,3711964498,3692362081,16.62667,21.28725,13.35241,7,6
EQIX,2027-12-31,10889355646,10925079301,10907217474,4335012285,4349233740,4342123012,1762887327,1768670661,1765778994,1260923302,1876917471,1646396890,3341743498,3352706433,3347224966,16.00222,19.58652,13.15833,17,14
EQIX,2026-12-31,9983798260,10174061216,10043881299,3974513232,4050256212,3998432068,1616285849,1647087685,1626012744,1398786733,1452478602,1425632667.5,3063844548,3122232759,3082282930,14.85701,15.1573,14.597,20,12
EQIX,2025-12-31,9211102195,9271044291,9251063593,3666905781,3690768508,3682814266,1491193405,1500897484,1497662791,1412830180,1425716995,1419273587.5,2826718299,2845113429,2838981719,14.79734,14.87803,14.74355,20,9
EQIX,2024-12-31,8728075864,8798060435,8758069252,3474614782,3502475381,3486555039,1412995849,1424325713,1417851505,1083463195,1104209741,1093836468,2678486379,2699963360,2687690799,11.37108,11.52295,11.30645,17,13
EQIX,2023-12-31,7927253949,8188910035,8023491000,3155810533,3259974855,3194122148,1283350088,1325709821,1298929988,1034610590,1079167271,1035178000,2432728823,2513026276,2462262209,10.96767,11.26162,10.79665,8,6
EQIX,2022-12-30,7187800065,7368707544,7258117898,2023350564,3035025849,2529188207,796157343,1194236018,995196681,447661951,671492931,559577441,1554234089,2331351135,1942792612,7.95854,8.11618,7.85831,6,6
EQIX,2021-12-30,6562718219,6727893209,6626920912,1852322839,2778484260,2315403550,788515147,1182772723,985643935,358952638,538428959,448690799,1449618110,2174427167,1812022639,5.54198,5.65175,5.47218,7,5
EQIX,2020-12-30,5938401869,6087863638,5996496912,2414892993,3622339489,3018616242,1085137745,1627706618,1356422182,366689946,550034920,458362433,1881424514,2822136771,2351780643,5.13967,5.24147,5.07494,11,10
EQIX,2019-12-30,5507109438,5645716144,5560985172,2035747681,3053621521,2544684602,969456202,1454184305,1211820254,418645802,627968704,523307253,1315956194,1973934291,1644945243,6.09959,6.22041,6.02277,6,8
