date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,EPAM,USD,0001352010,2025-02-28,2025-02-27 17:51:06,2024,FY,454533000,127104000,-64195000,167297000,-127313000,15588000,0,-29084000,-113817000,1742000,559168000,-32146000,-912158000,-8841000,65853000,2312000,-884980000,-1857000,0,-398028000,0,9478000,-390407000,-36497000,-752716000,1290392000,2043108000,559168000,-32146000,527022000,https://www.sec.gov/Archives/edgar/data/1352010/000135201025000007/0001352010-25-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201025000007/epam-20241231.htm
2023-12-31,EPAM,USD,0001352010,2024-02-22,2024-02-22 17:09:32,2023,FY,417083000,132702000,-37194000,147730000,-125172000,32356000,0,154000,-157682000,27485000,562634000,-28415000,-24817000,-14465000,10865000,-9936000,-66768000,-2144000,0,-164924000,0,1295000,-165773000,29379000,359472000,2043108000,1683636000,562634000,-28415000,534219000,https://www.sec.gov/Archives/edgar/data/1352010/000135201024000008/0001352010-24-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201024000008/epam-20231231.htm
2022-12-31,EPAM,USD,0001352010,2023-02-24,2023-02-23 21:27:17,2022,FY,419416000,140049000,-42164000,99909000,-229829000,-192712000,0,-2934000,-34183000,76723000,464104000,-81629000,-10644000,-61625000,0,-29029000,-182927000,-13779000,50660000,0,0,-38902000,-2021000,-44867000,234289000,1683636000,1449347000,464104000,-81629000,382475000,https://www.sec.gov/Archives/edgar/data/1352010/000135201023000013/0001352010-23-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201023000013/epam-20221231.htm
2021-12-31,EPAM,USD,0001352010,2022-02-25,2022-02-25 17:29:19,2021,FY,481652000,145151000,-46900000,111655000,-134856000,-211684000,0,-2403000,79231000,15625000,572327000,-111501000,-314958000,-2544000,60000000,79000,-368924000,55000,26286000,0,0,-85898000,-59557000,-18032000,125814000,1449347000,1323533000,572327000,-111501000,460826000,https://www.sec.gov/Archives/edgar/data/1352010/000135201022000020/0001352010-22-000020-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201022000020/epam-20211231.htm
2020-12-31,EPAM,USD,0001352010,2021-02-25,2021-02-25 17:16:48,2020,FY,327160000,129243000,-19994000,75238000,23711000,4235000,0,2428000,17048000,9049000,544407000,-68793000,-18888000,-140500000,60009000,1018000,-167154000,-18000,26410000,0,0,-27157000,-765000,9357000,385845000,1323533000,937688000,544407000,-68793000,475614000,https://www.sec.gov/Archives/edgar/data/1352010/000135201021000010/0001352010-21-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201021000010/epam-20201231.htm
2019-12-31,EPAM,USD,0001352010,2020-03-02,2020-02-28 18:34:16,2019,FY,261057000,101176000,-7764000,72036000,-145435000,-87174000,87174000,-1685000,-143750000,6383000,287453000,-99308000,-39322000,0,0,-6739000,-145369000,-9000,0,0,0,20372000,20363000,3530000,165977000,937688000,771711000,287453000,-99308000,188145000,https://www.sec.gov/Archives/edgar/data/1352010/000135201020000012/0001352010-20-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201020000012/epam-20191231x10k.htm
2018-12-31,EPAM,USD,0001352010,2019-02-26,2019-02-25 21:48:20,2018,FY,240256000,36640000,-48000000,59188000,4998000,-31005000,-899464000,-772000,936239000,-864000,292218000,-37574000,-74268000,0,418000,-699000,-112123000,-3494000,0,0,0,26495000,23001000,-14240000,188856000,771711000,582855000,292218000,-37574000,254644000,https://www.sec.gov/Archives/edgar/data/1352010/000135201019000008/0001352010-19-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201019000008/epam-20181231x10k.htm
2017-12-31,EPAM,USD,0001352010,2018-02-27,2018-02-27 17:01:43,2017,FY,72760000,28562000,12561000,52407000,33033000,-58745000,-688509000,1221000,779066000,-3959000,195364000,-29806000,-6840000,0,0,473000,-36173000,-103000,0,0,0,49849000,49746000,11623000,220560000,582585000,362025000,195364000,-29806000,165558000,https://www.sec.gov/Archives/edgar/data/1352010/000135201018000011/0001352010-18-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201018000011/epam-20171231x10k.htm
2016-12-31,EPAM,USD,0001352010,2017-03-01,2017-02-28 21:43:43,2016,FY,99266000,23387000,-3304000,49244000,-6279000,-30612000,-506740000,741000,530332000,2503000,164817000,-29317000,-5500000,0,0,25495000,-9322000,-10129000,0,0,0,20596000,10467000,-3386000,162576000,362025000,199449000,164817000,-29317000,135500000,https://www.sec.gov/Archives/edgar/data/1352010/000135201017000006/0001352010-17-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201017000006/epam-20161231x10k.htm
2015-12-31,EPAM,USD,0001352010,2016-02-23,2016-02-22 18:14:33,2015,FY,84456000,17395000,-15328000,45833000,-51707000,-47694000,-363000,-2781000,-869000,-4256000,76393000,-17964000,-76908000,-165000,0,-30457000,-125494000,35000000,0,0,0,-1236000,33764000,-5748000,-21085000,199449000,220534000,76393000,-17964000,58429000,https://www.sec.gov/Archives/edgar/data/1352010/000135201016000030/0001352010-16-000030-index.htm,https://www.sec.gov/Archives/edgar/data/1352010/000135201016000030/epam-20151231x10k.htm
