date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2024-12-31,GOOGL,USD,0001652044,2025-02-05,2025-02-04 20:41:40,2024,FY,350018000000,146306000000,203712000000,0.5820043541,49326000000,14188000000,27808000000,41996000000,0,91322000000,237628000000,4482000000,268000000,15311000000,135394000000,0.3868201064,112390000000,0.3210977721,7425000000,119815000000,0.3423109669,19697000000,100118000000,0.2860367181,8.13,8.04,12319000000,12447000000,https://www.sec.gov/Archives/edgar/data/1652044/000165204425000014/0001652044-25-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1652044/000165204425000014/goog-20241231.htm
2023-12-31,GOOGL,USD,0001652044,2024-01-31,2024-01-30 21:43:43,2023,FY,307394000000,133332000000,174062000000,0.5662504798,45427000000,16425000000,27917000000,44342000000,0,89769000000,223101000000,3865000000,308000000,11946000000,97971000000,0.3187147439,84293000000,0.2742181045,1424000000,85717000000,0.2788505957,11922000000,73795000000,0.2400664945,5.84,5.8,12630000000,12722000000,https://www.sec.gov/Archives/edgar/data/1652044/000165204424000022/0001652044-24-000022-index.htm,https://www.sec.gov/Archives/edgar/data/1652044/000165204424000022/goog-20231231.htm
2022-12-31,GOOGL,USD,0001652044,2023-02-03,2023-02-02 21:23:45,2022,FY,282836000000,126203000000,156633000000,0.553794425,39500000000,15724000000,26567000000,42291000000,0,81791000000,207994000000,2174000000,357000000,13475000000,85160000000,0.301093213,74842000000,0.2646127084,-3514000000,71328000000,0.2521885474,11356000000,59972000000,0.2120380715,4.59,4.56,13063000000,13159000000,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000016/0001652044-23-000016-index.htm,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000016/goog-20221231.htm
2021-12-31,GOOGL,USD,0001652044,2022-02-02,2022-02-01 21:08:02,2021,FY,257637000000,110939000000,146698000000,0.569398029,31562000000,13510000000,22912000000,36422000000,0,67984000000,178923000000,1499000000,346000000,12441000000,103521000000,0.4018095227,78714000000,0.3055228869,12020000000,90734000000,0.3521776763,14701000000,76033000000,0.2951167728,5.69,5.61,13353000000,13553480000,https://www.sec.gov/Archives/edgar/data/1652044/000165204422000019/0001652044-22-000019-index.htm,https://www.sec.gov/Archives/edgar/data/1652044/000165204422000019/goog-20211231.htm
2020-12-31,GOOGL,USD,0001652044,2021-02-03,2021-02-02 20:12:25,2020,FY,182527000000,84732000000,97795000000,0.5357837471,27573000000,11052000000,17946000000,28998000000,0,56571000000,141303000000,1865000000,135000000,13697000000,61914000000,0.3392046108,41224000000,0.2258515179,6858000000,48082000000,0.2634240414,7813000000,40269000000,0.2206194152,2.96,2.93,13616320000,13740560000,https://www.sec.gov/Archives/edgar/data/1652044/000165204421000010/0001652044-21-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1652044/000165204421000010/goog-20201231.htm
2019-12-31,GOOGL,USD,0001652044,2020-02-04,2020-02-03 21:03:59,2019,FY,161857000000,71896000000,89961000000,0.5558054332,26018000000,9551000000,18464000000,28015000000,1697000000,55730000000,127626000000,2427000000,100000000,11781000000,51506000000,0.3182191688,34231000000,0.211489154,5394000000,39625000000,0.2448148674,5282000000,34343000000,0.2121811228,2.48,2.46,13851920000,13971120000,https://www.sec.gov/Archives/edgar/data/1652044/000165204420000008/0001652044-20-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1652044/000165204420000008/goog10-k2019.htm
2018-12-31,GOOGL,USD,0001652044,2019-02-05,2019-02-04 21:06:38,2018,FY,136819000000,59549000000,77270000000,0.5647607423,21419000000,6923000000,16333000000,23256000000,5071000000,49746000000,109295000000,1878000000,114000000,9035000000,44062000000,0.3220459147,27524000000,0.20117089,7389000000,34913000000,0.2551765471,4177000000,30736000000,0.2246471616,2.21,2.19,13901396520,14066813595,https://www.sec.gov/Archives/edgar/data/1652044/000165204419000004/0001652044-19-000004-index.htm,https://www.sec.gov/Archives/edgar/data/1652044/000165204419000004/goog10-kq42018.htm
2017-12-31,GOOGL,USD,0001652044,2018-02-06,2018-02-05 20:46:29,2017,FY,110855000000,45583000000,65272000000,0.588805196,16625000000,6840000000,12893000000,19733000000,2736000000,39094000000,84677000000,1312000000,109000000,6915000000,34217000000,0.3086644716,26178000000,0.2361463173,1015000000,27193000000,0.2453024221,14531000000,12662000000,0.1142212801,0.91,0.9,13860968730,14068883261,https://www.sec.gov/Archives/edgar/data/1652044/000165204418000007/0001652044-18-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1652044/000165204418000007/goog10-kq42017.htm
2016-12-31,GOOGL,USD,0001652044,2017-02-03,2017-02-02 18:13:47,2016,FY,90272000000,35138000000,55134000000,0.6107541652,13948000000,6985000000,10485000000,17470000000,0,31418000000,66556000000,1220000000,124000000,6144000000,30418000000,0.3369594116,23716000000,0.2627171216,434000000,24150000000,0.2675248139,4672000000,19478000000,0.215770117,1.42,1.39,13755644215,13987786146,https://www.sec.gov/Archives/edgar/data/1652044/000165204417000008/0001652044-17-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1652044/000165204417000008/goog10-kq42016.htm
2015-12-31,GOOGL,USD,0001652044,2016-02-11,2016-02-11 16:38:35,2015,FY,74989000000,28164000000,46825000000,0.6244249157,12282000000,6136000000,9047000000,15183000000,0,27465000000,55629000000,999000000,104000000,5063000000,24818000000,0.3309552068,19360000000,0.2581711984,291000000,19651000000,0.2620517676,3303000000,16348000000,0.2180053074,1.16,1.14,13696229917,13858138064,https://www.sec.gov/Archives/edgar/data/1652044/000165204416000012/0001652044-16-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1288776/000165204416000012/goog10-k2015.htm
