holder,shares,dateReported,change
"JACOBS LEVY EQUITY MANAGEMENT, INC",6361,2025-09-30,-8344
AQR CAPITAL MANAGEMENT LLC,6142,2025-09-30,1296
"ARROWSTREET CAPITAL, LIMITED PARTNERSHIP",5956,2025-09-30,828
National Pension Service,5912,2025-09-30,236
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",5635,2025-09-30,28
"Holocene Advisors, LP",5471,2025-09-30,-4573
"AltraVue Capital, LLC",5360,2025-09-30,0
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,5349,2025-09-30,213
CITIGROUP INC,5252,2025-09-30,1215
TEACHER RETIREMENT SYSTEM OF TEXAS,4928,2025-09-30,-590
"Brandywine Global Investment Management, LLC",4833,2025-09-30,-474
"Rafferty Asset Management, LLC",4597,2025-09-30,1975
"OBERMEYER WOOD INVESTMENT COUNSEL, LLLP",4110,2025-09-30,30
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,4079,2025-09-30,-602
CANADA PENSION PLAN INVESTMENT BOARD,4010,2025-09-30,-3102
Pictet Asset Management Holding SA,3996,2025-09-30,-937
GREAT WEST LIFE ASSURANCE CO /CAN/,3928,2025-09-30,-32
Archon Partners LLC,3766,2025-09-30,0
"JANE STREET GROUP, LLC",3604,2025-09-30,-935
Mitsubishi UFJ Trust & Banking Corp,3554,2025-09-30,-329
"Gotham Asset Management, LLC",3459,2025-09-30,229
"FEDERATED HERMES, INC.",3290,2025-09-30,-72
"SUSQUEHANNA FUNDAMENTAL INVESTMENTS, LLC",3053,2025-09-30,-10
"GUARDIAN POINT CAPITAL, LP",3000,2025-09-30,-500
Allegheny Financial Group LTD,2992,2025-09-30,-19
ALLIANCEBERNSTEIN L.P.,2896,2025-09-30,-90
Venator Management LLC,2893,2025-09-30,50
RAYMOND JAMES FINANCIAL INC,2844,2025-09-30,119
"Broad Run Investment Management, LLC",2786,2025-09-30,-135
BROWN BROTHERS HARRIMAN & CO,2744,2025-09-30,-51
Schonfeld Strategic Advisors LLC,2594,2025-09-30,1538
Woodline Partners LP,2545,2025-09-30,2545
DekaBank Deutsche Girozentrale,2532,2025-09-30,0
Aware Super Pty Ltd as trustee of Aware Super,2489,2025-09-30,0
Illinois Municipal Retirement Fund,2465,2025-09-30,239
PANAGORA ASSET MANAGEMENT INC,2435,2025-09-30,1689
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,2371,2025-09-30,276
MACKENZIE FINANCIAL CORP,2312,2025-09-30,93
"BEACON INVESTMENT ADVISORY SERVICES, INC.",2312,2025-09-30,-18
GATEWAY INVESTMENT ADVISERS LLC,2270,2025-09-30,6
ROYAL LONDON ASSET MANAGEMENT LTD,2162,2025-09-30,-157
AVIVA PLC,2145,2025-09-30,90
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,2143,2025-09-30,-3
KLP KAPITALFORVALTNING AS,2130,2025-09-30,0
FIL Ltd,2092,2025-09-30,-1362
Universal- Beteiligungs- und Servicegesellschaft mbH,2084,2025-09-30,22
VICTORY CAPITAL MANAGEMENT INC,2069,2025-09-30,-1055
AMIRAL GESTION,1978,2025-09-30,826
Korea Investment CORP,1918,2025-09-30,-718
Distillate Capital Partners LLC,1899,2025-09-30,-27
"Berkeley, Inc",1880,2025-09-30,-6
STATE OF WISCONSIN INVESTMENT BOARD,1873,2025-09-30,-205
"COMMONWEALTH EQUITY SERVICES, LLC",1859,2025-09-30,18
"Edgestream Partners, L.P.",1810,2025-09-30,605
BANK OF MONTREAL /CAN/,1804,2025-09-30,298
NATIONAL BANK OF CANADA /FI/,1768,2025-09-30,-273
Skandinaviska Enskilda Banken AB (publ),1741,2025-09-30,-185
Man Group plc,1740,2025-09-30,-3300
TORONTO DOMINION BANK,1696,2025-09-30,516
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",1670,2025-09-30,-320
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",1667,2025-09-30,460
Handelsbanken Fonder AB,1646,2025-09-30,-213
NEW YORK STATE COMMON RETIREMENT FUND,1641,2025-09-30,18
Creative Planning,1621,2025-09-30,190
"Miller Investment Management, LP",1607,2025-09-30,30
WELLS FARGO & COMPANY/MN,1599,2025-09-30,-494
Andra AP-fonden,1590,2025-09-30,-60
PRUDENTIAL FINANCIAL INC,1566,2025-09-30,-140
BANQUE PICTET & CIE SA,1557,2025-09-30,-6
"Chevy Chase Trust Holdings, LLC",1475,2025-09-30,-79
MONTGOMERY INVESTMENT MANAGEMENT INC,1459,2025-09-30,0
SILVERCREST ASSET MANAGEMENT GROUP LLC,1432,2025-09-30,2
Allianz Asset Management GmbH,1343,2025-09-30,-2017
Treasurer of the State of North Carolina,1264,2025-09-30,-42
"Asset Management One Co., Ltd.",1234,2025-09-30,-18
NATIXIS,1227,2025-09-30,962
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",1198,2025-09-30,370
WINMILL & CO. INC,1197,2025-09-30,0
Mn Services Vermogensbeheer B.V.,1120,2025-09-30,20
RENAISSANCE TECHNOLOGIES LLC,1080,2025-09-30,-3590
NOMURA ASSET MANAGEMENT CO LTD,1076,2025-09-30,-322
"Kovitz Investment Group Partners, LLC",1058,2025-09-30,410
GABELLI FUNDS LLC,1050,2025-09-30,0
STATE OF MICHIGAN RETIREMENT SYSTEM,1046,2025-09-30,0
SEI INVESTMENTS CO,1045,2025-09-30,118
LPL Financial LLC,1043,2025-09-30,166
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,1026,2025-09-30,40
MERCER GLOBAL ADVISORS INC /ADV,1019,2025-09-30,-8
TUDOR INVESTMENT CORP ET AL,1009,2025-09-30,934
"Nearwater Capital Markets, Ltd",1000,2025-09-30,0
North Growth Management Ltd.,1000,2025-09-30,0
"HighTower Advisors, LLC",1000,2025-09-30,4
Janney Montgomery Scott LLC,956,2025-09-30,-11
NORDEA INVESTMENT MANAGEMENT AB,938,2025-09-30,679
"Resona Asset Management Co.,Ltd.",907,2025-09-30,-137
Walleye Capital LLC,905,2025-09-30,905
State of New Jersey Common Pension Fund D,902,2025-09-30,-35
Lansforsakringar Fondforvaltning AB (publ),900,2025-09-30,9
"State of Tennessee, Treasury Department",893,2025-09-30,0
"Colony Group, LLC",883,2025-09-30,93
"PNC FINANCIAL SERVICES GROUP, INC.",861,2025-09-30,-84
abrdn plc,851,2025-09-30,170
WEDGE CAPITAL MANAGEMENT L L P/NC,839,2025-09-30,123
Marex Group plc,838,2025-09-30,11
Arizona State Retirement System,825,2025-09-30,-50
Engineers Gate Manager LP,806,2025-09-30,-1132
"PineBridge Investments, L.P.",803,2025-09-30,-1714
"Bank Julius Baer & Co. Ltd, Zurich",790,2025-09-30,-101
"State of Alaska, Department of Revenue",789,2025-09-30,-15
"FRED ALGER MANAGEMENT, LLC",781,2025-09-30,-375
"Mariner, LLC",777,2025-09-30,-286
AXA Investment Managers S.A.,776,2025-09-30,776
STIFEL FINANCIAL CORP,771,2025-09-30,75
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,764,2025-09-30,33
DANSKE BANK A/S,751,2025-09-30,-410
"Connor, Clark & Lunn Investment Management Ltd.",735,2025-09-30,394
Czech National Bank,731,2025-09-30,10
"VOLORIDGE INVESTMENT MANAGEMENT, LLC",730,2025-09-30,-6296
"MetLife Investment Management, LLC",713,2025-09-30,-34
Zurcher Kantonalbank (Zurich Cantonalbank),700,2025-09-30,-29
BI Asset Management Fondsmaeglerselskab A/S,697,2025-09-30,4
"Bretton Capital Management, LLC",690,2025-09-30,0
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,689,2025-09-30,-28
VAN ECK ASSOCIATES CORP,686,2025-09-30,13
"Ensign Peak Advisors, Inc",686,2025-09-30,-560
Verition Fund Management LLC,679,2025-09-30,349
"PRESCOTT GROUP CAPITAL MANAGEMENT, L.L.C.",666,2025-09-30,0
CHILTON INVESTMENT CO INC.,656,2025-09-30,-323
VOYA INVESTMENT MANAGEMENT LLC,655,2025-09-30,-193
Quantinno Capital Management LP,654,2025-09-30,152
USS Investment Management Ltd,639,2025-09-30,0
"NISA INVESTMENT ADVISORS, LLC",625,2025-09-30,-175
Roundview Capital LLC,625,2025-09-30,4
Retirement Systems of Alabama,613,2025-09-30,-14
"Marks Group Wealth Management, Inc",610,2025-09-30,7
Elgethun Capital Management,606,2025-09-30,26
"Empirical Financial Services, LLC d.b.a. Empirical Wealth Management",600,2025-09-30,-64
Generali Asset Management SPA SGR,597,2025-09-30,87
"Livforsakringsbolaget Skandia, Omsesidigt",575,2025-09-30,20
"STANSBERRY ASSET MANAGEMENT, LLC",565,2025-09-30,-38
"Graham Capital Management, L.P.",557,2025-09-30,140
AMALGAMATED BANK,556,2025-09-30,-16
Daiwa Securities Group Inc.,556,2025-09-30,107
DnB Asset Management AS,552,2025-09-30,13
"SG Americas Securities, LLC",550,2025-09-30,127
"PYA Waltman Capital, LLC",547,2025-09-30,10
Lakewood Asset Management LLC,545,2025-09-30,5
MAI Capital Management,543,2025-09-30,8
COMERICA BANK,542,2025-09-30,44
RITHOLTZ WEALTH MANAGEMENT,530,2025-09-30,367
IFM Investors Pty Ltd,526,2025-09-30,-47
WESTPAC BANKING CORP,523,2025-09-30,0
Sippican Capital Advisors,507,2025-09-30,-2
Alberta Investment Management Corp,500,2025-09-30,500
"CROWN ADVISORS MANAGEMENT, INC.",500,2025-09-30,0
Mediolanum International Funds Ltd,498,2025-09-30,-248
MACQUARIE GROUP LTD,490,2025-09-30,-47
FORSTA AP-FONDEN,490,2025-09-30,-20
"Mraz, Amerine & Associates, Inc.",487,2025-09-30,-7
ProShare Advisors LLC,484,2025-09-30,-23
Brevan Howard Capital Management LP,477,2025-09-30,9
Cerity Partners LLC,475,2025-09-30,66
Utah Retirement Systems,461,2025-09-30,0
Neuberger Berman Group LLC,457,2025-09-30,-106
Northern Financial Advisors Inc,449,2025-09-30,0
Police & Firemen's Retirement System of New Jersey,446,2025-09-30,26
"Townsend & Associates, Inc",440,2025-09-30,42
"Pathstone Holdings, LLC",438,2025-09-30,-4
GTS SECURITIES LLC,437,2025-09-30,-263
BEACON INVESTMENT ADVISORS LLC,436,2025-09-30,0
"Cambridge Investment Research Advisors, Inc.",434,2025-09-30,124
Aquatic Capital Management LLC,434,2025-09-30,434
MONTAG A & ASSOCIATES INC,430,2025-09-30,15
CIBC Asset Management Inc,424,2025-09-30,-2
"Sumitomo Mitsui DS Asset Management Company, Ltd",423,2025-09-30,-20
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,418,2025-09-30,-18
SeaBridge Investment Advisors LLC,418,2025-09-30,138
"D. E. Shaw & Co., Inc.",413,2025-09-30,-126
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,412,2025-09-30,-33
"TWO SIGMA INVESTMENTS, LP",405,2025-09-30,305
"Mirae Asset Global Investments Co., Ltd.",402,2025-09-30,70
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,399,2025-09-30,-68
BANK OF NOVA SCOTIA,396,2025-09-30,37
AGF MANAGEMENT LTD,388,2025-09-30,-35
"Watchman Group, Inc.",384,2025-09-30,-4
Braun-Bostich & Associates Inc.,384,2025-09-30,-2
"Savant Capital, LLC",381,2025-09-30,3
"XPONANCE, INC.",371,2025-09-30,-197
Paralel Advisors LLC,369,2025-09-30,0
"ExodusPoint Capital Management, LP",366,2025-09-30,366
UniSuper Management Pty Ltd,364,2025-09-30,4
CAPTRUST FINANCIAL ADVISORS,362,2025-09-30,-33
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,359,2025-09-30,-23
Polymer Capital Management (US) LLC,359,2025-09-30,289
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",357,2025-09-30,14
"RMB Capital Management, LLC",347,2025-09-30,-2
"IFG Advisory, LLC",347,2025-09-30,67
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,339,2025-09-30,-236
"YOUSIF CAPITAL MANAGEMENT, LLC",337,2025-09-30,-28
Unison Advisors LLC,335,2025-09-30,0
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,333,2025-09-30,76
"Salvus Wealth Management, LLC",330,2025-09-30,-3
BLI - Banque de Luxembourg Investments,330,2025-09-30,-30
TODD ASSET MANAGEMENT LLC,326,2025-09-30,-2006
"Horizon Investments, LLC",320,2025-09-30,50
"Davidson Kahn Capital Management, LLC",318,2025-09-30,13
"TWO SIGMA ADVISERS, LP",310,2025-09-30,0
"Vanguard Personalized Indexing Management, LLC",309,2025-09-30,6
ALLIANZ SE,309,2025-09-30,0
"Pure Financial Advisors, LLC",308,2025-09-30,2
"Vision Capital Management, Inc.",308,2025-09-30,-3
DARK FOREST CAPITAL MANAGEMENT LP,305,2025-09-30,73
HENNESSY ADVISORS INC,300,2025-09-30,0
Delta Global Management LP,300,2025-09-30,211
Avanza Fonder AB,298,2025-09-30,55
"3Chopt Investment Partners, LLC",298,2025-09-30,-108
Cetera Investment Advisers,293,2025-09-30,37
Investment Management Corp of Ontario,288,2025-09-30,-160
BROWN ADVISORY INC,286,2025-09-30,-1
iSAM Funds (UK) Ltd,285,2025-09-30,-100
HRT FINANCIAL LP,285,2025-09-30,-751
IMS Capital Management,284,2025-09-30,-4
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,284,2025-09-30,0
Achmea Investment Management B.V.,281,2025-09-30,-40
JANUS HENDERSON GROUP PLC,276,2025-09-30,1
Wealthfront Advisers LLC,273,2025-09-30,-4
"IEQ CAPITAL, LLC",272,2025-09-30,-4
CAISSE DES DEPOTS ET CONSIGNATIONS,272,2025-09-30,-347
Ethic Inc.,268,2025-09-30,27
HBK Sorce Advisory LLC,268,2025-09-30,89
Freestone Grove Partners LP,266,2025-09-30,-857
Lodestone Wealth Management LLC,262,2025-09-30,-2
US BANCORP \DE\,259,2025-09-30,10
PUBLIC SECTOR PENSION INVESTMENT BOARD,259,2025-09-30,48
Westerkirk Capital Inc.,257,2025-09-30,-15
COMMERCE BANK,255,2025-09-30,0
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,254,2025-09-30,-1340
JUPITER ASSET MANAGEMENT LTD,247,2025-09-30,-64
Fragasso Group Inc.,247,2025-09-30,0
Cartesian Growth Corp,246,2025-09-30,-6
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",244,2025-09-30,103
"Vise Technologies, Inc.",239,2025-09-30,2
XTX Topco Ltd,236,2025-09-30,-136
CREDIT AGRICOLE S A,233,2025-09-30,233
"MML INVESTORS SERVICES, LLC",230,2025-09-30,-2
"Atria Investments, Inc",226,2025-09-30,-14
"Beacon Pointe Advisors, LLC",224,2025-09-30,196
Quantbot Technologies LP,222,2025-09-30,219
Vestcor Inc,221,2025-09-30,-66
"Entropy Technologies, LP",220,2025-09-30,220
"Miracle Mile Advisors, LLC",216,2025-09-30,-3
BENJAMIN EDWARDS INC,213,2025-09-30,52
"Legacy Advisors, LLC",211,2025-09-30,211
MIZUHO SECURITIES USA LLC,209,2025-09-30,11
Wealthcare Advisory Partners LLC,201,2025-09-30,0
Louisiana State Employees Retirement System,200,2025-09-30,0
Aristides Capital LLC,196,2025-09-30,110
OLD NATIONAL BANCORP /IN/,195,2025-09-30,-2
"Kestra Advisory Services, LLC",193,2025-09-30,-144
SYNOVUS FINANCIAL CORP,190,2025-09-30,-15
D.A. DAVIDSON & CO.,180,2025-09-30,11
PARAGON CAPITAL MANAGEMENT INC,179,2025-09-30,-6
Sterling Capital Management LLC,176,2025-09-30,-12
B. Metzler seel. Sohn & Co. AG,176,2025-09-30,0
Kentucky Retirement Systems,176,2025-09-30,-4
JOURNEY STRATEGIC WEALTH LLC,174,2025-09-30,3
"Councilmark Asset Management, LLC",174,2025-09-30,0
"Court Place Advisors, LLC",172,2025-09-30,0
Y-Intercept (Hong Kong) Ltd,172,2025-09-30,32
"Bridgewater Associates, LP",171,2025-09-30,24
Sageworth Trust Co,169,2025-09-30,169
HARTFORD INVESTMENT MANAGEMENT CO,169,2025-09-30,-8
M&T BANK CORP,162,2025-09-30,-128
"Ameritas Investment Partners, Inc.",161,2025-09-30,-42
STANCE CAPITAL LLC,160,2025-09-30,-25
"Moloney Securities Asset Management, LLC",157,2025-09-30,14
"Caprock Group, LLC",155,2025-09-30,155
"Norinchukin Bank, The",154,2025-09-30,-3
BENNETT SELBY INVESTMENTS LP,153,2025-09-30,4
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,150,2025-09-30,0
MQS Management LLC,149,2025-09-30,149
"Redwood Investment Management, LLC",148,2025-09-30,-35
Gulf International Bank (UK) Ltd,148,2025-09-30,-3
"Strata Wealth Advisors, LLC",146,2025-09-30,0
FOSTER & MOTLEY INC,146,2025-09-30,0
"SECURIAN ASSET MANAGEMENT, INC",146,2025-09-30,-13
Federation des caisses Desjardins du Quebec,141,2025-09-30,-24
Maryland State Retirement & Pension System,140,2025-09-30,6
TRUIST FINANCIAL CORP,140,2025-09-30,-22
Integrated Advisors Network LLC,139,2025-09-30,-1
WETHERBY ASSET MANAGEMENT INC,139,2025-09-30,2
Rockefeller Capital Management L.P.,137,2025-09-30,137
Plato Investment Management Ltd,137,2025-09-30,1
"Toroso Investments, LLC",135,2025-09-30,-28
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,135,2025-09-30,-2981
Independent Advisor Alliance,134,2025-09-30,-21
TD PRIVATE CLIENT WEALTH LLC,133,2025-09-30,-6
Vontobel Holding Ltd.,133,2025-09-30,15
OMERS ADMINISTRATION Corp,132,2025-09-30,0
"Jump Financial, LLC",129,2025-09-30,129
DYMON ASIA CAPITAL (SINGAPORE) PTE. LTD.,129,2025-09-30,129
1832 Asset Management L.P.,126,2025-09-30,-3
BESSEMER GROUP INC,126,2025-09-30,5
"Greenline Partners, LLC",125,2025-09-30,0
"Canton Hathaway, LLC",125,2025-09-30,0
AG2R LA MONDIALE GESTION D'ACTIFS,125,2025-09-30,0
"Cresset Asset Management, LLC",123,2025-09-30,3
"Linden Thomas Advisory Services, LLC",123,2025-09-30,0
HighPoint Advisor Group LLC,123,2025-09-30,8
La Banque Postale Asset Management SA,121,2025-09-30,-6
DENALI ADVISORS LLC,120,2025-09-30,0
"Susquehanna Portfolio Strategies, LLC",120,2025-09-30,0
US Asset Management LLC,119,2025-09-30,37
"Dai-Ichi Life Insurance Company, Ltd",119,2025-09-30,0
E. Ohman J:or Asset Management AB,119,2025-09-30,0
"Allspring Global Investments Holdings, LLC",118,2025-09-30,-6
"TWO SIGMA SECURITIES, LLC",117,2025-09-30,-315
"Evergreen Wealth Management, LLC",115,2025-09-30,6
INTECH INVESTMENT MANAGEMENT LLC,114,2025-09-30,36
"Empirical Finance, LLC",109,2025-09-30,0
Atom Investors LP,106,2025-09-30,-1
"Empowered Funds, LLC",106,2025-09-30,-1290
"CERTUITY, LLC",105,2025-09-30,7
"Ballew Advisors, Inc",104,2025-09-30,0
WHITTIER TRUST CO,103,2025-09-30,-13
"COMMONS CAPITAL, LLC",102,2025-09-30,0
ALLSTATE CORP,102,2025-09-30,102
Tower Research Capital LLC (TRC),101,2025-09-30,-191
"C2P Capital Advisory Group, LLC d.b.a. Prosperity Capital Advisors",100,2025-09-30,0
WASHINGTON TRUST Co,100,2025-09-30,0
"WHALEROCK POINT PARTNERS, LLC",100,2025-09-30,0
ABN AMRO INVESTMENT SOLUTIONS,100,2025-09-30,100
Canada Post Corp Registered Pension Plan,100,2025-09-30,60
"Foundations Investment Advisors, LLC",100,2025-09-30,100
"Redmond Asset Management, LLC",98,2025-09-30,0
"Metis Global Partners, LLC",96,2025-09-30,-10
TOKIO MARINE ASSET MANAGEMENT CO LTD,95,2025-09-30,0
Qtron Investments LLC,95,2025-09-30,95
Vinva Investment Management Ltd,93,2025-09-30,36
"ADVISOR GROUP HOLDINGS, INC.",91,2025-09-30,-61
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",91,2025-09-30,-3
Summit Global Investments,87,2025-09-30,87
"Convergence Investment Partners, LLC",87,2025-09-30,6
QUADRANT CAPITAL GROUP LLC,87,2025-09-30,2
iA Global Asset Management Inc.,86,2025-09-30,86
"PRINCIPAL SECURITIES, INC.",86,2025-09-30,14
"CAPSTONE INVESTMENT ADVISORS, LLC",86,2025-09-30,86
"CHOREO, LLC",85,2025-09-30,-4
Penserra Capital Management LLC,85,2025-09-30,0
"Ground Swell Capital, LLC",84,2025-09-30,44
Swedbank AB,84,2025-09-30,0
NEOS Investment Management LLC,83,2025-09-30,42
Candriam S.C.A.,82,2025-09-30,-142
"Lido Advisors, LLC",81,2025-09-30,-17
OSSIAM,81,2025-09-30,-5
BRIGHTON JONES LLC,80,2025-09-30,1
Crestmont Private Wealth LLC,79,2025-09-30,8
Squarepoint Ops LLC,77,2025-09-30,-1567
Wahed Invest LLC,77,2025-09-30,77
MUFG SECURITIES AMERICAS INC.,77,2025-09-30,12
DAVENPORT & Co LLC,76,2025-09-30,-1
NOMURA HOLDINGS INC,75,2025-09-30,-8
TOCQUEVILLE ASSET MANAGEMENT L.P.,75,2025-09-30,0
Fortis Capital Management LLC,74,2025-09-30,-3
Kentucky Retirement Systems Insurance Trust Fund,74,2025-09-30,-2
Aster Capital Management (DIFC) Ltd,73,2025-09-30,45
"Castleview Partners, LLC",72,2025-09-30,-4
ING GROEP NV,71,2025-09-30,-14
"Vident Advisory, LLC",70,2025-09-30,-346
R Squared Ltd,70,2025-09-30,0
REGIONS FINANCIAL CORP,70,2025-09-30,-6
BIRINYI ASSOCIATES INC,68,2025-09-30,15
TRANSATLANTIQUE PRIVATE WEALTH LLC,68,2025-09-30,-1
STRS OHIO,67,2025-09-30,0
Meiji Yasuda Life Insurance Co,67,2025-09-30,-36
GREENLEAF TRUST,66,2025-09-30,9
"PROMETHIUM ADVISORS,LLC",65,2025-09-30,0
Voleon Capital Management LP,64,2025-09-30,64
Siemens Fonds Invest GmbH,64,2025-09-30,-2
KEYBANK NATIONAL ASSOCIATION/OH,63,2025-09-30,-8
Yelin Lapidot Holdings Management Ltd.,63,2025-09-30,0
Taylor Hoffman Capital Management LLC,62,2025-09-30,0
"Parallel Advisors, LLC",62,2025-09-30,8
"Moors & Cabot, Inc.",60,2025-09-30,-15
"Applied Finance Capital Management, LLC",59,2025-09-30,-15
Machina Capital S.A.S.,59,2025-09-30,8
"VERUS CAPITAL PARTNERS, LLC",59,2025-09-30,-7
Greenfield Savings Bank,59,2025-09-30,0
"Sepio Capital, LP",59,2025-09-30,-98
"Forum Financial Management, LP",58,2025-09-30,0
"Summit Trail Advisors, LLC",58,2025-09-30,8
Marotta Asset Management,57,2025-09-30,0
LOS ANGELES CAPITAL MANAGEMENT LLC,57,2025-09-30,-4
Magnetar Financial LLC,57,2025-09-30,57
"GREAT VALLEY ADVISOR GROUP, INC.",56,2025-09-30,0
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,56,2025-09-30,3
"LEAVELL INVESTMENT MANAGEMENT, INC.",56,2025-09-30,-150
ALPS ADVISORS INC,55,2025-09-30,55
AI Financial Services LLC,55,2025-09-30,0
Family Office Research LLC,55,2025-09-30,0
MUFG Securities EMEA plc,55,2025-09-30,46
"Diversified Investment Strategies, LLC",54,2025-09-30,0
"CULLEN/FROST BANKERS, INC.",53,2025-09-30,4
"IHT Wealth Management, LLC",52,2025-09-30,0
Aaron Wealth Advisors LLC,52,2025-09-30,52
Pictet & Cie (Europe) SA,51,2025-09-30,1
"Advisory Services Network, LLC",51,2025-09-30,0
"INTERNATIONAL ASSETS INVESTMENT MANAGEMENT, LLC",51,2025-09-30,0
FCA CORP /TX,50,2025-09-30,0
"CIBC Private Wealth Group, LLC",50,2025-09-30,0
MOUNT VERNON ASSOCIATES INC /MD/,50,2025-09-30,50
