symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
WBD,2024-12-31,10.57,2450000000,25896500000,5312000000,43006000000,63590500000
WBD,2023-12-31,11.38,2436000000,27721680000,3780000000,43669000000,67610680000
WBD,2022-12-31,9.48,1940000000,18391200000,3731000000,48999000000,63659200000
WBD,2021-12-31,23.54,507000000,11934780000,3905000000,14759000000,22788780000
WBD,2020-12-31,30.09,510000000,15345900000,2091000000,15404000000,28658900000
WBD,2019-12-31,32.74,535000000,17515900000,1552000000,15419000000,31382900000
WBD,2018-12-31,24.74,688000000,17021119999,986000000,16793000000,32828119999
WBD,2017-12-31,22.38,384000000,8593920000,7309000000,14785000000,16069920000
WBD,2016-12-31,27.41,401000000,10991410000,300000000,7923000000,18614410000
WBD,2015-12-31,26.68,432000000,11525760000,390000000,7735000000,18870760000
WBD,2014-12-31,34.45,454000000,15640300000,367000000,7109000000,22382300000
WBD,2013-12-31,47.11,330950000,15591054500,408000000,6499000000,21682054500
WBD,2012-12-31,33.07,348925000,11538949750,1201000000,5243000000,15580949750
WBD,2011-12-31,21.34,529125000,11291527500,1048000000,4245000000,14488527500
WBD,2010-12-31,21.72,569440000,12368236800,466000000,3618000000,15520236800
WBD,2009-12-31,15.98,564945732,9027832797,623000000,3495000000,11899832797
WBD,2008-12-31,7.38,562447947,4150865848,100000000,3797000000,7847865848
WBD,2007-12-31,13.1,561193146,7351630212,8000000,0,7343630212
WBD,2006-12-31,8.38,560407076,4696211296,155000000,0,4541211296
WBD,2005-12-31,7.89,560398000,4421540220,250352000,0,4171188220
WBD,2004-12-31,9.38,560407076,5256618372,21641000,0,5234977372
WBD,2003-12-31,9.38,560407076,5256618372,8599000,0,5248019372
WBD,2002-12-31,9.38,560407076,5256618372,0,0,5256618372
WBD,2001-12-31,9.38,560407076,5256618372,0,0,5256618372
WBD,2000-12-31,9.38,560407076,5256618372,0,0,5256618372
