holder,shares,dateReported,change
Neuberger Berman Group LLC,445395,2025-09-30,-27492
BILL & MELINDA GATES FOUNDATION TRUST,444500,2025-09-30,0
Liontrust Investment Partners LLP,421601,2025-09-30,0
GOLDMAN SACHS GROUP INC,418077,2025-09-30,-248251
"JACOBS LEVY EQUITY MANAGEMENT, INC",409648,2025-09-30,60426
STATE FARM MUTUAL AUTOMOBILE INSURANCE CO,388239,2025-09-30,0
DF DENT & CO INC,383705,2025-09-30,-11569
DIMENSIONAL FUND ADVISORS LP,380906,2025-09-30,65132
RIVERBRIDGE PARTNERS LLC,362540,2025-09-30,-20980
Longview Partners (Guernsey) LTD,352139,2025-09-30,352139
"Nuveen, LLC",352104,2025-09-30,31749
DEUTSCHE BANK AG\,346295,2025-09-30,65423
Seilern Investment Management Ltd,326957,2025-09-30,-104604
ENVESTNET ASSET MANAGEMENT INC,321987,2025-09-30,-51324
MILLENNIUM MANAGEMENT LLC,312986,2025-09-30,-152601
BAMCO INC /NY/,300931,2025-09-30,-6716
AMERICAN CENTURY COMPANIES INC,297008,2025-09-30,-76423
UBS Group AG,294910,2025-09-30,-4208
Amundi,284450,2025-09-30,-218381
Woodline Partners LP,252216,2025-09-30,252216
BROWN BROTHERS HARRIMAN & CO,247356,2025-09-30,44938
RHUMBLINE ADVISERS,242942,2025-09-30,-778
JPMORGAN CHASE & CO,236963,2025-09-30,16919
"FEDERATED HERMES, INC.",227536,2025-09-30,2869
"ARROWSTREET CAPITAL, LIMITED PARTNERSHIP",220964,2025-09-30,91934
LGT Group Foundation,209585,2025-09-30,-14341
Swiss National Bank,207100,2025-09-30,-11700
"CBOE Vest Financial, LLC",196461,2025-09-30,-48353
Pictet Asset Management Holding SA,190113,2025-09-30,-20389
Assenagon Asset Management S.A.,188867,2025-09-30,35408
"Sumitomo Mitsui Trust Holdings, Inc.",188495,2025-09-30,-3148
"Holocene Advisors, LP",187111,2025-09-30,187111
WORLDQUANT MILLENNIUM ADVISORS LLC,183670,2025-09-30,-129651
Freestone Grove Partners LP,166342,2025-09-30,165239
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",165073,2025-09-30,5217
AMI ASSET MANAGEMENT CORP,163000,2025-09-30,-2305
NOMURA ASSET MANAGEMENT CO LTD,161721,2025-09-30,-28506
CANADA PENSION PLAN INVESTMENT BOARD,160219,2025-09-30,95117
Border to Coast Pensions Partnership Ltd,155732,2025-09-30,155732
SCHRODER INVESTMENT MANAGEMENT GROUP,150277,2025-09-30,23474
BARCLAYS PLC,140016,2025-09-30,-59572
"Russell Investments Group, Ltd.",137394,2025-09-30,-22663
Birch Hill Investment Advisors LLC,136470,2025-09-30,63638
BANK OF MONTREAL /CAN/,132971,2025-09-30,-26513
"D. E. Shaw & Co., Inc.",127146,2025-09-30,-157190
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,122506,2025-09-30,28250
"Baird Financial Group, Inc.",121603,2025-09-30,-32226
"BNP PARIBAS ARBITRAGE, SNC",121300,2025-09-30,-243876
RAYMOND JAMES FINANCIAL INC,120450,2025-09-30,-6221
HSBC HOLDINGS PLC,119127,2025-09-30,-13131
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,117516,2025-09-30,-59
CREDIT AGRICOLE S A,115623,2025-09-30,115623
PRICE T ROWE ASSOCIATES INC /MD/,114545,2025-09-30,-3084
"Annex Advisory Services, LLC",113158,2025-09-30,44028
"Nan Shan Life Insurance Co., Ltd.",109867,2025-09-30,-413
WELLS FARGO & COMPANY/MN,109023,2025-09-30,3409
EULAV Asset Management,104616,2025-09-30,-33000
"Ensign Peak Advisors, Inc",103522,2025-09-30,9946
PRUDENTIAL FINANCIAL INC,103344,2025-09-30,24892
Man Group plc,102485,2025-09-30,2507
"TWO SIGMA INVESTMENTS, LP",101201,2025-09-30,-482864
"Conestoga Capital Advisors, LLC",100783,2025-09-30,-7124
Ninety One UK Ltd,97918,2025-09-30,-2707
"MOORE CAPITAL MANAGEMENT, LP",95000,2025-09-30,95000
"Rakuten Investment Management, Inc.",94069,2025-09-30,94069
MACKENZIE FINANCIAL CORP,92670,2025-09-30,84260
Quantinno Capital Management LP,92326,2025-09-30,52890
BNP Paribas Asset Management Holding S.A.,89403,2025-09-30,38067
NEW YORK STATE COMMON RETIREMENT FUND,87915,2025-09-30,10409
"Susquehanna Portfolio Strategies, LLC",83859,2025-09-30,83859
PRINCIPAL FINANCIAL GROUP INC,83449,2025-09-30,125
ROCKLAND TRUST CO,83066,2025-09-30,5087
ALLIANCEBERNSTEIN L.P.,83028,2025-09-30,1140
CITIGROUP INC,82767,2025-09-30,-12306
LPL Financial LLC,76628,2025-09-30,-13833
GREAT WEST LIFE ASSURANCE CO /CAN/,76443,2025-09-30,-24
"RMB Capital Management, LLC",74493,2025-09-30,-2232
Iron Triangle Partners LP,70000,2025-09-30,70000
"Asset Management One Co., Ltd.",69775,2025-09-30,10009
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,68893,2025-09-30,42606
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,67339,2025-09-30,-2858
abrdn plc,66809,2025-09-30,951
BLAIR WILLIAM & CO/IL,63999,2025-09-30,-7737
Handelsbanken Fonder AB,60780,2025-09-30,858
Creative Planning,59945,2025-09-30,7684
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,58732,2025-09-30,-14
AVIVA PLC,58577,2025-09-30,3012
"NATIXIS ADVISORS, L.P.",56862,2025-09-30,500
OSSIAM,56108,2025-09-30,48814
Korea Investment CORP,56097,2025-09-30,31635
"ADAGE CAPITAL PARTNERS GP, L.L.C.",55507,2025-09-30,-10300
"Vident Advisory, LLC",54058,2025-09-30,1991
BLI - Banque de Luxembourg Investments,52900,2025-09-30,0
ROYAL LONDON ASSET MANAGEMENT LTD,51702,2025-09-30,16598
FIL Ltd,51689,2025-09-30,51088
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,48695,2025-09-30,-1027
Janney Montgomery Scott LLC,48258,2025-09-30,-2373
Universal- Beteiligungs- und Servicegesellschaft mbH,46520,2025-09-30,752
WHITTIER TRUST CO,45778,2025-09-30,590
GRACE & WHITE INC /NY,45730,2025-09-30,0
BALYASNY ASSET MANAGEMENT L.P.,45673,2025-09-30,45673
NATIONAL BANK OF CANADA /FI/,45303,2025-09-30,-5623
FMR LLC,44364,2025-09-30,-60420
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",43813,2025-09-30,266
COMERICA BANK,43013,2025-09-30,-1951
McCollum Christoferson Group LLC,41701,2025-09-30,-1932
"WILLIAM BLAIR INVESTMENT MANAGEMENT, LLC",40805,2025-09-30,-325347
ICICI Prudential Asset Management Co Ltd,40638,2025-09-30,-6362
"BRIGHT ROCK CAPITAL MANAGEMENT, LLC",40000,2025-09-30,0
Jefferies Financial Group Inc.,38745,2025-09-30,1500
STIFEL FINANCIAL CORP,38393,2025-09-30,-141
STATE OF WISCONSIN INVESTMENT BOARD,37898,2025-09-30,-9927
"NISA INVESTMENT ADVISORS, LLC",37551,2025-09-30,2723
JENNISON ASSOCIATES LLC,37230,2025-09-30,37230
LOS ANGELES CAPITAL MANAGEMENT LLC,36941,2025-09-30,25707
"Chevy Chase Trust Holdings, LLC",36698,2025-09-30,-1250
"JANE STREET GROUP, LLC",36245,2025-09-30,612
Mitsubishi UFJ Trust & Banking Corp,34565,2025-09-30,-1943
North Growth Management Ltd.,34000,2025-09-30,5000
"PARNASSUS INVESTMENTS, LLC",33568,2025-09-30,-35680
THRIVENT FINANCIAL FOR LUTHERANS,33311,2025-09-30,4101
ING GROEP NV,32434,2025-09-30,-5557
Treasurer of the State of North Carolina,32186,2025-09-30,-1252
OPPENHEIMER ASSET MANAGEMENT INC.,32124,2025-09-30,-60
DANSKE BANK A/S,31863,2025-09-30,1754
Cetera Investment Advisers,30814,2025-09-30,6423
TORONTO DOMINION BANK,30631,2025-09-30,-483
"Resona Asset Management Co.,Ltd.",30499,2025-09-30,-3060
"Cresset Asset Management, LLC",29899,2025-09-30,399
"YOUSIF CAPITAL MANAGEMENT, LLC",29654,2025-09-30,-1548
Unisphere Establishment,29500,2025-09-30,0
MACQUARIE GROUP LTD,29468,2025-09-30,15392
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",29173,2025-09-30,2621
TRUIST FINANCIAL CORP,29107,2025-09-30,12348
"Blue Zone Wealth Advisors, LLC",28883,2025-09-30,523
"CI Private Wealth, LLC",28326,2025-09-30,-22607
"BRASADA CAPITAL MANAGEMENT, LP",28111,2025-09-30,781
PRUDENTIAL PLC,28106,2025-09-30,4875
DekaBank Deutsche Girozentrale,27611,2025-09-30,0
"PNC FINANCIAL SERVICES GROUP, INC.",27008,2025-09-30,84
"Alpine Peaks Capital, LP",26833,2025-09-30,5000
Verition Fund Management LLC,26790,2025-09-30,22614
Mn Services Vermogensbeheer B.V.,26700,2025-09-30,0
"SG Americas Securities, LLC",26664,2025-09-30,22946
FIRST TRUST ADVISORS LP,26510,2025-09-30,-19822
"Dai-Ichi Life Insurance Company, Ltd",26072,2025-09-30,26072
VICTORY CAPITAL MANAGEMENT INC,26043,2025-09-30,-1256
State of New Jersey Common Pension Fund D,25487,2025-09-30,112
KLP KAPITALFORVALTNING AS,25400,2025-09-30,0
"Motley Fool Wealth Management, LLC",24945,2025-09-30,-4522
Walleye Capital LLC,24731,2025-09-30,3243
Lansforsakringar Fondforvaltning AB (publ),24050,2025-09-30,362
WHITTIER TRUST CO OF NEVADA INC,23991,2025-09-30,103
AMERIPRISE FINANCIAL INC,22669,2025-09-30,-147266
"SRS Capital Advisors, Inc.",22642,2025-09-30,19876
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,22363,2025-09-30,-1219
BANK OF NOVA SCOTIA,22149,2025-09-30,12506
"Fisher Asset Management, LLC",21949,2025-09-30,-2389
"Pathstone Holdings, LLC",21608,2025-09-30,522
Arizona State Retirement System,21249,2025-09-30,119
Zurcher Kantonalbank (Zurich Cantonalbank),20997,2025-09-30,503
Allianz Asset Management GmbH,20796,2025-09-30,347
M&T BANK CORP,20625,2025-09-30,-1189
Motley Fool Asset Management LLC,20552,2025-09-30,-1001
Sterling Capital Management LLC,20262,2025-09-30,67
STATE OF MICHIGAN RETIREMENT SYSTEM,20156,2025-09-30,0
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,19910,2025-09-30,910
"FRED ALGER MANAGEMENT, LLC",19734,2025-09-30,4062
"IEQ CAPITAL, LLC",19719,2025-09-30,18497
Illinois Municipal Retirement Fund,19048,2025-09-30,0
"Mariner, LLC",19030,2025-09-30,6094
CIBC WORLD MARKET INC.,18586,2025-09-30,13940
"PFM Health Sciences, LP",18365,2025-09-30,18365
Czech National Bank,18263,2025-09-30,702
Burt Wealth Advisors,18109,2025-09-30,-954
"MetLife Investment Management, LLC",17835,2025-09-30,-465
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,17267,2025-09-30,-353
"CWM, LLC",17129,2025-09-30,14789
USS Investment Management Ltd,16867,2025-09-30,0
"Apella Capital, LLC",16823,2025-09-30,8
VOYA INVESTMENT MANAGEMENT LLC,16375,2025-09-30,-3523
TOBAM,16338,2025-09-30,-3857
FORSTA AP-FONDEN,16100,2025-09-30,1100
"State of Tennessee, Treasury Department",16054,2025-09-30,7804
"Mirae Asset Global Investments Co., Ltd.",15439,2025-09-30,665
Retirement Systems of Alabama,15338,2025-09-30,-79
Sivik Global Healthcare LLC,15000,2025-09-30,0
"ASSETMARK, INC",14944,2025-09-30,-26486
"Syntegra Private Wealth Group, LLC",14756,2025-09-30,0
WELLINGTON MANAGEMENT GROUP LLP,14619,2025-09-30,813
NATIXIS,14417,2025-09-30,2231
Cinctive Capital Management LP,14319,2025-09-30,14319
Cerity Partners LLC,14292,2025-09-30,5519
William Allan Corp,13822,2025-09-30,-457
IFM Investors Pty Ltd,13681,2025-09-30,0
Daiwa Securities Group Inc.,13625,2025-09-30,-420
AMALGAMATED BANK,13623,2025-09-30,-293
"MML INVESTORS SERVICES, LLC",13602,2025-09-30,-5104
Skandinaviska Enskilda Banken AB (publ),13494,2025-09-30,-839
DnB Asset Management AS,13472,2025-09-30,705
"ADVISOR GROUP HOLDINGS, INC.",13327,2025-09-30,866
"Summit Financial, LLC",13298,2025-09-30,1605
"Endowment Wealth Management, Inc.",13208,2025-09-30,12
"Clear Harbor Asset Management, LLC",13042,2025-09-30,-535
Employees Retirement System of Texas,12200,2025-09-30,0
"HB Wealth Management, LLC",12175,2025-09-30,345
"Ambassador Advisors, LLC",11855,2025-09-30,48
Utah Retirement Systems,11813,2025-09-30,-123
Police & Firemen's Retirement System of New Jersey,11507,2025-09-30,634
"Bank Julius Baer & Co. Ltd, Zurich",11492,2025-09-30,-16997
FIFTH THIRD BANCORP,11355,2025-09-30,-986
Tredje AP-fonden,11351,2025-09-30,3353
UniSuper Management Pty Ltd,11279,2025-09-30,1293
"Vanguard Personalized Indexing Management, LLC",11224,2025-09-30,1322
"Toroso Investments, LLC",10912,2025-09-30,1244
Meiji Yasuda Asset Management Co Ltd.,10813,2025-09-30,1250
REGIONS FINANCIAL CORP,10594,2025-09-30,-352
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,10477,2025-09-30,-271
NORDEA INVESTMENT MANAGEMENT AB,10473,2025-09-30,-145
AZZAD ASSET MANAGEMENT INC /ADV,10446,2025-09-30,-133
Swedbank AB,10423,2025-09-30,0
ACADIAN ASSET MANAGEMENT LLC,10411,2025-09-30,9069
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,10326,2025-09-30,-1047
"Hillman Capital Management, Inc.",10273,2025-09-30,10273
"XPONANCE, INC.",10250,2025-09-30,-438
CIBC Asset Management Inc,10041,2025-09-30,8
PARK AVENUE SECURITIES LLC,9912,2025-09-30,-973
US BANCORP \DE\,9830,2025-09-30,14
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,9800,2025-09-30,-71
KEYBANK NATIONAL ASSOCIATION/OH,9780,2025-09-30,-1626
Rock Springs Capital Management LP,9750,2025-09-30,-41280
JANUS HENDERSON GROUP PLC,9699,2025-09-30,-300
ASR Vermogensbeheer N.V.,9595,2025-09-30,-35
TEACHER RETIREMENT SYSTEM OF TEXAS,9531,2025-09-30,-1450
"Crossmark Global Holdings, Inc.",9447,2025-09-30,-2555
Northwest & Ethical Investments L.P.,9394,2025-09-30,0
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,9339,2025-09-30,144
"Hilton Capital Management, LLC",9275,2025-09-30,472
PENINSULA ASSET MANAGEMENT INC,8781,2025-09-30,58
BRYN MAWR TRUST Co,8705,2025-09-30,-461
"Inspire Investing, LLC",8502,2025-09-30,-603
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",8339,2025-09-30,-9324
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,8207,2025-09-30,1994
Trexquant Investment LP,8171,2025-09-30,-30622
MERCER GLOBAL ADVISORS INC /ADV,8120,2025-09-30,5707
"Sumitomo Mitsui DS Asset Management Company, Ltd",8044,2025-09-30,-73
"Rafferty Asset Management, LLC",7974,2025-09-30,387
"State of Alaska, Department of Revenue",7860,2025-09-30,-221
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,7813,2025-09-30,-442
"Atria Investments, Inc",7656,2025-09-30,887
INTECH INVESTMENT MANAGEMENT LLC,7543,2025-09-30,3350
Avanza Fonder AB,7508,2025-09-30,0
Pallas Capital Advisors LLC,7320,2025-09-30,987
"Metis Global Partners, LLC",6990,2025-09-30,-430
CAPTRUST FINANCIAL ADVISORS,6865,2025-09-30,1985
"CIBC Private Wealth Group, LLC",6835,2025-09-30,150
Neo Ivy Capital Management,6820,2025-09-30,6820
NOMURA HOLDINGS INC,6680,2025-09-30,1434
PITCAIRN CO,6601,2025-09-30,-2036
"HighTower Advisors, LLC",6569,2025-09-30,-2249
Mediolanum International Funds Ltd,6481,2025-09-30,-410
Robeco Institutional Asset Management B.V.,6446,2025-09-30,-252
Ethic Inc.,6309,2025-09-30,4206
PUBLIC SECTOR PENSION INVESTMENT BOARD,6302,2025-09-30,884
"Pacer Advisors, Inc.",6185,2025-09-30,-350
Walleye Trading LLC,6100,2025-09-30,-1992
"Summit Trail Advisors, LLC",6057,2025-09-30,4712
"Caprock Group, LLC",5965,2025-09-30,5965
"Foundations Investment Advisors, LLC",5727,2025-09-30,696
"WILEY BROS.-AINTREE CAPITAL, LLC",5693,2025-09-30,190
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,5681,2025-09-30,0
Sierra Legacy Group,5526,2025-09-30,0
Generali Asset Management SPA SGR,5503,2025-09-30,153
"Hennion & Walsh Asset Management, Inc.",5484,2025-09-30,-22
"Colony Group, LLC",5387,2025-09-30,687
BROOKTREE CAPITAL MANAGEMENT,5299,2025-09-30,374
MIZUHO SECURITIES USA LLC,5237,2025-09-30,267
"FOX RUN MANAGEMENT, L.L.C.",5190,2025-09-30,-2504
"Linden Thomas Advisory Services, LLC",5176,2025-09-30,104
Candriam S.C.A.,5030,2025-09-30,-740
BI Asset Management Fondsmaeglerselskab A/S,4879,2025-09-30,620
COMMERCE BANK,4789,2025-09-30,1317
FIRST NATIONAL BANK SIOUX FALLS,4727,2025-09-30,0
"Envestnet Portfolio Solutions, Inc.",4694,2025-09-30,-2138
"COMMONWEALTH EQUITY SERVICES, LLC",4636,2025-09-30,-74
GTS SECURITIES LLC,4618,2025-09-30,4618
"MISSION WEALTH MANAGEMENT, LP",4524,2025-09-30,385
"Advisors Capital Management, LLC",4507,2025-09-30,237
Kentucky Retirement Systems,4494,2025-09-30,-157
Wealthfront Advisers LLC,4472,2025-09-30,1765
OPPENHEIMER & CO INC,4432,2025-09-30,173
TD PRIVATE CLIENT WEALTH LLC,4315,2025-09-30,-783
NEOS Investment Management LLC,4246,2025-09-30,1302
HARTFORD INVESTMENT MANAGEMENT CO,4215,2025-09-30,-116
"Glenmede Investment Management, LP",4201,2025-09-30,-967
Perbak Capital Partners LLP,4131,2025-09-30,1176
"Kinneret Advisory, LLC",4091,2025-09-30,-18
National Pension Service,3980,2025-09-30,2782
"NewEdge Advisors, LLC",3943,2025-09-30,-20484
NORDEN GROUP LLC,3872,2025-09-30,-100
B. Metzler seel. Sohn & Co. AG,3859,2025-09-30,-790
Achmea Investment Management B.V.,3822,2025-09-30,0
"Graham Capital Management, L.P.",3803,2025-09-30,3803
Louisiana State Employees Retirement System,3800,2025-09-30,0
SALEM INVESTMENT COUNSELORS INC,3718,2025-09-30,1168
"Norinchukin Bank, The",3715,2025-09-30,10
Barbara Oil Co.,3700,2025-09-30,0
ODDO BHF ASSET MANAGEMENT SAS,3692,2025-09-30,-575
Gulf International Bank (UK) Ltd,3628,2025-09-30,0
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",3609,2025-09-30,107
"UMB Bank, n.a.",3559,2025-09-30,-32
"Allspring Global Investments Holdings, LLC",3550,2025-09-30,-42
"WADDELL & ASSOCIATES, LLC",3510,2025-09-30,598
"SECURIAN ASSET MANAGEMENT, INC",3501,2025-09-30,-300
Gibbs Wealth Management,3492,2025-09-30,-727
"Accretive Wealth Partners, LLC",3477,2025-09-30,191
J. Safra Sarasin Holding AG,3449,2025-09-30,640
"Voya Financial Advisors, Inc.",3447,2025-09-30,-331
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,3435,2025-09-30,158
Diversified Trust Co,3426,2025-09-30,601
BENJAMIN EDWARDS INC,3395,2025-09-30,374
Maryland State Retirement & Pension System,3393,2025-09-30,0
Investment Management Corp of Ontario,3384,2025-09-30,1604
"Heritage Investment Group, Inc.",3371,2025-09-30,0
Verdence Capital Advisors LLC,3347,2025-09-30,115
"Clearstead Advisors, LLC",3329,2025-09-30,405
PFG Advisors,3302,2025-09-30,50
TEMA ETFS LLC,3267,2025-09-30,1290
EVERETT HARRIS & CO /CA/,3257,2025-09-30,0
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,3200,2025-09-30,-200
E. Ohman J:or Asset Management AB,3039,2025-09-30,0
"Horizon Investments, LLC",3011,2025-09-30,-178
WELCH & FORBES LLC,3007,2025-09-30,-1139
First Bank & Trust,2971,2025-09-30,1541
TOKIO MARINE ASSET MANAGEMENT CO LTD,2947,2025-09-30,147
"Kovitz Investment Group Partners, LLC",2875,2025-09-30,1036
"Sequoia Financial Advisors, LLC",2874,2025-09-30,518
STEVENS CAPITAL MANAGEMENT LP,2864,2025-09-30,1632
"BOKF, NA",2851,2025-09-30,-250
"Modera Wealth Management, LLC",2803,2025-09-30,0
Larson Financial Group LLC,2802,2025-09-30,195
Arrowpoint Investment Partners (Singapore) Pte. Ltd.,2767,2025-09-30,2767
PEREGRINE CAPITAL MANAGEMENT LLC,2759,2025-09-30,0
COLDSTREAM CAPITAL MANAGEMENT INC,2741,2025-09-30,477
Engineers Gate Manager LP,2735,2025-09-30,-46113
"Venturi Wealth Management, LLC",2724,2025-09-30,-696
GUGGENHEIM CAPITAL LLC,2716,2025-09-30,406
"Savant Capital, LLC",2701,2025-09-30,874
OMERS ADMINISTRATION Corp,2643,2025-09-30,0
SUMMIT WEALTH GROUP LLC / CO,2626,2025-09-30,2626
"Radnor Capital Management, LLC",2602,2025-09-30,2602
"Brinker Capital Investments, LLC",2589,2025-09-30,766
ALLSTATE CORP,2571,2025-09-30,2571
Plato Investment Management Ltd,2535,2025-09-30,2535
"Portside Wealth Group, LLC",2535,2025-09-30,22
"Inspire Advisors, LLC",2532,2025-09-30,101
"Empirical Finance, LLC",2521,2025-09-30,24
Purkiss Capital Advisors LLC,2519,2025-09-30,0
BRIGHTON JONES LLC,2514,2025-09-30,2514
Independent Advisor Alliance,2503,2025-09-30,10
"SlateStone Wealth, LLC",2485,2025-09-30,0
"Advisor OS, LLC",2474,2025-09-30,-345
WETHERBY ASSET MANAGEMENT INC,2454,2025-09-30,10
Federation des caisses Desjardins du Quebec,2402,2025-09-30,-244
HRT FINANCIAL LP,2389,2025-09-30,-58414
MONTAG A & ASSOCIATES INC,2356,2025-09-30,-20
Te Ahumairangi Investment Management Ltd,2350,2025-09-30,-500
"Kestra Advisory Services, LLC",2316,2025-09-30,-396
S-Bank Fund Management Ltd,2296,2025-09-30,-30
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",2292,2025-09-30,0
"Callan Family Office, LLC",2288,2025-09-30,-1181
Trust Point Inc.,2283,2025-09-30,278
"JGP Wealth Management, LLC",2280,2025-09-30,277
Arkadios Wealth Advisors,2234,2025-09-30,969
"RFG Advisory, LLC",2233,2025-09-30,47
"Global X Japan Co., Ltd.",2198,2025-09-30,-507
La Banque Postale Asset Management SA,2190,2025-09-30,2190
"Catalytic Wealth RIA, LLC",2170,2025-09-30,2170
GAMMA Investing LLC,2157,2025-09-30,743
AXA Investment Managers S.A.,2151,2025-09-30,2151
ROVIN CAPITAL /UT/ /ADV,2142,2025-09-30,175
Hyperion Capital Advisors LP,2130,2025-09-30,0
BAHL & GAYNOR INC,2125,2025-09-30,0
TD Waterhouse Canada Inc.,2124,2025-09-30,49
"Merit Financial Group, LLC",2110,2025-09-30,2110
Net Worth Advisory Group,2087,2025-09-30,-1687
Vontobel Holding Ltd.,2081,2025-09-30,-599
"MPWM ADVISORY SOLUTIONS, LLC",2076,2025-09-30,0
GF FUND MANAGEMENT CO. LTD.,2009,2025-09-30,233
QUADRANT CAPITAL GROUP LLC,1989,2025-09-30,18
"Cambridge Investment Research Advisors, Inc.",1968,2025-09-30,439
Wahed Invest LLC,1958,2025-09-30,12
Meiji Yasuda Life Insurance Co,1953,2025-09-30,362
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",1941,2025-09-30,595
MUFG SECURITIES AMERICAS INC.,1939,2025-09-30,347
SHELL ASSET MANAGEMENT CO,1923,2025-09-30,-1219
Squarepoint Ops LLC,1918,2025-09-30,-79224
"Cynosure Group, LLC",1905,2025-09-30,0
Gen-Wealth Partners Inc,1902,2025-09-30,-8
CIM INVESTMENT MANAGEMENT INC,1892,2025-09-30,-18
Kentucky Retirement Systems Insurance Trust Fund,1884,2025-09-30,-90
"Empowered Funds, LLC",1863,2025-09-30,84
CONNABLE OFFICE INC,1845,2025-09-30,0
ALPS ADVISORS INC,1800,2025-09-30,1800
Bayforest Capital Ltd,1799,2025-09-30,1274
"Meeder Advisory Services, Inc.",1788,2025-09-30,242
Integrated Wealth Concepts LLC,1779,2025-09-30,-1416
SYON CAPITAL LLC,1758,2025-09-30,767
"QRG CAPITAL MANAGEMENT, INC.",1733,2025-09-30,370
"Nelson, Van Denburg & Campbell Wealth Management Group, LLC",1730,2025-09-30,1730
STRS OHIO,1712,2025-09-30,1
"GRANDFIELD & DODD, LLC",1667,2025-09-30,0
"CERTUITY, LLC",1646,2025-09-30,1646
MJP ASSOCIATES INC /ADV,1630,2025-09-30,-340
GROUPAMA ASSET MANAGMENT,1627,2025-09-30,1627
"Perigon Wealth Management, LLC",1608,2025-09-30,422
Vestcor Inc,1603,2025-09-30,0
JONES FINANCIAL COMPANIES LLLP,1589,2025-09-30,-5
"Penobscot Investment Management Company, Inc.",1570,2025-09-30,0
GUYASUTA INVESTMENT ADVISORS INC,1559,2025-09-30,0
Lombard Odier Asset Management (USA) Corp,1557,2025-09-30,53
"RTD Financial Advisors, Inc.",1524,2025-09-30,0
"Inscription Capital, LLC",1519,2025-09-30,1519
"KFA Private Wealth Group, LLC",1500,2025-09-30,0
APG Asset Management US Inc.,1499,2025-09-30,0
"Western Wealth Management, LLC",1494,2025-09-30,-84
"Northwest Bancshares, Inc.",1490,2025-09-30,-260
