holder,shares,dateReported,change
"ARROWSTREET CAPITAL, LIMITED PARTNERSHIP",655052,2025-09-30,-993734
ACADIAN ASSET MANAGEMENT LLC,644827,2025-09-30,-102426
PANAGORA ASSET MANAGEMENT INC,639090,2025-09-30,-133801
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,635787,2025-09-30,36875
Quantinno Capital Management LP,630968,2025-09-30,42124
HSBC HOLDINGS PLC,619962,2025-09-30,-151657
RAYMOND JAMES FINANCIAL INC,604619,2025-09-30,2093
MACQUARIE GROUP LTD,593842,2025-09-30,-5544
"VOLORIDGE INVESTMENT MANAGEMENT, LLC",587432,2025-09-30,57059
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,581467,2025-09-30,745
CITADEL ADVISORS LLC,570847,2025-09-30,-926451
"Russell Investments Group, Ltd.",546367,2025-09-30,-77819
Polar Capital Holdings Plc,540369,2025-09-30,-135175
"Luxor Capital Group, LP",532177,2025-09-30,-182452
ALLIANCEBERNSTEIN L.P.,524553,2025-09-30,23411
"Connor, Clark & Lunn Investment Management Ltd.",510387,2025-09-30,7926
CANADA PENSION PLAN INVESTMENT BOARD,508894,2025-09-30,-272534
ProShare Advisors LLC,501835,2025-09-30,-103548
Pictet Asset Management Holding SA,491615,2025-09-30,99331
AMERICAN CENTURY COMPANIES INC,485088,2025-09-30,22944
BESSEMER GROUP INC,477369,2025-09-30,-45345
"TWO SIGMA INVESTMENTS, LP",462859,2025-09-30,-241990
Allianz Asset Management GmbH,455808,2025-09-30,33589
Hudson Bay Capital Management LP,455329,2025-09-30,-143171
GREAT WEST LIFE ASSURANCE CO /CAN/,453110,2025-09-30,11838
VICTORY CAPITAL MANAGEMENT INC,451914,2025-09-30,15629
NEW YORK STATE COMMON RETIREMENT FUND,450348,2025-09-30,-3829
"Empower Advisory Group, LLC",430578,2025-09-30,81074
PRINCIPAL FINANCIAL GROUP INC,409409,2025-09-30,-39978
BALYASNY ASSET MANAGEMENT L.P.,404379,2025-09-30,-325246
NATIONAL BANK OF CANADA /FI/,395461,2025-09-30,45123
WESTFIELD CAPITAL MANAGEMENT CO LP,393628,2025-09-30,25476
MILLENNIUM MANAGEMENT LLC,392152,2025-09-30,-70283
TD ASSET MANAGEMENT INC,380156,2025-09-30,5123
BNP Paribas Asset Management Holding S.A.,368157,2025-09-30,37673
"TimesSquare Capital Management, LLC",350083,2025-09-30,-15475
Assenagon Asset Management S.A.,346331,2025-09-30,321320
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,338107,2025-09-30,-27360
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,330608,2025-09-30,-11971
Neuberger Berman Group LLC,317276,2025-09-30,-17646
Stony Point Capital LLC,316894,2025-09-30,15065
"Bridgewater Associates, LP",312161,2025-09-30,-405921
Qube Research & Technologies Ltd,310397,2025-09-30,224456
BANK OF NOVA SCOTIA,304277,2025-09-30,5971
Mitsubishi UFJ Trust & Banking Corp,304213,2025-09-30,-53868
"D. E. Shaw & Co., Inc.",298570,2025-09-30,-388464
"Kinetic Partners Management, LP",293706,2025-09-30,-140000
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",290953,2025-09-30,30096
"SG Americas Securities, LLC",289873,2025-09-30,-30485
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,289668,2025-09-30,20085
AVIVA PLC,284810,2025-09-30,17025
Universal- Beteiligungs- und Servicegesellschaft mbH,284279,2025-09-30,-2427
PRUDENTIAL FINANCIAL INC,281148,2025-09-30,52864
"JANE STREET GROUP, LLC",278159,2025-09-30,278159
Man Group plc,270771,2025-09-30,-72742
"Point72 Asset Management, L.P.",269676,2025-09-30,220393
CREDIT AGRICOLE S A,265767,2025-09-30,265767
"ADAGE CAPITAL PARTNERS GP, L.L.C.",261600,2025-09-30,-73700
"IEQ CAPITAL, LLC",260661,2025-09-30,-1901
SYON CAPITAL LLC,256180,2025-09-30,833
GUGGENHEIM CAPITAL LLC,250867,2025-09-30,31488
Steadview Capital Management LLC,249440,2025-09-30,-80675
Korea Investment CORP,233805,2025-09-30,-43165
"SCOPUS ASSET MANAGEMENT, L.P.",232250,2025-09-30,-17750
ENVESTNET ASSET MANAGEMENT INC,228189,2025-09-30,49377
APG Asset Management N.V.,226754,2025-09-30,4233
TORONTO DOMINION BANK,221571,2025-09-30,60252
CAISSE DE DEPOT ET PLACEMENT DU QUEBEC,221510,2025-09-30,54012
"Colony Group, LLC",219566,2025-09-30,-32485
LONG WALK MANAGEMENT LP,212000,2025-09-30,-52750
LPL Financial LLC,211732,2025-09-30,68820
ARK Investment Management LLC,211398,2025-09-30,32876
Swedbank AB,208568,2025-09-30,-42
DANSKE BANK A/S,208266,2025-09-30,56092
"Mirae Asset Global Investments Co., Ltd.",206952,2025-09-30,29055
Walleye Trading LLC,201602,2025-09-30,66442
CAPITAL ADVISORS INC/OK,201067,2025-09-30,-38874
Nellore Capital Management LLC,201003,2025-09-30,-26740
Calamos Advisors LLC,200995,2025-09-30,27274
abrdn plc,199678,2025-09-30,-601
TREMBLANT CAPITAL GROUP,197039,2025-09-30,-25645
STATE OF WISCONSIN INVESTMENT BOARD,194066,2025-09-30,-19367
"Chevy Chase Trust Holdings, LLC",188918,2025-09-30,7819
"Nikko Asset Management Americas, Inc.",183958,2025-09-30,23248
OSSIAM,179484,2025-09-30,23362
"Ensign Peak Advisors, Inc",174592,2025-09-30,-68921
CROSSLINK CAPITAL INC,174300,2025-09-30,-33930
NEOS Investment Management LLC,164239,2025-09-30,67693
Handelsbanken Fonder AB,164062,2025-09-30,3071
Spyglass Capital Management LLC,161702,2025-09-30,-73909
Woodline Partners LP,161353,2025-09-30,-254906
Treasurer of the State of North Carolina,161321,2025-09-30,-6281
"Mariner, LLC",161260,2025-09-30,97709
ROYAL LONDON ASSET MANAGEMENT LTD,160007,2025-09-30,-2368
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,155092,2025-09-30,-12100
Zurcher Kantonalbank (Zurich Cantonalbank),154004,2025-09-30,-35501
"Asset Management One Co., Ltd.",152995,2025-09-30,2345
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,149381,2025-09-30,-1001
Zurich Insurance Group Ltd/FI,147912,2025-09-30,-276441
Andra AP-fonden,145400,2025-09-30,-6600
FRANKLIN STREET ADVISORS INC /NC,145214,2025-09-30,-3254
NOMURA ASSET MANAGEMENT CO LTD,143839,2025-09-30,386
Mediolanum International Funds Ltd,140508,2025-09-30,49031
"Pathstone Holdings, LLC",140431,2025-09-30,54765
Mn Services Vermogensbeheer B.V.,135500,2025-09-30,1600
MACKENZIE FINANCIAL CORP,133733,2025-09-30,38281
iA Global Asset Management Inc.,131903,2025-09-30,5801
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,130309,2025-09-30,-134665
KLP KAPITALFORVALTNING AS,128500,2025-09-30,1900
"Ampersand Capital Group, L.P.",127418,2025-09-30,0
State of New Jersey Common Pension Fund D,126772,2025-09-30,5663
"NATIXIS ADVISORS, L.P.",126621,2025-09-30,25565
PRIMECAP MANAGEMENT CO/CA/,124640,2025-09-30,-3920
"Shellback Capital, LP",120000,2025-09-30,80000
CIBC Asset Management Inc,119801,2025-09-30,4297
CIBC WORLD MARKET INC.,118674,2025-09-30,110269
"State of Tennessee, Treasury Department",117486,2025-09-30,12529
Freestone Grove Partners LP,116637,2025-09-30,-11338
Skandinaviska Enskilda Banken AB (publ),111882,2025-09-30,-2862
Lansforsakringar Fondforvaltning AB (publ),111757,2025-09-30,3329
"Resona Asset Management Co.,Ltd.",110818,2025-09-30,-5764
Cerity Partners LLC,110211,2025-09-30,2038
"MetLife Investment Management, LLC",108645,2025-09-30,4684
"NZS Capital, LLC",108555,2025-09-30,17402
STIFEL FINANCIAL CORP,107875,2025-09-30,58948
ODDO BHF ASSET MANAGEMENT SAS,107551,2025-09-30,-2927
COOPER CREEK PARTNERS MANAGEMENT LLC,105423,2025-09-30,-13724
SOROS FUND MANAGEMENT LLC,105346,2025-09-30,45072
Arizona State Retirement System,104786,2025-09-30,93
"FRED ALGER MANAGEMENT, LLC",102970,2025-09-30,-31648
STATE OF MICHIGAN RETIREMENT SYSTEM,100100,2025-09-30,6900
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,98840,2025-09-30,2640
Daiwa Securities Group Inc.,98549,2025-09-30,468
LOS ANGELES CAPITAL MANAGEMENT LLC,98213,2025-09-30,-76040
Aquatic Capital Management LLC,97058,2025-09-30,97058
"Rafferty Asset Management, LLC",94903,2025-09-30,-4682
Czech National Bank,94015,2025-09-30,10209
"GROUP ONE TRADING, L.P.",91503,2025-09-30,-21067
"Sands Capital Ventures, LLC",90142,2025-09-30,-291060
SCHRODER INVESTMENT MANAGEMENT GROUP,89176,2025-09-30,-12714
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,88892,2025-09-30,4802
"Catalytic Wealth RIA, LLC",88525,2025-09-30,71490
COMERICA BANK,87563,2025-09-30,5783
"QRG CAPITAL MANAGEMENT, INC.",87194,2025-09-30,-29892
CONNORS INVESTOR SERVICES INC,87000,2025-09-30,-451
"XPONANCE, INC.",85958,2025-09-30,348
Creative Planning,85408,2025-09-30,1055
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",85337,2025-09-30,3818
STRS OHIO,84580,2025-09-30,-8779
PICTON MAHONEY ASSET MANAGEMENT,84503,2025-09-30,-33688
AMALGAMATED BANK,81799,2025-09-30,5076
Investment Management Corp of Ontario,80013,2025-09-30,-4081
SHELTON CAPITAL MANAGEMENT,79525,2025-09-30,-3175
Retirement Systems of Alabama,78964,2025-09-30,5393
Illinois Municipal Retirement Fund,77924,2025-09-30,6887
FORSTA AP-FONDEN,77200,2025-09-30,4500
GF FUND MANAGEMENT CO. LTD.,76081,2025-09-30,0
Wealthfront Advisers LLC,73462,2025-09-30,393
Contour Asset Management LLC,72608,2025-09-30,72608
"Jump Financial, LLC",71876,2025-09-30,-57475
Verition Fund Management LLC,71482,2025-09-30,11178
"NISA INVESTMENT ADVISORS, LLC",71414,2025-09-30,12455
"WOLVERINE TRADING, LLC",69899,2025-09-30,14062
Janney Montgomery Scott LLC,69380,2025-09-30,209
IFM Investors Pty Ltd,69223,2025-09-30,657
"TenCore Partners, LP",68854,2025-09-30,-7000
Walleye Capital LLC,68685,2025-09-30,14786
DnB Asset Management AS,67632,2025-09-30,2899
Calamos Wealth Management LLC,67603,2025-09-30,2425
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",65819,2025-09-30,1846
Atika Capital Management LLC,63201,2025-09-30,-3199
Capitolis Liquid Global Markets LLC,63016,2025-09-30,0
Schonfeld Strategic Advisors LLC,62916,2025-09-30,18517
"Pacer Advisors, Inc.",62607,2025-09-30,316
AXA Investment Managers S.A.,61240,2025-09-30,61240
USS Investment Management Ltd,60784,2025-09-30,0
"Toroso Investments, LLC",60097,2025-09-30,29892
Varma Mutual Pension Insurance Co,59700,2025-09-30,5100
HIMENSION CAPITAL (SINGAPORE) PTE. LTD.,59492,2025-09-30,-2827
BERKSHIRE CAPITAL HOLDINGS INC,59320,2025-09-30,1530
"MML INVESTORS SERVICES, LLC",59319,2025-09-30,12865
Utah Retirement Systems,59292,2025-09-30,726
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",58757,2025-09-30,4336
Parkwood LLC,58436,2025-09-30,-9406
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,58300,2025-09-30,100
"Empowered Funds, LLC",58248,2025-09-30,2175
Fiera Capital Corp,58076,2025-09-30,26746
Ilmarinen Mutual Pension Insurance Co,58000,2025-09-30,0
Police & Firemen's Retirement System of New Jersey,57748,2025-09-30,3248
"Jasper Ridge Partners, L.P.",57034,2025-09-30,0
Discovery Value Fund,56722,2025-09-30,0
"Capital Impact Advisors, LLC",56606,2025-09-30,5147
"CWM, LLC",56287,2025-09-30,1765
MERCER GLOBAL ADVISORS INC /ADV,55478,2025-09-30,2297
TEACHER RETIREMENT SYSTEM OF TEXAS,55372,2025-09-30,-7420
"Crescent Park Management, L.P.",55141,2025-09-30,-3462
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,53738,2025-09-30,2371
ING GROEP NV,53629,2025-09-30,-9756
Gladstone Capital Management LLP,52636,2025-09-30,52636
"Summit Trail Advisors, LLC",52625,2025-09-30,1580
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,51624,2025-09-30,-4755
NATIXIS,51176,2025-09-30,51176
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",51122,2025-09-30,8262
Squarepoint Ops LLC,50809,2025-09-30,-208790
"KIDS CAPITAL MANAGEMENT, L.P.",50500,2025-09-30,0
Point72 (DIFC) Ltd,50203,2025-09-30,50203
Vienna Powszechne Towarzystwo Emerytalne S.A. Vienna Insurance Group,50110,2025-09-30,50110
PROFUND ADVISORS LLC,49581,2025-09-30,-5
"Sumitomo Mitsui DS Asset Management Company, Ltd",49019,2025-09-30,4139
Louisiana State Employees Retirement System,48700,2025-09-30,1400
Ethic Inc.,48617,2025-09-30,-1245
RDST Capital LLC,48570,2025-09-30,-120980
"PNC FINANCIAL SERVICES GROUP, INC.",48375,2025-09-30,5106
"Advisors Asset Management, Inc.",48286,2025-09-30,10365
M&G Plc,47857,2025-09-30,47857
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,46604,2025-09-30,-218
GILDER GAGNON HOWE & CO LLC,45803,2025-09-30,25
HWG Holdings LP,45055,2025-09-30,-2497
"ADVISOR GROUP HOLDINGS, INC.",44872,2025-09-30,7955
"Sand Hill Global Advisors, LLC",44392,2025-09-30,-7826
"Barrier Capital Management, LLC",44165,2025-09-30,4943
DekaBank Deutsche Girozentrale,43845,2025-09-30,0
"Savant Capital, LLC",43493,2025-09-30,-5370
BI Asset Management Fondsmaeglerselskab A/S,43403,2025-09-30,1734
SORA INVESTORS LLC,42875,2025-09-30,-45715
Jefferies Financial Group Inc.,42355,2025-09-30,24454
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,42341,2025-09-30,12741
Federation des caisses Desjardins du Quebec,41561,2025-09-30,13327
"SRS Capital Advisors, Inc.",41135,2025-09-30,40193
"Dana Investment Advisors, Inc.",40878,2025-09-30,11799
"YOUSIF CAPITAL MANAGEMENT, LLC",40486,2025-09-30,-307
Elo Mutual Pension Insurance Co,40146,2025-09-30,2904
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,40119,2025-09-30,806
"Gotham Asset Management, LLC",40037,2025-09-30,14942
"State of Alaska, Department of Revenue",40033,2025-09-30,1468
"Vanguard Personalized Indexing Management, LLC",39399,2025-09-30,971
Skye Global Management LP,38000,2025-09-30,25400
Engineers Gate Manager LP,37788,2025-09-30,31596
Cetera Investment Advisers,37676,2025-09-30,11251
"IMC-Chicago, LLC",37509,2025-09-30,-48454
ALLIANZ SE,37300,2025-09-30,0
CAXTON ASSOCIATES LLP,36963,2025-09-30,-5408
"TRIGLAV INVESTMENTS, D.O.O.",36000,2025-09-30,5500
TRUIST FINANCIAL CORP,35983,2025-09-30,19116
Employees Retirement System of Texas,35698,2025-09-30,-2831
"COMMONWEALTH EQUITY SERVICES, LLC",35419,2025-09-30,16983
"Caption Management, LLC",35400,2025-09-30,35400
"Parallax Volatility Advisers, L.P.",35270,2025-09-30,35270
"OGBORNE CAPITAL MANAGEMENT, LLC",35000,2025-09-30,0
Avanza Fonder AB,34741,2025-09-30,0
"CATALYST PRIVATE WEALTH, LLC",33885,2025-09-30,-2373
"KPCB DGF II Associates, LLC",33818,2025-09-30,0
"Norinchukin Bank, The",33609,2025-09-30,2853
FORT WASHINGTON INVESTMENT ADVISORS INC /OH/,33583,2025-09-30,9427
PUBLIC SECTOR PENSION INVESTMENT BOARD,33470,2025-09-30,9563
"EXCHANGE TRADED CONCEPTS, LLC",33140,2025-09-30,-19026
ASR Vermogensbeheer N.V.,32705,2025-09-30,-130
"Harvest Fund Management Co., Ltd",31703,2025-09-30,2144
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,31601,2025-09-30,28416
INTECH INVESTMENT MANAGEMENT LLC,31363,2025-09-30,17897
OCCUDO QUANTITATIVE STRATEGIES LP,30805,2025-09-30,30805
UniSuper Management Pty Ltd,29706,2025-09-30,4839
Gunderson Capital Management Inc.,29581,2025-09-30,16811
"PDT Partners, LLC",29534,2025-09-30,-14279
Motley Fool Asset Management LLC,29482,2025-09-30,7893
"Tradewinds, LLC.",29089,2025-09-30,29089
"Alcosta Capital Management, Inc.",28934,2025-09-30,-413
"CI Private Wealth, LLC",28531,2025-09-30,6838
CAPTRUST FINANCIAL ADVISORS,28373,2025-09-30,-190
Hidden Lake Asset Management LP,28293,2025-09-30,28293
"Vident Advisory, LLC",28012,2025-09-30,13924
Sterling Capital Management LLC,27785,2025-09-30,-14156
LMR Partners LLP,27334,2025-09-30,-19166
MIZUHO SECURITIES USA LLC,26961,2025-09-30,3268
"HighTower Advisors, LLC",26330,2025-09-30,-5406
"Kovitz Investment Group Partners, LLC",25857,2025-09-30,546
Candriam S.C.A.,25846,2025-09-30,1180
Cercano Management LLC,25807,2025-09-30,25807
LAZARD ASSET MANAGEMENT LLC,25757,2025-09-30,-948
"LANDSCAPE CAPITAL MANAGEMENT, L.L.C.",25715,2025-09-30,10769
TIGER GLOBAL MANAGEMENT LLC,25337,2025-09-30,0
PRUDENTIAL PLC,25127,2025-09-30,11768
Rockefeller Capital Management L.P.,24737,2025-09-30,5206
"Horizon Investments, LLC",24349,2025-09-30,7990
"SIMPLEX TRADING, LLC",24228,2025-09-30,16651
"Brinker Capital Investments, LLC",23935,2025-09-30,11078
"Hennion & Walsh Asset Management, Inc.",23473,2025-09-30,-127
BRIGHTON JONES LLC,23144,2025-09-30,5835
MORGENS WATERFALL VINTIADIS & CO INC,23000,2025-09-30,0
Virtus Wealth Solutions LLC,22979,2025-09-30,0
Ninety One SA (PTY) Ltd,22655,2025-09-30,22655
Kentucky Retirement Systems,22527,2025-09-30,-124
BROWN ADVISORY INC,22450,2025-09-30,-11572
Penserra Capital Management LLC,22259,2025-09-30,573
"Cache Advisors, LLC",22033,2025-09-30,-2103
HARTFORD INVESTMENT MANAGEMENT CO,21697,2025-09-30,995
"Atria Investments, Inc",21603,2025-09-30,3663
"NWK Group, Inc.",21426,2025-09-30,-10581
M&T BANK CORP,21339,2025-09-30,993
"MOORE CAPITAL MANAGEMENT, LP",21126,2025-09-30,15012
Dorsey Wright & Associates,21077,2025-09-30,21077
PEAK6 LLC,20668,2025-09-30,20665
Quinn Opportunity Partners LLC,20399,2025-09-30,-60500
"China Universal Asset Management Co., Ltd.",20372,2025-09-30,1570
Alberta Investment Management Corp,20200,2025-09-30,-4200
Ardmore Road Asset Management LP,20000,2025-09-30,-81000
CARY STREET PARTNERS FINANCIAL LLC,19720,2025-09-30,-25
"Advisory Services Network, LLC",19311,2025-09-30,2274
SCOTIA CAPITAL INC.,19051,2025-09-30,17692
"Lido Advisors, LLC",18886,2025-09-30,3424
HighPoint Advisor Group LLC,18862,2025-09-30,-161
BNP PARIBAS,18758,2025-09-30,111
PINNBROOK CAPITAL MANAGEMENT LP,18598,2025-09-30,18598
FIFTH THIRD BANCORP,18412,2025-09-30,-1644
"FORA Capital, LLC",18365,2025-09-30,18365
Consolidated Planning Corp,18196,2025-09-30,18196
Gulf International Bank (UK) Ltd,18059,2025-09-30,133
Maryland State Retirement & Pension System,17893,2025-09-30,454
"SECURIAN ASSET MANAGEMENT, INC",17878,2025-09-30,-4
"Illumine Investment Management, LLC",17363,2025-09-30,-2624
US BANCORP \DE\,16802,2025-09-30,1028
"Ameritas Investment Partners, Inc.",16793,2025-09-30,501
Pallas Capital Advisors LLC,16525,2025-09-30,-1032
"Dai-Ichi Life Insurance Company, Ltd",16210,2025-09-30,0
Sciencast Management LP,15888,2025-09-30,15888
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,15500,2025-09-30,0
FIL Ltd,15473,2025-09-30,-109818
Night Squared LP,15429,2025-09-30,4038
Vinva Investment Management Ltd,15099,2025-09-30,-22840
"a16z Perennial Management, L.P.",15049,2025-09-30,1459
"Metis Global Partners, LLC",14538,2025-09-30,-215
ALGERT GLOBAL LLC,14225,2025-09-30,-7415
"Stratos Wealth Advisors, LLC",14050,2025-09-30,-3286
"ASSETMARK, INC",14000,2025-09-30,1157
WATERSHED PRIVATE WEALTH LLC,13941,2025-09-30,13941
SILVERCREST ASSET MANAGEMENT GROUP LLC,13883,2025-09-30,3579
Buckingham Strategic Partners,13726,2025-09-30,2466
Banque Transatlantique SA,13665,2025-09-30,13665
"Knollwood Investment Advisory, LLC",13655,2025-09-30,0
"Cambridge Investment Research Advisors, Inc.",13645,2025-09-30,5629
CITIZENS FINANCIAL GROUP INC/RI,13636,2025-09-30,-11903
EFG Asset Management (North America) Corp.,13622,2025-09-30,-582
AG2R LA MONDIALE GESTION D'ACTIFS,13575,2025-09-30,0
LOOMIS SAYLES & CO L P,13515,2025-09-30,2
AGF MANAGEMENT LTD,13499,2025-09-30,-18105
ALLSTATE CORP,13486,2025-09-30,13486
"Merit Financial Group, LLC",13402,2025-09-30,286
"BAILARD, INC.",13364,2025-09-30,7
WESTPAC BANKING CORP,13110,2025-09-30,-3562
"Baird Financial Group, Inc.",13082,2025-09-30,12181
"Maytus Capital Management, LLC",13000,2025-09-30,-963
SIT INVESTMENT ASSOCIATES INC,12716,2025-09-30,0
TOKIO MARINE ASSET MANAGEMENT CO LTD,12707,2025-09-30,165
Prospera Financial Services Inc,12603,2025-09-30,11643
"Capital Wealth Planning, LLC",12577,2025-09-30,8192
Raiffeisen Bank International AG,12564,2025-09-30,2586
"PineBridge Investments, L.P.",12507,2025-09-30,-10535
"Cresset Asset Management, LLC",12475,2025-09-30,6044
"PALO ALTO WEALTH ADVISORS, LLC",12073,2025-09-30,14
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",11799,2025-09-30,861
Alaethes Wealth LLC,11681,2025-09-30,-1071
"Caprock Group, LLC",11653,2025-09-30,11653
"Strategic Global Advisors, LLC",11529,2025-09-30,11529
Tower Research Capital LLC (TRC),11508,2025-09-30,4457
"ICONIQ Capital, LLC",11503,2025-09-30,-1809
Lombard Odier Asset Management (Switzerland) SA,11418,2025-09-30,1202
EFG Asset Management (Americas) Corp.,11315,2025-09-30,-170
"AIGEN INVESTMENT MANAGEMENT, LP",11308,2025-09-30,-720
B. Metzler seel. Sohn & Co. AG,11060,2025-09-30,245
Vestcor Inc,11007,2025-09-30,3653
ALPS ADVISORS INC,10949,2025-09-30,679
Voleon Capital Management LP,10904,2025-09-30,-6002
PARK AVENUE SECURITIES LLC,10830,2025-09-30,10830
La Banque Postale Asset Management SA,10724,2025-09-30,-14767
"Private Advisor Group, LLC",10472,2025-09-30,-3828
"Bosman Wealth Management, LLC",10448,2025-09-30,1025
"CAPSTONE INVESTMENT ADVISORS, LLC",10349,2025-09-30,-585
"NewEdge Advisors, LLC",10324,2025-09-30,-4805
EVERENCE CAPITAL MANAGEMENT INC,10120,2025-09-30,0
"WILEY BROS.-AINTREE CAPITAL, LLC",10026,2025-09-30,2241
"Interval Partners, LP",10000,2025-09-30,-28021
