symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
REG,2024-12-31,73.93,189757345,14028760515,56283000,5018169000,18990646515
REG,2023-12-31,67,178704411,11973195537,84971000,4798314000,16686538537
REG,2022-12-31,62.5,171838078,10739879875,66466000,4294680000,14968093875
REG,2021-12-31,75.35,170476886,12845433360,93097000,4298008000,17050344360
REG,2020-12-31,45.59,172650000,7871113500,376073000,4521186000,12016226500
REG,2019-12-31,63.09,167526115,10569222595,113020000,4792640000,15248842595
REG,2018-12-31,58.68,170634931,10012857751,45190000,4211938000,14179605751
REG,2017-12-31,69.18,176077000,12181006860,45370000,4132378000,16268014860
REG,2016-12-31,68.95,116142253,8008008344,13256000,1696600000,9691352344
REG,2015-12-31,68.12,110335294,7516040227,36856000,1906319000,9385503227
REG,2014-12-31,63.78,104350954,6655503846,113776000,2053500000,8595227846
REG,2013-12-31,46.3,91383081,4231036650,80684000,1881426000,6031778650
REG,2012-12-31,47.12,89630518,4223390008,22349000,1962216000,6163257008
REG,2011-12-31,37.62,87825000,3303976500,11402000,1995102000,5287676500
REG,2010-12-31,42.24,81068000,3424312320,22460000,2094469000,5496321320
REG,2009-12-31,35.06,76829000,2693624740,99477000,1892276000,4486423740
REG,2008-12-31,46.7,69578000,3249292600,21533000,1845769000,5073528600
REG,2007-12-31,64.49,68954000,4446843460,18668000,1810329000,6238504460
REG,2006-12-31,78.17,68328522,5341240564,34046000,1575386000,6882580564
REG,2005-12-31,58.95,64845778,3822658613,42458000,1613942000,5394142613
REG,2004-12-31,55.4,60777037,3367047849,95320000,1493090000,4764817849
REG,2003-12-31,39.85,59133230,2356459215,29868622,1452777000,3779367593
REG,2002-12-31,32.4,58285766,1888458818,56447329,1333524000,3165535489
REG,2001-12-31,27.75,57538523,1596694013,27853264,1396720748,2965561497
REG,2000-12-31,23.69,56933923,1348764635,100987895,1307072156,2554848896
REG,1999-12-31,20,54410789,1088215780,54117443,1011966517,2046064854
REG,1998-12-31,22.25,28105597,625349533,19919693,548126095,1153555935
REG,1997-12-31,27.69,21406250,592739062,16586094,278100000,854252968
REG,1996-12-31,26.25,12073171,316920738,8293229,171600000,480227509
REG,1995-12-31,17.13,6666667,114200005,0,115600000,229800005
REG,1994-12-31,16.75,6375000,106781250,0,108000000,214781250
