symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
HCA,2024-12-31,300.15,258603000,77619690450,1933000000,45237000000,120923690450
HCA,2023-12-31,270.68,272404000,73734314720,935000000,41859000000,114658314720
HCA,2022-12-31,239.96,290348000,69671906080,908000000,40200000000,108963906080
HCA,2021-12-31,256.92,323315000,83066089800,1451000000,36726000000,118341089800
HCA,2020-12-31,164.46,338274000,55632542040,1793000000,33056000000,86895542040
HCA,2019-12-31,147.81,341210000,50434250100,621000000,35571000000,85384250100
HCA,2018-12-31,124.45,342895200,42673307640,502000000,32821000000,74992307640
HCA,2017-12-31,87.84,350091600,30752046144,732000000,33058000000,63078046144
HCA,2016-12-31,74.02,370535900,27427067318,646000000,31376000000,58157067318
HCA,2015-12-31,67.63,398738700,26966698281,741000000,30488000000,56713698281
HCA,2014-12-31,73.39,420477900,30858873081,566000000,29426000000,59718873081
HCA,2013-12-31,47.71,439604000,20973506840,414000000,28376000000,48935506840
HCA,2012-12-31,30.17,443200200,13371350034,705000000,28930000000,41596350034
HCA,2011-12-31,22.03,476609000,10499696270,373000000,27052000000,37178696270
HCA,2010-12-31,31.02,426424000,13227672480,411000000,28225000000,41041672480
HCA,2009-12-31,31.02,341932000,10606730640,312000000,25670000000,35964730640
HCA,2008-12-31,31.02,341932000,10606730640,465000000,26989000000,37130730640
HCA,2007-12-31,31.02,341932000,10606730640,393000000,27308000000,37521730640
HCA,2006-12-31,31.02,403398000,12513405960,634000000,28408000000,40287405960
HCA,2005-12-31,31.02,440016000,13649296320,336000000,10475000000,23788296320
HCA,2004-12-31,31.02,475620000,14753732400,129000000,10530000000,25154732400
HCA,2003-12-31,31.02,500751880,15533323317,115000000,8707000000,24125323317
HCA,2002-12-31,31.02,511042945,15852552153,161000000,6943000000,22634552153
HCA,2001-12-31,31.02,524260355,16262556212,85000000,7360000000,23537556212
HCA,2000-12-31,31.02,547511500,16983806730,314000000,6752000000,23421806730
HCA,1999-12-31,31.02,660714286,20495357151,190000000,6444000000,26749357151
HCA,1998-12-31,31.02,645205479,20014273958,297000000,6753000000,26470273958
HCA,1997-12-31,31.02,663043478,20567608687,110000000,9408000000,29865608687
HCA,1996-12-31,31.02,671875000,20841562500,113000000,6982000000,27710562500
HCA,1995-12-31,31.02,667361111,20701541663,232000000,7380000000,27849541663
HCA,1994-12-31,31.02,539264802,16727994158,13000000,3930000000,20644994158
HCA,1993-12-31,31.02,482857143,14978228575,224000000,3698000000,18452228575
HCA,1992-12-31,31.02,32692308,1014115394,61900000,557700000,1509915394
HCA,1991-12-31,31.02,24918033,772957383,10800000,251300000,1013457383
HCA,1990-12-31,31.02,17818182,552720005,2000000,187500000,738220005
