holder,shares,dateReported,change
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,30091,2025-09-30,-1642
Grand Alliance Asset Management Ltd,30000,2025-09-30,30000
BANK OF NOVA SCOTIA,29854,2025-09-30,-263
"Pensionmark Financial Group, LLC",29754,2025-09-30,-2170
"Brinker Capital Investments, LLC",29255,2025-09-30,-5021
GAM Holding AG,29167,2025-09-30,-286
Schonfeld Strategic Advisors LLC,28845,2025-09-30,-60713
"YOUSIF CAPITAL MANAGEMENT, LLC",28823,2025-09-30,-1760
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,28743,2025-09-30,6933
"Martin Investment Management, LLC",28336,2025-09-30,-935
Utah Retirement Systems,28306,2025-09-30,-264
US BANCORP \DE\,28290,2025-09-30,-34
"Nikko Asset Management Americas, Inc.",28105,2025-09-30,-2927
"Strategic Global Advisors, LLC",28007,2025-09-30,-48
"Mariner, LLC",27514,2025-09-30,-4246
BRANT POINT INVESTMENT MANAGEMENT LLC,27431,2025-09-30,616
LYRICAL ASSET MANAGEMENT LP,27363,2025-09-30,598
"State of Alaska, Department of Revenue",26994,2025-09-30,-1459
FineMark National Bank & Trust,26868,2025-09-30,43
Oliver Luxxe Assets LLC,26767,2025-09-30,26767
Integrated Advisors Network LLC,26668,2025-09-30,6879
JACOBS & CO/CA,26455,2025-09-30,725
"XPONANCE, INC.",26001,2025-09-30,-804
DAVENPORT & Co LLC,25214,2025-09-30,4908
"LIGHT STREET CAPITAL MANAGEMENT, LLC",25179,2025-09-30,2289
RENAISSANCE GROUP LLC,24932,2025-09-30,-130
"LRI Investments, LLC",24584,2025-09-30,0
Adviser Investments LLC,24380,2025-09-30,24380
MERCER GLOBAL ADVISORS INC /ADV,24356,2025-09-30,8772
Polar Capital Holdings Plc,24200,2025-09-30,-21100
"Empowered Funds, LLC",23975,2025-09-30,8645
Generate Investment Management Ltd,23706,2025-09-30,-16280
Banque Cantonale Vaudoise,23693,2025-09-30,-1176
Fiera Capital Corp,23343,2025-09-30,2714
Taikang Asset Management (Hong Kong) Co Ltd,23083,2025-09-30,-5874
South Dakota Investment Council,23020,2025-09-30,-488
Arosa Capital Management LP,23000,2025-09-30,-1000
"VOLORIDGE INVESTMENT MANAGEMENT, LLC",22898,2025-09-30,22898
Avanza Fonder AB,22650,2025-09-30,404
Alberta Investment Management Corp,22600,2025-09-30,6400
CAPTRUST FINANCIAL ADVISORS,22509,2025-09-30,82
NEW ENGLAND ASSET MANAGEMENT INC,21835,2025-09-30,130
"Vident Advisory, LLC",21538,2025-09-30,5449
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,21369,2025-09-30,696
Elo Mutual Pension Insurance Co,21139,2025-09-30,5658
"Meridian Wealth Advisors, LLC",20905,2025-09-30,1690
"L. Roy Papp & Associates, LLP",20498,2025-09-30,-802
Groupe la Francaise,20494,2025-09-30,17218
"Gotham Asset Management, LLC",20479,2025-09-30,15154
FIFTH THIRD BANCORP,20365,2025-09-30,-299
Robeco Institutional Asset Management B.V.,20210,2025-09-30,2903
"Norinchukin Bank, The",20184,2025-09-30,-67
"CWA Asset Management Group, LLC",20101,2025-09-30,-461
CAMBIAR INVESTORS LLC,20036,2025-09-30,-9538
JONES FINANCIAL COMPANIES LLLP,19902,2025-09-30,1251
Mendel Money Management,19817,2025-09-30,-319
Snowden Capital Advisors LLC,19207,2025-09-30,545
"Grantham, Mayo, Van Otterloo & Co. LLC",18634,2025-09-30,14155
"American Trust Investment Advisors, LLC",18575,2025-09-30,-386
Truvestments Capital LLC,18482,2025-09-30,-2251
Atlantic Union Bankshares Corp,18436,2025-09-30,-633
ZEVENBERGEN CAPITAL INVESTMENTS LLC,18400,2025-09-30,7500
MIZUHO SECURITIES USA LLC,18362,2025-09-30,907
MANNING & NAPIER ADVISORS LLC,18184,2025-09-30,-1637
"Vanguard Personalized Indexing Management, LLC",18104,2025-09-30,100
ASR Vermogensbeheer N.V.,18091,2025-09-30,-13
HUNTER ASSOCIATES INVESTMENT MANAGEMENT LLC,18010,2025-09-30,0
NOVEM GROUP,17799,2025-09-30,161
Act Two Investors LLC,17565,2025-09-30,-27455
"Qsemble Capital Management, LP",17402,2025-09-30,11890
"Stanley-Laman Group, Ltd.",17177,2025-09-30,-895
"Long Run Wealth Advisors, LLC",17053,2025-09-30,-412
"Freestone Capital Holdings, LLC",16834,2025-09-30,-27
OCCUDO QUANTITATIVE STRATEGIES LP,16601,2025-09-30,-5643
"Atria Investments, Inc",16572,2025-09-30,845
"Lifeworks Advisors, LLC",16536,2025-09-30,3074
"180 WEALTH ADVISORS, LLC",16522,2025-09-30,773
"Pathstone Holdings, LLC",16339,2025-09-30,-597
"WealthShield Partners, LLC",16210,2025-09-30,3116
Investment Management Corp of Ontario,16184,2025-09-30,1124
Rockefeller Capital Management L.P.,16102,2025-09-30,-2239
"Harvest Fund Management Co., Ltd",15482,2025-09-30,1139
"FINANCIAL ADVISORY PARTNERS, LLC",15328,2025-09-30,-296
"RBA Wealth Management, LLC",15190,2025-09-30,525
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,15049,2025-09-30,60
Ethic Inc.,14986,2025-09-30,-2114
"KESTRA PRIVATE WEALTH SERVICES, LLC",14944,2025-09-30,346
DARK FOREST CAPITAL MANAGEMENT LP,14900,2025-09-30,0
Seascape Capital Management,14859,2025-09-30,459
HARTFORD INVESTMENT MANAGEMENT CO,14780,2025-09-30,-457
Federation des caisses Desjardins du Quebec,14707,2025-09-30,1542
Estabrook Capital Management,14680,2025-09-30,-160
"Twin Tree Management, LP",14479,2025-09-30,14479
"Watchman Group, Inc.",14085,2025-09-30,-437
ALERUS FINANCIAL  NA,14060,2025-09-30,14060
"NBC SECURITIES, INC.",13993,2025-09-30,193
EFG Asset Management (North America) Corp.,13813,2025-09-30,42
"Concurrent Investment Advisors, LLC",13522,2025-09-30,208
"JANE STREET GROUP, LLC",13415,2025-09-30,12199
SEMPER AUGUSTUS INVESTMENTS GROUP LLC,13394,2025-09-30,-164
"Financial Advisors Network, Inc.",13308,2025-09-30,22
CARY STREET PARTNERS FINANCIAL LLC,13290,2025-09-30,-449
LOGAN CAPITAL MANAGEMENT INC,13277,2025-09-30,-44
"Williams Jones Wealth Management, LLC.",13016,2025-09-30,-25
"Kestra Advisory Services, LLC",12912,2025-09-30,-1953
Gulf International Bank (UK) Ltd,12747,2025-09-30,-144
"MML INVESTORS SERVICES, LLC",12717,2025-09-30,-427
"CULLEN INVESTMENT GROUP, LTD.",12675,2025-09-30,772
FIGURE 8 INVESTMENT STRATEGIES LLC,12524,2025-09-30,-1015
"WEST MICHIGAN ADVISORS, LLC",12506,2025-09-30,10796
"CWM, LLC",12495,2025-09-30,3376
"Metis Global Partners, LLC",12483,2025-09-30,-412
"Advisory Services Network, LLC",12408,2025-09-30,31
Prospera Financial Services Inc,12367,2025-09-30,-1088
"Dai-Ichi Life Insurance Company, Ltd",12305,2025-09-30,0
Generali Asset Management SPA SGR,12258,2025-09-30,288
Vinva Investment Management Ltd,12144,2025-09-30,2075
"SECURIAN ASSET MANAGEMENT, INC",12110,2025-09-30,-1074
FCA CORP /TX,12108,2025-09-30,-9
"L2 Asset Management, LLC",12089,2025-09-30,1713
Shorepoint Capital Partners LLC,12033,2025-09-30,12033
"Kinneret Advisory, LLC",11837,2025-09-30,-53
GATEWAY INVESTMENT ADVISERS LLC,11691,2025-09-30,-2388
"Holocene Advisors, LP",11691,2025-09-30,11691
Verition Fund Management LLC,11581,2025-09-30,-94
MCCARTER PRIVATE WEALTH SERVICES LLC,11470,2025-09-30,-584
GUGGENHEIM CAPITAL LLC,11435,2025-09-30,866
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,11400,2025-09-30,-500
"LEVEL FOUR ADVISORY SERVICES, LLC",11377,2025-09-30,412
ALLIANZ SE,11333,2025-09-30,2502
INTECH INVESTMENT MANAGEMENT LLC,11331,2025-09-30,3389
CENTRAL BANK & TRUST CO,11317,2025-09-30,244
"Comprehensive Financial Consultants Institutional, Inc.",11203,2025-09-30,323
Zurich Insurance Group Ltd/FI,11050,2025-09-30,11050
"Private Advisor Group, LLC",11021,2025-09-30,562
"Inspire Investing, LLC",10993,2025-09-30,57
"Advisors Asset Management, Inc.",10905,2025-09-30,-1068
"Cambridge Investment Research Advisors, Inc.",10891,2025-09-30,-715
"Global X Japan Co., Ltd.",10751,2025-09-30,-4932
"Ameritas Investment Partners, Inc.",10706,2025-09-30,45
"Leeward Financial Partners, LLC",10679,2025-09-30,1049
Codex Capital Asset Management L.L.C.,10500,2025-09-30,0
GTS SECURITIES LLC,10450,2025-09-30,8580
"Morse Asset Management, Inc",10250,2025-09-30,-895
"NISA INVESTMENT ADVISORS, LLC",10230,2025-09-30,1657
AZZAD ASSET MANAGEMENT INC /ADV,10020,2025-09-30,430
"NewEdge Advisors, LLC",10010,2025-09-30,2058
INTREPID FAMILY OFFICE LLC,10000,2025-09-30,0
PRINCETON CAPITAL MANAGEMENT LLC,9890,2025-09-30,-1856
"Nova R Wealth, Inc.",9788,2025-09-30,-75
"Summit Trail Advisors, LLC",9604,2025-09-30,7205
"Cove Private Wealth, LLC",9538,2025-09-30,0
"CBOE Vest Financial, LLC",9499,2025-09-30,1726
"American Money Management, LLC",9380,2025-09-30,-66
EAGLE GLOBAL ADVISORS LLC,9368,2025-09-30,0
Campbell & CO Investment Adviser LLC,9359,2025-09-30,-15463
ALLSTATE CORP,9330,2025-09-30,9330
"Horizon Investments, LLC",9226,2025-09-30,2799
K.J. Harrison & Partners Inc,9205,2025-09-30,9205
"Drum Hill Capital, LLC",9139,2025-09-30,0
BALLAST ADVISORS LLC,8928,2025-09-30,89
ODDO BHF ASSET MANAGEMENT SAS,8898,2025-09-30,-1388
"Koss-Olinger Consulting, LLC",8832,2025-09-30,-11
GARDNER LEWIS ASSET MANAGEMENT L P,8793,2025-09-30,1786
"Kovitz Investment Group Partners, LLC",8740,2025-09-30,-59
GABELLI FUNDS LLC,8700,2025-09-30,-154
"LifePlan Financial, LLC",8600,2025-09-30,1135
M&G Plc,8543,2025-09-30,0
HANCOCK WHITNEY CORP,8513,2025-09-30,436
MGO ONE SEVEN LLC,8511,2025-09-30,6436
"SAGESPRING WEALTH PARTNERS, LLC",8476,2025-09-30,-295
Cardinal Capital Management,8416,2025-09-30,104
TOKIO MARINE ASSET MANAGEMENT CO LTD,8376,2025-09-30,217
Magnetar Financial LLC,8207,2025-09-30,8207
"Mengis Capital Management, Inc.",8180,2025-09-30,0
ACADIAN ASSET MANAGEMENT LLC,8039,2025-09-30,8039
AE Wealth Management LLC,8024,2025-09-30,2116
M&T BANK CORP,8000,2025-09-30,-1945
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,7894,2025-09-30,0
APG Asset Management US Inc.,7850,2025-09-30,0
Berkshire Bank,7735,2025-09-30,-205
LONDON CO OF VIRGINIA,7716,2025-09-30,4982
UBS ASSET MANAGEMENT AMERICAS INC,7698,2025-09-30,-3320562
"CALIBER WEALTH MANAGEMENT, LLC / KS",7697,2025-09-30,-231
PARK AVENUE SECURITIES LLC,7695,2025-09-30,-1994
Machina Capital S.A.S.,7677,2025-09-30,7677
EQUITABLE TRUST CO,7650,2025-09-30,-10
"Madison Asset Management, LLC",7634,2025-09-30,-151
REGIONS FINANCIAL CORP,7607,2025-09-30,-366
Integrated Wealth Concepts LLC,7568,2025-09-30,172
PITCAIRN CO,7537,2025-09-30,-2073
D.A. DAVIDSON & CO.,7438,2025-09-30,-1431
"Strategic Financial Services, Inc,",7336,2025-09-30,-186
HM PAYSON & CO,7254,2025-09-30,-238
"Evercore Wealth Management, LLC",7204,2025-09-30,-633
"Midwest Professional Planners, LTD.",7073,2025-09-30,24
"Nordwand Advisors, LLC",7050,2025-09-30,0
KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC,7050,2025-09-30,2596
"Legacy Bridge, LLC",7041,2025-09-30,0
Krane Funds Advisors LLC,7018,2025-09-30,5967
CAPITAL ADVISORS INC/OK,6989,2025-09-30,-1006
COMMERCE BANK,6962,2025-09-30,-375
Wahed Invest LLC,6957,2025-09-30,42
"Financial Management Professionals, Inc.",6861,2025-09-30,1319
