date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2024-12-31,TPL,USD,0001811074,2025-02-19,2025-02-19 16:21:43,2024,FY,705823000,71286000,634537000,0.8990030078,0,34483000,0,34483000,60916000,95399000,166685000,32140000,0,25162000,564300000,0.799492224,539138000,0.7638430598,39683000,578821000,0.8200653705,124861000,453960000,0.6431640794,6.583333333333333,6.573333333333333,68958591,69059253,https://www.sec.gov/Archives/edgar/data/1811074/000181107425000044/0001811074-25-000044-index.htm,https://www.sec.gov/Archives/edgar/data/1811074/000181107425000044/tpl-20241231.htm
2023-12-31,TPL,USD,0001811074,2024-02-21,2024-02-21 16:23:38,2023,FY,631595000,48323000,583272000,0.9234905279,0,89834000,0,89834000,7385000,97219000,145542000,0,0,14757000,500810000,0.7929290131,486053000,0.7695643569,31508000,517561000,0.8194507556,111916000,405645000,0.642254926,5.866666666666667,5.863333333333333,69132984,69179604,https://www.sec.gov/Archives/edgar/data/1811074/000181107424000015/0001811074-24-000015-index.htm,https://www.sec.gov/Archives/edgar/data/1811074/000181107424000015/tpl-20231231.htm
2022-12-31,TPL,USD,0001811074,2023-02-22,2023-02-22 16:27:33,2022,FY,667422000,32894000,634528000,0.9507148401,0,63487000,0,63487000,8734000,72221000,105115000,0,0,15376000,577683000,0.8655438388,562307000,0.8425059408,6548000,568855000,0.852316825,122493000,446362000,0.6687852663,6.4226956869452065,6.418662596335949,69497610,69541278,https://www.sec.gov/Archives/edgar/data/1811074/000181107423000014/0001811074-23-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1811074/000181107423000014/tpl-20221231.htm
2021-12-31,TPL,USD,0001811074,2022-02-23,2022-02-23 16:30:50,2021,FY,450958000,29490000,421468000,0.9346058835,0,59075000,0,59075000,0,59075000,88565000,0,0,16257000,378650000,0.8396569082,362393000,0.8036069878,624000,363017000,0.8049907087,93037000,269980000,0.5986810302,3.8696690643192375,3.8696555864630167,69768240,69768483,https://www.sec.gov/Archives/edgar/data/1811074/000181107422000014/0001811074-22-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1811074/000181107422000014/tpl-20211231.htm
2020-12-31,TPL,USD,0001811074,2021-02-25,2021-02-25 16:26:54,2020,FY,302554000,32601000,269953000,0.8922473344,0.7260017715260243,52702000,0,52702000,0,52702000,85303000,0,0,14395000,231656000,0.7656682774,217251000,0.7180569419,2401000,219662000,0.7260257673,43613000,176049000,0.5818762932,2.52199682944304,2.52199682944304,69805401,69805401,https://www.sec.gov/Archives/edgar/data/1811074/000181107421000013/0001811074-21-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1811074/000181107421000013/tpl-20201231.htm
2019-12-31,TPL,USD,0001811074,2019-12-31,2019-12-31 00:00:00,2019,FY,490496000,29714000,460782000,0.939420505,0.8200984309759917,59009000,0,59009000,0,59009000,88723000,0,0,8906000,408479000,0.8327876272,401773000,0.8191157522,2682000,402255000,0.820098431,83527000,318728000,0.6498075418,4.597300048862643,4.597300048862643,69807930,69807930,,
2018-12-31,TPL,USD,0001811074,2019-02-28,2019-02-28 16:37:49,2018,FY,300220000,13751000,286469000,0.9541969223,0.8718606355339418,25635000,0,25635000,0,25635000,39386000,0,0,39386000,263417000,0.8774132303,260834000,0.8688095397,916000,261750000,0.8718606355,52014000,209736000,0.6986076877,2.9925236988383936,2.9925236988383936,70086663,70086663,https://www.sec.gov/Archives/edgar/data/97517/000009751719000015/0000097517-19-000015-index.htm,https://www.sec.gov/Archives/edgar/data/97517/000009751719000015/tpl12-31x201810k.htm
2017-12-31,TPL,USD,0001811074,2018-02-28,2018-02-28 16:07:21,2017,FY,132329000,867000,131462000,0.9934481482,0.9380925281632758,8517000,0,8517000,3169000,11686000,12553000,84000,0,9687000,145323000,1.0981946512,119776000,0.9051379516,114000,119860000,0.9057727331,43499000,76361000,0.5770541605,1.0801876780293538,1.0801876780293538,70692345,70692345,https://www.sec.gov/Archives/edgar/data/97517/000143774918003528/0001437749-18-003528-index.htm,https://www.sec.gov/Archives/edgar/data/97517/000143774918003528/tpl20171231_10k.htm
2016-12-31,TPL,USD,0001811074,2017-02-28,2017-02-28 14:59:45,2016,FY,59911397,43290,59868107,0.999277433,0.9194731346358023,3023480,0,3023480,1786777,4810257,4853547,29070,0,4853547,55101140,0.9197104851,55057850,0.9189879181,29070,55086920,0.9194731346,17847370,37239550,0.6215770599,0.5179261784944827,0.5179261784944827,71901270,71901270,https://www.sec.gov/Archives/edgar/data/97517/000143774917003418/0001437749-17-003418-index.htm,https://www.sec.gov/Archives/edgar/data/97517/000143774917003418/tpl20161231_10k.htm
2015-12-31,TPL,USD,0001811074,2016-02-29,2016-02-29 12:28:39,2015,FY,79414853,35832,79379021,0.9995487998,0,2638863,0,2638863,1484576,4123439,4159271,27000,0,25374,75280956,0.9479455436,75255582,0.9476260316,27440,75283022,0.9479715589,25244515,50038507,0.6300900286,0.6782244081109168,0.6782244081109168,73778688,73778688,https://www.sec.gov/Archives/edgar/data/97517/000143774916026297/0001437749-16-026297-index.htm,https://www.sec.gov/Archives/edgar/data/97517/000143774916026297/tpl20151201_10k.htm
2014-12-31,TPL,USD,0001811074,2015-02-27,2015-02-27 13:42:36,2014,FY,55202230,19730,55182500,0.9996425869,0,2065213,0,2065213,1700256,3765469,3785199,14523,0,19730,51436761,0.9317877376,51417031,0.9314303245,14523,51431554,0.9316934117,16666534,34765020,0.6297756449,0.4600018529734627,0.4600018529734627,75575826,75575826,https://www.sec.gov/Archives/edgar/data/97517/000143774915003635/0001437749-15-003635-index.htm,https://www.sec.gov/Archives/edgar/data/97517/000143774915003635/tpl20141231_10k.htm
2013-12-31,TPL,USD,0001811074,2014-02-28,2014-02-28 14:35:12,2013,FY,44109074,16286,44092788,0.9996307789,0,2533580,0,2533580,1428635,3962215,3978501,12005,0,16286,40146859,0.9101723378,40130573,0.9098031167,12005,40142578,0.9100752829,12924070,27218508,0.6170727592,0.3516124335473236,0.3516124335473236,77410539,77410539,https://www.sec.gov/Archives/edgar/data/97517/000143774914003082/0001437749-14-003082-index.htm,https://www.sec.gov/Archives/edgar/data/97517/000143774914003082/tpl20131231_10k.htm
2012-12-31,TPL,USD,0001811074,2013-03-11,2013-03-11 13:49:21,2012,FY,32587456,16504,32570952,0.9994935475,0,2317744,0,2317744,949757,3267501,3284005,19435,0,16504,29319955,0.8997313261,29303451,0.8992248735,19435,29322886,0.8998212687,9675068,19647818,0.6029258007,0.24421970007857538,0.24421970007857538,80451405,80451405,https://www.sec.gov/Archives/edgar/data/97517/000143774913002599/0001437749-13-002599-index.htm,https://www.sec.gov/Archives/edgar/data/97517/000143774913002599/tplt_10k-123112.htm
2011-12-31,TPL,USD,0001811074,2012-03-12,2012-03-12 17:12:04,2011,FY,33420759,0,33420759,1,0,2583047,0,2583047,980071,3563118,3563118,898277,898277,12675,30750065,0.9200887688,30737390,0.9197095135,18528,30755918,0.9202638995,10161149,20594769,0.6162268487,0.24507959267707527,0.24507959267707527,84032982,84032982,https://www.sec.gov/Archives/edgar/data/97517/000143774912002194/0001437749-12-002194-index.htm,https://www.sec.gov/Archives/edgar/data/97517/000143774912002194/tplt_10k-123111.htm
2010-12-31,TPL,USD,0001811074,2011-03-11,2011-03-11 15:30:25,2010,FY,20065965,0,20065965,1,0,2876720,0,2876720,790771,3667491,3667491,25707,0,15391,16413865,0.817995297,16398474,0.8172282768,25707,16424181,0.8185094014,5115470,11308711,0.563576733,0.12980720033194942,0.12980720033194942,87119289,87119289,https://www.sec.gov/Archives/edgar/data/97517/000093244011000107/0000932440-11-000107-index.htm,https://www.sec.gov/Archives/edgar/data/97517/000093244011000107/form10k_278932.htm
2009-12-31,TPL,USD,0001811074,2010-03-12,2010-03-12 13:45:21,2009,FY,13084860,0,13084860,1,0,2439935,0,2439935,653589,3093524,3093524,1269907,1269907,42142,10033477,0.7668004854,9991336,0.7635798931,53427,10044763,0.767663009,3130720,6914043,0.5284002274,0.07668445326764908,0.07668445326764908,90162252,90162252,https://www.sec.gov/Archives/edgar/data/97517/000093244010000057/0000932440-10-000057-index.htm,https://www.sec.gov/Archives/edgar/data/97517/000093244010000057/form10k_271569.htm
2008-12-31,TPL,USD,0001811074,2009-03-16,2009-03-16 11:17:44,2008,FY,19296266,0,19296266,1,0,2784624,0,2784624,935422,3720046,3720046,1590110,0,36803,15613023,0.8091214642,15576220,0.807214204,228746,15804966,0.8190686219,4865193,10939773,0.5669373028,0.11739254753466671,0.11680054753474678,93189672,93662001,https://www.sec.gov/Archives/edgar/data/97517/000093244009000215/0000932440-09-000215-index.htm,https://www.sec.gov/Archives/edgar/data/97517/000093244009000215/form10k_263150.htm
2007-12-31,TPL,USD,0001811074,2008-03-14,2008-03-14 16:29:50,2007,FY,15465111,0,15465111,1,0,579690,0,579690,3377707,3957397,3957397,1834249,0,35999,11543713,0.7464358322,11507714,0.7441080766,370000,11877714,0.7680328968,3628026,8249688,0.5334386543,0.08699696963858605,0.08680459902476552,94827303,95037453,https://www.sec.gov/Archives/edgar/data/97517/000093244008000195/0000932440-08-000195-index.htm,https://www.sec.gov/Archives/edgar/data/97517/000093244008000195/tplt10k_252062-dec312007.htm
