holder,shares,dateReported,change
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,81941,2025-09-30,68936
APG Asset Management N.V.,80200,2025-09-30,0
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",79088,2025-09-30,148
State of New Jersey Common Pension Fund D,77224,2025-09-30,-47
"Chevy Chase Trust Holdings, LLC",75488,2025-09-30,5805
OSSIAM,75058,2025-09-30,58243
"NISA INVESTMENT ADVISORS, LLC",73515,2025-09-30,35651
NEW YORK STATE COMMON RETIREMENT FUND,72243,2025-09-30,6500
Mint Tower Capital Management B.V.,70633,2025-09-30,0
Monashee Investment Management LLC,70000,2025-09-30,70000
Weiss Asset Management LP,68789,2025-09-30,4422
Universal- Beteiligungs- und Servicegesellschaft mbH,67357,2025-09-30,19856
Handelsbanken Fonder AB,67200,2025-09-30,0
Vestcor Inc,66892,2025-09-30,-2296
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,65513,2025-09-30,13231
NOMURA ASSET MANAGEMENT CO LTD,65216,2025-09-30,-13158
TORONTO DOMINION BANK,63594,2025-09-30,-27178
ACADIAN ASSET MANAGEMENT LLC,62972,2025-09-30,62531
"Ensign Peak Advisors, Inc",62792,2025-09-30,1285
"Asset Management One Co., Ltd.",62419,2025-09-30,902
"Robertson Opportunity Capital, LLC",58665,2025-09-30,0
Wealthfront Advisers LLC,57650,2025-09-30,-11046
"Convergence Investment Partners, LLC",56841,2025-09-30,56841
FAYEZ SAROFIM & CO,56111,2025-09-30,0
Ethic Inc.,55257,2025-09-30,-16042
"Centiva Capital, LP",52746,2025-09-30,36310
CHARLES SCHWAB INVESTMENT MANAGEMENT INC,52645,2025-09-30,6006
"State of Alaska, Department of Revenue",51449,2025-09-30,17595
AXA Investment Managers S.A.,50735,2025-09-30,50735
AQR CAPITAL MANAGEMENT LLC,50507,2025-09-30,16005
ProShare Advisors LLC,50086,2025-09-30,1025
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",48215,2025-09-30,1564
Sculptor Capital LP,47821,2025-09-30,47821
"Resona Asset Management Co.,Ltd.",46520,2025-09-30,-12
DekaBank Deutsche Girozentrale,46471,2025-09-30,0
CREDIT AGRICOLE S A,45996,2025-09-30,45996
Arizona State Retirement System,45183,2025-09-30,3878
STATE OF MICHIGAN RETIREMENT SYSTEM,44531,2025-09-30,4200
Generali Asset Management SPA SGR,44202,2025-09-30,0
Aequim Alternative Investments LP,44000,2025-09-30,44000
"Mariner, LLC",43448,2025-09-30,578
"PNC FINANCIAL SERVICES GROUP, INC.",42257,2025-09-30,2279
"QRG CAPITAL MANAGEMENT, INC.",42232,2025-09-30,-150486
"Advisors Asset Management, Inc.",41625,2025-09-30,13150
Harbor Advisors LLC,41265,2025-09-30,-1
IFM Investors Pty Ltd,38679,2025-09-30,4871
Czech National Bank,37707,2025-09-30,5460
Sterling Capital Management LLC,37153,2025-09-30,413
VICTORY CAPITAL MANAGEMENT INC,36993,2025-09-30,-587
"MetLife Investment Management, LLC",36836,2025-09-30,3219
Richard Bernstein Advisors LLC,35876,2025-09-30,-40001
Daiwa Securities Group Inc.,35679,2025-09-30,4270
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,35640,2025-09-30,3285
VOYA INVESTMENT MANAGEMENT LLC,34211,2025-09-30,-5055
DnB Asset Management AS,34101,2025-09-30,7507
FFT WEALTH MANAGEMENT LLC,33074,2025-09-30,0
"Baird Financial Group, Inc.",32233,2025-09-30,526
Retirement Systems of Alabama,31626,2025-09-30,3317
RAYMOND JAMES FINANCIAL INC,28818,2025-09-30,-5477
WORLDQUANT MILLENNIUM ADVISORS LLC,28763,2025-09-30,28763
"XPONANCE, INC.",28434,2025-09-30,1835
ODDO BHF ASSET MANAGEMENT SAS,27196,2025-09-30,203
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",27118,2025-09-30,-39703
Lombard Odier Asset Management (Switzerland) SA,26741,2025-09-30,14261
AMALGAMATED BANK,26408,2025-09-30,87
Mn Services Vermogensbeheer B.V.,26400,2025-09-30,0
"FULLER & THALER ASSET MANAGEMENT, INC.",25825,2025-09-30,25825
Board of the Pension Protection Fund,25700,2025-09-30,-2200
NOMURA HOLDINGS INC,25628,2025-09-30,25628
WINTON GROUP Ltd,25500,2025-09-30,0
"Harvest Fund Management Co., Ltd",25365,2025-09-30,-1874
GAM Holding AG,25000,2025-09-30,10000
Engineers Gate Manager LP,24523,2025-09-30,-159523
Summit Global Investments,24353,2025-09-30,5656
"Susquehanna Portfolio Strategies, LLC",24200,2025-09-30,1336
"Beck Bode, LLC",23805,2025-09-30,-12310
Canada Post Corp Registered Pension Plan,23720,2025-09-30,21044
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,22886,2025-09-30,-6300
"Mirae Asset Global Investments Co., Ltd.",22718,2025-09-30,3998
Federation des caisses Desjardins du Quebec,22673,2025-09-30,3193
ASR Vermogensbeheer N.V.,22279,2025-09-30,-135
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,22049,2025-09-30,-215
Police & Firemen's Retirement System of New Jersey,21883,2025-09-30,4674
CIBC Asset Management Inc,21695,2025-09-30,18
Robeco Institutional Asset Management B.V.,21629,2025-09-30,-1131
"Sumitomo Mitsui DS Asset Management Company, Ltd",21432,2025-09-30,833
"DRW Securities, LLC",21243,2025-09-30,21243
WELLS FARGO & COMPANY/MN,21115,2025-09-30,-8199
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,20825,2025-09-30,1938
"Redwood Investment Management, LLC",20587,2025-09-30,-6020
Y-Intercept (Hong Kong) Ltd,20187,2025-09-30,20187
HBK INVESTMENTS L P,20000,2025-09-30,20000
Cetera Investment Advisers,19108,2025-09-30,1242
LMR Partners LLP,18951,2025-09-30,18936
UniSuper Management Pty Ltd,18911,2025-09-30,2984
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,18887,2025-09-30,121
TEACHER RETIREMENT SYSTEM OF TEXAS,18522,2025-09-30,-2944
OSTRUM ASSET MANAGEMENT,18081,2025-09-30,-1677
Woodline Partners LP,17437,2025-09-30,3166
GROUPAMA ASSET MANAGMENT,17258,2025-09-30,690
MACKENZIE FINANCIAL CORP,17077,2025-09-30,376
"Summit Trail Advisors, LLC",17059,2025-09-30,17059
"Portfolio Design Labs, LLC",16983,2025-09-30,-41126
"Caprock Group, LLC",16767,2025-09-30,16767
"YOUSIF CAPITAL MANAGEMENT, LLC",16738,2025-09-30,-1079
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,16528,2025-09-30,5166
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,16140,2025-09-30,1014
"SG Americas Securities, LLC",16137,2025-09-30,-25538
INTECH INVESTMENT MANAGEMENT LLC,16115,2025-09-30,16115
THRIVENT FINANCIAL FOR LUTHERANS,16006,2025-09-30,-2263
COMERICA BANK,15689,2025-09-30,-57615
PUBLIC SECTOR PENSION INVESTMENT BOARD,15128,2025-09-30,3698
ENVESTNET ASSET MANAGEMENT INC,15123,2025-09-30,3517
AUGUSTINE ASSET MANAGEMENT INC,15082,2025-09-30,28
Aristides Capital LLC,14921,2025-09-30,0
DoubleLine ETF Adviser LP,14910,2025-09-30,-416
GLOBEFLEX CAPITAL L P,14900,2025-09-30,0
FIRST TRUST ADVISORS LP,14845,2025-09-30,9270
LPL Financial LLC,14663,2025-09-30,-918
"Pathstone Holdings, LLC",14615,2025-09-30,-9087
Polymer Capital Management (US) LLC,14511,2025-09-30,6967
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,14456,2025-09-30,-6247
"CI Private Wealth, LLC",14390,2025-09-30,997
"Vident Advisory, LLC",14380,2025-09-30,869
"Jasper Ridge Partners, L.P.",14070,2025-09-30,0
NEOS Investment Management LLC,13289,2025-09-30,4427
"Bayesian Capital Management, LP",13195,2025-09-30,-10900
Traub Capital Management LLC,13118,2025-09-30,-962
STRATEGY ASSET MANAGERS LLC,13021,2025-09-30,4
"Ascent Group, LLC",12180,2025-09-30,-32988
"Norinchukin Bank, The",12133,2025-09-30,1791
iA Global Asset Management Inc.,12114,2025-09-30,3285
SHERBROOKE PARK ADVISERS LLC,12090,2025-09-30,-3184
"AXQ CAPITAL, LP",11951,2025-09-30,11951
STIFEL FINANCIAL CORP,11910,2025-09-30,349
AG2R LA MONDIALE GESTION D'ACTIFS,11803,2025-09-30,0
NORDEA INVESTMENT MANAGEMENT AB,11771,2025-09-30,792
"Crossmark Global Holdings, Inc.",11688,2025-09-30,-99
GAMMA Investing LLC,11541,2025-09-30,1683
Investment Management Corp of Ontario,11271,2025-09-30,3743
"Rafferty Asset Management, LLC",11245,2025-09-30,69
MIZUHO SECURITIES USA LLC,10809,2025-09-30,1697
"NATIXIS ADVISORS, L.P.",10669,2025-09-30,-2233
"Pacer Advisors, Inc.",10523,2025-09-30,-1709
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,10334,2025-09-30,0
PROFUND ADVISORS LLC,10239,2025-09-30,4446
"Merit Financial Group, LLC",10186,2025-09-30,-6834
"Lifeworks Advisors, LLC",9705,2025-09-30,-821
HANCOCK WHITNEY CORP,9452,2025-09-30,-7336
Kentucky Retirement Systems,9364,2025-09-30,894
"Precision Wealth Strategies, LLC",9320,2025-09-30,-4051
COLDSTREAM CAPITAL MANAGEMENT INC,9267,2025-09-30,3188
La Banque Postale Asset Management SA,8945,2025-09-30,8945
Avanza Fonder AB,8898,2025-09-30,0
National Pension Service,8881,2025-09-30,8881
Tower Research Capital LLC (TRC),8801,2025-09-30,11
DARK FOREST CAPITAL MANAGEMENT LP,8766,2025-09-30,-54
GUGGENHEIM CAPITAL LLC,8739,2025-09-30,8739
ALPS ADVISORS INC,8636,2025-09-30,1167
OLD POINT TRUST & FINANCIAL SERVICES N A,8607,2025-09-30,-1565
Central Pacific Bank - Trust Division,8600,2025-09-30,0
EVERENCE CAPITAL MANAGEMENT INC,8540,2025-09-30,0
"Graham Capital Management, L.P.",8342,2025-09-30,8342
"B. Riley Wealth Advisors, Inc.",8226,2025-09-30,-412
"Rakuten Investment Management, Inc.",8199,2025-09-30,8199
"Kovitz Investment Group Partners, LLC",8110,2025-09-30,-787
"Farringdon Capital, Ltd.",7970,2025-09-30,7970
LECAP ASSET MANAGEMENT LTD,7936,2025-09-30,-8315
"EVOKE WEALTH, LLC",7907,2025-09-30,-131
TRUSTMARK NATIONAL BANK TRUST DEPARTMENT,7900,2025-09-30,1220
Louisiana State Employees Retirement System,7800,2025-09-30,800
Utah Retirement Systems,7800,2025-09-30,800
"Ground Swell Capital, LLC",7785,2025-09-30,7785
R Squared Ltd,7713,2025-09-30,2885
"IEQ CAPITAL, LLC",7693,2025-09-30,7693
HARTFORD INVESTMENT MANAGEMENT CO,7616,2025-09-30,451
Aaron Wealth Advisors LLC,7572,2025-09-30,7572
Cerity Partners LLC,7485,2025-09-30,3023
Machina Capital S.A.S.,7470,2025-09-30,7470
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",7262,2025-09-30,1240
"National Wealth Management Group, LLC",7224,2025-09-30,7224
"SECURIAN ASSET MANAGEMENT, INC",7177,2025-09-30,297
PEAK6 LLC,7157,2025-09-30,7157
"MML INVESTORS SERVICES, LLC",7102,2025-09-30,-554
Maryland State Retirement & Pension System,6967,2025-09-30,788
"Brinker Capital Investments, LLC",6867,2025-09-30,-5186
Qtron Investments LLC,6721,2025-09-30,1195
Gulf International Bank (UK) Ltd,6514,2025-09-30,0
"Forum Financial Management, LP",6472,2025-09-30,755
XTX Topco Ltd,6242,2025-09-30,-8923
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",6185,2025-09-30,0
TOKIO MARINE ASSET MANAGEMENT CO LTD,6142,2025-09-30,0
"CHOREO, LLC",6065,2025-09-30,-248
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,5983,2025-09-30,-200
AIA Group Ltd,5910,2025-09-30,0
"Allspring Global Investments Holdings, LLC",5788,2025-09-30,445
LEE DANNER & BASS INC,5715,2025-09-30,0
SCHRODER INVESTMENT MANAGEMENT GROUP,5700,2025-09-30,-3783
Lester Murray Antman dba SimplyRich,5670,2025-09-30,131
111 Capital,5533,2025-09-30,-8144
FIFTH THIRD BANCORP,5442,2025-09-30,-440
"SIMPLEX TRADING, LLC",5400,2025-09-30,5339
MQS Management LLC,5359,2025-09-30,5359
"MATHER GROUP, LLC.",5243,2025-09-30,381
"Farther Finance Advisors, LLC",5241,2025-09-30,53
"NDVR, Inc.",5205,2025-09-30,106
"COMMONWEALTH EQUITY SERVICES, LLC",5187,2025-09-30,-3138
"Empirical Finance, LLC",5174,2025-09-30,44
PARK AVENUE SECURITIES LLC,5147,2025-09-30,-331
E. Ohman J:or Asset Management AB,5140,2025-09-30,0
OMERS ADMINISTRATION Corp,5068,2025-09-30,0
Aware Super Pty Ltd as trustee of Aware Super,5034,2025-09-30,0
"SageView Advisory Group, LLC",4968,2025-09-30,51
"PATTON FUND MANAGEMENT, INC.",4810,2025-09-30,0
"Cambridge Investment Research Advisors, Inc.",4751,2025-09-30,-5751
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",4746,2025-09-30,537
"HighTower Advisors, LLC",4702,2025-09-30,-10560
"Metis Global Partners, LLC",4688,2025-09-30,-127
Integrated Advisors Network LLC,4680,2025-09-30,-1820
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",4561,2025-09-30,31
"Vanguard Personalized Indexing Management, LLC",4548,2025-09-30,471
Baader Bank Aktiengesellschaft,4522,2025-09-30,4522
JOURNEY STRATEGIC WEALTH LLC,4328,2025-09-30,83
Heartland Bank & Trust Co,4148,2025-09-30,-14653
Wedmont Private Capital,4145,2025-09-30,4145
"Catalytic Wealth RIA, LLC",4043,2025-09-30,4043
CAPTRUST FINANCIAL ADVISORS,4003,2025-09-30,72
MUFG SECURITIES AMERICAS INC.,4002,2025-09-30,1078
Squarepoint Ops LLC,3959,2025-09-30,3959
ALLSTATE CORP,3944,2025-09-30,3944
Kentucky Retirement Systems Insurance Trust Fund,3925,2025-09-30,3925
"Inscription Capital, LLC",3775,2025-09-30,3775
FUKOKU MUTUAL LIFE INSURANCE Co,3774,2025-09-30,3774
USS Investment Management Ltd,3671,2025-09-30,3671
"ADVISOR GROUP HOLDINGS, INC.",3660,2025-09-30,-11087
"Meeder Advisory Services, Inc.",3622,2025-09-30,3622
"Savant Capital, LLC",3579,2025-09-30,3579
STRS OHIO,3566,2025-09-30,-54727
"CWM, LLC",3531,2025-09-30,1443
Candriam S.C.A.,3500,2025-09-30,3500
"PRINCIPAL SECURITIES, INC.",3342,2025-09-30,184
US BANCORP \DE\,3063,2025-09-30,153
"ORG Wealth Partners, LLC",3032,2025-09-30,1307
"Livforsakringsbolaget Skandia, Omsesidigt",2760,2025-09-30,-800
CX Institutional,2715,2025-09-30,-120
"EverSource Wealth Advisors, LLC",2493,2025-09-30,193
VAN LANSCHOT KEMPEN INVESTMENT MANAGEMENT N.V.,2317,2025-09-30,-3748
"Glenmede Investment Management, LP",2121,2025-09-30,-85
"Horizon Investments, LLC",2033,2025-09-30,-23
"Ronald Blue Trust, Inc.",2009,2025-09-30,202
"EXCHANGE TRADED CONCEPTS, LLC",2006,2025-09-30,0
Siemens Fonds Invest GmbH,1991,2025-09-30,489
"Versant Capital Management, Inc",1962,2025-09-30,91
BESSEMER GROUP INC,1796,2025-09-30,45
"FEDERATED HERMES, INC.",1682,2025-09-30,12
WESTPAC BANKING CORP,1625,2025-09-30,0
JONES FINANCIAL COMPANIES LLLP,1589,2025-09-30,-3470
FIRST HORIZON CORP,1290,2025-09-30,1290
Migdal Insurance & Financial Holdings Ltd.,1286,2025-09-30,1286
"WPG Advisers, LLC",1283,2025-09-30,-2
"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",1270,2025-09-30,-13
"Ameritas Investment Partners, Inc.",1266,2025-09-30,0
Covestor Ltd,1236,2025-09-30,-1046
"ASSETMARK, INC",1094,2025-09-30,5
"HARBOUR INVESTMENTS, INC.",971,2025-09-30,23
AlphaCore Capital LLC,727,2025-09-30,720
Rockefeller Capital Management L.P.,641,2025-09-30,641
BROWN BROTHERS HARRIMAN & CO,616,2025-09-30,475
"FINANCIAL CONSULATE, INC",600,2025-09-30,600
"Parallel Advisors, LLC",592,2025-09-30,62
"Quent Capital, LLC",563,2025-09-30,563
MASSMUTUAL TRUST CO FSB/ADV,544,2025-09-30,-1
CLEAR STREET MARKETS LLC,525,2025-09-30,436
Smartleaf Asset Management LLC,505,2025-09-30,200
HUNTINGTON NATIONAL BANK,458,2025-09-30,-47
"Root Financial Partners, LLC",451,2025-09-30,451
TD PRIVATE CLIENT WEALTH LLC,443,2025-09-30,32
"Advisory Services Network, LLC",420,2025-09-30,-4802
QUADRANT CAPITAL GROUP LLC,416,2025-09-30,416
"CIBC Private Wealth Group, LLC",405,2025-09-30,42
Quarry LP,393,2025-09-30,-6532
SENTRY INVESTMENT MANAGEMENT LLC,362,2025-09-30,-94
"ONEFUND, LLC",359,2025-09-30,10
CI INVESTMENTS INC.,357,2025-09-30,-10
Binnacle Investments Inc,336,2025-09-30,58
OGOREK ANTHONY JOSEPH /NY/ /ADV,325,2025-09-30,325
Hemington Wealth Management,323,2025-09-30,3
"Caitlin John, LLC",300,2025-09-30,300
"SIGNATUREFD, LLC",298,2025-09-30,0
"Annis Gardner Whiting Capital Advisors, LLC",292,2025-09-30,-8
"Salomon & Ludwin, LLC",273,2025-09-30,273
Spire Wealth Management,267,2025-09-30,0
MAI Capital Management,256,2025-09-30,-13
Grove Bank & Trust,239,2025-09-30,0
Parkside Financial Bank & Trust,233,2025-09-30,64
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,229,2025-09-30,22
BRYN MAWR TRUST Co,229,2025-09-30,0
"Sound Income Strategies, LLC",226,2025-09-30,119
Truvestments Capital LLC,209,2025-09-30,0
"CoreCap Advisors, LLC",205,2025-09-30,-529
Prestige Wealth Management Group LLC,198,2025-09-30,0
"Westfuller Advisors, LLC",181,2025-09-30,181
Rosenberg Matthew Hamilton,179,2025-09-30,0
Pineridge Advisors LLC,174,2025-09-30,0
Larson Financial Group LLC,174,2025-09-30,143
"JFS WEALTH ADVISORS, LLC",161,2025-09-30,0
Allworth Financial LP,151,2025-09-30,77
"TCTC Holdings, LLC",142,2025-09-30,0
"True Wealth Design, LLC",136,2025-09-30,12
Key FInancial Inc,133,2025-09-30,0
TRUST CO OF VERMONT,129,2025-09-30,0
"Capital Advisors, Ltd. LLC",128,2025-09-30,0
"UMB Bank, n.a.",116,2025-09-30,24
Cromwell Holdings LLC,110,2025-09-30,0
"Clearstead Advisors, LLC",102,2025-09-30,0
"Transamerica Financial Advisors, Inc.",102,2025-09-30,102
"IFP Advisors, Inc",94,2025-09-30,-586
PRIVATE TRUST CO NA,93,2025-09-30,0
"Global Retirement Partners, LLC",89,2025-09-30,-41
"ZRC WEALTH MANAGEMENT, LLC",89,2025-09-30,89
Park Place Capital Corp,80,2025-09-30,0
"Wealthspire Advisors, LLC",75,2025-09-30,75
ORG Partners LLC,75,2025-09-30,71
JNBA Financial Advisors,72,2025-09-30,0
"SBI Securities Co., Ltd.",62,2025-09-30,-41
"Aptus Capital Advisors, LLC",60,2025-09-30,60
S&T BANK/PA,60,2025-09-30,60
"CULLEN/FROST BANKERS, INC.",52,2025-09-30,-50
"Bruce G. Allen Investments, LLC",52,2025-09-30,0
Geneos Wealth Management Inc.,50,2025-09-30,-1550
"Anfield Capital Management, LLC",47,2025-09-30,-25735
"Cloud Capital Management, LLC",46,2025-09-30,46
"GW&K Investment Management, LLC",38,2025-09-30,0
Abound Wealth Management,38,2025-09-30,0
