holder,shares,dateReported,change
HARRIS ASSOCIATES L P,274550,2025-09-30,75849
"PNC FINANCIAL SERVICES GROUP, INC.",274259,2025-09-30,-18539
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",272026,2025-09-30,-1280695
Artisan Partners Limited Partnership,270192,2025-09-30,-13845
BAMCO INC /NY/,261984,2025-09-30,0
RHUMBLINE ADVISERS,253952,2025-09-30,-3600
ROYAL LONDON ASSET MANAGEMENT LTD,253595,2025-09-30,1071
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",249711,2025-09-30,193234
Squarepoint Ops LLC,247678,2025-09-30,194615
"Alyeska Investment Group, L.P.",240898,2025-09-30,-33682
National Pension Service,240356,2025-09-30,6544
"TWO SIGMA INVESTMENTS, LP",237378,2025-09-30,212640
"BNP PARIBAS ARBITRAGE, SNC",236418,2025-09-30,-40743
SCHWARTZ INVESTMENT COUNSEL INC,229250,2025-09-30,-9000
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,225571,2025-09-30,-138
ProShare Advisors LLC,207427,2025-09-30,-36429
CITADEL ADVISORS LLC,206254,2025-09-30,104386
BAHL & GAYNOR INC,203531,2025-09-30,-13347
RAYMOND JAMES FINANCIAL INC,203058,2025-09-30,-15277
Border to Coast Pensions Partnership Ltd,186146,2025-09-30,186146
APG Asset Management N.V.,182505,2025-09-30,-2800
VICTORY CAPITAL MANAGEMENT INC,181138,2025-09-30,-31957
SEI INVESTMENTS CO,173175,2025-09-30,112487
BARTLETT & CO. WEALTH MANAGEMENT LLC,172587,2025-09-30,-5058
Quantinno Capital Management LP,164653,2025-09-30,58991
"Crescent Grove Advisors, LLC",160710,2025-09-30,-30
PRINCIPAL FINANCIAL GROUP INC,159998,2025-09-30,-6312
ATWOOD & PALMER INC,157533,2025-09-30,-85
CITIGROUP INC,154716,2025-09-30,-58677
FRONTIER CAPITAL MANAGEMENT CO LLC,153456,2025-09-30,-36468
AMERIPRISE FINANCIAL INC,150209,2025-09-30,1052
"Cubist Systematic Strategies, LLC",146487,2025-09-30,146487
TWINBEECH CAPITAL LP,145102,2025-09-30,-13246
TODD ASSET MANAGEMENT LLC,143831,2025-09-30,58334
"Broad Run Investment Management, LLC",128518,2025-09-30,-4549
abrdn plc,128491,2025-09-30,14806
STIFEL FINANCIAL CORP,122948,2025-09-30,6214
"EVENTIDE ASSET MANAGEMENT, LLC",122685,2025-09-30,-47700
"Point72 Asset Management, L.P.",121668,2025-09-30,121668
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,121665,2025-09-30,-7041
GATEWAY INVESTMENT ADVISERS LLC,120663,2025-09-30,-369
WEDGEWOOD PARTNERS INC,120524,2025-09-30,4401
BANK OF MONTREAL /CAN/,120399,2025-09-30,15688
"Rafferty Asset Management, LLC",120120,2025-09-30,8070
"Gotham Asset Management, LLC",113483,2025-09-30,24905
MILLENNIUM MANAGEMENT LLC,112253,2025-09-30,-142555
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,111851,2025-09-30,61310
FRANKLIN RESOURCES INC,111670,2025-09-30,6155
"Russell Investments Group, Ltd.",111267,2025-09-30,17132
Point72 (DIFC) Ltd,109551,2025-09-30,109551
"Baird Financial Group, Inc.",107821,2025-09-30,-178892
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,107640,2025-09-30,40000
CONGRESS ASSET MANAGEMENT CO /MA,105386,2025-09-30,12336
AQR CAPITAL MANAGEMENT LLC,102237,2025-09-30,60058
Makaira Partners LLC,100000,2025-09-30,-55305
"NICHOLAS COMPANY, INC.",99405,2025-09-30,35
AVIVA PLC,99354,2025-09-30,882
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,97047,2025-09-30,-13027
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,96908,2025-09-30,-13428
"ADAGE CAPITAL PARTNERS GP, L.L.C.",94300,2025-09-30,3700
Universal- Beteiligungs- und Servicegesellschaft mbH,93728,2025-09-30,-9288
STATE OF WISCONSIN INVESTMENT BOARD,93542,2025-09-30,5237
ACADIAN ASSET MANAGEMENT LLC,93211,2025-09-30,-27782
"Crossmark Global Holdings, Inc.",92532,2025-09-30,78895
Mitsubishi UFJ Trust & Banking Corp,91904,2025-09-30,7548
GREAT WEST LIFE ASSURANCE CO /CAN/,91410,2025-09-30,-2386
Engineers Gate Manager LP,90645,2025-09-30,-78556
FineMark National Bank & Trust,84756,2025-09-30,-1277
DANSKE BANK A/S,83795,2025-09-30,10004
TORONTO DOMINION BANK,83309,2025-09-30,21264
Vancity Investment Management Ltd,79304,2025-09-30,-3110
Distillate Capital Partners LLC,79160,2025-09-30,-949
TEACHER RETIREMENT SYSTEM OF TEXAS,78940,2025-09-30,16689
KLP KAPITALFORVALTNING AS,78000,2025-09-30,-1100
NEW YORK STATE COMMON RETIREMENT FUND,76699,2025-09-30,7600
WESTWOOD HOLDINGS GROUP INC,76594,2025-09-30,58883
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",76556,2025-09-30,-218
PRUDENTIAL FINANCIAL INC,76178,2025-09-30,-790
"Cardinal Capital Management, Inc.",72985,2025-09-30,1045
Mediolanum International Funds Ltd,72827,2025-09-30,27584
NATIONAL BANK OF CANADA /FI/,71948,2025-09-30,-54468
BLI - Banque de Luxembourg Investments,71500,2025-09-30,0
CABOT WEALTH MANAGEMENT INC,71020,2025-09-30,6
"JANE STREET GROUP, LLC",69317,2025-09-30,-24370
"EXENCIAL WEALTH ADVISORS, LLC",68693,2025-09-30,-213
"Chevy Chase Trust Holdings, LLC",68078,2025-09-30,-2667
Clio Asset Management LLC,65219,2025-09-30,-482
TD ASSET MANAGEMENT INC,64111,2025-09-30,-833
L1 Capital International Pty Ltd,60197,2025-09-30,14845
Pictet Asset Management Holding SA,59915,2025-09-30,-3840
Treasurer of the State of North Carolina,59153,2025-09-30,-2298
"Asset Management One Co., Ltd.",58109,2025-09-30,-13669
NATIXIS,57850,2025-09-30,12451
DekaBank Deutsche Girozentrale,57487,2025-09-30,0
Swedbank AB,56282,2025-09-30,10847
Schonfeld Strategic Advisors LLC,53478,2025-09-30,49571
"Foyston, Gordon, & Payne Inc",52732,2025-09-30,12456
"TWO SIGMA ADVISERS, LP",52700,2025-09-30,52700
NEOS Investment Management LLC,51596,2025-09-30,21958
"Mirae Asset Global Investments Co., Ltd.",51556,2025-09-30,5254
TUDOR INVESTMENT CORP ET AL,51097,2025-09-30,-24137
"Brandywine Global Investment Management, LLC",50787,2025-09-30,50787
NOMURA ASSET MANAGEMENT CO LTD,49530,2025-09-30,-95
BI Asset Management Fondsmaeglerselskab A/S,49385,2025-09-30,5
Man Group plc,49367,2025-09-30,42660
AEGON ASSET MANAGEMENT UK PLC,49213,2025-09-30,0
AXA Investment Managers S.A.,48950,2025-09-30,48950
"Kovitz Investment Group Partners, LLC",46333,2025-09-30,-244
Aquatic Capital Management LLC,46126,2025-09-30,36623
State of New Jersey Common Pension Fund D,44854,2025-09-30,1427
"Mader & Shannon Wealth Management, Inc.",44645,2025-09-30,788
Unison Asset Management LLC,44338,2025-09-30,0
CREDIT AGRICOLE S A,43067,2025-09-30,43067
Point72 Hong Kong Ltd,42777,2025-09-30,42777
"Resona Asset Management Co.,Ltd.",41983,2025-09-30,-1630
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,41100,2025-09-30,255
CIBC Asset Management Inc,40998,2025-09-30,9
Litman Gregory Wealth Management LLC,40523,2025-09-30,-1535
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,39851,2025-09-30,-1600
Arizona State Retirement System,38797,2025-09-30,305
"Nordwand Advisors, LLC",38632,2025-09-30,100
"Lighthouse Investment Partners, LLC",37947,2025-09-30,37947
"Edgestream Partners, L.P.",37220,2025-09-30,37220
LPL Financial LLC,37026,2025-09-30,-7402
"CI Private Wealth, LLC",35920,2025-09-30,-4290
"WEITZ INVESTMENT MANAGEMENT, INC.",35650,2025-09-30,35650
STATE OF MICHIGAN RETIREMENT SYSTEM,35445,2025-09-30,-400
Daiwa Securities Group Inc.,35363,2025-09-30,1624
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,34353,2025-09-30,459
GUGGENHEIM CAPITAL LLC,34317,2025-09-30,294
Polar Asset Management Partners Inc.,33321,2025-09-30,-52945
Czech National Bank,33287,2025-09-30,1099
"MetLife Investment Management, LLC",32973,2025-09-30,-1010
"State of Tennessee, Treasury Department",32325,2025-09-30,-8602
FIRST NATIONAL BANK OF OMAHA,32237,2025-09-30,32237
UniSuper Management Pty Ltd,32177,2025-09-30,306
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,31473,2025-09-30,-823
OPPENHEIMER ASSET MANAGEMENT INC.,31401,2025-09-30,-2141
BNP Paribas Asset Management Holding S.A.,31355,2025-09-30,16472
Zurcher Kantonalbank (Zurich Cantonalbank),30829,2025-09-30,-575
Headlands Technologies LLC,30384,2025-09-30,25933
Quadrature Capital Ltd,30307,2025-09-30,30307
Trexquant Investment LP,30158,2025-09-30,-18225
OSSIAM,30010,2025-09-30,26579
"SG Americas Securities, LLC",29953,2025-09-30,-172285
"Berger Financial Group, Inc",29846,2025-09-30,206
Kendall Capital Management,29620,2025-09-30,470
LOGAN CAPITAL MANAGEMENT INC,28665,2025-09-30,1797
ASR Vermogensbeheer N.V.,28580,2025-09-30,492
VOYA INVESTMENT MANAGEMENT LLC,28280,2025-09-30,-11434
"ADVISOR GROUP HOLDINGS, INC.",28184,2025-09-30,24791
Retirement Systems of Alabama,27958,2025-09-30,-300
DnB Asset Management AS,27362,2025-09-30,1721
Creative Planning,26953,2025-09-30,-1798
ING GROEP NV,26912,2025-09-30,9650
IFM Investors Pty Ltd,26756,2025-09-30,0
Skandinaviska Enskilda Banken AB (publ),26528,2025-09-30,-1956
GF FUND MANAGEMENT CO. LTD.,26227,2025-09-30,0
Korea Investment CORP,25922,2025-09-30,-16104
Quantbot Technologies LP,25801,2025-09-30,25801
FIFTH THIRD BANCORP,25674,2025-09-30,-1096
VAN ECK ASSOCIATES CORP,25412,2025-09-30,510
AMALGAMATED BANK,25156,2025-09-30,-478
FORSTA AP-FONDEN,25000,2025-09-30,-6600
Cerity Partners LLC,24646,2025-09-30,2366
"Mariner, LLC",24510,2025-09-30,-8632
Handelsbanken Fonder AB,24475,2025-09-30,-2537
"Ensign Peak Advisors, Inc",23686,2025-09-30,-18544
Rockefeller Capital Management L.P.,23665,2025-09-30,-1702
"Crawford Fund Management, LLC",23300,2025-09-30,23300
COMERICA BANK,22924,2025-09-30,-2365
"Sequoia Financial Advisors, LLC",22898,2025-09-30,1625
Janney Montgomery Scott LLC,22778,2025-09-30,2578
USS Investment Management Ltd,22397,2025-09-30,0
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",22391,2025-09-30,-1831
"Entropy Technologies, LP",22370,2025-09-30,20497
Utah Retirement Systems,21711,2025-09-30,-243
"AIGEN INVESTMENT MANAGEMENT, LP",21655,2025-09-30,13584
"Sawyer & Company, Inc",21630,2025-09-30,0
"Jump Financial, LLC",21563,2025-09-30,13926
TRUIST FINANCIAL CORP,21492,2025-09-30,265
"XPONANCE, INC.",21361,2025-09-30,-1492
Police & Firemen's Retirement System of New Jersey,21185,2025-09-30,1253
"HighTower Advisors, LLC",20886,2025-09-30,-816
Elo Mutual Pension Insurance Co,20839,2025-09-30,3068
Seascape Capital Management,20807,2025-09-30,1113
"Toroso Investments, LLC",20128,2025-09-30,4210
FOSTER & MOTLEY INC,19812,2025-09-30,-1321
"Pacer Advisors, Inc.",19640,2025-09-30,-811
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",19578,2025-09-30,2182
Jain Global LLC,19374,2025-09-30,19374
Southeast Asset Advisors Inc.,19297,2025-09-30,1810
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,19190,2025-09-30,-594
B. Metzler seel. Sohn & Co. AG,19130,2025-09-30,1991
OSTRUM ASSET MANAGEMENT,18987,2025-09-30,9316
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,18925,2025-09-30,-1813
CAPTRUST FINANCIAL ADVISORS,18673,2025-09-30,-2454
MANNING & NAPIER ADVISORS LLC,18635,2025-09-30,-173592
Capitolis Liquid Global Markets LLC,18540,2025-09-30,-72460
US BANCORP \DE\,18526,2025-09-30,-1425
"Vanguard Personalized Indexing Management, LLC",17761,2025-09-30,-3567
"YOUSIF CAPITAL MANAGEMENT, LLC",17654,2025-09-30,-1387
Graphene Investments SAS,17400,2025-09-30,0
"Knollwood Investment Advisory, LLC",17376,2025-09-30,-59
Woodline Partners LP,17322,2025-09-30,8687
M&T BANK CORP,17204,2025-09-30,-4266
"Sumitomo Mitsui DS Asset Management Company, Ltd",16888,2025-09-30,-50
MONTAG A & ASSOCIATES INC,16776,2025-09-30,15
Robeco Institutional Asset Management B.V.,16678,2025-09-30,609
Louisiana State Employees Retirement System,16500,2025-09-30,0
INTECH INVESTMENT MANAGEMENT LLC,16258,2025-09-30,4102
BANK OF NOVA SCOTIA,16166,2025-09-30,2390
SHELTON CAPITAL MANAGEMENT,15187,2025-09-30,-541
iA Global Asset Management Inc.,15180,2025-09-30,-68
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,15008,2025-09-30,3647
HENNESSY ADVISORS INC,15003,2025-09-30,270
KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC,14972,2025-09-30,-25
Delta Global Management LP,14640,2025-09-30,916
"Advisors Asset Management, Inc.",14540,2025-09-30,1969
"State of Alaska, Department of Revenue",14322,2025-09-30,-456
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,14205,2025-09-30,-895
"Bayesian Capital Management, LP",14100,2025-09-30,14100
"HOHIMER WEALTH MANAGEMENT, LLC",13982,2025-09-30,13982
TOWER BRIDGE ADVISORS,13972,2025-09-30,-2025
PUBLIC SECTOR PENSION INVESTMENT BOARD,13723,2025-09-30,1253
AE Wealth Management LLC,13719,2025-09-30,5168
SVB WEALTH LLC,13649,2025-09-30,-2182
TOTH FINANCIAL ADVISORY CORP,13215,2025-09-30,-1371
"Atria Investments, Inc",13093,2025-09-30,-1102
NORDEA INVESTMENT MANAGEMENT AB,13017,2025-09-30,933
"BOKF, NA",13015,2025-09-30,-1833
MERCER GLOBAL ADVISORS INC /ADV,12828,2025-09-30,63
Town & Country Bank & Trust CO dba First Bankers Trust CO,12828,2025-09-30,260
"Modern Wealth Management, LLC",12722,2025-09-30,294
Sterling Capital Management LLC,12381,2025-09-30,-902
COMMERCE BANK,12312,2025-09-30,-76
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,12265,2025-09-30,-483
ICON ADVISERS INC/CO,11800,2025-09-30,0
"TWO SIGMA SECURITIES, LLC",11714,2025-09-30,10423
PROFUND ADVISORS LLC,11713,2025-09-30,-99
"FOX RUN MANAGEMENT, L.L.C.",11524,2025-09-30,11524
MACKENZIE FINANCIAL CORP,11487,2025-09-30,-1100
Verition Fund Management LLC,11473,2025-09-30,235
"Norinchukin Bank, The",11429,2025-09-30,-157
"RBF Capital, LLC",11225,2025-09-30,-5000
NOMURA HOLDINGS INC,11050,2025-09-30,9545
"Pathstone Holdings, LLC",11039,2025-09-30,1191
"WILEY BROS.-AINTREE CAPITAL, LLC",10879,2025-09-30,2933
Cetera Investment Advisers,10823,2025-09-30,3938
ODDO BHF ASSET MANAGEMENT SAS,10732,2025-09-30,-386
MIRABELLA FINANCIAL SERVICES LLP,10721,2025-09-30,6671
"Qsemble Capital Management, LP",10451,2025-09-30,-25065
"Summit Trail Advisors, LLC",10158,2025-09-30,4447
LECAP ASSET MANAGEMENT LTD,10146,2025-09-30,10146
Walleye Capital LLC,10097,2025-09-30,-34581
ADVISORY RESEARCH INC,9983,2025-09-30,-369
BDF-GESTION,9969,2025-09-30,-2074
Assenagon Asset Management S.A.,9771,2025-09-30,-632381
Avanza Fonder AB,9611,2025-09-30,0
MIZUHO SECURITIES USA LLC,9546,2025-09-30,452
"First National Advisers, LLC",9345,2025-09-30,-1553
South Dakota Investment Council,9255,2025-09-30,-400
AZZAD ASSET MANAGEMENT INC /ADV,9060,2025-09-30,0
SCHRODER INVESTMENT MANAGEMENT GROUP,9027,2025-09-30,-331
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",8830,2025-09-30,-80
Allianz Asset Management GmbH,8772,2025-09-30,560
"FEDERATED HERMES, INC.",8493,2025-09-30,417
"FORA Capital, LLC",8421,2025-09-30,-8506
"Colony Group, LLC",8389,2025-09-30,-1607
Kentucky Retirement Systems,8260,2025-09-30,-347
SHELL ASSET MANAGEMENT CO,8166,2025-09-30,-3933
"Compass Ion Advisors, LLC",8133,2025-09-30,575
"Hixon Zuercher, LLC",8078,2025-09-30,574
"Harvest Fund Management Co., Ltd",8044,2025-09-30,556
Versor Investments LP,8008,2025-09-30,2106
"Main Street Financial Solutions, LLC",7981,2025-09-30,-339
"Stratos Wealth Partners, LTD.",7894,2025-09-30,6307
Tower Research Capital LLC (TRC),7855,2025-09-30,-982
XTX Topco Ltd,7773,2025-09-30,7773
HARTFORD INVESTMENT MANAGEMENT CO,7674,2025-09-30,-266
Illinois Municipal Retirement Fund,7601,2025-09-30,-3757
ROMANO BROTHERS AND COMPANY,7542,2025-09-30,1350
FORT WASHINGTON INVESTMENT ADVISORS INC /OH/,7494,2025-09-30,504
"One Wealth Advisors, LLC",7486,2025-09-30,-200
"COMMONWEALTH EQUITY SERVICES, LLC",7457,2025-09-30,-219
"ARROWSTREET CAPITAL, LIMITED PARTNERSHIP",7359,2025-09-30,7359
Achmea Investment Management B.V.,7245,2025-09-30,0
Vinva Investment Management Ltd,7156,2025-09-30,7156
Erste Asset Management GmbH,7126,2025-09-30,-370
"AXQ CAPITAL, LP",6975,2025-09-30,6975
BLAIR WILLIAM & CO/IL,6969,2025-09-30,-4364
"Venturi Wealth Management, LLC",6878,2025-09-30,-1504
Wealthfront Advisers LLC,6784,2025-09-30,-1473
Brevan Howard Capital Management LP,6774,2025-09-30,-25347
Wallace Hart LLC,6764,2025-09-30,-191
United Super Pty Ltd in its capacity as Trustee for the Construction & Building Unions Superannuation Fund,6700,2025-09-30,2100
"MML INVESTORS SERVICES, LLC",6600,2025-09-30,1163
Maryland State Retirement & Pension System,6517,2025-09-30,237
"Advisory Services Network, LLC",6499,2025-09-30,-207
"RiverPark Advisors, LLC",6454,2025-09-30,-275
Gulf International Bank (UK) Ltd,6430,2025-09-30,-126
111 Capital,6410,2025-09-30,4571
"Brinker Capital Investments, LLC",6342,2025-09-30,-6186
Morningstar Investment Management LLC,6282,2025-09-30,6282
Investment Management Corp of Ontario,6239,2025-09-30,3008
"SECURIAN ASSET MANAGEMENT, INC",6213,2025-09-30,-586
CITIZENS & NORTHERN CORP,6196,2025-09-30,-506
"Kestra Advisory Services, LLC",6127,2025-09-30,-593
"Cresset Asset Management, LLC",6123,2025-09-30,601
"Cambridge Investment Research Advisors, Inc.",6009,2025-09-30,155
AG2R LA MONDIALE GESTION D'ACTIFS,6001,2025-09-30,0
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,5950,2025-09-30,-300
"Pullen Investment Management, LLC",5943,2025-09-30,47
"DIVERSIFY WEALTH MANAGEMENT, LLC",5834,2025-09-30,336
"HB Wealth Management, LLC",5805,2025-09-30,245
"Lido Advisors, LLC",5704,2025-09-30,-268
Ethic Inc.,5599,2025-09-30,2400
"Ameritas Investment Partners, Inc.",5566,2025-09-30,9
"Ballentine Partners, LLC",5551,2025-09-30,-89
Chesley Taft & Associates LLC,5527,2025-09-30,-1750
LAZARD ASSET MANAGEMENT LLC,5420,2025-09-30,-275
"Glenmede Investment Management, LP",5273,2025-09-30,-49984
ALLSTATE CORP,5169,2025-09-30,5169
PICTON MAHONEY ASSET MANAGEMENT,5165,2025-09-30,-3011
"Vident Advisory, LLC",5052,2025-09-30,706
Polymer Capital Management (US) LLC,4977,2025-09-30,3035
"NISA INVESTMENT ADVISORS, LLC",4878,2025-09-30,-1160
TOKIO MARINE ASSET MANAGEMENT CO LTD,4877,2025-09-30,222
"Resonant Capital Advisors, LLC",4823,2025-09-30,-192
"Caprock Group, LLC",4819,2025-09-30,4819
OMERS ADMINISTRATION Corp,4798,2025-09-30,0
CANADA PENSION PLAN INVESTMENT BOARD,4710,2025-09-30,-128897
QUADRANT CAPITAL GROUP LLC,4708,2025-09-30,553
STOCK YARDS BANK & TRUST CO,4679,2025-09-30,0
GSA CAPITAL PARTNERS LLP,4630,2025-09-30,2059
"Empirical Finance, LLC",4614,2025-09-30,43
Jefferies Financial Group Inc.,4554,2025-09-30,-1147
"Rakuten Investment Management, Inc.",4539,2025-09-30,4539
"Alliance Wealth Advisors, LLC /UT",4443,2025-09-30,175
"Metis Global Partners, LLC",4438,2025-09-30,-310
NORRIS PERNE & FRENCH LLP/MI,4391,2025-09-30,-48843
iSAM Funds (UK) Ltd,4330,2025-09-30,-4993
"CBOE Vest Financial, LLC",4329,2025-09-30,1693
"SIMON QUICK ADVISORS, LLC",4290,2025-09-30,274
APG Asset Management US Inc.,4205,2025-09-30,0
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",4177,2025-09-30,-23
WETHERBY ASSET MANAGEMENT INC,4149,2025-09-30,-237
Scientech Research LLC,4106,2025-09-30,4106
SYNOVUS FINANCIAL CORP,4079,2025-09-30,-3369
"RMB Capital Management, LLC",4076,2025-09-30,-371
Vestcor Inc,4052,2025-09-30,0
"CWM, LLC",4041,2025-09-30,-281
Aaron Wealth Advisors LLC,4030,2025-09-30,2605
Federation des caisses Desjardins du Quebec,4025,2025-09-30,-20593
CI INVESTMENTS INC.,4024,2025-09-30,-28
Benchmark Investment Advisors LLC,4013,2025-09-30,4013
"Graham Capital Management, L.P.",4006,2025-09-30,2152
"Carnegie Capital Asset Management, LLC",3997,2025-09-30,0
Volterra Technologies LP,3993,2025-09-30,3993
FIDUCIARY TRUST CO,3977,2025-09-30,16
Wealthcare Advisory Partners LLC,3919,2025-09-30,-130
"Empowered Funds, LLC",3837,2025-09-30,-16480
"Salvus Wealth Management, LLC",3742,2025-09-30,-189
"Catalytic Wealth RIA, LLC",3736,2025-09-30,1549
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,3729,2025-09-30,-274
Machina Capital S.A.S.,3659,2025-09-30,3659
"Private Advisor Group, LLC",3622,2025-09-30,-146
Snowden Capital Advisors LLC,3594,2025-09-30,-437
Hills Bank & Trust Co,3587,2025-09-30,-6676
Dynamic Technology Lab Private Ltd,3557,2025-09-30,-273
"Merit Financial Group, LLC",3550,2025-09-30,-871
"Blueshift Asset Management, LLC",3548,2025-09-30,3548
MUFG SECURITIES AMERICAS INC.,3535,2025-09-30,617
"Abacus Planning Group, Inc.",3492,2025-09-30,-2
Gallacher Capital Management LLC,3466,2025-09-30,3466
Kentucky Retirement Systems Insurance Trust Fund,3462,2025-09-30,-191
"China Universal Asset Management Co., Ltd.",3460,2025-09-30,470
"SRS Capital Advisors, Inc.",3444,2025-09-30,3008
"MATHER GROUP, LLC.",3351,2025-09-30,-142
"INSIGNEO ADVISORY SERVICES, LLC",3326,2025-09-30,-165
Benin Management CORP,3248,2025-09-30,0
FIRST CITIZENS BANK & TRUST CO,3240,2025-09-30,-691
REGIONS FINANCIAL CORP,3217,2025-09-30,-1394
Bayforest Capital Ltd,3211,2025-09-30,3211
GAMMA Investing LLC,3204,2025-09-30,276
Oak Thistle LLC,3194,2025-09-30,3194
Riverwater Partners LLC,3184,2025-09-30,1316
STRS OHIO,3146,2025-09-30,2
"EXCHANGE TRADED CONCEPTS, LLC",3126,2025-09-30,1007
"SIGNATUREFD, LLC",3111,2025-09-30,-25
"Farringdon Capital, Ltd.",3081,2025-09-30,1368
CHILTON INVESTMENT CO INC.,3068,2025-09-30,-10
