date,open,high,low,close,volume,sma,ema,rsi,wma,dema,tema,williams,adx,standarddeviation
2026-01-05 00:00:00,205.95,210.55,205.95,209.985,44388,203.00605158730167,203.92218412964627,59.986328007709695,206.66719047619048,206.43082973816934,201.66390087716275,-7.258472432979136,9.796506215634718,4.34611242232642
2026-01-02 00:00:00,205.95,211.42,204.58,211.12,584200,203.0661507936509,203.67472225738692,62.48427126175912,206.09533333333334,205.80656459733413,201.46565850606183,-1.5174506828527226,9.859250961240019,4.49815237069622
2025-12-31 00:00:00,207.84,208.94,206.19,206.23,365600,203.12107142857153,203.3708333699333,54.98506638579288,205.3526666666667,204.9565466915886,201.2293818257513,-19.53642384105971,9.924505496669532,4.366861115263458
2025-12-30 00:00:00,208.45,209.77,207.25,208.26,395000,203.20384920634928,203.25413269115506,59.57570971748553,205.0105714285714,204.68903968304195,201.13597792006007,-8.333333333333439,10.214783511792014,4.89699867265655
2025-12-29 00:00:00,207.82,209.13,207.2,208.77,399245,203.2879365079366,203.04981157650835,60.75910440831419,204.4512380952381,204.11069200890938,200.9796913105618,-2.041973908111091,10.411801691967167,4.7281466770818374
2025-12-26 00:00:00,207.95,209.02,205.47,208.91,380833,203.36750000000006,202.81633449799847,61.068311524515735,203.82095238095235,203.3992117676762,200.80509354516278,-0.6278538812786163,10.673710256216376,4.517149100926382
2025-12-24 00:00:00,206.08,208.52,205.24,207.33,285400,203.4396031746032,202.56761345710044,58.875063616981095,203.1515238095238,202.59244677493456,200.62298297557965,-6.991774383078714,10.95568245507138,4.258776702293749
2025-12-23 00:00:00,206.54,207.56,205.13,206.83,563300,203.52154761904768,202.37323033290045,58.18280622251416,202.60366666666664,201.91854553221816,200.48507980349268,-4.545454545454481,11.291403291081723,4.071826218050079
2025-12-22 00:00:00,204.01,207.46,199.91,206.55,812809,203.6034126984127,202.19132136689637,57.813540679283655,202.05814285714288,201.24319086351505,200.3597222813214,-5.701754385964889,11.721468124691823,3.985040275831602
2025-12-19 00:00:00,203.69,204.19,202.11,202.82,1793600,203.69337301587305,202.01341611656562,52.64034980783135,201.49528571428573,200.53666458518245,200.24053897186064,-22.83571915473754,12.177025529220867,3.8603147540064655
