date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2014-12-31,MPWR,USD,0001280452,2015-03-02,2015-03-02 16:15:34,2014,FY,35495000,13130000,17000,33454000,-8049000,-1870000,-1142000,1632000,-6669000,86000,74133000,-9511000,-11590000,-136872000,153941000,-5335000,-9367000,0,0,-41198000,-11658000,13629000,-39227000,-486000,25053000,126266000,101213000,74133000,-9511000,64622000,https://www.sec.gov/Archives/edgar/data/1280452/000143774915003820/0001437749-15-003820-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774915003820/mpwr20141231_10k.htm
2013-12-31,MPWR,USD,0001280452,2014-03-10,2014-03-10 16:14:49,2013,FY,22898000,12160000,-81000,20701000,4534000,-4347000,-7606000,1440000,15047000,474000,60686000,-15764000,88000,-125756000,87725000,-617000,-54324000,0,0,-20615000,0,39465000,18850000,897000,26109000,101213000,75104000,60686000,-15764000,44922000,https://www.sec.gov/Archives/edgar/data/1280452/000143774914003761/0001437749-14-003761-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774914003761/mpwr20131231_10k.htm
2012-12-31,MPWR,USD,0001280452,2013-03-05,2013-03-05 16:57:35,2012,FY,15756000,9332000,-8000,18652000,-21255000,-4286000,-12004000,754000,-5719000,2435000,24912000,-21059000,13000,-143094000,137283000,20000,-26837000,0,15242000,0,-35664000,869000,-19553000,211000,-21267000,75104000,96371000,24912000,-21059000,3853000,https://www.sec.gov/Archives/edgar/data/1280452/000143774913002333/0001437749-13-002333-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774913002333/monolithic_10k-123112.htm
2011-12-31,MPWR,USD,0001280452,2012-03-12,2012-03-12 06:33:23,2011,FY,13301000,8732000,1555000,13126000,6589000,3250000,5699000,-957000,-1403000,382000,43685000,-21022000,19000,-78250000,135494000,-19000,36222000,0,4697000,-38472000,0,1800000,-31975000,429000,48361000,96371000,48010000,43685000,-21022000,22663000,https://www.sec.gov/Archives/edgar/data/1280452/000143774912002162/0001437749-12-002162-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774912002162/mps_10k-123111.htm
2010-12-31,MPWR,USD,0001280452,2011-03-04,2011-03-04 16:26:56,2010,FY,29563000,8016000,-56000,16810000,-8621000,-2826000,-6184000,1155000,-766000,2782000,48494000,-22779000,0,-208621000,197668000,-19000,-33751000,0,14339000,-31527000,0,3141000,-14047000,597000,1293000,48010000,46717000,48494000,-22779000,25715000,https://www.sec.gov/Archives/edgar/data/1280452/000143774911001307/0001437749-11-001307-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774911001307/monolithic_10k-123110.htm
2009-12-31,MPWR,USD,0001280452,2010-02-16,2010-02-12 20:17:47,2009,FY,19674000,6573000,-84000,14611000,-11122000,-6406000,-737000,2699000,-6678000,2112000,31764000,-10264000,-310000,-159917000,80686000,7677000,-82128000,0,12975000,0,0,643000,13618000,197000,-36549000,46717000,83266000,31764000,-10264000,21500000,https://www.sec.gov/Archives/edgar/data/1280452/000119312510030881/0001193125-10-030881-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000119312510030881/d10k.htm
2008-12-31,MPWR,USD,0001280452,2009-02-27,2009-02-27 12:48:34,2008,FY,24226000,5725000,710000,13158000,-5579000,-876000,-1356000,-1382000,-1965000,1350000,39590000,-5233000,0,-64658000,31710000,8566000,-29615000,0,14493000,-25043000,0,765000,-9785000,-38000,152000,83266000,83114000,39590000,-5233000,34357000,https://www.sec.gov/Archives/edgar/data/1280452/000119312509040534/0001193125-09-040534-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000119312509040534/d10k.htm
2007-12-31,MPWR,USD,0001280452,2008-03-11,2008-03-11 16:16:50,2007,FY,9291000,4184000,2048000,11228000,-3452000,917000,-10747000,208000,6170000,1045000,24344000,-6653000,58000,-58776000,58774000,-7350000,-13947000,0,17294000,0,0,4465000,21759000,142000,32298000,83114000,50816000,24344000,-6653000,17691000,https://www.sec.gov/Archives/edgar/data/1280452/000119312508052915/0001193125-08-052915-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000119312508052915/d10k.htm
2006-12-31,MPWR,USD,0001280452,2007-03-16,2007-03-16 11:27:51,2006,FY,-2863000,14248000,1921000,11524000,-2136000,381000,-572000,-687000,-1258000,-10875000,11819000,-7474000,1000,-87294000,98434000,2938000,6605000,398000,5331000,0,0,1601000,7330000,-29000,25725000,50816000,25091000,11819000,-7474000,4345000,https://www.sec.gov/Archives/edgar/data/1280452/000119312507056647/0001193125-07-056647-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000119312507056647/d10k.htm
2005-12-31,MPWR,USD,0001280452,2006-03-28,2006-03-28 16:55:32,2005,FY,5107000,7103000,-1639000,5434000,5278000,-5551000,-766000,3149000,8446000,-4072000,17211000,-1878000,0,-194059000,172245000,-2897000,-26589000,0,2722000,0,0,-8000,2714000,-264000,-6928000,25091000,32019000,17211000,-1878000,15333000,https://www.sec.gov/Archives/edgar/data/1280452/000119312506065261/0001193125-06-065261-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000119312506065261/d10k.htm
2004-12-31,MPWR,USD,0001280452,2005-03-31,2005-03-31 15:59:09,2004,FY,-4451025,13455436,-1464253,12349673000,-4486782,570444000,-3799664,1603671000,-2174802118,-12349612314,3114062,-3218678,0,-17000000,1500000,34200,-18684478,0,35718000,0,0,540,35718540,235060,20383184,32018593,11635409,3114062,-3218678,-104616,https://www.sec.gov/Archives/edgar/data/1280452/000119312505067039/0001193125-05-067039-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000119312505067039/d10k.htm
2003-12-31,MPWR,USD,0001280452,2003-12-31,2003-12-30 19:00:00,2003,FY,-3036210,4074371,0,0,-3990977,0,-331662,0,-3659315,0,-2952816,-1634348,0,-3503930,2490642,0,-2647636,0,481584,0,0,23000,504584,7783,-5088085,12135409,17223494,-2952816,-1634348,-4587164,,
2002-12-31,MPWR,USD,0001280452,2002-12-31,2002-12-30 19:00:00,2002,FY,-3237528,809105,0,0,71203,0,-700505,0,771708,4365,-2352855,-1074536,0,0,0,0,-1074536,15386857,0,0,0,0,15386857,0,11959466,17223494,5264028,-2352855,-1074536,-3427391,,
2001-12-31,MPWR,USD,0001280452,2001-12-31,2001-12-30 19:00:00,2001,FY,-3572603,300000,0,0,500000,0,0,0,0,372603,-2400000,-500000,0,0,0,0,-500000,0,0,4900000,0,7200000,7200000,100000,4400000,177104000,172704000,-2400000,-500000,-2900000,,
