symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
HWM,0.58292,2.35729,11.50074,12.52001,18.1382,0.58292476,89.33414,441.56691,662.96707,968.47107,6216.84679
