holder,shares,dateReported,change
Pictet Asset Management Holding SA,687223,2025-09-30,-449401
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",680634,2025-09-30,372714
EDMOND DE ROTHSCHILD HOLDING S.A.,662453,2025-09-30,-39027
THRIVENT FINANCIAL FOR LUTHERANS,657617,2025-09-30,30556
WELLS FARGO & COMPANY/MN,646952,2025-09-30,35697
ENVESTNET ASSET MANAGEMENT INC,646061,2025-09-30,-174230
RHUMBLINE ADVISERS,638689,2025-09-30,217069
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",630140,2025-09-30,359500
PANAGORA ASSET MANAGEMENT INC,620790,2025-09-30,34593
Assenagon Asset Management S.A.,613274,2025-09-30,-36838
DIMENSIONAL FUND ADVISORS LP,612651,2025-09-30,173340
HSBC HOLDINGS PLC,602897,2025-09-30,349277
Freestone Grove Partners LP,593634,2025-09-30,-202486
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,585984,2025-09-30,-341
CITIGROUP INC,566692,2025-09-30,203297
Allianz Asset Management GmbH,554446,2025-09-30,-265464
"CIBC Private Wealth Group, LLC",548801,2025-09-30,-10455
BAMCO INC /NY/,539443,2025-09-30,-78790
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,532440,2025-09-30,27251
Neuberger Berman Group LLC,529779,2025-09-30,61160
"IEQ CAPITAL, LLC",501843,2025-09-30,-12085
SEI INVESTMENTS CO,491711,2025-09-30,-35715
PRINCIPAL FINANCIAL GROUP INC,486954,2025-09-30,157752
RDST Capital LLC,475095,2025-09-30,8430
CANADA PENSION PLAN INVESTMENT BOARD,469915,2025-09-30,-126200
DekaBank Deutsche Girozentrale,454510,2025-09-30,0
"Russell Investments Group, Ltd.",453622,2025-09-30,-289411
Rokos Capital Management LLP,452743,2025-09-30,-245777
"Holocene Advisors, LP",447475,2025-09-30,-248097
ALLIANCEBERNSTEIN L.P.,446270,2025-09-30,110410
"ICONIQ Capital, LLC",438914,2025-09-30,-794465
Compagnie Lombard Odier SCmA,434047,2025-09-30,-67747
Mitsubishi UFJ Trust & Banking Corp,431085,2025-09-30,-22000
SOROS FUND MANAGEMENT LLC,428671,2025-09-30,72169
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,427756,2025-09-30,-1331
National Pension Service,426689,2025-09-30,8723
ProShare Advisors LLC,422419,2025-09-30,-15246
CONGRESS ASSET MANAGEMENT CO /MA,397766,2025-09-30,-46980
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,393778,2025-09-30,66986
1832 Asset Management L.P.,384500,2025-09-30,-371800
GREAT WEST LIFE ASSURANCE CO /CAN/,372436,2025-09-30,30519
"EVENTIDE ASSET MANAGEMENT, LLC",350794,2025-09-30,1644
Quantinno Capital Management LP,346301,2025-09-30,161925
AustralianSuper Pty Ltd,345509,2025-09-30,54747
MAVERICK CAPITAL LTD,341412,2025-09-30,-174667
Universal- Beteiligungs- und Servicegesellschaft mbH,331249,2025-09-30,-33920
La Banque Postale Asset Management SA,330779,2025-09-30,-102972
Clal Insurance Enterprises Holdings Ltd,330000,2025-09-30,110000
SOMA EQUITY PARTNERS LP,317447,2025-09-30,-618406
AXA Investment Managers S.A.,313460,2025-09-30,313460
"TWO SIGMA ADVISERS, LP",312772,2025-09-30,-278500
CAISSE DE DEPOT ET PLACEMENT DU QUEBEC,304823,2025-09-30,-68144
Harel Insurance Investments & Financial Services Ltd.,303821,2025-09-30,288610
BIT Capital GmbH,292637,2025-09-30,292637
Rockefeller Capital Management L.P.,288877,2025-09-30,42951
CI INVESTMENTS INC.,284979,2025-09-30,-119785
"Pacer Advisors, Inc.",284395,2025-09-30,187998
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,278019,2025-09-30,-13481
BANK OF MONTREAL /CAN/,274837,2025-09-30,150441
Man Group plc,274282,2025-09-30,-10351
Candriam S.C.A.,272170,2025-09-30,68597
"Dragoneer Investment Group, LLC",271800,2025-09-30,-1982763
SCHRODER INVESTMENT MANAGEMENT GROUP,270524,2025-09-30,-71500
"ADAGE CAPITAL PARTNERS GP, L.L.C.",264300,2025-09-30,44300
NEW YORK STATE COMMON RETIREMENT FUND,261037,2025-09-30,-238555
One Madison Group LLC,250000,2025-09-30,0
"PineBridge Investments, L.P.",247398,2025-09-30,8384
AMF Tjanstepension AB,238777,2025-09-30,-27793
KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC,238489,2025-09-30,-20253
"Baird Financial Group, Inc.",237726,2025-09-30,-65320
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",224994,2025-09-30,177596
COUNTRY TRUST BANK,224505,2025-09-30,-72853
"Vident Advisory, LLC",223063,2025-09-30,38492
ARK Investment Management LLC,220178,2025-09-30,78787
LPL Financial LLC,217126,2025-09-30,20047
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,215442,2025-09-30,215442
TORONTO DOMINION BANK,213348,2025-09-30,58816
Korea Investment CORP,212287,2025-09-30,-15635
"Rafferty Asset Management, LLC",212116,2025-09-30,106534
NOMURA HOLDINGS INC,210539,2025-09-30,48206
Fiera Capital Corp,207201,2025-09-30,83268
"LIGHT STREET CAPITAL MANAGEMENT, LLC",207000,2025-09-30,207000
ZEVENBERGEN CAPITAL INVESTMENTS LLC,206265,2025-09-30,-3520
AVIVA PLC,206120,2025-09-30,22025
MIZUHO MARKETS AMERICAS LLC,205304,2025-09-30,27404
Mediolanum International Funds Ltd,203867,2025-09-30,-83315
"ARMISTICE CAPITAL, LLC",202061,2025-09-30,52061
"COMMONWEALTH EQUITY SERVICES, LLC",200978,2025-09-30,-2359
CREDIT AGRICOLE S A,195646,2025-09-30,195646
FRONTIER CAPITAL MANAGEMENT CO LLC,192267,2025-09-30,-170684
"PARNASSUS INVESTMENTS, LLC",181525,2025-09-30,-1046
CIBC Asset Management Inc,178800,2025-09-30,30720
PRUDENTIAL FINANCIAL INC,176081,2025-09-30,158401
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,174718,2025-09-30,64836
FACTORY MUTUAL INSURANCE CO,170441,2025-09-30,14500
BNP Paribas Asset Management Holding S.A.,170310,2025-09-30,70888
"Gotham Asset Management, LLC",165343,2025-09-30,9136
"Chevy Chase Trust Holdings, LLC",164981,2025-09-30,164981
"Colony Group, LLC",164656,2025-09-30,-82416
abrdn plc,163724,2025-09-30,21337
ROYAL LONDON ASSET MANAGEMENT LTD,163478,2025-09-30,-6483
STIFEL FINANCIAL CORP,163336,2025-09-30,91200
Tredje AP-fonden,161712,2025-09-30,161712
"SG Americas Securities, LLC",161135,2025-09-30,47005
"Mirae Asset Global Investments Co., Ltd.",156703,2025-09-30,-22509
TCW GROUP INC,156316,2025-09-30,-31180
Calamos Advisors LLC,155415,2025-09-30,42542
WORLDQUANT MILLENNIUM ADVISORS LLC,154518,2025-09-30,154518
Raiffeisen Bank International AG,153373,2025-09-30,152
STATE OF WISCONSIN INVESTMENT BOARD,151049,2025-09-30,-2049
"Mariner, LLC",148389,2025-09-30,117949
CAPITAL FUND MANAGEMENT S.A.,147607,2025-09-30,61961
TD ASSET MANAGEMENT INC,147536,2025-09-30,-15756
CROSSLINK CAPITAL INC,147520,2025-09-30,1040
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",143719,2025-09-30,28834
DANSKE BANK A/S,142371,2025-09-30,3100
NOMURA ASSET MANAGEMENT CO LTD,141326,2025-09-30,-277167
"Jasper Ridge Partners, L.P.",140971,2025-09-30,0
Treasurer of the State of North Carolina,138699,2025-09-30,-5407
Vontobel Holding Ltd.,138462,2025-09-30,-41195
"Nikko Asset Management Americas, Inc.",138153,2025-09-30,-30004
Handelsbanken Fonder AB,137297,2025-09-30,-3533
NEOS Investment Management LLC,135208,2025-09-30,77837
NATIONAL BANK OF CANADA /FI/,134064,2025-09-30,48680
OSSIAM,133439,2025-09-30,-35513
"Summit Trail Advisors, LLC",128973,2025-09-30,15026
GUGGENHEIM CAPITAL LLC,126892,2025-09-30,6610
"Asset Management One Co., Ltd.",125944,2025-09-30,10384
Penserra Capital Management LLC,124930,2025-09-30,-4296
"Motley Fool Wealth Management, LLC",118714,2025-09-30,-15817
"Sands Capital Ventures, LLC",118707,2025-09-30,0
SQUARE PEG CAPITAL PTY LTD,118626,2025-09-30,636
Swedbank AB,117877,2025-09-30,0
"Klingman & Associates, LLC",116300,2025-09-30,-23672
"DISCOVERY CAPITAL MANAGEMENT, LLC / CT",111000,2025-09-30,111000
"Parallax Volatility Advisers, L.P.",110425,2025-09-30,84649
"Sumitomo Mitsui DS Asset Management Company, Ltd",109233,2025-09-30,30008
KLP KAPITALFORVALTNING AS,108100,2025-09-30,4400
Mn Services Vermogensbeheer B.V.,108100,2025-09-30,700
"Allspring Global Investments Holdings, LLC",105398,2025-09-30,44323
WHITTIER TRUST CO,104575,2025-09-30,2080
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,104472,2025-09-30,25800
SUMITOMO LIFE INSURANCE CO,102021,2025-09-30,80087
State of New Jersey Common Pension Fund D,100621,2025-09-30,6021
APG Asset Management N.V.,100428,2025-09-30,11682
"State of Tennessee, Treasury Department",100225,2025-09-30,100225
LOS ANGELES CAPITAL MANAGEMENT LLC,100210,2025-09-30,76824
Cerity Partners LLC,99329,2025-09-30,-15978
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,96479,2025-09-30,629
GENEVA CAPITAL MANAGEMENT LLC,96066,2025-09-30,16485
Cetera Investment Advisers,95873,2025-09-30,18978
"RMB Capital Management, LLC",95579,2025-09-30,-570
"MetLife Investment Management, LLC",94567,2025-09-30,75385
Stony Point Capital LLC,93270,2025-09-30,4433
"MML INVESTORS SERVICES, LLC",92673,2025-09-30,-7381
"Resona Asset Management Co.,Ltd.",91730,2025-09-30,-1678
Robeco Institutional Asset Management B.V.,90122,2025-09-30,-11899
"Bank Julius Baer & Co. Ltd, Zurich",90022,2025-09-30,-4304
"XPONANCE, INC.",89998,2025-09-30,28496
Lansforsakringar Fondforvaltning AB (publ),89907,2025-09-30,-161
Skandinaviska Enskilda Banken AB (publ),89892,2025-09-30,-5869
GLYNN CAPITAL MANAGEMENT LLC,89367,2025-09-30,-20031
STATE OF MICHIGAN RETIREMENT SYSTEM,87400,2025-09-30,87400
ODDO BHF ASSET MANAGEMENT SAS,87291,2025-09-30,-56219
NORTH STAR ASSET MANAGEMENT INC,87148,2025-09-30,1862
CITADEL ADVISORS LLC,85946,2025-09-30,-961725
"Susquehanna Portfolio Strategies, LLC",85007,2025-09-30,0
Arizona State Retirement System,84960,2025-09-30,1012
Zurcher Kantonalbank (Zurich Cantonalbank),83193,2025-09-30,365
Czech National Bank,82104,2025-09-30,82104
MILLENNIUM MANAGEMENT LLC,80236,2025-09-30,-2055213
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,78942,2025-09-30,1915
Daiwa Securities Group Inc.,78492,2025-09-30,25799
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,77629,2025-09-30,77629
"Glenmede Investment Management, LP",76852,2025-09-30,5334
Groupe la Francaise,76131,2025-09-30,16293
"Jump Financial, LLC",73725,2025-09-30,55850
"Union Bancaire Privee, UBP SA",72730,2025-09-30,43666
BALYASNY ASSET MANAGEMENT L.P.,71159,2025-09-30,-1114002
HERITAGE INVESTORS MANAGEMENT CORP,71040,2025-09-30,3144
"CULLEN/FROST BANKERS, INC.",71019,2025-09-30,-1187
Aquatic Capital Management LLC,70786,2025-09-30,45010
AMALGAMATED BANK,70105,2025-09-30,46862
"ADVISOR GROUP HOLDINGS, INC.",69134,2025-09-30,41117
ZEVIN ASSET MANAGEMENT LLC,68990,2025-09-30,-2018
Retirement Systems of Alabama,68960,2025-09-30,68960
"Bienville Capital Management, LLC",68815,2025-09-30,-110431
Parkwood LLC,67919,2025-09-30,67919
UniSuper Management Pty Ltd,67864,2025-09-30,63064
"Pathstone Holdings, LLC",67424,2025-09-30,6393
Robocap Asset Management Ltd,64747,2025-09-30,-4606
"Slow Capital, Inc.",63983,2025-09-30,435
Creative Planning,63690,2025-09-30,12018
GF FUND MANAGEMENT CO. LTD.,63632,2025-09-30,0
SORA INVESTORS LLC,62858,2025-09-30,-37140
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,62511,2025-09-30,-3300
FORSTA AP-FONDEN,62400,2025-09-30,4100
"CWM, LLC",61577,2025-09-30,5897
Ilmarinen Mutual Pension Insurance Co,60000,2025-09-30,0
"HighTower Advisors, LLC",59923,2025-09-30,1753
ARISTEIA CAPITAL LLC,58953,2025-09-30,2100
DNCA FINANCE,58300,2025-09-30,30100
"Toroso Investments, LLC",57508,2025-09-30,3644
"D. E. Shaw & Co., Inc.",56989,2025-09-30,-13804
IFM Investors Pty Ltd,56223,2025-09-30,1127
COMERICA BANK,54275,2025-09-30,37778
"Royal Fund Management, LLC",54237,2025-09-30,24807
USS Investment Management Ltd,54207,2025-09-30,0
"Centiva Capital, LP",53991,2025-09-30,53991
KORNITZER CAPITAL MANAGEMENT INC /KS,53900,2025-09-30,8900
ACADIAN ASSET MANAGEMENT LLC,53800,2025-09-30,-126192
Motley Fool Asset Management LLC,53590,2025-09-30,14235
"STANSBERRY ASSET MANAGEMENT, LLC",53293,2025-09-30,35921
NORDEA INVESTMENT MANAGEMENT AB,53289,2025-09-30,-13793
BI Asset Management Fondsmaeglerselskab A/S,51769,2025-09-30,-12726
"HANTZ FINANCIAL SERVICES, INC.",51734,2025-09-30,238
LMR Partners LLP,51688,2025-09-30,-210657
Utah Retirement Systems,50979,2025-09-30,690
MACKENZIE FINANCIAL CORP,50272,2025-09-30,29283
Munro Partners,50000,2025-09-30,50000
Police & Firemen's Retirement System of New Jersey,49644,2025-09-30,2755
CONSOLIDATED PRESS INTERNATIONAL HOLDINGS LTD,49631,2025-09-30,-1632
"Caption Management, LLC",49000,2025-09-30,49000
"EXCHANGE TRADED CONCEPTS, LLC",46445,2025-09-30,12158
TRUIST FINANCIAL CORP,46318,2025-09-30,-2297
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,46198,2025-09-30,41412
WHITTIER TRUST CO OF NEVADA INC,45991,2025-09-30,416
Alight Capital Management LP,45000,2025-09-30,2500
E. Ohman J:or Asset Management AB,44981,2025-09-30,-9606
Silvant Capital Management LLC,44136,2025-09-30,-4175
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,43995,2025-09-30,43995
LGT Group Foundation,43554,2025-09-30,1040
Covea Finance,43000,2025-09-30,2400
"Quent Capital, LLC",42067,2025-09-30,-18
PROFUND ADVISORS LLC,41761,2025-09-30,5422
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,41327,2025-09-30,-3871
Verition Fund Management LLC,40738,2025-09-30,-161278
"ASSETMARK, INC",40608,2025-09-30,-172663
Louisiana State Employees Retirement System,40600,2025-09-30,17200
ABN AMRO Bank N.V.,40337,2025-09-30,-927
ALGERT GLOBAL LLC,40322,2025-09-30,6991
Zweig-DiMenna Associates LLC,40239,2025-09-30,0
FIRST CITIZENS BANK & TRUST CO,40195,2025-09-30,-530
Midwest Trust Co,39984,2025-09-30,-1883
Calamos Wealth Management LLC,39699,2025-09-30,-90691
"BAILARD, INC.",39562,2025-09-30,3
"NATIXIS ADVISORS, L.P.",39429,2025-09-30,4467
"TWO SIGMA INVESTMENTS, LP",39400,2025-09-30,-478218
"ARROWSTREET CAPITAL, LIMITED PARTNERSHIP",39329,2025-09-30,-1093014
"Broadleaf Partners, LLC",39284,2025-09-30,-676
"PDT Partners, LLC",39103,2025-09-30,-33297
ABN AMRO INVESTMENT SOLUTIONS,38503,2025-09-30,60
iA Global Asset Management Inc.,38031,2025-09-30,2641
PUBLIC SECTOR PENSION INVESTMENT BOARD,38026,2025-09-30,38026
"NewEdge Advisors, LLC",37999,2025-09-30,20673
BANK OF NOVA SCOTIA,37873,2025-09-30,-478479
Shaolin Capital Management LLC,37750,2025-09-30,6050
TEACHER RETIREMENT SYSTEM OF TEXAS,37662,2025-09-30,-5962
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,36973,2025-09-30,36973
"YOUSIF CAPITAL MANAGEMENT, LLC",36777,2025-09-30,32983
SHELTON CAPITAL MANAGEMENT,36744,2025-09-30,865
"PNC FINANCIAL SERVICES GROUP, INC.",35797,2025-09-30,16028
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",35721,2025-09-30,950
BNP PARIBAS,34877,2025-09-30,65
"State of Alaska, Department of Revenue",34658,2025-09-30,27422
SIT INVESTMENT ASSOCIATES INC,34010,2025-09-30,0
"Maytus Capital Management, LLC",33500,2025-09-30,28000
BDF-GESTION,33267,2025-09-30,-6917
"LORD, ABBETT & CO. LLC",33158,2025-09-30,23620
"Siren, L.L.C.",32925,2025-09-30,-5500
"IMA Wealth, Inc.",31808,2025-09-30,-166
IQ EQ FUND MANAGEMENT (IRELAND) Ltd,31142,2025-09-30,17860
Vestcor Inc,31088,2025-09-30,25000
Elo Mutual Pension Insurance Co,30427,2025-09-30,7465
"Northside Capital Management, LLC",30313,2025-09-30,-5547
LAZARD ASSET MANAGEMENT LLC,30173,2025-09-30,-9903
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",30117,2025-09-30,8714
Y.D. More Investments Ltd,29839,2025-09-30,-1732
Y-Intercept (Hong Kong) Ltd,29788,2025-09-30,29788
"Vanguard Personalized Indexing Management, LLC",29580,2025-09-30,5518
"NISA INVESTMENT ADVISORS, LLC",29176,2025-09-30,27839
NATIXIS,28931,2025-09-30,24794
"MIG Capital, LLC",28767,2025-09-30,7107
NORTHSTAR ASSET MANAGEMENT INC,28529,2025-09-30,0
"Norinchukin Bank, The",28464,2025-09-30,19028
Ethic Inc.,28027,2025-09-30,5218
Legato Capital Management LLC,28000,2025-09-30,0
Squarepoint Ops LLC,27769,2025-09-30,-144313
BLAIR WILLIAM & CO/IL,27307,2025-09-30,-1899
SIRIOS CAPITAL MANAGEMENT L P,27216,2025-09-30,21488
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",27128,2025-09-30,6177
"JANE STREET GROUP, LLC",25926,2025-09-30,23733
"SRS Capital Advisors, Inc.",25811,2025-09-30,25250
Goldstream Capital Management Ltd,25010,2025-09-30,-65
Clear Street Group Inc.,24985,2025-09-30,24985
"Knollwood Investment Advisory, LLC",24961,2025-09-30,-80
AZZAD ASSET MANAGEMENT INC /ADV,24771,2025-09-30,-239
"DLD Asset Management, LP",24720,2025-09-30,-5780
US BANCORP \DE\,24688,2025-09-30,-907
Atlantic Union Bankshares Corp,24569,2025-09-30,253
Generali Investments Towarzystwo Funduszy Inwestycyjnych,24400,2025-09-30,-7600
Vinva Investment Management Ltd,24313,2025-09-30,7175
Meiji Yasuda Asset Management Co Ltd.,24130,2025-09-30,10264
COMMERCE BANK,23567,2025-09-30,406
MIZUHO SECURITIES USA LLC,23545,2025-09-30,23545
ALPS ADVISORS INC,23382,2025-09-30,1010
EFG Asset Management (North America) Corp.,23301,2025-09-30,4233
"Savant Capital, LLC",22994,2025-09-30,-2928
"WOLVERINE TRADING, LLC",22153,2025-09-30,15552
Hel Ved Capital Management Ltd,22130,2025-09-30,-9100
"Cresset Asset Management, LLC",22115,2025-09-30,616
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,21928,2025-09-30,-124
"Twin Tree Management, LP",21816,2025-09-30,21816
"Callan Family Office, LLC",21780,2025-09-30,-900
Investors Towarzystwo Funduszy Inwestycyjnych Spolka Akcyjna,21699,2025-09-30,902
Campbell & CO Investment Adviser LLC,21647,2025-09-30,21647
OPPENHEIMER ASSET MANAGEMENT INC.,21456,2025-09-30,8040
"Point72 Asset Management, L.P.",21450,2025-09-30,-1335087
Avanza Fonder AB,20954,2025-09-30,0
CacheTech Inc.,20598,2025-09-30,-5028
"Private Advisor Group, LLC",20382,2025-09-30,-2531
Walleye Capital LLC,20116,2025-09-30,-154902
"Black Swift Group, LLC",20000,2025-09-30,5000
KP Management LLC,20000,2025-09-30,0
Employees Retirement System of Texas,19948,2025-09-30,-381763
"Bridgewater Associates, LP",19943,2025-09-30,19943
"Harvest Fund Management Co., Ltd",19840,2025-09-30,1141
MERCER GLOBAL ADVISORS INC /ADV,19615,2025-09-30,5216
Kentucky Retirement Systems,19368,2025-09-30,-102
"Empowered Funds, LLC",19338,2025-09-30,5371
EFG Asset Management (Americas) Corp.,19244,2025-09-30,3745
Maxi Investments CY Ltd,18950,2025-09-30,18950
Adams Wealth Management,18914,2025-09-30,-6712
HARTFORD INVESTMENT MANAGEMENT CO,18885,2025-09-30,18885
REGIONS FINANCIAL CORP,18750,2025-09-30,-1776
"CAPSTONE INVESTMENT ADVISORS, LLC",18483,2025-09-30,-3141
BlueCrest Capital Management Ltd,18249,2025-09-30,18249
WESTPAC BANKING CORP,17906,2025-09-30,16790
"Watts Gwilliam & Co., LLC",17832,2025-09-30,100
CAPTRUST FINANCIAL ADVISORS,17720,2025-09-30,157
"Atria Investments, Inc",17619,2025-09-30,5019
Federation des caisses Desjardins du Quebec,17571,2025-09-30,1392
Financial Futures Ltd Liability Co.,17549,2025-09-30,-449
WESBANCO BANK INC,17527,2025-09-30,17
DARK FOREST CAPITAL MANAGEMENT LP,17453,2025-09-30,-24721
"Cache Advisors, LLC",17381,2025-09-30,-8000
PITCAIRN CO,17348,2025-09-30,-4317
"Hunting Hill Global Capital, LLC",17200,2025-09-30,-800
MYDA Advisors LLC,17000,2025-09-30,17000
CABOT WEALTH MANAGEMENT INC,16982,2025-09-30,-85
Janney Montgomery Scott LLC,16631,2025-09-30,6318
PARK AVENUE SECURITIES LLC,16597,2025-09-30,-3022
APG Asset Management US Inc.,16306,2025-09-30,0
"Rakuten Investment Management, Inc.",16262,2025-09-30,16262
CITIZENS FINANCIAL GROUP INC/RI,16222,2025-09-30,16222
"SlateStone Wealth, LLC",16174,2025-09-30,-553
"Catalytic Wealth RIA, LLC",16163,2025-09-30,8590
"CI Private Wealth, LLC",16064,2025-09-30,1915
"Caprock Group, LLC",15739,2025-09-30,15739
"SECURIAN ASSET MANAGEMENT, INC",15560,2025-09-30,15560
"QRG CAPITAL MANAGEMENT, INC.",15330,2025-09-30,485
Maryland State Retirement & Pension System,15274,2025-09-30,280
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",14917,2025-09-30,4417
"IFP Advisors, Inc",14712,2025-09-30,369
"Cambridge Investment Research Advisors, Inc.",14642,2025-09-30,-13088
OPPENHEIMER & CO INC,14578,2025-09-30,-1959
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,14400,2025-09-30,14400
Morningstar Investment Management LLC,14100,2025-09-30,14100
"Malaga Cove Capital, LLC",14008,2025-09-30,-228
"Roberts Wealth Advisors, LLC",13960,2025-09-30,13960
Gulf International Bank (UK) Ltd,13941,2025-09-30,-273
"Brinker Capital Investments, LLC",13915,2025-09-30,-3012
"U.S. Capital Wealth Advisors, LLC",13800,2025-09-30,595
FIFTH THIRD BANCORP,13784,2025-09-30,-1178
"Quantum Private Wealth, LLC",13732,2025-09-30,-100
"Ameritas Investment Partners, Inc.",13728,2025-09-30,3262
KEYBANK NATIONAL ASSOCIATION/OH,13664,2025-09-30,634
L & S Advisors Inc,13660,2025-09-30,740
"Linden Thomas Advisory Services, LLC",13641,2025-09-30,739
Investment Management Corp of Ontario,13455,2025-09-30,6418
FIL Ltd,13419,2025-09-30,-100106
GILDER GAGNON HOWE & CO LLC,12752,2025-09-30,3
"WILEY BROS.-AINTREE CAPITAL, LLC",12582,2025-09-30,853
"Merit Financial Group, LLC",12570,2025-09-30,-133
SONA ASSET MANAGEMENT (US) LLC,12390,2025-09-30,-3600
Wealthfront Advisers LLC,12214,2025-09-30,4226
STEADFAST CAPITAL MANAGEMENT LP,12150,2025-09-30,-214550
"Virtus Investment Advisers, Inc.",12149,2025-09-30,12149
Pallas Capital Advisors LLC,12107,2025-09-30,-141
PKO Investment Management Joint-Stock Co,12000,2025-09-30,12000
AG2R LA MONDIALE GESTION D'ACTIFS,11816,2025-09-30,0
"SIMPLEX TRADING, LLC",11770,2025-09-30,11770
"NVWM, LLC",11742,2025-09-30,-70
Banque Cantonale Vaudoise,11739,2025-09-30,5108
