date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,IEX,USD,0000832101,2025-02-20,2025-02-20 16:31:33,2024,FY,504600000,175600000,-19400000,25800000,-17000000,-16900000,17600000,8900000,-26600000,-1500000,668100000,-65100000,-939400000,0,4500000,-6500000,-1006500000,656900000,16700000,0,-205300000,-2400000,465900000,-22900000,104600000,638900000,534300000,668100000,-65100000,603000000,https://www.sec.gov/Archives/edgar/data/832101/000083210125000010/0000832101-25-000010-index.htm,https://www.sec.gov/Archives/edgar/data/832101/000083210125000010/iex-20241231.htm
2023-12-31,IEX,USD,0000832101,2024-02-22,2024-02-22 11:56:07,2023,FY,595600000,152100000,-14700000,21800000,32800000,20500000,66200000,-25300000,-28600000,-70900000,716700000,-89900000,-193200000,-29000000,24800000,3500000,-283800000,-150000000,21500000,-24200000,-190700000,-1300000,-344700000,15900000,104100000,534300000,430200000,716700000,-89900000,626800000,https://www.sec.gov/Archives/edgar/data/832101/000083210124000009/0000832101-24-000009-index.htm,https://www.sec.gov/Archives/edgar/data/832101/000083210124000009/iex-20231231.htm
2022-12-31,IEX,USD,0000832101,2023-02-23,2023-02-23 12:07:06,2022,FY,586700000,119700000,-18500000,21600000,-135400000,-71700000,-72400000,17600000,-8900000,-16700000,557400000,-68000000,-896200000,0,39700000,7300000,-917200000,275400000,14100000,-148100000,-177400000,-1800000,-37800000,-27600000,-425200000,430200000,855400000,557400000,-68000000,489400000,https://www.sec.gov/Archives/edgar/data/832101/000083210123000013/0000832101-23-000013-index.htm,https://www.sec.gov/Archives/edgar/data/832101/000083210123000013/iex-20221231.htm
2021-12-31,IEX,USD,0000832101,2022-02-24,2022-02-24 13:47:55,2021,FY,449300000,103000000,-6100000,20400000,-18000000,-49400000,-46100000,22900000,54600000,16700000,565300000,-72700000,-577400000,-45200000,0,-2800000,-698100000,149300000,13600000,0,-161100000,-11300000,-9500000,-28200000,-170500000,855400000,1025900000,565300000,-72700000,492600000,https://www.sec.gov/Archives/edgar/data/832101/000083210122000008/0000832101-22-000008-index.htm,https://www.sec.gov/Archives/edgar/data/832101/000083210122000008/iex-20211231.htm
2020-12-31,IEX,USD,0000832101,2021-02-25,2021-02-25 13:09:33,2020,FY,377800000,83500000,8200000,14800000,75100000,20900000,36500000,2700000,15000000,9900000,569300000,-51600000,-123100000,0,0,2100000,-172600000,198700000,0,-110300000,-151800000,20800000,-42600000,39200000,393300000,1025900000,632600000,569300000,-51600000,517700000,https://www.sec.gov/Archives/edgar/data/832101/000083210121000017/0000832101-21-000017-index.htm,https://www.sec.gov/Archives/edgar/data/832101/000083210121000017/iex-20201231.htm
2019-12-31,IEX,USD,0000832101,2020-02-21,2020-02-21 14:33:15,2019,FY,425500000,76900000,6600000,22100000,-27800000,22300000,-3322000,-9115000,-37700000,24800000,528100000,-50900000,-87200000,0,0,1100000,-137000000,-50100000,0,-54700000,-147200000,24400000,-227600000,2700000,166200000,632600000,466400000,528100000,-50900000,477200000,https://www.sec.gov/Archives/edgar/data/832101/000083210120000007/0000832101-20-000007-index.htm,https://www.sec.gov/Archives/edgar/data/832101/000083210120000007/iex-20191231x10k.htm
2018-12-31,IEX,USD,0000832101,2019-02-28,2019-02-28 17:22:58,2018,FY,410573000,77544000,-4345000,24754000,-18630000,-23419000,-23031000,-1220000,29040000,-10551000,479345000,-56089000,-20205000,0,0,-5137000,-81431000,-11284000,0,-173926000,-127478000,22677000,-290011000,-17446000,90457000,466407000,375950000,479345000,-60089000,419256000,https://www.sec.gov/Archives/edgar/data/832101/000083210119000005/0000832101-19-000005-index.htm,https://www.sec.gov/Archives/edgar/data/832101/000083210119000005/iex-20181231x10k.htm
2017-12-31,IEX,USD,0000832101,2018-02-22,2018-02-22 16:15:56,2017,FY,337257000,84216000,-33742000,24405000,-2808000,-15803000,760000,12556000,-321000,23425000,432753000,-43858000,-16366000,0,0,5478000,-54746000,-167618000,0,-29074000,-111172000,30443000,-277421000,39400000,139986000,375950000,235964000,432753000,-43858000,388895000,https://www.sec.gov/Archives/edgar/data/832101/000083210118000019/0000832101-18-000019-index.htm,https://www.sec.gov/Archives/edgar/data/832101/000083210118000019/iex-20171231x10k.htm
2016-12-31,IEX,USD,0000832101,2017-02-23,2017-02-23 12:49:53,2016,FY,271109000,86892000,-17308000,20326000,5646000,302000,32747000,73000,-27476000,33252000,399917000,-38242000,-470937000,0,0,-20000,-509199000,181404000,0,-57272000,-102650000,25066000,46548000,-29320000,-92054000,235964000,328018000,399917000,-38242000,361675000,https://www.sec.gov/Archives/edgar/data/832101/000083210117000016/0000832101-17-000016-index.htm,https://www.sec.gov/Archives/edgar/data/832101/000083210117000016/iex-20161231x10k.htm
2015-12-31,IEX,USD,0000832101,2016-02-19,2016-02-19 15:42:11,2015,FY,282807000,78120000,-339000,20048000,-8839000,8832000,4557000,-2828000,-19400000,-11476000,360321000,-43776000,-167336000,0,0,621000,-210491000,-8018000,0,-210822000,-96172000,19484000,-295528000,-35421000,-181119000,328018000,509137000,360321000,-43776000,316545000,https://www.sec.gov/Archives/edgar/data/832101/000083210116000057/0000832101-16-000057-index.htm,https://www.sec.gov/Archives/edgar/data/832101/000083210116000057/iex-20151231x10k.htm
