holder,shares,dateReported,change
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",1299288,2025-09-30,2975
DUFF & PHELPS INVESTMENT MANAGEMENT CO,1238640,2025-09-30,0
"Energy Income Partners, LLC",1201891,2025-09-30,-17623
LPL Financial LLC,1180810,2025-09-30,149692
JENNISON ASSOCIATES LLC,1113274,2025-09-30,-338708
National Pension Service,1110474,2025-09-30,23127
AQR CAPITAL MANAGEMENT LLC,1094077,2025-09-30,-551947
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,1027446,2025-09-30,9993
PRINCIPAL FINANCIAL GROUP INC,1004328,2025-09-30,-5328
"PNC FINANCIAL SERVICES GROUP, INC.",996102,2025-09-30,-44136
"Ensign Peak Advisors, Inc",982034,2025-09-30,969
STRS OHIO,896187,2025-09-30,252920
ENVESTNET ASSET MANAGEMENT INC,891495,2025-09-30,-9927
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,870552,2025-09-30,800366
MIZUHO MARKETS AMERICAS LLC,867500,2025-09-30,867500
ALLIANCEBERNSTEIN L.P.,865431,2025-09-30,-39842
NEW YORK STATE COMMON RETIREMENT FUND,822774,2025-09-30,-202100
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,790232,2025-09-30,-66051
VICTORY CAPITAL MANAGEMENT INC,720067,2025-09-30,6267
Janney Montgomery Scott LLC,707527,2025-09-30,-25696
SEI INVESTMENTS CO,673118,2025-09-30,-37989
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,647301,2025-09-30,-166
AMERIPRISE FINANCIAL INC,604127,2025-09-30,-179768
"COMMONWEALTH EQUITY SERVICES, LLC",583649,2025-09-30,-3832
VAUGHAN DAVID INVESTMENTS LLC/IL,580042,2025-09-30,14038
RWC Asset Management LLP,563459,2025-09-30,73209
MACKENZIE FINANCIAL CORP,563221,2025-09-30,-127810
Korea Investment CORP,542768,2025-09-30,99733
AustralianSuper Pty Ltd,519100,2025-09-30,491574
"HighTower Advisors, LLC",514214,2025-09-30,34528
1832 Asset Management L.P.,508057,2025-09-30,10835
PRUDENTIAL FINANCIAL INC,506746,2025-09-30,-23417
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,470785,2025-09-30,67199
STATE OF WISCONSIN INVESTMENT BOARD,462227,2025-09-30,-6620
GREAT WEST LIFE ASSURANCE CO /CAN/,448388,2025-09-30,32395
"Chevy Chase Trust Holdings, LLC",439605,2025-09-30,-14095
CRAWFORD INVESTMENT COUNSEL INC,431011,2025-09-30,5047
"Colony Group, LLC",424184,2025-09-30,155979
ALPS ADVISORS INC,423086,2025-09-30,-8104
GABELLI FUNDS LLC,420000,2025-09-30,-4900
abrdn plc,419481,2025-09-30,-27039
Creative Planning,414297,2025-09-30,128882
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",414044,2025-09-30,99022
DnB Asset Management AS,406324,2025-09-30,-42588
AE Wealth Management LLC,406045,2025-09-30,30516
DAVENPORT & Co LLC,393853,2025-09-30,-8899
"GODSEY & GIBB, INC",384229,2025-09-30,1295
Treasurer of the State of North Carolina,383726,2025-09-30,-14951
PAYDEN & RYGEL,381600,2025-09-30,-2300
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,380386,2025-09-30,29637
"ADVISOR GROUP HOLDINGS, INC.",374086,2025-09-30,102005
CBRE INVESTMENT MANAGEMENT LISTED REAL ASSETS LLC,369494,2025-09-30,0
TOCQUEVILLE ASSET MANAGEMENT L.P.,367501,2025-09-30,-88569
"State of Tennessee, Treasury Department",366523,2025-09-30,43590
STIFEL FINANCIAL CORP,366247,2025-09-30,6186
"BNP PARIBAS ARBITRAGE, SNC",360836,2025-09-30,-303174
"Asset Management One Co., Ltd.",360611,2025-09-30,171
"Pathstone Holdings, LLC",357703,2025-09-30,8137
LOS ANGELES CAPITAL MANAGEMENT LLC,352010,2025-09-30,-22869
TORONTO DOMINION BANK,351358,2025-09-30,-23659
DIAMOND HILL CAPITAL MANAGEMENT INC,349315,2025-09-30,-47450
ROYAL LONDON ASSET MANAGEMENT LTD,345420,2025-09-30,20782
TRUIST FINANCIAL CORP,340283,2025-09-30,2310
"CIBC Private Wealth Group, LLC",335455,2025-09-30,-12372
Neuberger Berman Group LLC,325435,2025-09-30,-22538
SILVERCREST ASSET MANAGEMENT GROUP LLC,325182,2025-09-30,-6435
VAN ECK ASSOCIATES CORP,323525,2025-09-30,29710
"Cambridge Investment Research Advisors, Inc.",315409,2025-09-30,29534
NOMURA ASSET MANAGEMENT CO LTD,310854,2025-09-30,7156
Universal- Beteiligungs- und Servicegesellschaft mbH,310402,2025-09-30,36747
Cetera Investment Advisers,308454,2025-09-30,101421
State of New Jersey Common Pension Fund D,303801,2025-09-30,21385
TD ASSET MANAGEMENT INC,299772,2025-09-30,-5430
"Resona Asset Management Co.,Ltd.",297108,2025-09-30,-17952
Calamos Advisors LLC,294453,2025-09-30,0
FIL Ltd,293200,2025-09-30,-51000
GENERAL AMERICAN INVESTORS CO INC,290000,2025-09-30,0
CITADEL ADVISORS LLC,288768,2025-09-30,288768
Quantinno Capital Management LP,284328,2025-09-30,90786
APG Asset Management N.V.,273129,2025-09-30,-13617
"EXCHANGE TRADED CONCEPTS, LLC",260272,2025-09-30,133658
STATE OF MICHIGAN RETIREMENT SYSTEM,249767,2025-09-30,-1100
Arizona State Retirement System,249003,2025-09-30,-136
"CI Private Wealth, LLC",248278,2025-09-30,-111
Zurcher Kantonalbank (Zurich Cantonalbank),242977,2025-09-30,14617
Wealthfront Advisers LLC,242600,2025-09-30,-811
"Brinker Capital Investments, LLC",241330,2025-09-30,3039
NATIONAL BANK OF CANADA /FI/,225864,2025-09-30,-162360
Oak Grove Capital LLC,225200,2025-09-30,-43500
Czech National Bank,216755,2025-09-30,8303
"Connor, Clark & Lunn Investment Management Ltd.",215705,2025-09-30,134215
KANAWHA CAPITAL MANAGEMENT LLC,213407,2025-09-30,7163
"MetLife Investment Management, LLC",211749,2025-09-30,-5555
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,208200,2025-09-30,45300
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",207653,2025-09-30,17888
Brookstone Capital Management,204929,2025-09-30,-13960
AXA Investment Managers S.A.,204082,2025-09-30,204082
IFM Investors Pty Ltd,201628,2025-09-30,5549
FORSTA AP-FONDEN,201500,2025-09-30,11700
CAPTRUST FINANCIAL ADVISORS,196124,2025-09-30,-2128
Cerity Partners LLC,195596,2025-09-30,3338
ASR Vermogensbeheer N.V.,191630,2025-09-30,-1134
"PineBridge Investments, L.P.",191157,2025-09-30,-153149
"One Capital Management, LLC",190786,2025-09-30,10828
Rockefeller Capital Management L.P.,187231,2025-09-30,-1885
PUBLIC SECTOR PENSION INVESTMENT BOARD,184075,2025-09-30,8615
"Mariner, LLC",183171,2025-09-30,-17112
Retirement Systems of Alabama,182053,2025-09-30,-939
JOHN G ULLMAN & ASSOCIATES INC,180488,2025-09-30,77306
"Allspring Global Investments Holdings, LLC",169935,2025-09-30,1487
"Gilman Hill Asset Management, LLC",169108,2025-09-30,-3807
CARY STREET PARTNERS FINANCIAL LLC,165346,2025-09-30,-2432
AMALGAMATED BANK,164569,2025-09-30,-2470
GUGGENHEIM CAPITAL LLC,164518,2025-09-30,-15557
COMERICA BANK,161985,2025-09-30,-12924
"Steward Partners Investment Advisory, LLC",156242,2025-09-30,3131
Mn Services Vermogensbeheer B.V.,155100,2025-09-30,0
Harvest Portfolios Group Inc.,154497,2025-09-30,20455
"Advisors Asset Management, Inc.",154465,2025-09-30,-43932
KEYBANK NATIONAL ASSOCIATION/OH,149911,2025-09-30,-5762
ProShare Advisors LLC,148639,2025-09-30,-2903
DekaBank Deutsche Girozentrale,145721,2025-09-30,0
VOYA INVESTMENT MANAGEMENT LLC,145590,2025-09-30,-30555
Utah Retirement Systems,140934,2025-09-30,2157
TOTH FINANCIAL ADVISORY CORP,140474,2025-09-30,8379
"Sumitomo Mitsui DS Asset Management Company, Ltd",140017,2025-09-30,1146
Northwest & Ethical Investments L.P.,139677,2025-09-30,16063
USS Investment Management Ltd,138840,2025-09-30,0
"Vanguard Personalized Indexing Management, LLC",138599,2025-09-30,4565
Police & Firemen's Retirement System of New Jersey,137489,2025-09-30,7765
"Mirae Asset Global Investments Co., Ltd.",136492,2025-09-30,14252
"Bogart Wealth, LLC",134567,2025-09-30,-1864
Daiwa Securities Group Inc.,133685,2025-09-30,6123
ADVOCATE GROUP LLC,131792,2025-09-30,-3473
TEACHER RETIREMENT SYSTEM OF TEXAS,131619,2025-09-30,-17718
M&T BANK CORP,131491,2025-09-30,-11640
BALYASNY ASSET MANAGEMENT L.P.,131282,2025-09-30,131282
Illinois Municipal Retirement Fund,128750,2025-09-30,-6228
"XPONANCE, INC.",128636,2025-09-30,1201
EVERETT HARRIS & CO /CA/,128253,2025-09-30,-2390
JONES FINANCIAL COMPANIES LLLP,127351,2025-09-30,17635
"TrueMark Investments, LLC",123286,2025-09-30,37006
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,122560,2025-09-30,-11530
"Private Advisor Group, LLC",122303,2025-09-30,-6583
"Glenmede Investment Management, LP",121593,2025-09-30,-5225
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",120610,2025-09-30,-135277
"YOUSIF CAPITAL MANAGEMENT, LLC",120243,2025-09-30,4040
"Dai-Ichi Life Insurance Company, Ltd",119689,2025-09-30,15552
CIBC Asset Management Inc,117923,2025-09-30,1666
"WILEY BROS.-AINTREE CAPITAL, LLC",117694,2025-09-30,50950
OPPENHEIMER ASSET MANAGEMENT INC.,117062,2025-09-30,-4370
"NISA INVESTMENT ADVISORS, LLC",116270,2025-09-30,-118695
Morningstar Investment Management LLC,116247,2025-09-30,112284
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,115578,2025-09-30,-118
COMMERCE BANK,113985,2025-09-30,912
Woodline Partners LP,112791,2025-09-30,20546
NEOS Investment Management LLC,112337,2025-09-30,33511
BANK OF NOVA SCOTIA,111226,2025-09-30,14196
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,111104,2025-09-30,-1473
1834 INVESTMENT ADVISORS CO,110606,2025-09-30,-827
Canal Insurance CO,110000,2025-09-30,0
WESBANCO BANK INC,108352,2025-09-30,-1016
"Bryn Mawr Capital Management, LLC",108293,2025-09-30,3583
CREDIT AGRICOLE S A,108095,2025-09-30,108095
"Kestra Advisory Services, LLC",107538,2025-09-30,1470
SCS Capital Management LLC,107403,2025-09-30,-14000
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,106972,2025-09-30,1126
"Metis Global Partners, LLC",102266,2025-09-30,12426
"NewEdge Wealth, LLC",100038,2025-09-30,394
Lombard Odier Asset Management (Switzerland) SA,98890,2025-09-30,2900
STEPHENS INC /AR/,97931,2025-09-30,3118
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,97593,2025-09-30,23976
BROWN ADVISORY INC,96517,2025-09-30,2712
Ilmarinen Mutual Pension Insurance Co,96500,2025-09-30,11500
Atlantic Union Bankshares Corp,95384,2025-09-30,20412
ICON ADVISERS INC/CO,92875,2025-09-30,2000
BNP Paribas Asset Management Holding S.A.,92555,2025-09-30,-1455
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,92494,2025-09-30,-5288
"Aventail Capital Group, LP",91267,2025-09-30,0
"State of Alaska, Department of Revenue",91059,2025-09-30,-4677
FIFTH THIRD BANCORP,90390,2025-09-30,1696
"Rafferty Asset Management, LLC",89853,2025-09-30,-1783
Citizens Business Bank,89232,2025-09-30,1640
"NewEdge Advisors, LLC",89219,2025-09-30,20062
"Stablepoint Partners, LLC",88662,2025-09-30,2272
US BANCORP \DE\,86423,2025-09-30,-2045
"Occidental Asset Management, LLC",85846,2025-09-30,935
MILLENNIUM MANAGEMENT LLC,85444,2025-09-30,85444
"Graham Capital Management, L.P.",85400,2025-09-30,-328
MERCER GLOBAL ADVISORS INC /ADV,83914,2025-09-30,3032
HUNTINGTON NATIONAL BANK,82834,2025-09-30,-12530
NORDEA INVESTMENT MANAGEMENT AB,80776,2025-09-30,6103
UniSuper Management Pty Ltd,80613,2025-09-30,10989
"Strategic Planning, Inc.",80042,2025-09-30,-1858
"Global Wealth Management Investment Advisory, Inc.",78186,2025-09-30,724
SCHRODER INVESTMENT MANAGEMENT GROUP,76591,2025-09-30,-20229
Carson Advisory Inc.,75416,2025-09-30,-815
Wills Financial Group LLC,74318,2025-09-30,-2896
HENNESSY ADVISORS INC,73477,2025-09-30,-11000
"Capital Investment Advisors, LLC",73254,2025-09-30,3549
Independent Advisor Alliance,73196,2025-09-30,3881
Bridge Creek Capital Management LLC,73137,2025-09-30,-777
"Pacer Advisors, Inc.",71929,2025-09-30,4162
"Vestmark Advisory Solutions, Inc.",71725,2025-09-30,7986
"Bill Few Associates, Inc.",70777,2025-09-30,7708
"Toroso Investments, LLC",70536,2025-09-30,37213
"Robinson Value Management, Ltd.",70438,2025-09-30,183
Integrated Advisors Network LLC,70379,2025-09-30,45445
"Jump Financial, LLC",68819,2025-09-30,68819
"Salomon & Ludwin, LLC",67985,2025-09-30,-694
"MML INVESTORS SERVICES, LLC",66111,2025-09-30,6507
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,65797,2025-09-30,0
Elo Mutual Pension Insurance Co,65634,2025-09-30,10589
SYNOVUS FINANCIAL CORP,64916,2025-09-30,2268
PINNACLE ASSOCIATES LTD,64302,2025-09-30,-620
OPPENHEIMER & CO INC,64223,2025-09-30,6171
"KESTRA PRIVATE WEALTH SERVICES, LLC",63958,2025-09-30,1427
CIBC WORLD MARKET INC.,63169,2025-09-30,1369
Truvestments Capital LLC,62519,2025-09-30,328
"Atria Investments, Inc",62509,2025-09-30,-7982
"Jackson Hole Capital Partners, LLC",62390,2025-09-30,642
D.A. DAVIDSON & CO.,62239,2025-09-30,5295
MIZUHO SECURITIES USA LLC,62159,2025-09-30,3222
Prospera Financial Services Inc,61241,2025-09-30,6355
"IHT Wealth Management, LLC",61054,2025-09-30,-1389
PEAPACK GLADSTONE FINANCIAL CORP,60009,2025-09-30,-2303
L & S Advisors Inc,59231,2025-09-30,59231
"ASSETMARK, INC",59015,2025-09-30,17990
Principle Wealth Partners LLC,58663,2025-09-30,2294
"Capital Investment Advisory Services, LLC",58609,2025-09-30,-26
"Kera Capital Partners, Inc.",58425,2025-09-30,58425
Investment Management Corp of Ontario,57893,2025-09-30,-213129
BAR HARBOR WEALTH MANAGEMENT,57786,2025-09-30,4621
"AXXCESS WEALTH MANAGEMENT, LLC",57334,2025-09-30,-2534
"AGP FRANKLIN, LLC",57210,2025-09-30,952
"Sepio Capital, LP",56647,2025-09-30,2020
DARK FOREST CAPITAL MANAGEMENT LP,56484,2025-09-30,0
"SageView Advisory Group, LLC",56167,2025-09-30,28199
Central Pacific Bank - Trust Division,55732,2025-09-30,-759
REGIONS FINANCIAL CORP,54564,2025-09-30,2932
"VIRGINIA WEALTH MANAGEMENT GROUP, INC.",54116,2025-09-30,1578
THRIVENT FINANCIAL FOR LUTHERANS,53900,2025-09-30,297
Allianz Asset Management GmbH,53782,2025-09-30,3540
Kentucky Retirement Systems,53583,2025-09-30,-118
JANUS HENDERSON GROUP PLC,53387,2025-09-30,-12215
"CWM, LLC",53225,2025-09-30,-387366
MORTON COMMUNITY BANK,53067,2025-09-30,2120
"Lido Advisors, LLC",52679,2025-09-30,19740
"Norinchukin Bank, The",52121,2025-09-30,1753
ROTHSCHILD INVESTMENT LLC,51555,2025-09-30,4482
Azimuth Capital Investment Management LLC,51541,2025-09-30,20700
"Gallo Partners, LP",51371,2025-09-30,51371
"Slagle Financial, LLC",51362,2025-09-30,1766
Man Group plc,50481,2025-09-30,-25222
"BTC Capital Management, Inc.",49869,2025-09-30,9363
HARTFORD INVESTMENT MANAGEMENT CO,49759,2025-09-30,-1387
ADVISORS MANAGEMENT GROUP INC /ADV,49466,2025-09-30,-802
"MFG WEALTH MANAGEMENT, INC.",49102,2025-09-30,53
TRUST CO OF VIRGINIA /VA,48852,2025-09-30,278
"GRAHAM CAPITAL WEALTH MANAGEMENT, LLC",48499,2025-09-30,17
"Stratos Wealth Partners, LTD.",47953,2025-09-30,16635
Brevan Howard Capital Management LP,47500,2025-09-30,37496
"Leelyn Smith, LLC",47234,2025-09-30,1467
Dakota Wealth Management,47007,2025-09-30,-2555
Greenland Capital Management LP,46358,2025-09-30,46358
"BECK CAPITAL MANAGEMENT, LLC",46230,2025-09-30,1078
"SummitTX Capital, L.P.",46050,2025-09-30,35184
"Generali Investments, Management Co LLC",45657,2025-09-30,3385
Louisiana State Employees Retirement System,44800,2025-09-30,-200
PROFUND ADVISORS LLC,44612,2025-09-30,1741
"Savant Capital, LLC",43850,2025-09-30,-8606
"HB Wealth Management, LLC",43580,2025-09-30,10190
BLAIR WILLIAM & CO/IL,43340,2025-09-30,8527
"Edgestream Partners, L.P.",42667,2025-09-30,36654
Maryland State Retirement & Pension System,42243,2025-09-30,762
"XML Financial, LLC",41927,2025-09-30,-2909
Gulf International Bank (UK) Ltd,41495,2025-09-30,-811
"CARRET ASSET MANAGEMENT, LLC",41397,2025-09-30,782
"SECURIAN ASSET MANAGEMENT, INC",41215,2025-09-30,-3370
Vestcor Inc,40699,2025-09-30,-31
"Clearstead Advisors, LLC",40658,2025-09-30,8
Integrated Wealth Concepts LLC,39601,2025-09-30,5140
"Ethos Financial Group, LLC",39552,2025-09-30,771
"Ascent Group, LLC",39376,2025-09-30,4092
"Gratus Wealth Advisors, LLC",39167,2025-09-30,56
TOKIO MARINE ASSET MANAGEMENT CO LTD,39145,2025-09-30,169
"PFG Investments, LLC",39135,2025-09-30,13
Fifth Third Wealth Advisors LLC,39020,2025-09-30,313
"IEQ CAPITAL, LLC",38883,2025-09-30,-54807
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,38573,2025-09-30,-700
"SRS Capital Advisors, Inc.",38343,2025-09-30,34351
"Vectors Research Management, LLC",38195,2025-09-30,395
"TIAA TRUST, NATIONAL ASSOCIATION",37981,2025-09-30,988
"FOLGER NOLAN FLEMING DOUGLAS CAPITAL MANAGEMENT, INC",37942,2025-09-30,211
Midwest Trust Co,37912,2025-09-30,-4280
BRYN MAWR TRUST Co,37721,2025-09-30,-6898
MILLER HOWARD INVESTMENTS INC /NY,37571,2025-09-30,1553
"Baird Financial Group, Inc.",37368,2025-09-30,1426
"Northstar Advisory Group, LLC",37254,2025-09-30,31697
"Gotham Asset Management, LLC",36877,2025-09-30,141
"CHOREO, LLC",36780,2025-09-30,1086
Garner Asset Management Corp,36195,2025-09-30,4594
Argent Trust Co,36002,2025-09-30,-2725
"JANE STREET GROUP, LLC",35724,2025-09-30,35724
"Financial Security Advisor, Inc.",35523,2025-09-30,-1087
Arkadios Wealth Advisors,35410,2025-09-30,8231
BI Asset Management Fondsmaeglerselskab A/S,35351,2025-09-30,3302
OLD POINT TRUST & FINANCIAL SERVICES N A,34858,2025-09-30,-1886
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",34711,2025-09-30,-1232
"Summit Trail Advisors, LLC",34613,2025-09-30,15516
Generali Asset Management SPA SGR,34515,2025-09-30,-275
"All Terrain Financial Advisors, LLC",34421,2025-09-30,3774
CANTOR FITZGERALD INVESTMENT ADVISORS L.P.,34295,2025-09-30,-185
"Redmond Asset Management, LLC",33857,2025-09-30,-1867
"Plan Group Financial, LLC",33794,2025-09-30,4772
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,33785,2025-09-30,-234
PATTEN & PATTEN INC/TN,33411,2025-09-30,2730
"BEESE FULMER INVESTMENT MANAGEMENT, INC.",33205,2025-09-30,-1153
CONNING INC.,33041,2025-09-30,0
QUADRANT CAPITAL GROUP LLC,32741,2025-09-30,21
"Crossmark Global Holdings, Inc.",32735,2025-09-30,27
"Colonial River Wealth Management, LLC",32497,2025-09-30,-802
Dynamic Technology Lab Private Ltd,32380,2025-09-30,32380
"WOLVERINE TRADING, LLC",32327,2025-09-30,32327
"Altman Advisors, Inc.",31783,2025-09-30,290
"Bleakley Financial Group, LLC",31632,2025-09-30,-394
"Moors & Cabot, Inc.",31427,2025-09-30,3654
Allworth Financial LP,31423,2025-09-30,2807
ALLSTATE CORP,31409,2025-09-30,31409
"Graves Light Lenhart Wealth, Inc.",31350,2025-09-30,-3475
MAI Capital Management,31293,2025-09-30,7408
"Sompo Asset Management Co., Ltd.",31240,2025-09-30,-1060
"Beverly Hills Private Wealth, LLC",31161,2025-09-30,-1105
"INSPIRE TRUST CO, N.A.",31000,2025-09-30,0
"J.W. COLE ADVISORS, INC.",30699,2025-09-30,1235
BRADLEY FOSTER & SARGENT INC/CT,30500,2025-09-30,-11955
COURIER CAPITAL LLC,30417,2025-09-30,-57
Banque Cantonale Vaudoise,30396,2025-09-30,-53
"Stamos Capital Partners, L.P.",30376,2025-09-30,-16123
Berkshire Bank,30362,2025-09-30,-711
"Ascent Wealth Partners, LLC",30341,2025-09-30,-150
"Apollon Wealth Management, LLC",30302,2025-09-30,-637
"LEVEL FOUR ADVISORY SERVICES, LLC",30224,2025-09-30,852
South Dakota Investment Council,30184,2025-09-30,-5500
INTECH INVESTMENT MANAGEMENT LLC,30136,2025-09-30,-6
Marex Group plc,30000,2025-09-30,30000
"Verus Financial Partners, Inc.",29965,2025-09-30,10642
"Horizon Investments, LLC",29950,2025-09-30,5239
"Concurrent Investment Advisors, LLC",29855,2025-09-30,275
LOWE BROCKENBROUGH & CO INC,29626,2025-09-30,3079
"Empirical Finance, LLC",29555,2025-09-30,315
"Empowered Funds, LLC",29426,2025-09-30,9091
"Total Clarity Wealth Management, Inc.",29268,2025-09-30,688
GAMMA Investing LLC,29262,2025-09-30,2753
"Merit Financial Group, LLC",29018,2025-09-30,9049
"3Chopt Investment Partners, LLC",28925,2025-09-30,-2662
Cassaday & Co Wealth Management LLC,28528,2025-09-30,1489
GREENWOOD CAPITAL ASSOCIATES LLC,28490,2025-09-30,1
Rodgers Brothers Inc.,28415,2025-09-30,-1250
"Vident Advisory, LLC",28178,2025-09-30,2129
Federation des caisses Desjardins du Quebec,27997,2025-09-30,4684
"Farther Finance Advisors, LLC",27476,2025-09-30,14509
Simmons Bank,27285,2025-09-30,2773
CENTRAL TRUST Co,27247,2025-09-30,-106
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",27200,2025-09-30,-4
Providence First Trust Co,27189,2025-09-30,1000
Taylor Hoffman Capital Management LLC,27022,2025-09-30,-329
"SG Americas Securities, LLC",26899,2025-09-30,-258841
"Vise Technologies, Inc.",26838,2025-09-30,-6094
Alpha Omega Wealth Management LLC,26634,2025-09-30,-2700
PARK AVENUE SECURITIES LLC,26502,2025-09-30,-269
"Bull Street Advisors, LLC",26450,2025-09-30,725
"Sequoia Financial Advisors, LLC",26388,2025-09-30,-819
Alaethes Wealth LLC,26241,2025-09-30,26241
COLDSTREAM CAPITAL MANAGEMENT INC,26199,2025-09-30,559
Assenagon Asset Management S.A.,26173,2025-09-30,654
"Palisade Asset Management, LLC",26158,2025-09-30,13
Richard Bernstein Advisors LLC,26086,2025-09-30,-26555
44 WEALTH MANAGEMENT LLC,25937,2025-09-30,7651
"Kingsview Wealth Management, LLC",25776,2025-09-30,378
"Resources Investment Advisors, LLC.",25280,2025-09-30,-1680
LEE DANNER & BASS INC,25236,2025-09-30,-150
"Capital Investment Counsel, Inc",25119,2025-09-30,-100
CANANDAIGUA NATIONAL BANK & TRUST CO,24253,2025-09-30,-146
"Coastal Bridge Advisors, LLC",23892,2025-09-30,23892
"Kovitz Investment Group Partners, LLC",23657,2025-09-30,1367
Platform Technology Partners,23448,2025-09-30,2913
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",23402,2025-09-30,5785
"PERSONAL CFO SOLUTIONS, LLC",23200,2025-09-30,-334
BENJAMIN EDWARDS INC,23067,2025-09-30,4819
MUFG SECURITIES AMERICAS INC.,23014,2025-09-30,4114
Squarepoint Ops LLC,22764,2025-09-30,-2568
"NovaPoint Capital, LLC",22740,2025-09-30,2641
"Sanibel Captiva Trust Company, Inc.",22588,2025-09-30,960
