date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2024-12-28,KHC,USD,0001637459,2025-02-13,2025-02-13 07:42:01,2024,FY,1334000000,0,1334000000,2147000000,3376000000,798000000,7655000000,7152000000,28673000000,40099000000,68772000000,196000000,0,4512000000,80632000000,0,88287000000,4188000000,654000000,0,0,2411000000,7253000000,19215000000,1374000000,9679000000,1441000000,31709000000,0,0,38962000000,0,12000000,2171000000,-2915000000,49917000000,49185000000,49325000000,88287000000,140000000,88287000000,196000000,19869000000,18535000000,https://www.sec.gov/Archives/edgar/data/1637459/000163745925000011/0001637459-25-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1637459/000163745925000011/khc-20241228.htm
2023-12-31,KHC,USD,0001637459,2024-02-15,2024-02-15 07:40:33,2023,FY,1400000000,0,1400000000,2112000000,3614000000,803000000,7929000000,7122000000,30459000000,42448000000,72907000000,0,0,2381000000,82410000000,0,90339000000,4627000000,638000000,0,0,2772000000,8037000000,19394000000,1424000000,10201000000,1561000000,32580000000,0,0,40617000000,0,12000000,1367000000,-2604000000,50751000000,49526000000,49722000000,90339000000,196000000,90339000000,0,20032000000,18632000000,https://www.sec.gov/Archives/edgar/data/1637459/000163745924000018/0001637459-24-000018-index.htm,https://www.sec.gov/Archives/edgar/data/1637459/000163745924000018/khc-20231230.htm
2022-12-31,KHC,USD,0001637459,2023-02-16,2023-02-16 07:50:46,2022,FY,1040000000,0,1040000000,2120000000,3651000000,1086000000,7897000000,6740000000,30833000000,42649000000,73482000000,0,0,2394000000,82616000000,0,90513000000,4848000000,837000000,136000000,0,3207000000,9028000000,19233000000,1477000000,10152000000,1753000000,32615000000,0,0,41643000000,0,12000000,489000000,-2810000000,50987000000,48678000000,48870000000,90513000000,192000000,90513000000,0,20070000000,19030000000,https://www.sec.gov/Archives/edgar/data/1637459/000163745923000009/0001637459-23-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1637459/000163745923000009/khc-20221231.htm
2021-12-31,KHC,USD,0001637459,2022-02-17,2022-02-17 16:22:45,2021,FY,3445000000,0,3445000000,1957000000,2729000000,863000000,8994000000,6806000000,31296000000,43542000000,74838000000,0,0,2756000000,84400000000,0,93394000000,4753000000,754000000,541000000,0,3016000000,9064000000,21061000000,1534000000,10536000000,1747000000,34878000000,0,0,43942000000,0,12000000,-1682000000,-1824000000,52792000000,49298000000,49452000000,93394000000,154000000,93394000000,0,21815000000,18370000000,https://www.sec.gov/Archives/edgar/data/1637459/000163745922000018/0001637459-22-000018-index.htm,https://www.sec.gov/Archives/edgar/data/1637459/000163745922000018/khc-20211225.htm
2020-12-31,KHC,USD,0001637459,2021-02-17,2021-02-17 07:32:36,2020,FY,3417000000,0,3417000000,2063000000,2773000000,2569000000,10822000000,6876000000,33089000000,46667000000,79756000000,0,0,2376000000,89008000000,0,99830000000,4304000000,236000000,114000000,0,3407000000,8061000000,28070000000,6000000,11462000000,1988000000,41526000000,0,0,49587000000,0,12000000,-2694000000,-1967000000,54752000000,50103000000,50243000000,99830000000,140000000,99830000000,0,28306000000,24889000000,https://www.sec.gov/Archives/edgar/data/1637459/000163745921000009/0001637459-21-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1637459/000163745921000009/khc-20201226.htm
2019-12-31,KHC,USD,0001637459,2020-02-14,2020-02-14 17:13:43,2019,FY,2279000000,0,2279000000,1973000000,2721000000,1124000000,8097000000,7055000000,35546000000,48652000000,84198000000,0,0,2100000000,93353000000,0,101450000000,4003000000,1028000000,0,0,2844000000,7875000000,28216000000,0,11878000000,1732000000,41826000000,0,0,49701000000,0,12000000,-3060000000,-1886000000,56557000000,51623000000,51749000000,101450000000,126000000,101450000000,0,29244000000,26965000000,https://www.sec.gov/Archives/edgar/data/1637459/000163745920000027/0001637459-20-000027-index.htm,https://www.sec.gov/Archives/edgar/data/1637459/000163745920000027/form10-k2019.htm
2018-12-31,KHC,USD,0001637459,2019-06-07,2019-06-07 17:07:36,2018,FY,1130000000,0,1130000000,2281000000,2667000000,2997000000,9075000000,7078000000,36503000000,49468000000,85971000000,0,0,1337000000,94386000000,0,103461000000,4153000000,398000000,0,0,2952000000,7503000000,30770000000,0,12202000000,1208000000,44180000000,0,0,51683000000,0,12000000,-4853000000,-1943000000,58441000000,51657000000,51778000000,103461000000,121000000,103461000000,0,31168000000,30038000000,https://www.sec.gov/Archives/edgar/data/1637459/000163745919000049/0001637459-19-000049-index.htm,https://www.sec.gov/Archives/edgar/data/1637459/000163745919000049/form10-k2018.htm
2017-12-31,KHC,USD,0001637459,2018-02-16,2018-02-16 12:39:26,2017,FY,1629000000,0,1629000000,1812000000,2760000000,1000000000,7201000000,7061000000,44825000000,59432000000,104257000000,0,0,1573000000,112891000000,0,120092000000,4362000000,3195000000,152000000,0,2445000000,10154000000,28308000000,0,14039000000,1515000000,43862000000,0,0,54016000000,0,12000000,8495000000,-1054000000,58410000000,65863000000,66076000000,120092000000,213000000,120092000000,0,31503000000,29874000000,https://www.sec.gov/Archives/edgar/data/1637459/000163745918000015/0001637459-18-000015-index.htm,https://www.sec.gov/Archives/edgar/data/1637459/000163745918000015/form10-k2017.htm
2016-12-31,KHC,USD,0001637459,2017-02-23,2017-02-23 13:32:18,2016,FY,4204000000,0,4204000000,1158000000,2684000000,707000000,8753000000,6688000000,44125000000,59297000000,103422000000,0,0,1617000000,111727000000,0,120480000000,3996000000,2691000000,255000000,0,2559000000,9501000000,29713000000,0,20848000000,2844000000,53405000000,0,0,62906000000,0,12000000,588000000,-1628000000,58386000000,57358000000,57574000000,120480000000,216000000,120480000000,0,32404000000,28200000000,https://www.sec.gov/Archives/edgar/data/1637459/000163745917000007/0001637459-17-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1637459/000163745917000007/khc201610k.htm
2015-12-31,KHC,USD,0001637459,2016-03-03,2016-03-03 12:53:54,2015,FY,4837000000,0,4837000000,1454000000,2618000000,871000000,9780000000,6524000000,43051000000,62120000000,105171000000,0,0,1498000000,113193000000,0,122973000000,2844000000,83000000,417000000,0,3588000000,6932000000,25151000000,0,21497000000,3157000000,49805000000,0,0,56737000000,8320000000,12000000,0,-671000000,58344000000,66005000000,66236000000,122973000000,231000000,122973000000,0,25234000000,20397000000,https://www.sec.gov/Archives/edgar/data/1637459/000163745916000100/0001637459-16-000100-index.htm,https://www.sec.gov/Archives/edgar/data/1637459/000163745916000100/khc10k1316.htm
