symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
FOXA,2025-06-30,56.04,461000000,25834440000,5351000000,7465000000,27948440000
FOXA,2024-06-30,34.12,478000000,16309359999,4319000000,8152000000,20142359999
FOXA,2023-06-30,34,529000000,17986000000,4272000000,8207000000,21921000000
FOXA,2022-06-30,32.16,566000000,18202559999,5200000000,7718000000,20720559999
FOXA,2021-06-30,37.13,591000000,21943830000,5886000000,8452000000,24509830000
FOXA,2020-06-30,26.82,613000000,16440660000,4645000000,8520000000,20315660000
FOXA,2019-06-30,35.92,621000000,22306320000,3234000000,6751000000,25823320000
FOXA,2018-06-30,50.86,620000000,31533200000,2500000000,0,29033200000
FOXA,2017-06-30,50.86,620000000,31533200000,19000000,0,31514200000
FOXA,2016-06-30,50.86,620000000,31533200000,0,0,31533200000
